Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Philip Rivers,QB,SD,vs CHI,18th,6900,14.6,35.9,20.2,21.73,21.73,100,63,3.1,15.2,2.2
Cam Newton,QB,CAR,vs GB,9th,6900,12.4,34.6,25.9,19.82,19.82,100,67,2.9,34.58,5
T.Y. Hilton,WR,IND,vs DEN,3rd,6900,0,21,13.6,0,0,100,44,0,13.2,1.9
Todd Gurley,RB,STL,@ MIN,9th,6900,17.7,32.1,17.3,22.54,22.54,100,65,3.3,19.9,2.9
Mike Evans,WR,TB,vs NYG,31st,6800,7.4,37.4,15.1,17.39,17.39,100,51,2.6,25.2,3.7
Randall Cobb,WR,GB,@ CAR,5th,6800,7.2,33.8,12.9,16.05,16.05,100,44,2.4,19.9,2.9
Alshon Jeffery,WR,CHI,@ SD,23rd,6700,13.7,35.3,19,20.9,20.9,100,44,3.1,28.1,4.2
Amari Cooper,WR,OAK,@ PIT,14th,6700,9.4,38.2,14.3,18.96,18.96,100,52,2.8,21.8,3.3
Ben Roethlisberger,QB,PIT,vs OAK,21st,6600,10.3,39.7,22.3,20.08,20.08,100,57,3,25.36,3.8
Greg Olsen,TE,CAR,vs GB,23rd,6500,7.9,30.7,14.8,15.49,15.49,100,56,2.4,16.6,2.6
Mark Ingram,RB,NO,vs TEN,16th,6500,8,34.7,17.3,16.93,16.93,100,30,2.6,13.6,2.1
Allen Robinson,WR,JAC,@ NYJ,21st,6400,6.4,28.6,20.1,13.82,13.82,100,40,2.2,21.1,3.3
Jordan Matthews,WR,PHI,@ DAL,2nd,6400,4,29.2,15.2,12.37,12.37,100,40,1.9,31.3,4.9
Dion Lewis,RB,NE,vs WAS,15th,6400,13.7,21.8,17.3,16.38,16.38,100,0,2.6,9.3,1.5
DeMarco Murray,RB,PHI,@ DAL,24th,6400,6.1,27.7,12.6,13.32,13.32,100,68,2.1,28.1,4.4
Peyton Manning,QB,DEN,@ IND,13th,6300,10,35.5,11.4,18.49,18.49,100,0,2.9,17.24,2.7
Jarvis Landry,WR,MIA,@ BUF,7th,6300,10.1,30.5,17.8,16.91,16.91,100,60,2.7,20.06,3.2
Andy Dalton,QB,CIN,vs CLE,19th,6200,13.6,32.5,20.4,19.9,19.9,100,68,3.2,21.86,3.5
Eddie Lacy,RB,GB,@ CAR,19th,6100,2.2,27.7,10.1,10.67,10.67,100,8,1.7,0,
Latavius Murray,RB,OAK,@ PIT,7th,6000,6.2,32.6,13.2,14.97,14.97,100,37,2.5,10.5,1.8
Chris Ivory,RB,NYJ,vs JAC,10th,5900,10.4,28.4,14.2,16.42,16.42,100,0,2.8,19.8,3.4
Sam Bradford,QB,PHI,@ DAL,3rd,5900,11.7,29.4,16.2,17.62,17.62,100,59,3,15.7,2.7
Brandin Cooks,WR,NO,vs TEN,8th,5800,6.2,35.3,16.6,15.9,15.9,100,46,2.7,17.1,2.9
DeSean Jackson,WR,WAS,@ NE,12th,5700,3.9,28.8,12.1,12.16,12.16,100,18,2.1,4.5,0.8
Ryan Tannehill,QB,MIA,@ BUF,10th,5700,12.4,33,18.2,19.25,19.25,100,56,3.4,16.56,2.9
Doug Martin,RB,TB,vs NYG,25th,5700,11,25.7,15.6,15.93,15.93,100,42,2.8,5.3,0.9
James Jones,WR,GB,@ CAR,5th,5600,7.1,26.6,12.5,13.61,13.61,100,0,2.4,7.7,1.4
Martavis Bryant,WR,PIT,vs OAK,11th,5500,7.5,33.6,16.4,16.17,16.17,100,0,2.9,12.1,2.2
Derek Carr,QB,OAK,@ PIT,8th,5500,10.9,34.9,19.1,18.92,18.92,100,64,3.4,30.34,5.5
LeSean McCoy,RB,BUF,vs MIA,22nd,5500,4.5,33.9,15.8,14.33,14.33,100,51,2.6,22.9,4.2
DeAngelo Williams,RB,PIT,vs OAK,4th,5500,4.9,35.5,15.4,15.13,15.13,100,22,2.8,41.5,7.5
Tyler Eifert,TE,CIN,vs CLE,19th,5400,6.7,32.2,15,15.21,15.21,100,44,2.8,28.3,5.2
Blake Bortles,QB,JAC,@ NYJ,16th,5400,8.6,27.5,22.3,14.89,14.89,100,70,2.8,26.44,4.9
Donte Moncrief,WR,IND,vs DEN,3rd,5400,5.1,30.3,11.2,13.47,13.47,100,26,2.5,6,1.1
Stefon Diggs,WR,MIN,vs STL,15th,5300,11.1,40.8,11.9,21.04,21.04,100,40,4,7.2,1.4
Marcus Mariota,QB,TEN,@ NO,32nd,5300,8.5,34.3,19.7,17.13,17.13,100,54,3.2,36.34,6.9
Allen Hurns,WR,JAC,@ NYJ,21st,5300,5.6,29.6,16.1,13.57,13.57,100,36,2.6,26.2,4.9
Tyrod Taylor,QB,BUF,vs MIA,25th,5300,9.6,33.6,19.9,17.57,17.57,100,56,3.3,15.64,3
Eric Decker,WR,NYJ,vs JAC,9th,5300,6.7,34.6,17.1,15.98,15.98,100,36,3,19.9,3.8
Jameis Winston,QB,TB,vs NYG,31st,5200,11.2,28.6,18.6,17.03,17.03,100,70,3.3,18.36,3.5
Jeremy Hill,RB,CIN,vs CLE,26th,5200,4.7,29.9,10.8,13.12,13.12,100,31,2.5,6.2,1.2
Travis Benjamin,WR,CLE,@ CIN,22nd,5200,7.9,30.4,13.1,15.37,15.37,100,45,3,5.2,1
Jason Witten,TE,DAL,vs PHI,7th,5200,6.3,23.4,10.3,12.01,12.01,100,39,2.3,10.3,2
Ryan Fitzpatrick,QB,NYJ,vs JAC,17th,5200,3.6,28.8,19.1,12.03,12.03,100,33,2.3,18.88,3.6
Jay Cutler,QB,CHI,@ SD,26th,5200,10.8,32.4,16.8,17.98,17.98,100,31,3.5,22.6,4.3
Teddy Bridgewater,QB,MIN,vs STL,15th,5100,11.3,29.3,13.7,17.29,17.29,100,0,3.4,14.46,2.8
Kirk Cousins,QB,WAS,@ NE,15th,5100,4.3,25.9,20.5,11.52,11.52,100,64,2.3,11.68,2.3
Nick Foles,QB,STL,@ MIN,14th,5100,7.7,29.3,9.8,14.87,14.87,100,57,2.9,6.92,1.4
Blaine Gabbert,QB,SF,vs ATL,7th,5000,3.8,26.3,18,11.31,11.31,100,52,2.3,16.6,3.3
Landry Jones,QB,PIT,vs OAK,21st,5000,0,17,3.9,0,0,100,0,0,3.16,0.6
Lamar Miller,RB,MIA,@ BUF,29th,5000,6.9,28.8,15.1,14.17,14.17,100,52,2.8,33.1,6.6
Sammy Watkins,WR,BUF,vs MIA,25th,5000,1.6,30.4,18,11.21,11.21,100,0,2.2,33.8,6.8
Johnny Manziel,QB,CLE,@ CIN,22nd,5000,13.2,24.6,12.1,17,17,100,0,3.4,13.82,2.8
Pierre Garcon,WR,WAS,@ NE,12th,5000,5.6,26.6,11.6,12.65,12.65,100,31,2.5,11,2.2
Matt Cassel,QB,DAL,vs PHI,4th,5000,0,10.5,9.2,0.48,0.48,100,0,0.1,24.66,4.9
Michael Crabtree,WR,OAK,@ PIT,14th,4900,8.4,32.1,15,16.29,16.29,100,57,3.3,32.8,6.7
Martellus Bennett,TE,CHI,@ SD,26th,4900,5.5,30.7,10.4,13.89,13.89,100,34,2.8,19.7,4
T.J. Yeldon,RB,JAC,@ NYJ,1st,4800,6.2,22.1,13.5,11.52,11.52,100,44,2.4,13.1,2.7
Willie Snead,WR,NO,vs TEN,8th,4800,7.4,31.1,12.7,15.28,15.28,100,49,3.2,15.5,3.2
Giovani Bernard,RB,CIN,vs CLE,26th,4800,6.7,28,11.7,13.78,13.78,100,48,2.9,9.6,2
Tavon Austin,WR,STL,@ MIN,6th,4800,8,24.8,12.5,13.63,13.63,100,53,2.8,12.1,2.5
LeGarrette Blount,RB,NE,vs WAS,15th,4800,4.4,30.5,10.5,13.12,13.12,100,47,2.7,21.9,4.6
Danny Woodhead,RB,SD,vs CHI,18th,4800,5.8,30.7,15.3,14.1,14.1,100,39,2.9,23.1,4.8
Gary Barnidge,TE,CLE,@ CIN,30th,4800,9.9,23.4,15.4,14.36,14.36,100,52,3,5.5,1.1
Frank Gore,RB,IND,vs DEN,12th,4800,5.7,25.8,12.3,12.44,12.44,100,55,2.6,17.2,3.6
Antonio Gates,TE,SD,vs CHI,8th,4700,5.4,28.8,13.5,13.2,13.2,100,12,2.8,12.9,2.7
Ronnie Hillman,RB,DEN,@ IND,30th,4600,4.7,30.5,10.9,13.34,13.34,100,0,2.9,0.1,0
Jordan Reed,TE,WAS,@ NE,5th,4500,3.3,29.1,18,11.94,11.94,100,49,2.7,10.8,2.4
Rishard Matthews,WR,MIA,@ BUF,7th,4500,6.2,29,12.7,13.75,13.75,100,25,3.1,9.4,2.1
Shane Vereen,RB,NYG,@ TB,5th,4400,4.6,22.9,9.9,10.7,10.7,100,46,2.4,14.3,3.3
Marvin Jones,WR,CIN,vs CLE,13th,4300,3.8,31.4,10.9,12.98,12.98,100,44,3,12.8,3
Jonathan Stewart,RB,CAR,vs GB,23rd,4300,9.2,29.4,13.1,15.95,15.95,100,51,3.7,7.8,1.8
Darren McFadden,RB,DAL,vs PHI,20th,4300,10.8,24.3,13.4,15.34,15.34,100,0,3.6,16.2,3.8
Julius Thomas,TE,JAC,@ NYJ,14th,4200,1.8,27.9,10.4,10.49,10.49,100,12,2.5,4.4,1
Charles Clay,TE,BUF,vs MIA,4th,4200,4.9,24.1,9.6,11.26,11.26,100,4,2.7,1.6,0.4
James Starks,RB,GB,@ CAR,19th,4200,3.3,18.6,10.8,8.36,8.36,100,0,2,24.2,5.8
Delanie Walker,TE,TEN,@ NO,20th,4200,3.6,25.8,16.5,10.98,10.98,100,40,2.6,30.5,7.3
Anquan Boldin,WR,SF,vs ATL,4th,4200,5,24.5,12.6,11.48,11.48,100,39,2.7,,
C.J. Anderson,RB,DEN,@ IND,30th,4100,0.8,32.9,10,11.48,11.48,100,29,2.8,4.8,1.2
Rueben Randle,WR,NYG,@ TB,30th,4100,5.1,27.3,11.7,12.46,12.46,100,0,3,15,3.7
Terrance Williams,WR,DAL,vs PHI,19th,4100,2.9,22.2,9.8,9.35,9.35,100,37,2.3,5.7,1.4
Mike Wallace,WR,MIN,vs STL,15th,4100,5.5,23.8,6.6,11.64,11.64,100,61,2.8,1.4,0.3
Duke Johnson,RB,CLE,@ CIN,21st,4000,6.1,19.9,10.3,10.72,10.72,100,59,2.7,11.8,3
Melvin Gordon,RB,SD,vs CHI,18th,4000,2.3,32,8,12.19,12.19,100,53,3,8.6,2.2
Karlos Williams,RB,BUF,vs MIA,22nd,4000,1.3,7.9,11.9,5.24,5.24,100,0,1.3,26,6.5
Marquess Wilson,WR,CHI,@ SD,23rd,4000,0,24.9,7.6,7.88,7.88,100,0,2,2.5,0.6
Jeremy Langford,RB,CHI,@ SD,28th,4000,7.9,21.7,10,12.49,12.49,100,43,3.1,25.2,6.3
Joseph Randle,RB,DAL,vs PHI,20th,4000,0,12.2,12.3,3.96,3.96,100,0,1,,
Danny Amendola,WR,NE,vs WAS,27th,4000,5.4,23.4,11.1,11.44,11.44,100,8,2.9,7.2,1.8
Benjamin Watson,TE,NO,vs TEN,16th,4000,10.2,19.2,12.3,13.15,13.15,100,0,3.3,11,2.8
Andre Johnson,WR,IND,vs DEN,3rd,4000,2.3,23.9,7.2,9.54,9.54,100,0,2.4,0,
Davante Adams,WR,GB,@ CAR,5th,3900,0.7,31.3,8.2,10.92,10.92,100,37,2.8,18.3,4.7
Torrey Smith,WR,SF,vs ATL,4th,3900,3,25.5,8,10.52,10.52,100,0,2.7,6.4,1.6
Rashad Jennings,RB,NYG,@ TB,5th,3900,2.2,22.9,10.8,9.07,9.07,100,22,2.3,5.7,1.5
Malcom Floyd,WR,SD,vs CHI,17th,3900,6.7,22.3,6.9,11.89,11.89,100,0,3,0,
Roddy White,WR,ATL,@ SF,26th,3900,3.3,21.6,6.6,9.44,9.44,100,0,2.4,3,0.8
Dwayne Harris,WR,NYG,@ TB,30th,3800,7.9,14.2,7.5,10.03,10.03,100,0,2.6,1.1,0.3
Darren Sproles,RB,PHI,@ DAL,24th,3800,0,20.2,10.1,6.36,6.36,100,37,1.7,4.6,1.2
Ryan Mathews,RB,PHI,@ DAL,24th,3700,2.5,26.5,10,10.53,10.53,100,19,2.8,12.7,3.4
Jamison Crowder,WR,WAS,@ NE,12th,3700,2,24,8.6,9.35,9.35,100,53,2.5,11,3
Tevin Coleman,RB,ATL,@ SF,17th,3600,0,23.6,4.1,6.85,6.85,100,48,1.9,0.3,0.1
Antonio Andrews,RB,TEN,@ NO,14th,3600,10.1,13.4,8.1,11.18,11.18,100,0,3.1,12.1,3.4
Charles Sims,RB,TB,vs NYG,25th,3600,5.6,21.5,11.4,10.94,10.94,100,56,3,8.2,2.3
Kenny Britt,WR,STL,@ MIN,6th,3600,0.3,22.6,7.8,7.75,7.75,100,49,2.2,11.7,3.3
Nelson Agholor,WR,PHI,@ DAL,2nd,3500,0.7,13,4.3,4.81,4.81,100,41,1.4,,
Robert Woods,WR,BUF,vs MIA,25th,3500,4,26.2,8.7,11.42,11.42,100,20,3.3,0,
Ted Ginn Jr.,WR,CAR,vs GB,16th,3500,6.7,25.6,12.5,13.03,13.03,100,2,3.7,3,0.9
Eddie Royal,WR,CHI,@ SD,23rd,3500,3.1,28.3,7.4,11.53,11.53,100,40,3.3,,
Rams,DST,STL,@ MIN,21st,3500,3.3,25.8,8.4,10.76,10.76,100,0,3.1,3,0.9
Isaiah Crowell,RB,CLE,@ CIN,21st,3400,2.4,22.8,8.8,9.23,9.23,100,53,2.7,9.4,2.8
Chris Hogan,WR,BUF,vs MIA,25th,3400,0,21.5,7.2,7.09,7.09,100,20,2.1,,
Orleans Darkwa,RB,NYG,@ TB,5th,3400,2.2,18.1,3,7.53,7.53,100,20,2.2,2.3,0.7
Dexter McCluster,RB,TEN,@ NO,14th,3400,5.6,15.5,8.5,8.92,8.92,100,0,2.6,5.7,1.7
Marques Colston,WR,NO,vs TEN,8th,3400,7.5,20.4,9.5,11.76,11.76,100,0,3.5,6.7,2
Falcons,DST,ATL,@ SF,31st,3400,3.6,24.3,5.7,10.52,10.52,100,0,3.1,5,1.5
Jeff Janis,WR,GB,@ CAR,5th,3300,3.8,14.3,1.1,7.32,7.32,100,27,2.2,,
Tre Mason,RB,STL,@ MIN,9th,3300,0,23.5,4,4.34,4.34,100,0,1.3,0.9,0.3
Chris Thompson,RB,WAS,@ NE,2nd,3300,3.9,16.2,7.1,8.03,8.03,100,59,2.4,4.1,1.2
Jordan Cameron,TE,MIA,@ BUF,2nd,3300,3.7,23.2,5.7,10.18,10.18,100,3,3.1,1.6,0.5
Alfred Morris,RB,WAS,@ NE,2nd,3300,0.5,21.5,6.4,7.48,7.48,100,0,2.3,1,0.3
Marcus Easley,WR,BUF,vs MIA,25th,3300,0.8,4.7,4.3,3.1,3.1,100,0,0.9,,
Patriots,DST,NE,vs WAS,15th,3300,4.5,19.5,8.1,9.54,9.54,100,23,2.9,9,2.7
Mohamed Sanu,WR,CIN,vs CLE,13th,3200,1.1,23.6,5.7,8.57,8.57,100,30,2.7,14,4.4
Zach Ertz,TE,PHI,@ DAL,15th,3200,0,26.6,11.8,8.81,8.81,100,0,2.8,9.4,2.9
Josh Huff,WR,PHI,@ DAL,2nd,3200,0.7,11.5,5.4,4.28,4.28,100,23,1.3,3,0.9
Bishop Sankey,RB,TEN,@ NO,14th,3200,1.3,12.7,4.9,5.06,5.06,100,0,1.6,,
Matt Jones,RB,WAS,@ NE,2nd,3200,0,24.3,9.6,7.95,7.95,100,31,2.5,5.4,1.7
Stevie Johnson,WR,SD,vs CHI,17th,3200,7.4,26.3,12.5,13.72,13.72,100,0,4.3,13.8,4.3
Brandon LaFell,WR,NE,vs WAS,27th,3200,4.7,29.6,8.4,12.98,12.98,100,26,4.1,18.2,5.7
Panthers,DST,CAR,vs GB,18th,3200,0.8,22.7,10.3,8.07,8.07,100,4,2.5,8,2.5
Packers,DST,GB,@ CAR,2nd,3200,2.2,22,7.3,8.76,8.76,100,0,2.7,-2,
Bengals,DST,CIN,vs CLE,16th,3200,5.1,19.2,8.6,9.8,9.8,100,4,3.1,7,2.2
Dorial Green-Beckham,WR,TEN,@ NO,32nd,3100,6.7,20.8,8.5,11.43,11.43,100,24,3.7,12.7,4.1
C.J. Spiller,RB,NO,vs TEN,16th,3100,4.1,19,6.2,9.05,9.05,100,38,2.9,2,0.6
Jets,DST,NYJ,vs JAC,25th,3100,5.8,18.7,7.1,10.13,10.13,100,20,3.3,13,4.2
Vikings,DST,MIN,vs STL,15th,3100,0.9,24.3,8.8,8.72,8.72,100,42,2.8,2,0.6
Andre Williams,RB,NYG,@ TB,5th,3000,0,17.8,2.2,5,5,100,0,1.7,4.7,1.6
Kenny Stills,WR,MIA,@ BUF,7th,3000,0.4,21.2,5.9,7.35,7.35,100,30,2.5,10.4,3.5
Justin Hunter,WR,TEN,@ NO,32nd,3000,4.1,18.2,6,8.78,8.78,100,20,2.9,10.7,3.6
James White,RB,NE,vs WAS,15th,3000,0,16.5,10.5,4.88,4.88,100,44,1.6,,
Brandon Coleman,WR,NO,vs TEN,8th,3000,1.9,13.6,5.5,5.81,5.81,100,38,1.9,7.8,2.6
Justin Hardy,WR,ATL,@ SF,26th,3000,0.6,13.8,4.5,5,5,100,0,1.7,5.7,1.9
Stedman Bailey,WR,STL,@ MIN,6th,3000,0,17.7,4.5,4.66,4.66,100,0,1.6,3.3,1.1
Aaron Dobson,WR,NE,vs WAS,27th,3000,2,5,4.5,3,3,100,0,1,,
Benny Cunningham,RB,STL,@ MIN,9th,3000,0.3,14.1,4.3,4.93,4.93,100,0,1.6,,
Kendall Gaskins,RB,SF,vs ATL,11th,3000,1.2,7,4.7,4.69,4.69,100,0,1.6,2,0.7
Zac Stacy,RB,NYJ,vs JAC,10th,3000,0,12.8,4.3,3.25,3.25,100,0,1.1,2.9,1
Christine Michael,RB,DAL,vs PHI,20th,3000,0,21.3,4,6.89,6.89,100,54,2.3,,
Bennie Fowler,WR,DEN,@ IND,15th,3000,0,12.9,2.6,3.48,3.48,100,0,1.2,4.2,1.4
Markus Wheaton,WR,PIT,vs OAK,11th,3000,3,17.4,9.6,7.75,7.75,100,16,2.6,0.8,0.3
Andre Holmes,WR,OAK,@ PIT,14th,3000,0,20.2,4.5,6.45,6.45,100,0,2.2,0,
Richard Rodgers,TE,GB,@ CAR,21st,3000,3.7,14.8,10.2,7.39,7.39,100,5,2.5,18.9,6.3
Devin Funchess,WR,CAR,vs GB,16th,3000,2.6,16.1,6.9,7.11,7.11,100,31,2.4,16.1,5.4
Seth Roberts,WR,OAK,@ PIT,14th,3000,0,12.2,7.2,3.6,3.6,100,51,1.2,10.3,3.4
Taylor Gabriel,WR,CLE,@ CIN,22nd,3000,0,18.4,4.4,5.22,5.22,100,10,1.7,1.3,0.4
DeVante Parker,WR,MIA,@ BUF,7th,3000,0,18.9,12.1,6.09,6.09,100,38,2,,
Jerick McKinnon,RB,MIN,vs STL,15th,3000,0,16,5.2,3.17,3.17,100,6,1.1,3.1,1
Corey Philly Brown,WR,CAR,vs GB,16th,3000,1.5,14.1,7.4,5.66,5.66,100,29,1.9,11.8,3.9
Quinton Patton,WR,SF,vs ATL,4th,3000,1.1,14.9,4.7,5.7,5.7,100,15,1.9,10,3.3
Ka'Deem Carey,RB,CHI,@ SD,28th,3000,1.2,8,4.7,3.45,3.45,100,18,1.2,2.8,0.9
Adam Humphries,WR,TB,vs NYG,31st,3000,0,12.2,5.4,0,0,100,29,0,10.5,3.5
Broncos,DST,DEN,@ IND,14th,3000,5.1,22.2,10.8,10.85,10.85,100,50,3.6,7,2.3
Marcel Reece,RB,OAK,@ PIT,7th,3000,1.3,7.5,,5,5,100,0,1.7,,
Marc Mariani,WR,CHI,@ SD,23rd,3000,0.7,1.6,3.2,0.97,0.97,100,0,0.3,4.3,1.4
Bryan Walters,WR,JAC,@ NYJ,21st,3000,0,9.2,6.8,0,0,100,0,0,16.4,5.5
Andre Roberts,WR,WAS,@ NE,12th,3000,0,9.8,3.8,1.85,1.85,100,0,0.6,4.6,1.5
Darrius Heyward-Bey,WR,PIT,vs OAK,11th,3000,1.5,14.4,5.9,5.77,5.77,100,40,1.9,0,
Greg Jennings,WR,MIA,@ BUF,7th,3000,0.5,14.9,3.8,5.32,5.32,100,0,1.8,0,
Miles Austin,WR,PHI,@ DAL,2nd,3000,0,13.5,3.8,4.51,4.51,100,0,1.5,3.7,1.2
Andre Caldwell,WR,DEN,@ IND,15th,3000,1.3,6.7,2.5,3.09,3.09,100,0,1,0,
Jacob Tamme,TE,ATL,@ SF,31st,3000,7.1,21.2,8.9,11.79,11.79,100,38,3.9,12.1,4
Dwayne Bowe,WR,CLE,@ CIN,22nd,3000,0,8.7,1.5,0.87,0.87,100,0,0.3,6.1,2
Harry Douglas,WR,TEN,@ NO,32nd,3000,0,16.7,6.3,3.87,3.87,100,0,1.3,12.3,4.1
Jerricho Cotchery,WR,CAR,vs GB,16th,3000,2.5,12.7,7.7,5.93,5.93,100,0,2,11.2,3.7
Ahmad Bradshaw,RB,IND,vs DEN,12th,3000,0,17.8,7.2,5.58,5.58,100,0,1.9,8.1,2.7
Jerome Simpson,WR,SF,vs ATL,4th,3000,1,6.2,3.3,4.15,4.15,100,0,1.4,0,
Mike Tolbert,RB,CAR,vs GB,23rd,3000,1.3,8,,5.36,5.36,100,0,1.8,,
Riley Cooper,WR,PHI,@ DAL,2nd,3000,1.2,16.5,5.5,6.33,6.33,100,0,2.1,,
Ryan Grant,WR,WAS,@ NE,12th,3000,1.1,9.5,5.2,3.88,3.88,100,0,1.3,,
Cole Beasley,WR,DAL,vs PHI,19th,3000,1.8,18.6,8.5,7.41,7.41,100,61,2.5,35.2,11.7
Griff Whalen,WR,IND,vs DEN,3rd,3000,0.9,5.1,3.6,2.28,2.28,100,0,0.8,12.3,4.1
Jarius Wright,WR,MIN,vs STL,15th,3000,0,18.9,5.3,4.08,4.08,100,0,1.4,2.2,0.7
Brandon Bolden,RB,NE,vs WAS,15th,3000,0,4,6.3,0,0,100,0,0,12.9,4.3
Jonas Gray,RB,MIA,@ BUF,29th,3000,0,31,4.6,3.01,3.01,100,0,1,,
Charles Johnson,WR,MIN,vs STL,15th,3000,0.7,17.8,3.6,6.43,6.43,100,0,2.1,3.5,1.2
Brian Quick,WR,STL,@ MIN,6th,3000,0.2,20.3,2.2,6.94,6.94,100,36,2.3,0.9,0.3
Dontrelle Inman,WR,SD,vs CHI,17th,3000,0,22.8,8.4,7.59,7.59,100,0,2.5,4.8,1.6
Jeremy Kerley,WR,NYJ,vs JAC,9th,3000,1.3,20.8,2.7,7.84,7.84,100,42,2.6,4.2,1.4
Robert Turbin,RB,CLE,@ CIN,21st,3000,1.5,13.8,3.5,5.64,5.64,100,21,1.9,,
Bilal Powell,RB,NYJ,vs JAC,10th,3000,0,22.2,12.3,4.03,4.03,100,0,1.3,,
Kyle Rudolph,TE,MIN,vs STL,15th,2900,3,21.9,8.2,9.31,9.31,100,46,3.2,5,1.7
Dolphins,DST,MIA,@ BUF,28th,2900,0,20.2,5.8,5.97,5.97,100,0,2.1,2,0.7
Bills,DST,BUF,vs MIA,10th,2900,1,21.1,5.7,7.74,7.74,100,29,2.7,7,2.4
Jaguars,DST,JAC,@ NYJ,6th,2800,0,16.5,5.6,5.27,5.27,100,0,1.9,1,0.4
Vernon Davis,TE,DEN,@ IND,18th,2800,2.3,17.9,6,7.49,7.49,100,40,2.7,0,
Coby Fleener,TE,IND,vs DEN,10th,2800,0.2,23.6,8.2,7.99,7.99,100,30,2.9,6.2,2.2
Heath Miller,TE,PIT,vs OAK,29th,2700,4.3,24.7,8.7,11.11,11.11,100,0,4.1,6.2,2.3
Eagles,DST,PHI,@ DAL,30th,2700,1.8,24,7.5,9.16,9.16,100,40,3.4,12,4.4
Giants,DST,NYG,@ TB,7th,2700,1.5,22.2,7.1,8.42,8.42,100,0,3.1,13,4.8
Cowboys,DST,DAL,vs PHI,23rd,2700,2.8,15.7,4.6,7.13,7.13,100,20,2.6,0,
Clive Walford,TE,OAK,@ PIT,12th,2600,0,8.2,5.3,0,0,100,34,0,7.1,2.7
Jared Cook,TE,STL,@ MIN,28th,2600,1.6,19.3,5.5,7.48,7.48,100,0,2.9,2,0.8
Owen Daniels,TE,DEN,@ IND,18th,2600,1.4,17.9,7.4,6.88,6.88,100,0,2.6,25.2,9.7
Chargers,DST,SD,vs CHI,12th,2600,0.8,16.7,4.8,6.09,6.09,100,30,2.3,11,4.2
Steelers,DST,PIT,vs OAK,13th,2600,1.2,16.8,9.3,6.39,6.39,100,0,2.5,4,1.5
Titans,DST,TEN,@ NO,4th,2600,0.9,13.5,5.1,5.08,5.08,100,25,2,9,3.5
Vance McDonald,TE,SF,vs ATL,32nd,2500,0,11,5.8,0,0,100,19,0,3.9,1.6
Jack Doyle,TE,IND,vs DEN,10th,2500,0,11,3.2,0,0,100,50,0,9.8,3.9
Josh Hill,TE,NO,vs TEN,16th,2500,0,13.8,3.1,3.78,3.78,100,0,1.5,10.1,4
Dwayne Allen,TE,IND,vs DEN,10th,2500,0,19.9,2.8,6.1,6.1,100,19,2.4,0,
Mychal Rivera,TE,OAK,@ PIT,12th,2500,0,17.6,4.7,4.05,4.05,100,0,1.6,3.6,1.4
Derek Carrier,TE,WAS,@ NE,5th,2500,1.4,6.8,3.4,3.2,3.2,100,0,1.3,0,
