"Place_lo","Place_hi","Payout"
"1","1","40"
"2","2","30"
"3","3","25"
"4","4","20"
"5","5","15"
"6","6","12"
"7","7","10"
"8","8","9"
"9","9","8"
"10","11","7"
"12","13","6"
"14","16","5"
"17","20","4.5"
"21","25","4"
"26","30","3.5"
"31","35","3"
"36","40","2.5"
"41","45","2"
"46","55","1.5"
"56","75","1.25"
"76","115","1"
"116","155","0.75"
"156","255","0.5"
"256","455","0.4"
"456","905","0.3"
"906","1390","0.2"
"1391","2890","0.15"
