"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,826180909,"orioles214",0,174.62,"DST Lions  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones WR Mohamed Sanu RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams",NA,"Ty Montgomery","82.18%",29
1,830831589,"KyleBretsch",0,174.62,"DST Lions  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones WR Mohamed Sanu RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams",NA,"Julio Jones","61.78%",18.8
3,830817103,"kidrock300 (2/4)",0,170.52,"DST Lions  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery WR Davante Adams FLEX Evan Engram",NA,"Jordy Nelson","55.22%",0
4,830612492,"GBABS09 (2/6)",0,169.72,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. RB Ameer Abdullah RB Devonta Freeman FLEX Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Aaron Rodgers","48.11%",23.52
4,830742536,"philipeusa",0,169.72,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. FLEX Ameer Abdullah RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Devonta Freeman","46.11%",24
4,830834968,"dilley31 (1/6)",0,169.72,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. FLEX Ameer Abdullah RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Lions ","44.71%",17
4,830847884,"buffjonesfly",0,169.72,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. FLEX Ameer Abdullah RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Randall Cobb","40.22%",13
4,830861869,"djdanomite",0,169.72,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. RB Ameer Abdullah FLEX Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Austin Hooper","37.23%",2.7
9,827924105,"Cooper.1651 (6/10)",0,167.62,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Mohamed Sanu RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams FLEX Austin Hooper",NA,"Martellus Bennett","35.16%",9.7
10,830608197,"aaekka (14/20)",0,166.42,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Randall Cobb WR Mohamed Sanu RB Ty Montgomery TE Eric Ebron FLEX Davante Adams RB Tevin Coleman",NA,"Golden Tate","33.93%",6.5
10,830721079,"dustinlamb123 (4/4)",0,166.42,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Randall Cobb FLEX Mohamed Sanu RB Ty Montgomery TE Eric Ebron WR Davante Adams RB Tevin Coleman",NA,"Theo Riddick","32.61%",6.7
10,830765642,"wyldgoose",0,166.42,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Randall Cobb FLEX Mohamed Sanu RB Ty Montgomery TE Eric Ebron WR Davante Adams RB Tevin Coleman",NA,"Giants ","30.91%",5
10,830789319,"TnRiddles",0,166.42,"DST Lions  QB Aaron Rodgers WR Julio Jones FLEX Randall Cobb WR Mohamed Sanu RB Ty Montgomery TE Eric Ebron WR Davante Adams RB Tevin Coleman",NA,"Davante Adams","29.65%",23.9
10,830824997,"VIce05",0,166.42,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Randall Cobb WR Mohamed Sanu RB Ty Montgomery TE Eric Ebron FLEX Davante Adams RB Tevin Coleman",NA,"Kenny Golladay","28.22%",1.8
15,830225744,"thedeerhunter5015",0,165.62,"DST Lions  QB Aaron Rodgers WR Golden Tate WR Randall Cobb WR Mohamed Sanu RB Devonta Freeman RB Ty Montgomery TE Eric Ebron FLEX Davante Adams",NA,"Mohamed Sanu","27.81%",13.5
16,830842278,"mikespack",0,165.12,"DST Lions  QB Aaron Rodgers WR Golden Tate WR Mohamed Sanu RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams FLEX Tevin Coleman",NA,"Matt Ryan","26.08%",14.88
17,830704956,"Ksneed0122 (3/20)",0,164.92,"DST Lions  QB Aaron Rodgers FLEX Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery WR Davante Adams TE Evan Engram WR Taylor Gabriel",NA,"Tevin Coleman","24.04%",12.5
18,827924103,"Cooper.1651 (4/10)",0,163.82,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams TE Austin Hooper",NA,"Eric Ebron","20.44%",15.2
19,825759710,"thig72 (1/2)",0,162.92,"DST Lions  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams WR Kenny Golladay",NA,"Sterling Shepard","20.23%",5
19,829392698,"ghowellbroussard (1/2)",0,162.92,"DST Lions  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams WR Kenny Golladay",NA,"Matthew Stafford","19.62%",14.18
19,829512686,"ghowellbroussard (2/2)",0,162.92,"DST Lions  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams WR Kenny Golladay",NA,"Shane Vereen","19.11%",8.5
19,830849133,"Rabitrun313 (7/20)",0,162.92,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams FLEX Kenny Golladay",NA,"Evan Engram","17.14%",14.9
23,830869828,"Mihalcik",0,162.62,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. FLEX Randall Cobb RB Ty Montgomery TE Eric Ebron WR Davante Adams RB Tevin Coleman",NA,"Brandon Marshall","15.91%",2.7
24,830789821,"sasmallen (2/6)",0,162.18,"DST Lions  QB Matt Ryan TE Martellus Bennett WR Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams",NA,"Marvin Jones Jr.","14.59%",9.7
25,825263315,"Tbuchner3204",0,161.72,"DST Lions  QB Aaron Rodgers FLEX Shane Vereen WR Julio Jones RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams WR Kenny Golladay",NA,"Packers ","14.45%",2
26,830388739,"hobbydrummer",0,161.52,"DST Lions  QB Aaron Rodgers WR Julio Jones FLEX Ameer Abdullah RB Devonta Freeman RB Ty Montgomery WR Davante Adams WR Kenny Golladay TE Evan Engram",NA,"Taylor Gabriel","12.95%",4.1
27,830842628,"CostaSir (7/7)",0,161.42,"DST Lions  QB Aaron Rodgers RB Shane Vereen WR Julio Jones FLEX Devonta Freeman RB Ty Montgomery WR Davante Adams WR Kenny Golladay TE Evan Engram",NA,"Ameer Abdullah","12.85%",8.6
28,830638941,"GBABS09 (4/6)",0,161.08,"DST Lions  QB Matt Ryan WR Julio Jones WR Marvin Jones Jr. RB Ameer Abdullah RB Devonta Freeman FLEX Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Odell Beckham Jr.","12.00%",7.6
28,830722602,"rdon81",0,161.08,"DST Lions  QB Matt Ryan WR Julio Jones WR Marvin Jones Jr. FLEX Ameer Abdullah RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Paul Perkins","10.34%",4.2
28,830834970,"dilley31 (3/6)",0,161.08,"DST Lions  QB Matt Ryan WR Julio Jones WR Marvin Jones Jr. FLEX Ameer Abdullah RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Falcons ","9.79%",13
28,830843815,"Rambo7644",0,161.08,"DST Lions  QB Matt Ryan WR Julio Jones WR Marvin Jones Jr. RB Ameer Abdullah FLEX Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Eli Manning","5.95%",12.56
32,830642359,"SoulChild (5/20)",0,160.42,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Randall Cobb RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Sterling Shepard TE Evan Engram",NA,"Lance Kendricks","2.38%",0
33,827180135,"toneboat",0,159.62,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Randall Cobb FLEX Theo Riddick RB Ty Montgomery TE Eric Ebron WR Davante Adams RB Tevin Coleman",NA,"Richard Rodgers","1.36%",4.2
33,830666233,"Jnards17",0,159.62,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Randall Cobb RB Theo Riddick RB Ty Montgomery TE Eric Ebron WR Davante Adams FLEX Tevin Coleman",NA,"Roger Lewis","1.16%",3.3
35,830862862,"pants_en_fuego",0,159.32,"DST Lions  QB Aaron Rodgers WR Golden Tate WR Mohamed Sanu RB Theo Riddick FLEX Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Jamaal Williams","0.78%",2.1
36,830619756,"rvedant (18/20)",0,159.22,"DST Lions  QB Aaron Rodgers WR Julio Jones FLEX Marvin Jones Jr. WR Mohamed Sanu RB Ameer Abdullah RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Orleans Darkwa","0.41%",3
37,830616457,"BigHairyPunt425 (14/20)",0,159.18,"DST Lions  QB Matthew Stafford WR Julio Jones WR Randall Cobb RB Devonta Freeman RB Ty Montgomery TE Eric Ebron FLEX Davante Adams WR Taylor Gabriel",NA,"Justin Hardy","0.41%",2.9
38,827924109,"Cooper.1651 (10/10)",0,158.98,"DST Lions  QB Matt Ryan WR Julio Jones WR Mohamed Sanu RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams TE Austin Hooper",NA,"TJ Jones","0.34%",0
39,828324138,"ROCKSTEADY13 (9/17)",0,158.82,"DST Giants  QB Aaron Rodgers FLEX Martellus Bennett WR Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Levine Toilolo","0.34%",0
40,830837108,"Menhart20 (1/2)",0,158.68,"DST Lions  QB Matt Ryan WR Julio Jones WR Mohamed Sanu RB Devonta Freeman RB Ty Montgomery WR Davante Adams TE Austin Hooper FLEX Evan Engram",NA,"Jeff Janis","0.31%",0
41,830542814,"nickyjoe",0,158.52,"DST Giants  QB Aaron Rodgers FLEX Martellus Bennett WR Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery WR Davante Adams TE Evan Engram",NA,"Geronimo Allison","0.27%",5.4
41,830696040,"PeterDink",0,158.52,"DST Lions  QB Aaron Rodgers WR Golden Tate WR Randall Cobb RB Theo Riddick FLEX Devonta Freeman RB Ty Montgomery WR Davante Adams TE Evan Engram",NA,"Rhett Ellison","0.24%",4.1
41,830704963,"Ksneed0122 (10/20)",0,158.52,"DST Giants  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery WR Davante Adams FLEX Evan Engram",NA,"Andre Roberts","0.20%",0
41,830837345,"schmalz5",0,158.52,"DST Giants  QB Aaron Rodgers TE Martellus Bennett WR Julio Jones WR Marvin Jones Jr. RB Devonta Freeman RB Ty Montgomery WR Davante Adams FLEX Evan Engram",NA,"Dwayne Washington","0.17%",0.9
45,830616458,"BigHairyPunt425 (15/20)",0,157.78,"DST Lions  QB Matthew Stafford WR Julio Jones WR Randall Cobb RB Devonta Freeman RB Ty Montgomery FLEX Eric Ebron WR Davante Adams TE Austin Hooper",NA,"Aaron Jones","0.17%",0
46,830762620,"GBABS09 (6/6)",0,157.62,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Mohamed Sanu FLEX Devonta Freeman RB Ty Montgomery TE Eric Ebron RB Tevin Coleman WR Taylor Gabriel",NA,"Derrick Coleman","0.17%",0
47,830783316,"ephraze (2/2)",0,157.32,"DST Lions  QB Aaron Rodgers WR Julio Jones RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams FLEX Kenny Golladay WR Taylor Gabriel",NA,"Aaron Ripkowski","0.14%",1.2
48,828520947,"Reneashleyc (19/20)",0,157.12,"DST Giants  QB Aaron Rodgers WR Julio Jones WR Mohamed Sanu RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams FLEX Paul Perkins",NA,"Dwayne Harris","0.14%",0
48,830861883,"chrisjdavis17",0,157.12,"DST Lions  QB Aaron Rodgers WR Julio Jones WR Marvin Jones Jr. WR Mohamed Sanu FLEX Theo Riddick RB Devonta Freeman RB Ty Montgomery TE Evan Engram",NA,"Darren Fells","0.10%",1.3
50,830184475,"Evies_Dad (18/20)",0,157.02,"DST Falcons  QB Aaron Rodgers WR Julio Jones WR Mohamed Sanu RB Ameer Abdullah RB Devonta Freeman FLEX Ty Montgomery WR Davante Adams TE Austin Hooper",NA,"Matt Schaub","0.10%",0
51,830789822,"sasmallen (3/6)",0,156.98,"DST Lions  QB Matt Ryan FLEX Golden Tate WR Randall Cobb WR Mohamed Sanu RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams",NA,"Terron Ward","0.07%",0
52,822860196,"ozzydavis12",0,156.88,"DST Lions  QB Matthew Stafford WR Julio Jones FLEX Randall Cobb RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams WR Kenny Golladay",NA,"Trevor Davis","0.07%",1.9
52,830696763,"Cash-man",0,156.88,"DST Lions  QB Matthew Stafford WR Julio Jones FLEX Randall Cobb RB Devonta Freeman RB Ty Montgomery TE Eric Ebron WR Davante Adams WR Kenny Golladay",NA,"Devante Mays","0.03%",0
