P,P,C,1B,2B,3B,SS,OF,OF,OF
Jeff Samardzija,Rafael Montero,Gary Sanchez,Logan Morrison,Brian Dozier,Evan Longoria,Tim Beckham,Corey Dickerson,Steven Souza,Christian Yelich
Dan Straily,Rafael Montero,Gary Sanchez,Anthony Rizzo,Brian Dozier,Kris Bryant,Didi Gregorius,Aaron Judge,Brett Gardner,Clint Frazier
Jeff Samardzija,Rafael Montero,Willson Contreras,Anthony Rizzo,Ben Zobrist,Kris Bryant,Brandon Crawford,Aaron Judge,Christian Yelich,Jon Jay
Jeff Samardzija,Rafael Montero,Gary Sanchez,Anthony Rizzo,Jonathan Schoop,Manny Machado,Carlos Correa,Adam Jones,Seth Smith,Mark Trumbo
Jeff Samardzija,Rafael Montero,JT Realmuto,Justin Bour,Brian Dozier,Kris Bryant,Carlos Correa,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Jeff Samardzija,Rafael Montero,Gary Sanchez,Justin Bour,Brian Dozier,Chase Headley,Didi Gregorius,Aaron Judge,Jacoby Ellsbury,Christian Yelich
Jeff Samardzija,Rafael Montero,Jonathan Lucroy,Mike Napoli,Brian Dozier,Adrian Beltre,Elvis Andrus,Aaron Judge,Carlos Gomez,Christian Yelich
Dan Straily,Rafael Montero,Gary Sanchez,Anthony Rizzo,Brian Dozier,Adrian Beltre,Elvis Andrus,Carlos Gomez,Shin-Soo Choo,Delino DeShields
Jake Arrieta,Rafael Montero,Brian McCann,Anthony Rizzo,Jose Altuve,Manny Machado,Carlos Correa,George Springer,Josh Reddick,Christian Yelich
Dan Straily,Rafael Montero,Willson Contreras,Logan Morrison,Jonathan Schoop,Evan Longoria,Carlos Correa,Corey Dickerson,Steven Souza,Mallex Smith
Jeff Samardzija,Rafael Montero,Gary Sanchez,Justin Bour,Jonathan Schoop,Manny Machado,Tyler Wade,Aaron Judge,Brett Gardner,Clint Frazier
Dan Straily,Rafael Montero,Gary Sanchez,Lucas Duda,Brian Dozier,Kris Bryant,Asdrubal Cabrera,Jay Bruce,Yoenis Cespedes,Brandon Nimmo
Dan Straily,Rafael Montero,Brian McCann,Justin Bour,Jose Altuve,Evan Longoria,Carlos Correa,Aaron Judge,Josh Reddick,Carlos Beltran
Jeff Samardzija,Rafael Montero,Jesus Sucre,Anthony Rizzo,Brian Dozier,Evan Longoria,Carlos Correa,Corey Dickerson,Mallex Smith,Peter Bourjos
Jake Arrieta,Rafael Montero,Gary Sanchez,Eric Thames,Joe Panik,Manny Machado,Didi Gregorius,Aaron Judge,Brett Gardner,Jacoby Ellsbury
Dan Straily,Rafael Montero,Gary Sanchez,Justin Bour,Jonathan Schoop,Martin Prado,Elvis Andrus,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Dan Straily,Rafael Montero,JT Realmuto,Logan Morrison,Taylor Featherston,Evan Longoria,Tim Beckham,Aaron Judge,Denard Span,Steven Souza
Jake Arrieta,Rafael Montero,Gary Sanchez,Logan Morrison,Jose Altuve,Evan Longoria,Elvis Andrus,Corey Dickerson,Mallex Smith,Peter Bourjos
Dan Straily,Rafael Montero,Willson Contreras,Trey Mancini,Jonathan Schoop,Manny Machado,Elvis Andrus,Aaron Judge,Adam Jones,Mark Trumbo
Jeff Samardzija,Rafael Montero,Gary Sanchez,Eric Thames,Eric Sogard,Hernan Perez,Asdrubal Cabrera,Ryan Braun,Domingo Santana,Christian Yelich
Jeff Samardzija,Rafael Montero,Jason Castro,Anthony Rizzo,Brian Dozier,Kris Bryant,Jorge Polanco,Aaron Judge,Eddie Rosario,Byron Buxton
Jeff Samardzija,Rafael Montero,Jason Castro,Joe Mauer,Brian Dozier,Miguel Sano,Carlos Correa,Aaron Judge,Christian Yelich,Robbie Grossman
Dan Straily,Jake Arrieta,Willson Contreras,Anthony Rizzo,Ben Zobrist,Kris Bryant,Carlos Correa,Corey Dickerson,Denard Span,Jon Jay
Dan Straily,Rafael Montero,Gary Sanchez,Brandon Belt,Jose Altuve,Josh Donaldson,Carlos Correa,George Springer,Josh Reddick,Norichika Aoki
Jeff Samardzija,Jake Arrieta,JT Realmuto,Logan Morrison,Joe Panik,Evan Longoria,Freddy Galvis,Corey Dickerson,Steven Souza,Mallex Smith
Jeff Samardzija,Rafael Montero,Brian McCann,Marwin Gonzalez,Jose Altuve,Adrian Beltre,Carlos Correa,Denard Span,Christian Yelich,Carlos Beltran
Dan Straily,Jake Arrieta,Gary Sanchez,Anthony Rizzo,Jonathan Schoop,Chase Headley,Didi Gregorius,Aaron Judge,Steven Souza,Jacoby Ellsbury
Dan Straily,Jake Arrieta,JT Realmuto,Justin Bour,Jose Altuve,Manny Machado,Freddy Galvis,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Jeff Samardzija,Dan Straily,Gary Sanchez,Tommy Joseph,Brian Dozier,Maikel Franco,Freddy Galvis,Aaron Judge,Aaron Altherr,Nick Williams
Jeff Samardzija,Rafael Montero,Salvador Perez,Eric Hosmer,Whit Merrifield,Manny Machado,Carlos Correa,Aaron Judge,Jorge Bonifacio,Jorge Soler
Jeff Samardzija,Rafael Montero,Jesus Sucre,Anthony Rizzo,Taylor Featherston,Manny Machado,Tim Beckham,Aaron Judge,Steven Souza,Peter Bourjos
Jeff Samardzija,Rafael Montero,Gary Sanchez,Anthony Rizzo,Whit Merrifield,Kris Bryant,Alcides Escobar,Jorge Bonifacio,Alex Gordon,Brandon Moss
Jeff Samardzija,Rafael Montero,Caleb Joseph,Trey Mancini,Jonathan Schoop,Kris Bryant,Asdrubal Cabrera,Adam Jones,Christian Yelich,Mark Trumbo
Dan Straily,Rafael Montero,Gary Sanchez,Chris Carter,Jose Altuve,Chase Headley,Didi Gregorius,Corey Dickerson,Denard Span,Jacoby Ellsbury
Jeff Samardzija,Kevin Gausman,Gary Sanchez,Eric Thames,Whit Merrifield,Adrian Beltre,Didi Gregorius,Aaron Judge,Brett Gardner,Clint Frazier
Jeff Samardzija,Rafael Montero,Russell Martin,Anthony Rizzo,Darwin Barney,Josh Donaldson,Carlos Correa,Aaron Judge,Jose Bautista,Kevin Pillar
Jeff Samardzija,Rafael Montero,Manny Pina,Anthony Rizzo,Brian Dozier,Hernan Perez,Orlando Arcia,Aaron Judge,Keon Broxton,Domingo Santana
Jeff Samardzija,Rafael Montero,Salvador Perez,Eric Hosmer,Brian Dozier,Kris Bryant,Ramon Torres,Christian Yelich,Jorge Soler,Brandon Moss
Dan Straily,Rafael Montero,Gary Sanchez,Anthony Rizzo,Dustin Pedroia,Deven Marrero,Tzu-Wei Lin,Mookie Betts,Andrew Benintendi,Christian Yelich
