"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Max Scherzer",13900,"WAS@NYM 00:00PM ET",NA,"WAS","NYM",24.03,25.3,25.0565,22.5,30.4
"SP","Yu Darvish",10800,"KC@TEX 00:00PM ET",NA,"TEX","KC",21.61,19.7,30.4,18.2,30.4
"SP","Marcus Stroman",9600,"TOR@LAA 00:00PM ET",NA,"TOR","LAA",20.91,15.6,29.95,12.8,29.35
"SP","Zack Wheeler",8000,"WAS@NYM 00:00PM ET",NA,"NYM","WAS",19.61,14.1,15.832,9.9,15.55
"SP","Brandon McCarthy",7400,"LAD@ARI 00:00PM ET",NA,"LAD","ARI",15.27,16.9,24.15,10.4,24.15
"SP","Tom Koehler",7300,"MIA@SD 00:00PM ET",NA,"MIA","SD",14.41,13.4,20.7,10.8,20.7
"SP","Andrew Triggs",6800,"SEA@OAK 00:00PM ET",NA,"OAK","SEA",14.2,12.8,2.3075,12.2,1.7
"SP","Yovani Gallardo",6600,"SEA@OAK 00:00PM ET",NA,"SEA","OAK",12.18,11.2,27.2425,9.8,27.25
"SP","Jeff Samardzija",6400,"SF@COL 00:00PM ET",NA,"SF","COL",8.76,13.6,3.9925,12.7,4
"SP","Jason Hammel",6200,"KC@TEX 00:00PM ET",NA,"KC","TEX",12.47,12.8,6.55,0,5.35
"SP","Shelby Miller",6000,"LAD@ARI 00:00PM ET",NA,"ARI","LAD",12.5,14,3.6,9.9,3.6
"SP","Luis Perdomo",5400,"MIA@SD 00:00PM ET",NA,"SD","MIA",12.65,12.5,11.05,0,11.05
"SP","Daniel Wright",5200,"TOR@LAA 00:00PM ET",NA,"LAA","TOR",NA,11.6,14.25,7.3,14.25
"SP","Kyle Freeland",4700,"SF@COL 00:00PM ET",NA,"COL","SF",8.82,9.4,21.55,6.6,21.55
