Anthony Rizzo_CHC,Kris Bryant_CHC,Tommy Pham_STL,Ian Happ_CHC,Javier Baez_CHC,Willson Contreras_CHC,Cory Spangenberg_SD,Dexter Fowler_STL,Jason Heyward_CHC,Matt Carpenter_STL,Denard Span_SF,Buster Posey_SF,Ben Zobrist_CHC,Jedd Gyorko_STL,Addison Russell_CHC,Wil Myers_SD,Hunter Renfroe_SD,Kyle Schwarber_CHC,Paul DeJong_STL,Randal Grichuk_STL,Aledmys Diaz_STL,Stephen Piscotty_STL,Ryan Schimpf_SD,Manuel Margot_SD,Eduardo Nunez_SF,Yadier Molina_STL,Brandon Belt_SF,Jose Pirela_SD,Luke Voit_STL,Jeimer Candelario_CHC,Hunter Pence_SF,Jabari Blash_SD,Kolten Wong_STL,Albert Almora_CHC,Nick Hundley_SF,Brandon Crawford_SF,Hector Sanchez_SD,Austin Hedges_SD,Christian Arroyo_SF,Jon Jay_CHC,Magneuris Sierra_STL,Yangervis Solarte_SD,Jarrett Parker_SF,Joe Panik_SF,Carlos Asuaje_SD,Alex Dickerson_SD,Victor Caratini_CHC,Mark Zagunis_CHC,Travis Jankowski_SD,Mac Williamson_SF,Erick Aybar_SD,Kelby Tomlinson_SF,Franchy Cordero_SD,Gorkys Hernandez_SF,Allen Cordoba_SD,Jae-gyun Hwang_SF,Aaron Hill_SF,Matt Szczur_SD,Jose Martinez_STL,Greg Garcia_STL,Tommy La Stella_CHC,Harrison Bader_STL,Chase d'Arnaud_SD,Justin Ruggiano_SF,Conor Gillaspie_SF,Christian Bethancourt_SD,Luis Urias_SD,Michael Morse_SF,Tim Federowicz_SF,Austin Slater_SF,Ryder Jones_SF,Orlando Calixte_SF,Carson Kelly_STL,Eric Fryer_STL,Chris Marrero_SF,Chad Huffman_STL,Alex Mejia_STL,Jose Rondon_SD,Miguel Gomez_SF,Luis Torrens_SD
63.31785268414479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573473240062182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.197887568619283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.481653746770023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,60.15883554647599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9301948051948048,0.0,3.683308627681439,0.0,18.315147634543482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,-9.365168539325843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,115.49642045454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8669642857142863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,50.45674999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.419999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.234666666666676,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,69.53529803529806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.771012567476382,0.0,0.0,0.0,0.0,0.0,17.200854700854702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.799999999999997,0.0,0.0,0.0,0.0,-9.048717948717943,0.0,0.0,22.5,0.0
0.0,0.0,0.0,0.0,0.0,50.35141242937853,0.0,0.0,0.0,0.0,0.0,0.0,7.684367816091953,0.0,20.034034690799395,0.0,0.0,0.0,0.0,8.526688453159041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.405982905982905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,115.36941649899401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.276559421000533,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.707867494824036,0.0,0.0,13.324755214985107,0.0,0.0,0.0,0.0,0.0,0.0,12.580270092226618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8537134283570897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1789987789987775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.573473240062182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.33008763388514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2349490583513445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.889573845434557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9301948051948048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.84642857142857,0.0,-2.025690579262008,0.0,14.271683673469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.88950892857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
