"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Max Scherzer",13000,"CHC@WAS 07:05PM ET",30.817,"WAS","CHC",33.04,31.1,28.1085,NA,25.7
"SP","Carlos Martinez",11300,"STL@ARI 09:40PM ET",23.157,"STL","ARI",22.22,20.7,17.5035,NA,24.7
"SP","Luis Severino",10100,"NYY@CWS 08:10PM ET",20.307,"NYY","CWS",22.58,21.9,18.89,NA,34.15
"SP","James Paxton",8700,"PHI@SEA 10:10PM ET",18.477,"SEA","PHI",23.43,16.1,17.885,NA,23.55
"SP","Dan Straily",8500,"NYM@MIA 07:10PM ET",17.293,"MIA","NYM",18.3,16.6,16.129,NA,11.65
"SP","Justin Verlander",8400,"KC@DET 07:10PM ET",14.657,"DET","KC",21.18,17.8,21.1065,NA,19.75
"SP","Jeff Hoffman",8100,"COL@SF 10:15PM ET",16.236,"COL","SF",18.22,15.5,11.146,NA,17.6
"SP","Jose Quintana",7900,"NYY@CWS 08:10PM ET",15.157,"CWS","NYY",15.1,14.3,16.642,NA,22.65
"SP","Alex Cobb",7800,"TB@PIT 07:05PM ET",13.4,"TB","PIT",19.68,14.3,12.272,NA,24.2
"SP","Kenta Maeda",7700,"LAA@LAD 10:10PM ET",13.85,"LAD","LAA",17.78,18.3,16.272,NA,29.35
"SP","Mike Fiers",7600,"OAK@HOU 08:10PM ET",13.113,"HOU","OAK",NA,14.7,16.079,NA,15.15
"SP","Jake Arrieta",7500,"CHC@WAS 07:05PM ET",13.672,"CHC","WAS",18.03,15.4,19.6695,NA,-0.2
"SP","Taijuan Walker",7300,"STL@ARI 09:40PM ET",16.923,"ARI","STL",15.5,16.8,14.406,NA,2.85
"SP","Drew Pomeranz",7200,"MIN@BOS 07:10PM ET",16.161,"BOS","MIN",18.63,19.1,20.752,NA,26.85
"SP","Aaron Nola",6900,"PHI@SEA 10:10PM ET",15.565,"PHI","SEA",17.73,15.5,14.913,NA,28.35
"SP","Jhoulys Chacin",6800,"ATL@SD 10:10PM ET",11.45,"SD","ATL",19.8,16.5,14.028,NA,14.95
"RP","Sean Newcomb",6700,"ATL@SD 10:10PM ET",11.963,"ATL","SD",16.08,20,16.702,NA,29.3
"SP","Kevin Gausman",6300,"BAL@TOR 07:07PM ET",6.944,"BAL","TOR",11.32,11.8,12.92,NA,20.4
"SP","Sean Manaea",6200,"OAK@HOU 08:10PM ET",17.815,"OAK","HOU",17.67,13.2,12.838,NA,13.55
"SP","Mike Clevinger",5900,"TEX@CLE 07:10PM ET",14.389,"CLE","TEX",NA,13.2,13.194,NA,27.1
"SP","Joe Biagini",5800,"BAL@TOR 07:07PM ET",6.409,"TOR","BAL",NA,11.4,11.977,NA,6.6
"SP","Robert Gsellman",5700,"NYM@MIA 07:10PM ET",6.234,"NYM","MIA",11.53,12.9,15.737,NA,5.75
"SP","Tim Adleman",5600,"MIL@CIN 07:10PM ET",13.188,"CIN","MIL",15.17,14.6,14.13,NA,NA
"SP","Junior Guerra",5500,"MIL@CIN 07:10PM ET",12.136,"MIL","CIN",14.17,13.2,13.152,NA,-10.2
"SP","Tyson Ross",5400,"TEX@CLE 07:10PM ET",5.85,"TEX","CLE",11.13,8.7,13.272,NA,19.1
"SP","Jesse Chavez",5200,"LAA@LAD 10:10PM ET",10.274,"LAA","LAD",12.27,16.6,13.825,NA,14.4
"RP","Trevor Williams",5100,"TB@PIT 07:05PM ET",7.377,"PIT","TB",12.82,13.2,11.208,NA,22.15
"RP","Matt Strahm",4900,"KC@DET 07:10PM ET",3.777,"KC","DET",NA,12.2,9.762,NA,NA
"SP","Hector Santiago",4600,"MIN@BOS 07:10PM ET",9.435,"MIN","BOS",9.77,8.2,13.988,NA,2.1
"SP","Matt Cain",4500,"COL@SF 10:15PM ET",7.14,"SF","COL",10.81,9.5,11.73,NA,9.3
