"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,767650020,"OKAJ1908 (8/20)",0,173,"OF Brett Gardner 2B Yangervis Solarte SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Aaron Judge","77.00%",25
1,767708649,"jakequinn (6/6)",0,173,"OF Brett Gardner 2B Yangervis Solarte SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Masahiro Tanaka","72.86%",25.4
3,767828633,"gfay63 (3/20)",0,171,"1B Matt Holliday OF Brett Gardner 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Zack Cozart","50.84%",0
3,767946676,"dhurlers (1/2)",0,171,"1B Matt Holliday OF Brett Gardner 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Starlin Castro","50.78%",8
5,767523369,"adietz21 (17/20)",0,170,"OF Brett Gardner 1B Chris Carter 2B Yangervis Solarte SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Eugenio Suárez","48.80%",2
6,767591517,"thechampkr (13/18)",0,169,"1B Matt Holliday OF Aaron Hicks 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Luis Perdomo","46.18%",15.6
7,767955157,"youdacao (11/20)",0,167,"1B Joey Votto 2B Yangervis Solarte SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge OF Hunter Renfroe P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Joey Votto","45.78%",8
8,767810065,"thetripcolony (5/6)",0,165,"1B Matt Holliday 2B Yangervis Solarte SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge OF Hunter Renfroe P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Alex Meyer","42.02%",10.5
9,767960057,"Flipper9",0,164,"1B Joey Votto OF Aaron Hicks 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Kole Calhoun OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Aaron Hicks","41.62%",7
10,767938289,"kinglucci23",0,163,"1B Matt Holliday OF Brett Gardner 2B Starlin Castro SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Austin Hedges","39.57%",19
11,767828640,"gfay63 (10/20)",0,162,"3B Chase Headley 2B Yangervis Solarte OF Aaron Hicks SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo C Austin Hedges OF Franchy Cordero",NA,"Bronson Arroyo","37.19%",-11.9
11,767957844,"magooo",0,162,"1B Matt Holliday OF Aaron Hicks 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Kole Calhoun OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Brett Gardner","36.56%",9
13,767503451,"ladyfingers",0,161,"1B Matt Holliday OF Aaron Hicks 2B Starlin Castro SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Cameron Maybin","33.07%",7
14,767555463,"eagsixcards (1/6)",0,160,"1B Matt Holliday 3B Chase Headley OF Aaron Hicks 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo C Austin Hedges OF Franchy Cordero",NA,"Didi Gregorius","31.65%",18
14,767764884,"ohcowboy12go (1/2)",0,160,"OF Aaron Hicks 2B Starlin Castro SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Adam Duvall","29.31%",10
14,767833222,"ELee513 (4/4)",0,160,"OF Aaron Hicks 2B Starlin Castro SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Martín Maldonado","23.17%",0
14,767864142,"TRap1680",0,160,"1B Joey Votto OF Aaron Hicks 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Scott Schebler OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Cory Spangenberg","22.02%",14
14,767877246,"shogunrage88 (1/2)",0,160,"1B Joey Votto OF Cameron Maybin 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Scott Schebler OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Yangervis Solarte","21.11%",19
14,767883445,"shogunrage88 (2/2)",0,160,"OF Cameron Maybin 2B Starlin Castro SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Wil Myers","20.60%",5
14,767903134,"joeman1344 (16/20)",0,160,"3B Yunel Escobar OF Brett Gardner 1B Chris Carter 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo C Austin Hedges OF Franchy Cordero",NA,"Matt Holliday","20.53%",6
