"Mike Trout_LAA","Giancarlo Stanton_Mia","Josh Donaldson_Tor","Wil Myers_SD","Christian Yelich_Mia","Jose Bautista_Tor","Dee Gordon_Mia","Nelson Cruz_Sea","Robinson Cano_Sea","Jean Segura_Sea","Albert Pujols_LAA","Kyle Seager_Sea","Khris Davis_Oak","Troy Tulowitzki_Tor","Kole Calhoun_LAA","Rajai Davis_Oak","Devon Travis_Tor","Cameron Maybin_LAA","Ryan Schimpf_SD","Marcell Ozuna_Mia","Kendrys Morales_Tor","CJ Cron_LAA","JT Realmuto_Mia","Yangervis Solarte_SD","Trevor Plouffe_Oak","Mitch Haniger_Sea","Russell Martin_Tor","Luis Valbuena_LAA","Martin Prado_Mia","Manuel Margot_SD","Ryon Healy_Oak","Marcus Semien_Oak","Jefry Marte_LAA","Alex Dickerson_SD","Hunter Renfroe_SD","Danny Valencia_Sea","Yunel Escobar_LAA","Steve Pearce_Tor","Ben Revere_LAA","Justin Bour_Mia","Cory Spangenberg_SD","Stephen Vogt_Oak","Taylor Motter_Sea","Leonys Martin_Sea","Andrelton Simmons_LAA","Kevin Pillar_Tor","Derek Dietrich_Mia","Danny Espinosa_LAA","Travis Jankowski_SD","Josh Phegley_Oak","Mark Canha_Oak","Jarrod Dyson_Sea","Mike Zunino_Sea","Yonder Alonso_Oak","Ben Gamel_Sea","Justin Smoak_Tor","Rowdy Tellez_Tor","Dalton Pompey_Tor","Destin Hood_Mia","Jed Lowrie_Oak","Jarrod Saltalamacchia_Tor","Ezequiel Carrera_Tor","Christian Bethancourt_SD","Austin Hedges_SD","Tyler Moore_Mia","Ichiro Suzuki_Mia","Jake Smolinski_Oak","Guillermo Heredia_Sea","Adeiny Hechavarria_Mia","Erick Aybar_SD","Bruce Maxwell_Oak","Shawn O'Malley_Sea","AJ Ellis_Mia","Luis Sardinas_SD","Allen Cordoba_SD","Carlos Ruiz_Sea","Matt Joyce_Oak","Martin Maldonado_LAA","Juan Graterol_LAA","Darwin Barney_Tor","JT Riddle_Mia","Jabari Blash_SD","Adam Rosales_Oak","Carlos Perez_LAA","Hector Sanchez_SD","Ryan Goins_Tor","Ty Kelly_Tor","Miguel Rojas_Mia","Chad Pinder_Oak","Mike Freeman_Sea","Cliff Pennington_LAA","Jaff Decker_Oak","Chris Coghlan_Tor","Luis Torrens_SD"
21.6923076923077,0,0,0,0,0,0,0,0,0,12.1818181818182,0,0,0,-1.88636363636364,0,0,2.73333333333333,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,10.9047619047619,0,0,0,10.4358974358974,0,17.4166666666667,0,0,0,0,0,-3.5,0,0,13.5320512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,107.659090909091,0,0,-9.34090909090909,0,-11.8909090909091,0,0,0,0,0,0,0,0,0,0,0,0,-25.4318181818182,0,0,-19.4166666666667,0,0,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,-3.86363636363636,0,0,0,0,0,0,-4.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.5,0,0,7.91666666666667,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,21,0,0,0,0,0,0,-24.952380952381,0,0,0,0,0,0
0,0,48.2380952380952,0,0,10.3571428571429,0,0,0,0,0,0,0,61.2380952380952,0,0,6.1,0,0,0,8.14285714285714,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,8.09523809523809,0,0,0,0,0,0,0,0,0,10.75,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,80.9010989010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16666666666667,0,0,0,0,11.6373626373626,0,0,0,0,0,7.59615384615385,0,0,0,0,24.6153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1590909090909,0,0,0,0,0,-10.3909090909091,0,0,0,21,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9.34090909090909,0,0,65.5897435897436,0,-3.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,-19.3,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,12.1818181818182,0,0,0,0,0,0,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1666666666667,0,0,1.66666666666667,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,-15.3333333333333,0,0,0,0,0,0,-22.25,0,0,0,0,0,0
0,0,10.3571428571429,0,0,7.69230769230769,0,0,0,0,0,0,0,8.50641025641026,0,0,-0.0222222222222222,0,0,0,10.8205128205128,0,0,0,0,0,-1.3,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,-7.78205128205128,0,0,0,0,0,0,0,0,0,-4.22222222222222,0,0,0,0,5,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4,0,0,0,0,0,-12,0,0,0,0,0,0,0,0
0,-11.8909090909091,0,0,-3.18181818181818,0,27.5378787878788,0,0,0,0,0,0,0,0,0,0,0,0,14.8106060606061,0,0,12.125,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-3.63636363636364,0,0,0,0,0,0,7.23611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.8333333333333,0,0,9.66666666666667,0,0,0,14,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,20.047619047619,0,0,0,0,0,0
0,0,0,0,0,0,0,28.7809523809524,12.7095238095238,-9.73333333333333,0,11.0857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757142857142857,0,0,0,0,0,0,0,0,0,-0.955128205128205,0,0,0,0,0,0,-10.625,18.2575757575758,0,0,0,0,0,0,0,13.7142857142857,-0.254545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75,0,0,0,0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12.7095238095238,34.352380952381,-22.8666666666667,0,5.65714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81428571428571,0,0,0,0,0,0,0,0,0,-2.76923076923077,0,0,0,0,0,0,11.7083333333333,5.93181818181818,0,0,0,0,0,0,0,12.6923076923077,-0.427272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-9.73333333333333,-22.8666666666667,59.4666666666667,0,0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,0,0,-12.2666666666667,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,-2.33333333333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
