"Anthony Rizzo_CHC","Charlie Blackmon_COL","Kris Bryant_CHC","Nolan Arenado_COL","Jose Altuve_HOU","Carlos Correa_HOU","Ian Desmond_COL","Ben Zobrist_CHC","Javier Baez_CHC","Kyle Schwarber_CHC","Brian Dozier_MIN","Freddie Freeman_ATL","Trevor Story_COL","David Dahl_COL","Jose Abreu_CWS","George Springer_HOU","Carlos Gonzalez_COL","Jason Heyward_CHC","DJ LeMahieu_COL","Willson Contreras_CHC","Addison Russell_CHC","Miguel Sano_MIN","Mark Reynolds_COL","Albert Almora_CHC","Todd Frazier_CWS","Miguel Montero_CHC","Jon Jay_CHC","Matt Kemp_ATL","Melky Cabrera_CWS","Evan Gattis_HOU","Alex Bregman_HOU","Gerardo Parra_COL","Matt Szczur_CHC","Ian Happ_CHC","Max Kepler_MIN","Carlos Beltran_HOU","Tommy La Stella_CHC","Avisail Garcia_CWS","Robbie Grossman_MIN","Matt Davidson_CWS","Kennys Vargas_MIN","Josh Reddick_HOU","Stephen Cardullo_COL","Raimel Tapia_COL","Tyler Saladino_CWS","Eddie Rosario_MIN","Byron Buxton_MIN","Brandon Phillips_ATL","Norichika Aoki_HOU","Ender Inciarte_ATL","Dustin Garneau_COL","Pat Valaika_COL","Joe Mauer_MIN","Jorge Polanco_MIN","Brian McCann_HOU","Nick Markakis_ATL","Adonis Garcia_ATL","Tom Murphy_COL","Tim Anderson_CWS","Derek Fisher_HOU","Dansby Swanson_ATL","Yuli Gurriel_HOU","Leury Garcia_CWS","Charlie Tilson_CWS","Jace Peterson_ATL","Eduardo Escobar_MIN","Tyler Flowers_ATL","Marwin Gonzalez_HOU","Danny Santana_ATL","Tony Wolters_COL","Eloy Jimenez_CHC","Jason Castro_MIN","Chris Gimenez_MIN","Micah Johnson_ATL","Ryan Hanigan_COL","Cristhian Adames_COL","Jacob May_CWS","Jake Marisnick_HOU","Rio Ruiz_ATL","Alexi Amarista_COL","Cody Asche_CWS","Geovany Soto_CWS","Ehire Adrianza_MIN","Omar Narvaez_CWS","Willy Garcia_CWS","Kurt Suzuki_ATL","Yolmer Sanchez_CWS","Kevan Smith_CWS","Anthony Recker_ATL","Tony Kemp_HOU","Emilio Bonifacio_ATL","Zack Collins_CWS","Lane Adams_ATL","Johan Camargo_ATL"
59.4021164021164,0,2.14285714285714,0,0,0,0,6.64285714285714,2.52894736842105,-0.510769230769231,0,0,0,0,0,0,0,27.0398550724638,0,27.0526315789474,4.02153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58.9556650246305,0,6.31084656084656,0,0,0,0,0,0,0,0,6.43076923076923,0,0,0,17.3415384615385,0,2.77350427350427,0,0,0,13.1861538461538,0,0,0,0,0,0,0,0,17.8315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.14285714285714,0,65.4021164021164,0,0,0,0,19.8071428571429,4.73421052631579,14.9738461538462,0,0,0,0,0,0,0,4.93297101449275,0,-6.60263157894737,30.2076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.31084656084656,0,58.0251322751323,0,0,0,0,0,0,0,0,6.08666666666667,0,0,0,-3.54333333333333,0,-5.46153846153846,0,0,0,2.10833333333333,0,0,0,0,0,0,0,0,1.31578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,71.6438746438746,-14.8913043478261,0,0,0,0,0,0,0,0,0,-12.768115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13333333333333,10.6521739130435,0,0,0,0,-0.375494071146245,0,0,0,0,0,-7.18614718614719,0,0,0,0,0,0,36.40625,0,0,0,0,0,-9.82352941176471,0,0,0,0,0,0,0,0,0,0,0,0,-7.68333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-14.8913043478261,36.4553846153846,0,0,0,0,0,0,0,0,0,8.11428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,3.68774703557312,0,0,0,0,-4.38095238095238,0,0,0,0,0,14.1833333333333,0,0,0,0,0,0,-9.04583333333333,0,0,0,0,0,11.2287581699346,0,0,0,0,0,0,0,0,0,0,0,0,17.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.64285714285714,0,19.8071428571429,0,0,0,0,36.0142857142857,-11.4551282051282,2.87857142857143,0,0,0,0,0,0,0,19.1549707602339,0,2.04395604395604,18.8859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.52894736842105,0,4.73421052631579,0,0,0,0,-11.4551282051282,92.2394736842105,23.3921568627451,0,0,0,0,0,0,0,-10.95,0,-24.8666666666667,-11.8725490196078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.510769230769231,0,14.9738461538462,0,0,0,0,2.87857142857143,23.3921568627451,34.8015384615385,0,0,0,0,0,0,0,9.26449275362319,0,1.0906432748538,11.3242753623188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43.3008658008658,0,0,0,0,0,0,0,0,0,0,-4.88961038961039,0,0,0,0,0,0,0,0,0,0,0,0,18.7543859649123,0,0,0,-5.01666666666667,0,0,0,0,0,0,-9.95238095238095,18.0130718954248,0,0,0,0,0,-2.31372549019608,-1.96052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,114.250712250712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97794117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.021645021645,0,9.07977207977208,0,0,0,0,0,-4.1994301994302,0.48,0,0,0,24.0892307692308,0,0,0,-0.0476190476190476,0,7.84285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.43076923076923,0,6.08666666666667,0,0,0,0,0,0,0,0,37.9384615384615,0,0,0,6.01383399209486,0,3.23913043478261,0,0,0,13.7246376811594,0,0,0,0,0,0,0,0,3.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5433333333333,0,0,0,0,0,0,0,0,0,14.8639705882353,0,0,0,31.547619047619,0,0,0,0,0,0,0,0,-0.523550724637681,0,0,0,0,0,0,6.55882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08225108225108,0,0,0,0.607142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-12.768115942029,8.11428571428571,0,0,0,0,0,0,0,0,0,56.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2967032967033,5.41904761904762,0,0,0,0,-2.6,0,0,0,0,0,-8.38888888888889,0,0,0,0,0,0,5.64285714285714,0,0,0,0,0,-2.86190476190476,0,0,0,0,0,0,0,0,0,0,0,0,23.9464285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.3415384615385,0,-3.54333333333333,0,0,0,0,0,0,0,0,6.01383399209486,0,0,0,20.7461538461538,0,4.18115942028986,0,0,0,0.0474308300395257,0,0,0,0,0,0,0,0,9.14338235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0398550724638,0,4.93297101449275,0,0,0,0,19.1549707602339,-10.95,9.26449275362319,0,0,0,0,0,0,0,42.8242753623188,0,40.0955882352941,12.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.77350427350427,0,-5.46153846153846,0,0,0,0,0,0,0,0,3.23913043478261,0,0,0,4.18115942028986,0,37.4301994301994,0,0,0,13.5271739130435,0,0,0,0,0,0,0,0,-6.73529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879120879120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0526315789474,0,-6.60263157894737,0,0,0,0,2.04395604395604,-24.8666666666667,1.0906432748538,0,0,0,0,0,0,0,40.0955882352941,0,67.1026315789474,6.79824561403509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.02153846153846,0,30.2076923076923,0,0,0,0,18.8859649122807,-11.8725490196078,11.3242753623188,0,0,0,0,0,0,0,12.2857142857143,0,6.79824561403509,63.9261538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-4.88961038961039,0,0,0,0,0,0,0,0,0,0,86.8405797101449,0,0,0,0,0,0,0,0,0,0,0,0,29.0953947368421,0,0,0,13.6470588235294,0,0,0,0,0,0,-3,31.5361842105264,0,0,0,0,0,17.8538011695906,3.55844155844156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.1861538461538,0,2.10833333333333,0,0,0,0,0,0,0,0,13.7246376811594,0,0,0,0.0474308300395257,0,13.5271739130435,0,0,0,80.2046153846154,0,0,0,0,0,0,0,0,3.95588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77472527472528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8639705882353,0,0,0,0,0,0,0,0,0,49.0751633986928,0,0,0,6.52083333333333,0,0,0,0,0,0,0,0,49.0670955882353,0,0,0,0,0,0,8.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8189338235294,0,0,0,31.7708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.97794117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.095588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0,15.8272058823529,0,0,0,0,0,26.1672794117647,-2.64166666666667,0,0,0,37.4166666666666,0,0,0,-5.76190476190476,0,38.2444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.547619047619,0,0,0,0,0,0,0,0,0,6.52083333333333,0,0,0,16.9920948616601,0,0,0,0,0,0,0,0,-1.51515151515152,0,0,0,0,0,0,4.91911764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6690476190476,0,0,0,3.74853801169591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.13333333333333,4.4,0,0,0,0,0,0,0,0,0,19.2967032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5065359477124,-5.38602941176471,0,0,0,0,-2.08333333333333,0,0,0,0,0,3.65714285714286,0,0,0,0,0,0,-13.5555555555556,0,0,0,0,0,7.52777777777778,0,0,0,0,0,0,0,0,0,0,0,0,-9.32727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10.6521739130435,3.68774703557312,0,0,0,0,0,0,0,0,0,5.41904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.38602941176471,14.0553846153846,0,0,0,0,0.493506493506494,0,0,0,0,0,15.3095238095238,0,0,0,0,0,0,9.8,0,0,0,0,0,-1.19485294117647,0,0,0,0,0,0,0,0,0,0,0,0,2.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.8315789473684,0,1.31578947368421,0,0,0,0,0,0,0,0,3.88235294117647,0,0,0,9.14338235294118,0,-6.73529411764706,0,0,0,3.95588235294118,0,0,0,0,0,0,0,0,46.0105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18.7543859649123,0,0,0,0,0,0,0,0,0,0,29.0953947368421,0,0,0,0,0,0,0,0,0,0,0,0,45.3973684210526,0,0,0,19.7047619047619,0,0,0,0,0,0,2.26900584795322,19.8916666666667,0,0,0,0,0,-4.62418300653595,-7.11764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.375494071146245,-4.38095238095238,0,0,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08333333333333,0.493506493506494,0,0,0,0,32.3025362318841,0,0,0,0,0,3.32163742690058,0,0,0,0,0,0,-11.8571428571429,0,0,0,0,0,13.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,16.2628205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.523550724637681,0,0,0,0,0,0,0,0,0,49.0670955882353,0,0,0,-1.51515151515152,0,0,0,0,0,0,0,0,77.99,0,0,0,0,0,0,19.4705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2962662337663,0,0,0,18.7357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-5.01666666666667,0,0,0,0,0,0,0,0,0,0,13.6470588235294,0,0,0,0,0,0,0,0,0,0,0,0,19.7047619047619,0,0,0,33.8823529411765,0,0,0,0,0,0,-2.49632352941176,2.84285714285714,0,0,0,0,0,-1.73626373626374,5.64705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.18614718614719,14.1833333333333,0,0,0,0,0,0,0,0,0,-8.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65714285714286,15.3095238095238,0,0,0,0,3.32163742690058,0,0,0,0,0,65.5869565217391,0,0,0,0,0,0,-12.1066176470588,0,0,0,0,0,-1.64705882352941,0,0,0,0,0,0,0,0,0,0,0,0,-4.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
