"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
13870,"Marvin Jones","WR","CIN","NYJ",8,18,32,0,44,44,44,47.2,201.1
12506,"James Starks","RB","GB","MIN",8,11,15,64,0,64,64,11.7,106.4
15616,"Fozzy Whittaker","RB","CLE","KC",8,8,15,0,25,25,25,10.2,102.5
11488,"Jimmy Graham","TE","NO","BUF",8,18,26,0,17,17,17,18.7,87.2
15224,"Andre Ellington","RB","ARI","ATL",8,33,61,46,6,52,52,27.2,67.3
12774,"Stevan Ridley","RB","NE","MIA",8,21,32,67,0,67,67,13.9,66.2
15196,"Kenny Stills","WR","NO","BUF",8,39,56,3,10,10,13,31.3,64.9
12841,"Andy Dalton","QB","CIN","NYJ",8,48,84,0,0,63,63,35,64.6
10034,"Brandon Gibson","WR","MIA","NE",8,10,13,0,20,10,20,7.4,64
13393,"Robert Quinn","DE","LA","SEA",8,36,82,0,0,0,0,0,61.4
3808,"William Hayes","DE","LA","SEA",8,11,25,0,0,0,0,0,60.9
12323,"Joique Bell","RB","DET","DAL",8,19,24,21,5,26,26,12.4,60
13440,"Kendall Hunter","RB","SF","JAX",8,14,25,64,0,64,64,8.4,60
11413,"Toby Gerhart","RB","MIN","GB",8,15,32,7,13,20,20,10.8,58.7
14647,"Josh Bush","SS","NYJ","CIN",8,6,11,0,0,0,0,0,58.3
13443,"Colin Kaepernick","QB","SF","JAX",8,49,86,14,0,47,47,27.96,57.1
11611,"Golden Tate","WR","SEA","LA",8,38,86,0,18,13,18,26.3,56.1
15136,"Micah Hyde","SS","GB","MIN",8,19,40,0,0,0,0,6,52.6
8699,"Knowshon Moreno","RB","DEN","WAS",8,37,46,35,16,51,51,25.2,51.9
7802,"Chris Long","DE","LA","SEA",8,37,84,0,0,0,0,0,51.4
3862,"Michael Adams","DB","TB","CAR",8,15,24,0,0,0,0,0,51.3
14269,"Alfred Morris","RB","WAS","DEN",8,30,42,57,0,57,57,15.3,51
11469,"Jordan Pugh","FS","WAS","DEN",8,10,13,0,0,0,0,0,50
6029,"Calvin Johnson","WR","DET","DAL",8,75,94,0,21,19,21,54.9,49.2
7242,"Drew Brees","QB","NO","BUF",8,70,100,6,0,54,54,36.18,47.4
14888,"Logan Ryan","CB","NE","MIA",8,30,38,0,0,0,0,0,46.3
13320,"Cam Newton","QB","CAR","TB",8,63,100,18,0,68,68,27.84,44.2
4807,"Adrian Peterson","RB","MIN","GB",8,34,72,38,9,47,47,17.3,42.1
12762,"Daniel Thomas","RB","MIA","NE",8,27,34,33,4,37,37,12.2,41.5
8066,"Darren McFadden","RB","OAK","PIT",8,48,81,50,4,54,54,21.8,41.2
5820,"Frank Gore","RB","SF","JAX",8,43,75,44,2,47,47,19.7,41.2
2556,"Dominique Rodgers-Cromartie","CB","DEN","WAS",8,43,61,0,0,0,0,0,40.7
11859,"Jason Campbell","QB","CLE","KC",8,53,100,6,0,74,74,21.42,40.4
14280,"Mike Daniels","DT","GB","MIN",8,31,66,0,0,0,0,0,39.7
14587,"Josh Gordon","WR","CLE","KC",8,49,93,0,20,10,20,27.2,39.2
594,"Chris Crocker","SS","CIN","NYJ",8,37,55,0,0,0,0,0,39.2
9956,"Dan Skuta","OLB","SF","JAX",8,42,58,0,0,0,0,0,38.1
7580,"DeAngelo Williams","RB","CAR","TB",8,30,48,27,10,30,37,12.1,37
3867,"Tony Romo","QB","DAL","DET",8,57,100,5,0,58,58,20.84,36.6
4556,"Jordy Nelson","WR","GB","MIN",8,68,90,0,12,10,12,34.3,35.7
12886,"Cortez Allen","CB","PIT","OAK",8,14,24,0,0,0,0,0,35.7
11270,"Dez Bryant","WR","DAL","DET",8,55,97,2,11,7,13,22.3,35.1
6768,"Lance Moore","WR","NO","BUF",8,27,39,0,15,11,15,12.4,34.8
14536,"Russell Wilson","QB","SEA","LA",8,44,100,7,0,48,48,15.16,34.5
9038,"Matthew Stafford","QB","DET","DAL",8,80,100,4,0,64,64,31.72,33.4
5315,"Jonathan Babineaux","DT","ATL","ARI",8,50,93,0,0,0,0,0,33.4
12652,"Rob Jackson","OLB","WAS","DEN",8,21,26,0,0,0,0,0,33.3
13270,"Christian Ponder","QB","MIN","GB",8,47,100,11,0,55,55,15.6,33.2
11220,"Dexter McCluster","RB","KC","CLE",8,40,55,3,25,20,28,20.2,33
15036,"Montee Ball","RB","DEN","WAS",8,30,37,40,3,40,43,9.8,32.7
4738,"Mike Tolbert","FB","CAR","TB",8,38,60,18,11,29,29,16.4,32.6
12231,"Dane Fletcher","ILB","NE","MIA",8,19,24,0,0,0,0,0,32.6
9373,"David Hawthorne","OLB","NO","BUF",8,51,72,0,0,0,0,0,32.5
15070,"Sio Moore","ILB","OAK","PIT",8,35,49,0,0,0,0,0,32
11302,"Linval Joseph","NT","NYG","PHI",8,28,46,0,0,0,0,0,31.8
4992,"Justin Durant","OLB","DAL","DET",8,11,14,0,0,0,0,0,31.8
14583,"Bruce Irvin","OLB","SEA","LA",8,61,80,0,0,0,0,0,31.5
11613,"Walter Thurmond","S","SEA","LA",8,21,28,0,0,0,0,0,31.4
13130,"Phillip Tanner","RB","DAL","DET",8,8,14,25,13,38,38,3.5,31.2
14201,"Bill Bentley","CB","DET","DAL",8,13,23,0,0,0,0,0,30.8
13741,"Brandon Bolden","RB","NE","MIA",8,29,44,28,7,35,35,10.9,30.7
15069,"Stacy McGee","DT","OAK","PIT",8,16,23,0,0,0,0,0,30.6
14370,"Corey White","CB","NO","BUF",8,23,32,0,0,0,0,0,30.4
8231,"Derrick Johnson","ILB","KC","CLE",8,53,100,0,0,0,0,0,30.2
10123,"Marcus Benard","ILB","ARI","ATL",8,36,43,0,0,0,0,0,30
2593,"Aaron Rodgers","QB","GB","MIN",8,76,100,8,0,46,46,22.5,29.6
12241,"Junior Galette","OLB","NO","BUF",8,50,70,0,0,0,0,0,29.6
13418,"Anthony Sherman","FB","KC","CLE",8,28,38,0,11,11,11,11.3,29.6
11063,"Emmanuel Sanders","WR","PIT","OAK",8,57,80,0,19,12,19,23.8,29.5
10962,"Jared Odrick","DE","MIA","NE",8,42,64,0,0,0,0,0,29.5
1370,"James Harrison","OLB","CIN","NYJ",8,28,42,0,0,0,0,0,28.9
6739,"Alex Smith","QB","KC","CLE",8,73,100,8,0,58,58,21,28.8
12296,"LeGarrette Blount","RB","NE","MIA",8,16,24,69,0,69,69,4.6,28.8
7191,"Terrell Thomas","CB","NYG","PHI",8,61,100,0,0,0,0,0,28.7
2550,"Kyle Williams","DT","BUF","NO",8,54,77,0,0,0,0,0,28.7
14709,"Brandon Thompson","DT","CIN","NYJ",8,26,39,0,0,0,0,0,28.5
2950,"Steve Johnson","WR","BUF","NO",8,47,66,0,23,15,23,20.2,28.1
15138,"Eddie Lacy","RB","GB","MIN",8,62,82,47,7,53,53,21.2,27.7
15677,"Glenn Foster","DE","NO","BUF",8,22,31,0,0,0,0,0,27.7
13693,"Terrelle Pryor","WR","OAK","PIT",8,59,100,15,0,48,48,21.12,27.3
7328,"Peyton Manning","QB","DEN","WAS",8,81,100,5,0,59,59,28.86,27
13232,"Alex Green","RB","NYJ","CIN",8,10,15,30,10,40,40,3.7,27
14057,"Danny Trevathan","ILB","DEN","WAS",8,52,73,0,0,0,0,0,26.9
14731,"Lance Dunbar","RB","DAL","DET",8,6,11,83,0,83,83,1.6,26.7
14375,"Lavonte David","OLB","TB","CAR",8,63,100,0,0,0,0,0,26.5
2570,"Daniel Muir","NT","OAK","PIT",8,29,41,0,0,0,0,0,26.2
14533,"Robert Turbin","RB","SEA","LA",8,8,18,38,13,50,50,3.1,26.2
11731,"Adam Jones","CB","CIN","NYJ",8,67,100,0,0,0,0,0,26.1
14696,"Daryl Richardson","RB","LA","SEA",8,18,24,44,6,50,50,5.7,26.1
12532,"Chris Simms","QB","NYJ","CIN",8,16,24,19,0,63,63,4.18,26.1
12109,"Ted Ginn","WR","CAR","TB",8,31,49,0,19,16,19,13,25.8
11916,"Antrel Rolle","SS","NYG","PHI",8,61,100,0,0,0,0,0,25.7
12845,"AJ Green","WR","CIN","NYJ",8,45,79,0,16,7,16,17.5,25.6
2428,"Carson Palmer","QB","ARI","ATL",8,54,100,2,0,35,35,14.78,25.5
14817,"Mike Brown","WR","JAX","SF",8,41,56,0,15,7,15,13.3,25.1
12403,"Clifton Geathers","DE","PHI","NYG",8,14,19,0,0,0,0,0,25
3380,"Quintin Mikell","SS","CAR","TB",8,12,17,0,0,0,0,0,25
15089,"Michael Cox","RB","NYG","PHI",8,12,16,75,8,83,83,4,25
7308,"Maurice Jones-Drew","RB","JAX","SF",8,49,67,39,16,51,55,18.2,24.9
15088,"Terrance Williams","WR","DAL","DET",8,52,91,2,19,6,21,14.9,24.8
14059,"Derek Wolfe","DE","DEN","WAS",8,42,59,0,0,0,0,0,24.8
4640,"Reggie Bush","RB","DET","DAL",8,66,83,32,14,44,46,25.2,24.5
14886,"Aaron Dobson","WR","NE","MIA",8,49,74,0,10,8,10,16,24.5
6681,"DeAngelo Hall","FS","WAS","DEN",8,80,100,0,0,0,0,0,23.8
14887,"Duron Harmon","SS","NE","MIA",8,17,22,0,0,0,0,0,23.5
5084,"Vernon Davis","TE","SF","JAX",8,48,84,0,8,6,8,14.2,23.3
6344,"Troy Polamalu","SS","PIT","OAK",8,59,100,0,0,0,0,0,22.9
12806,"Muhammad Wilkerson","DE","NYJ","CIN",8,49,86,0,0,0,0,0,22.9
15045,"Knile Davis","RB","KC","CLE",8,11,15,27,9,36,36,3.5,22.7
13791,"Lamar Miller","RB","MIA","NE",8,50,63,36,6,42,42,14.2,22.4
15221,"Zac Stacy","RB","LA","SEA",8,58,76,45,5,47,50,16.9,22.2
5701,"Fred Jackson","RB","BUF","NO",8,51,72,29,8,33,37,13.3,22.2
9066,"Jarius Wynn","DE","DAL","DET",8,18,23,0,0,0,0,0,22.2
