"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
13735,"Chris Polk","RB","PHI","DEN",4,6,9,50,33,83,83,13.2,186.7
12944,"Jeff Maehl","WR","PHI","DEN",4,12,17,0,17,17,17,12.3,85.8
13723,"Nick Foles","QB","PHI","DEN",4,7,10,0,0,57,57,5.96,85.1
6198,"Darren Sproles","RB","NO","MIA",4,31,46,13,26,36,39,35.2,78.1
12923,"Karl Klug","DT","TEN","NYJ",4,22,34,0,0,0,0,0,77.7
15496,"Justin Tuggle","ILB","HOU","SEA",4,6,10,0,0,0,0,0,66.7
12296,"LeGarrette Blount","RB","NE","ATL",4,19,29,47,0,47,47,12.4,65.3
12317,"Danny Woodhead","RB","SD","DAL",4,32,44,16,22,31,38,25.6,64.4
13440,"Kendall Hunter","RB","SF","LA",4,19,28,58,5,63,63,12.8,62.1
8410,"Ropati Pitoitua","DE","TEN","NYJ",4,22,34,0,0,0,0,0,60
12285,"Anthony Dixon","RB","SF","LA",4,11,16,27,0,27,27,6.6,60
6597,"Greg Jennings","WR","MIN","PIT",4,36,69,0,11,8,11,24.2,58.9
8604,"Donald Brown","RB","IND","JAX",4,13,17,23,15,39,39,9.6,58.5
4702,"Will Herring","ILB","NO","MIA",4,7,12,0,0,0,0,0,57.1
4640,"Reggie Bush","RB","DET","CHI",4,41,62,44,15,54,59,30.3,56.8
13887,"Travis Benjamin","WR","CLE","CIN",4,7,10,0,14,14,14,4.9,55.7
4807,"Adrian Peterson","RB","MIN","PIT",4,47,90,49,2,49,51,29,55.3
14978,"Justin Hunter","WR","TEN","NYJ",4,14,21,0,7,7,7,8.6,54.3
8699,"Knowshon Moreno","RB","DEN","PHI",4,28,38,43,4,46,46,16.1,53.9
9704,"Darius Butler","CB","IND","JAX",4,26,48,0,0,0,0,0,53.8
7328,"Peyton Manning","QB","DEN","PHI",4,57,78,0,0,60,60,32.08,51
15512,"Kenny Demens","ILB","ARI","TB",4,6,8,0,0,0,0,0,50
7242,"Drew Brees","QB","NO","MIA",4,67,100,6,0,64,64,35.72,48.8
13347,"Martez Wilson","OLB","NO","MIA",4,12,21,0,0,0,0,0,48.3
12557,"Josh Gordy","CB","IND","JAX",4,13,24,0,0,0,0,0,46.2
5820,"Frank Gore","RB","SF","LA",4,42,61,48,5,48,52,23.3,46
8571,"Brian Cushing","ILB","HOU","SEA",4,25,41,0,0,0,0,0,46
6539,"Robert Mathis","OLB","IND","JAX",4,39,72,0,0,0,0,0,45.1
12925,"Jake Locker","QB","TEN","NYJ",4,44,66,7,0,61,61,19.66,44.7
12725,"Marcell Dareus","NT","BUF","BAL",4,35,54,0,0,0,0,0,44.6
7857,"Jerome Simpson","WR","MIN","PIT",4,28,54,0,39,25,39,22.4,44.3
12263,"Crezdon Butler","CB","SD","DAL",4,8,14,0,0,0,0,0,43.8
