"Bryce Harper_WAS","Daniel Murphy_WAS","Nolan Arenado_COL","Adam Eaton_WAS","Charlie Blackmon_COL","Trea Turner_WAS","Ryan Zimmerman_WAS","Anthony Rendon_WAS","Trevor Story_COL","Carlos Gonzalez_COL","Jayson Werth_WAS","Ian Desmond_COL","Josh Donaldson_TOR","DJ LeMahieu_COL","David Dahl_COL","Michael Taylor_WAS","Jose Bautista_TOR","Matt Wieters_WAS","Adam Lind_WAS","Mark Reynolds_COL","Todd Frazier_CWS","Dexter Fowler_STL","Jose Abreu_CWS","Matt Carpenter_STL","Lorenzo Cain_KC","Gerardo Parra_COL","Eric Hosmer_KC","Aledmys Diaz_STL","Stephen Piscotty_STL","Melky Cabrera_CWS","Devon Travis_TOR","Troy Tulowitzki_TOR","Stephen Drew_WAS","Alex Gordon_KC","Kendrys Morales_TOR","Wilmer Difo_WAS","Stephen Cardullo_COL","Raimel Tapia_COL","Brandon Moss_KC","Jorge Soler_KC","Russell Martin_TOR","Randal Grichuk_STL","Dustin Garneau_COL","Chris Heisey_WAS","Whit Merrifield_KC","Tim Anderson_CWS","Peter O'Brien_KC","Tom Murphy_COL","Salvador Perez_KC","Jedd Gyorko_STL","Steve Pearce_TOR","Tyler Saladino_CWS","Cheslor Cuthbert_KC","Alcides Escobar_KC","Yadier Molina_STL","Kevin Pillar_TOR","Jose Lobaton_WAS","Mike Moustakas_KC","Paulo Orlando_KC","Billy Burns_KC","Avisail Garcia_CWS","Pat Valaika_COL","Jorge Bonifacio_KC","Jhonny Peralta_STL","Tony Wolters_COL","Justin Smoak_TOR","Rowdy Tellez_TOR","Matt Adams_STL","Dalton Pompey_TOR","Ryan O'Hearn_KC","Matt Davidson_CWS","Charlie Tilson_CWS","Kolten Wong_STL","Cristhian Adames_COL","Terrance Gore_KC","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Harrison Bader_STL","Alexi Amarista_COL","Christian Colon_KC","Jose Martinez_STL","Grant Green_WAS","Leury Garcia_CWS","Jacob May_CWS","Greg Garcia_STL","Cody Asche_CWS","Raul Mondesi_KC","Darwin Barney_TOR","Geovany Soto_CWS","Omar Narvaez_CWS","Willy Garcia_CWS","Carson Kelly_STL","Chris Coghlan_TOR","Yolmer Sanchez_CWS","Eric Fryer_STL","Ryan Goins_TOR","Kevan Smith_CWS","Drew Butera_KC","Zack Collins_CWS"
184.409523809524,-8.18681318681319,0,57.9505494505495,0,-6.25,70.9393939393939,38.3461538461538,0,0,6.53636363636364,0,0,0,0,2,0,18,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9166666666667,0,0,48.8571428571429,0,0,0,0,0,0,0,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.18681318681319,99.2857142857143,0,-20.1318681318681,0,-7.8,-19.2272727272727,-7.83333333333333,0,0,23.5454545454545,0,0,0,0,-2,0,28.5545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.25,0,0,-8.45238095238095,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77.7941176470588,0,-4.5,0,0,0,3.94852941176471,-6.54411764705882,0,0,0,-9.48529411764706,0,0,0,0,0,4.88235294117647,0,0,0,0,0,6.90909090909091,0,0,0,0,0,0,0,0,0,0,14.05,0,0,0,0,0,12.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.9505494505495,-20.1318681318681,0,50.8380952380952,0,4.2,20.5454545454545,8.58333333333333,0,0,0.75,0,0,0,0,-4,0,11.5454545454545,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5833333333333,0,0,19.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4.5,0,55.7941176470588,0,0,0,6.83455882352941,18.0845588235294,0,0,0,-9.96691176470588,0,0,0,0,0,7.77573529411765,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,14.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.25,-7.8,0,4.2,0,17.6,-22.6,9.95,0,0,-2.25,0,0,0,0,-5,0,-19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.9393939393939,-19.2272727272727,0,20.5454545454545,0,-22.6,78.9230769230769,2.23636363636364,0,0,-5.28888888888889,0,0,0,0,10.6666666666667,0,-1.74545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.833333333333,0,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.3461538461538,-7.83333333333333,0,8.58333333333333,0,9.95,2.23636363636364,19.3846153846154,0,0,2.87777777777778,0,0,0,0,3,0,-10.1111111111111,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5.52380952380952,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,8.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.94852941176471,0,6.83455882352941,0,0,0,39.5294117647059,6.34166666666667,0,0,0,-2.6625,0,0,0,0,0,13.6125,0,0,0,0,0,15.2818181818182,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,2.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-6.54411764705882,0,18.0845588235294,0,0,0,6.34166666666667,18.9852941176471,0,0,0,-6.49583333333333,0,0,0,0,0,-2.26666666666667,0,0,0,0,0,6.46363636363636,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
