Jose Altuve_HOU,George Springer_HOU,Carlos Correa_HOU,Giancarlo Stanton_MIA,Justin Bour_MIA,Marcell Ozuna_MIA,Marwin Gonzalez_HOU,Carlos Beltran_HOU,Christian Yelich_MIA,Kris Bryant_CHC,Josh Reddick_HOU,Whit Merrifield_KC,Anthony Rizzo_CHC,Alex Bregman_HOU,Mike Moustakas_KC,Evan Gattis_HOU,Dee Gordon_MIA,Eric Hosmer_KC,Javier Baez_CHC,Lorenzo Cain_KC,Ben Zobrist_CHC,JT Realmuto_MIA,Brian McCann_HOU,Jorge Bonifacio_KC,Kyle Schwarber_CHC,Jorge Soler_KC,Willson Contreras_CHC,Ian Happ_CHC,Yuli Gurriel_HOU,Martin Prado_MIA,Derek Fisher_HOU,Jason Heyward_CHC,Brandon Moss_KC,Paulo Orlando_KC,Billy Burns_KC,Cheslor Cuthbert_KC,Jake Marisnick_HOU,Norichika Aoki_HOU,Salvador Perez_KC,Miguel Montero_CHC,Derek Dietrich_MIA,Addison Russell_CHC,Ryan O'Hearn_KC,Jon Jay_CHC,Destin Hood_MIA,Jeimer Candelario_CHC,Albert Almora_CHC,Terrance Gore_KC,Ichiro Suzuki_MIA,Tyler Moore_MIA,Tomas Telis_MIA,Tommy La Stella_CHC,Christian Colon_MIA,Steve Lombardozzi_MIA,Adeiny Hechavarria_MIA,JT Riddle_MIA,Alex Gordon_KC,Raul Mondesi_KC,AJ Ellis_MIA,Mike Aviles_MIA,Alcides Escobar_KC,Juan Centeno_HOU,Tony Kemp_HOU,Miguel Rojas_MIA,Drew Butera_KC,Eloy Jimenez_CHC
57.444444444444436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.994485294117651,0.0,3.2047872340425534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.839285714285714,0.0,0.0
0.0,48.28882438316403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.007441993880672,0.0,0.0,4.723875727053483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.480574614065185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,47.50975609756095,0.0,0.0,0.0,0.0,10.87869062901155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,43.06753006475485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32882011605416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.263651242374647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.892499999999994,0.0,0.0,-7.752058494170344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,28.890204081632643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,48.53603603603603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2815315315315305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.527984166639628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.873440748440748,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,30.8857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.878690629011553,0.0,0.0,0.0,0.0,42.95372549019609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.29235880398671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.891286523553962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.836845930232557,0.0,0.0,0.0,0.0,0.0,16.253229974160202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.90058055152392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.522051521701036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
