"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Jacob deGrom",12300,"NYM@WAS 07:08PM ET",19.983,"NYM","WAS",19.99,22.3,16.983,NA,NA
"SP","Alex Wood",11600,"ARI@LAD 10:10PM ET",21.654,"LAD","ARI",19.58,23.5,18.26,NA,36.75
"SP","Ervin Santana",9300,"LAA@MIN 08:10PM ET",19.206,"MIN","LAA",18.41,13.6,14.0615,NA,23.35
"SP","Jason Vargas",9200,"KC@SEA 10:10PM ET",19.375,"KC","SEA",13.81,14.5,13.287,NA,1.85
"SP","Gerrit Cole",8700,"PIT@PHI 07:05PM ET",13.497,"PIT","PHI",21.76,17.4,17.816,NA,24.7
"SP","Zack Godley",8200,"ARI@LAD 10:10PM ET",17.909,"ARI","LAD",NA,17.7,14.682,NA,19.75
"SP","Jon Gray",7600,"CIN@COL 08:40PM ET",12.913,"COL","CIN",12.12,14.1,NA,NA,17.35
"SP","Trevor Bauer",7300,"SD@CLE 07:10PM ET",15.128,"CLE","SD",19.85,19.1,18.396,NA,12.65
"SP","Joe Musgrove",7300,"HOU@ATL 07:35PM ET",9.731,"HOU","ATL",NA,14.1,12.044,NA,13.75
"SP","Daniel Norris",7000,"SF@DET 07:10PM ET",12.123,"DET","SF",15.19,13.1,12.638,NA,-2.4
"SP","Tanner Roark",6600,"NYM@WAS 07:08PM ET",11.509,"WAS","NYM",19.13,11.3,14.3555,NA,NA
"SP","Mike Leake",6400,"MIA@STL 08:15PM ET",16.606,"STL","MIA",19.19,14.4,12.6735,NA,0.25
"SP","Ariel Miranda",5900,"KC@SEA 10:10PM ET",13.792,"SEA","KC",18.6,13.8,14.281,NA,7.05
"SP","Edinson Volquez",5800,"MIA@STL 08:15PM ET",14.447,"MIA","STL",12.66,14.1,11.796,NA,-1.8
"SP","Ty Blach",5700,"SF@DET 07:10PM ET",6.187,"SF","DET",NA,7.7,9.046,NA,11.3
"SP","Scott Feldman",5500,"CIN@COL 08:40PM ET",14.868,"CIN","COL",5.85,9.3,6.091,NA,11.65
"SP","Jaime Garcia",5400,"HOU@ATL 07:35PM ET",12.683,"ATL","HOU",12.71,11.6,12.145,NA,7.5
"SP","Ben Lively",5300,"PIT@PHI 07:05PM ET",8.667,"PHI","PIT",NA,13.5,13.051,NA,9.4
"SP","Matt Garza",5100,"BAL@MIL 07:10PM ET",11.625,"MIL","BAL",12.2,12.1,11.811,NA,22.05
"SP","Luis Perdomo",5000,"SD@CLE 07:10PM ET",11.632,"SD","CLE",14.08,8.7,8.982,NA,15.85
"SP","Andrew Cashner",4900,"BOS@TEX 08:05PM ET",9.235,"TEX","BOS",9.97,6.1,9.507,NA,24.15
"SP","Doug Fister",4700,"BOS@TEX 08:05PM ET",11.975,"BOS","TEX",12.98,10.4,8.906,NA,0.85
"SP","Parker Bridwell",4500,"LAA@MIN 08:10PM ET",9.66,"LAA","MIN",13.25,11.8,6.412,NA,23.3
"RP","Jayson Aquino",4500,"BAL@MIL 07:10PM ET",2.8,"BAL","MIL",10.17,14.2,8.574,NA,17
