"Mike Trout_LAA","Albert Pujols_LAA","Corey Seager_LAD","Kole Calhoun_LAA","Cameron Maybin_LAA","CJ Cron_LAA","Khris Davis_Oak","Luis Valbuena_LAA","Jefry Marte_LAA","Rajai Davis_Oak","Adrian Gonzalez_LAD","Hunter Pence_SF","Yasiel Puig_LAD","Buster Posey_SF","Logan Forsythe_LAD","Justin Turner_LAD","Joc Pederson_LAD","Trevor Plouffe_Oak","Yunel Escobar_LAA","Ben Revere_LAA","Brandon Belt_SF","Eduardo Nunez_SF","Ryon Healy_Oak","Marcus Semien_Oak","Andrelton Simmons_LAA","Yasmani Grandal_LAD","Chase Utley_LAD","Kike Hernandez_LAD","Franklin Gutierrez_LAD","Denard Span_SF","Danny Espinosa_LAA","Scott Van Slyke_LAD","Joe Panik_SF","Stephen Vogt_Oak","Cody Bellinger_LAD","Chris Taylor_LAD","Brandon Crawford_SF","Josh Phegley_Oak","Mark Canha_Oak","Trayce Thompson_LAD","Yonder Alonso_Oak","Austin Barnes_LAD","Jarrett Parker_SF","Andrew Toles_LAD","Jed Lowrie_Oak","Nick Hundley_SF","Rob Segedin_LAD","Jake Smolinski_Oak","Andre Ethier_LAD","Mac Williamson_SF","Martin Maldonado_LAA","Juan Graterol_LAA","Bruce Maxwell_Oak","Kelby Tomlinson_SF","Carlos Perez_LAA","Matt Joyce_Oak","Gorkys Hernandez_SF","Adam Rosales_Oak","Conor Gillaspie_SF","Cliff Pennington_LAA","Chad Pinder_Oak","Jaff Decker_Oak","Matt Olson_Oak","Tim Federowicz_SF","Aaron Hill_SF","Chris Marrero_SF","Brett Eibner_LAD"
23.6102941176471,16.8,0,1.55833333333333,0.519230769230769,-0.644444444444444,0,0,8.55555555555556,0,0,0,0,0,0,0,0,0,7.44166666666667,12,0,0,0,0,-1.75416666666667,0,0,0,0,0,11.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208791208791209,0,0,0,0,0,0,0,0,-16.5,0,0,0,0,0,0,0
16.8,36.9333333333333,0,-9.02857142857143,-10.8012820512821,-10.3472222222222,0,0,1,0,0,0,0,0,0,0,0,0,19.3904761904762,-14.5,0,0,0,0,3.07142857142857,0,0,0,0,0,0.938095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74358974358974,0,0,0,0,0,0,0,0,-19.5,0,0,0,0,0,0,0
0,0,63.45,0,0,0,0,0,0,0,8.11538461538461,0,20.475,0,22.5555555555556,25.6593406593407,42.8,0,0,0,0,0,0,0,0,45,-8.4,0,-3.5,0,0,13.6666666666667,0,0,0,0,0,0,0,0,0,77,0,5.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55833333333333,-9.02857142857143,0,29.9833333333333,11.8181818181818,0.819444444444444,0,0,-0.857142857142857,0,0,0,0,0,0,0,0,0,4.82380952380952,7.2,0,0,0,0,10.8904761904762,0,0,0,0,0,-3.76666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25641025641026,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0
0.519230769230769,-10.8012820512821,0,11.8181818181818,18.1410256410256,2,0,0,7.59523809523809,0,0,0,0,0,0,0,0,0,-4.86538461538461,0,0,0,0,0,1.26282051282051,0,0,0,0,0,7.92948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.644444444444444,-10.3472222222222,0,0.819444444444444,2,10.7111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-10.4444444444444,4.66666666666667,0,0,0,0,12.625,0,0,0,0,0,-0.972222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14285714285714,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0
0,0,0,0,0,0,57.6,0,0,-8.36363636363636,0,0,0,0,0,0,0,20.0879120879121,0,0,0,0,-10.5,-2.60714285714286,0,0,0,0,0,0,0,0,0,14.0818181818182,0,0,0,29,10.5,0,24.6909090909091,0,0,0,-11.8681318681319,0,0,0,0,0,0,0,0,0,0,14.6454545454545,0,-20.1388888888889,0,0,91.8333333333333,-9,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.55555555555556,1,0,-0.857142857142857,7.59523809523809,0,0,0,24.5277777777778,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1.27777777777778,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-8.36363636363636,0,0,47.2545454545455,0,0,0,0,0,0,0,4.21111111111111,0,0,0,0,35.3444444444444,15.625,0,0,0,0,0,0,0,0,0,-10.0535714285714,0,0,0,36,-15,0,19.9464285714286,0,0,0,44.0333333333333,0,0,0,0,0,0,0,0,0,0,-20.0952380952381,0,14,0,0,0,0,0,0,0,0,0
0,0,8.11538461538461,0,0,0,0,0,0,0,25.1923076923077,0,1.92307692307692,0,-4.85714285714286,11.6818181818182,11.6666666666667,0,0,0,0,0,0,0,0,23.5454545454545,-7.6,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,-28,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,25.5661764705882,0,4.26363636363636,0,0,0,0,0,0,5.575,16.6666666666667,0,0,0,0,0,0,0,4.25555555555556,0,0,7.84583333333333,0,0,0,17.2857142857143,0,0,0,0,0,2.97619047619048,0,0,18.5,0,0,0,0,0,0,0,0,0,0,10.6,0,8.33333333333333,0,0,0,0,0,-22,16.8571428571429,0
0,0,20.475,0,0,0,0,0,0,0,1.92307692307692,0,68.1397058823529,0,19.1111111111111,21.5047619047619,-2.61818181818182,0,0,0,0,0,0,0,0,6.96703296703297,-1,0,-1,0,0,-11.5,0,0,0,-7,0,0,0,0,0,72,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.26363636363636,0,10.969696969697,0,0,0,0,0,0,9.21212121212121,-3.21212121212121,0,0,0,0,0,0,0,-4.2,0,0,1.4,0,0,0,0.303030303030303,0,0,0,0,0,-6.41666666666667,0,0,4,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,63,-4.9,0
0,0,22.5555555555556,0,0,0,0,0,0,0,-4.85714285714286,0,19.1111111111111,0,21.5555555555556,7.19444444444444,20.6333333333333,0,0,0,0,0,0,0,0,25.5714285714286,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,77,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25.6593406593407,0,0,0,0,0,0,0,11.6818181818182,0,21.5047619047619,0,7.19444444444444,25.2666666666667,19.9333333333333,0,0,0,0,0,0,0,0,26.5151515151515,-1.8,0,0.5,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,11,0,10.1964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.8,0,0,0,0,0,0,0,11.6666666666667,0,-2.61818181818182,0,20.6333333333333,19.9333333333333,40.3636363636364,0,0,0,0,0,0,0,0,54.8888888888889,-3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,-7.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20.0879120879121,0,0,4.21111111111111,0,0,0,0,0,0,0,42.552380952381,0,0,0,0,-5.42307692307692,18.2857142857143,0,0,0,0,0,0,0,0,0,4.29090909090909,0,0,0,9,16.5,0,19.4090909090909,0,0,0,1.46153846153846,0,0,0,0,0,0,0,0,0,0,-4.44545454545455,0,-5.97777777777778,0,0,-9.5,11.7,0,0,0,0,0
7.44166666666667,19.3904761904762,0,4.82380952380952,-4.86538461538461,-10.4444444444444,0,0,21,0,0,0,0,0,0,0,0,0,49.8958333333333,-5.66666666666667,0,0,0,0,-5.37142857142857,0,0,0,0,0,7.15833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-14.5,0,7.2,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-5.66666666666667,22.8,0,0,0,0,-2.08333333333333,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.575,0,9.21212121212121,0,0,0,0,0,0,40.0147058823529,11.275,0,0,0,0,0,0,0,-2.5,0,0,8.47916666666667,0,0,0,-2.5952380952381,0,0,0,0,0,-10.8,0,0,-7.23809523809524,0,0,0,0,0,0,0,0,0,0,-0.571428571428571,0,0,0,0,0,0,0,39,-0.285714285714286,0
0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,-3.21212121212121,0,0,0,0,0,0,11.275,61.4411764705882,0,0,0,0,0,0,0,9.76666666666667,0,0,14.3041666666667,0,0,0,13.1714285714286,0,0,0,0,0,-7,0,0,35.7380952380952,0,0,0,0,0,0,0,0,0,0,6.35714285714286,0,5,0,0,0,0,0,-47,20,0
0,0,0,0,0,0,-10.5,0,0,35.3444444444444,0,0,0,0,0,0,0,-5.42307692307692,0,0,0,0,61.032967032967,15.5,0,0,0,0,0,0,0,0,0,-3.06666666666667,0,0,0,6,-4,0,-8.73333333333333,0,0,0,36.3717948717949,0,0,0,0,0,0,0,0,0,0,-16.9333333333333,0,24.4821428571429,0,0,-63.3333333333333,-2.75,0,0,0,0,0
0,0,0,0,0,0,-2.60714285714286,0,0,15.625,0,0,0,0,0,0,0,18.2857142857143,0,0,0,0,15.5,44.4107142857143,0,0,0,0,0,0,0,0,0,-2.73809523809524,0,0,0,0,-0.5,0,35.2,0,0,0,33.6607142857143,0,0,0,0,0,0,0,0,0,0,-8.8,0,-9,0,0,0,0,0,0,0,0,0
-1.75416666666667,3.07142857142857,0,10.8904761904762,1.26282051282051,12.625,0,0,1.27777777777778,0,0,0,0,0,0,0,0,0,-5.37142857142857,-2.08333333333333,0,0,0,0,41.0625,0,0,0,0,0,-15.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15934065934066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,45,0,0,0,0,0,0,0,23.5454545454545,0,6.96703296703297,0,25.5714285714286,26.5151515151515,54.8888888888889,0,0,0,0,0,0,0,0,65.0549450549451,-11.7333333333333,0,-4,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-8.4,0,0,0,0,0,0,0,-7.6,0,-1,0,0,-1.8,-3.4,0,0,0,0,0,0,0,0,-11.7333333333333,7.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.5,0,0,0,0,0,0,0,1.5,0,-1,0,0,0.5,0,0,0,0,0,0,0,0,0,-4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
