"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","ValueWR"
"WR","Adam Thielen (0000000)","Adam Thielen",0,4700,"Min@Jax 00:00PM ET","Min","Adam","Thielen","Jax",11.92,12.2,3,0.163594470046083,1
"WR","Sterling Shepard (0000000)","Sterling Shepard",0,4600,"Dal@NYG 00:00PM ET","NYG","Sterling","Shepard","Dal",10.36,13.8,2,0.173447537473233,1
"RB","Mike Gillislee (0000000)","Mike Gillislee",0,4600,"Pit@Buf 00:00PM ET","Buf","Mike","Gillislee","Pit",5.77,3,10,0.030812324929972,0
"RB","Tim Hightower (0000000)","Tim Hightower",0,4500,"NO@TB 00:00PM ET","NO","Tim","Hightower","TB",11.79,10.4,9,0.0398406374501992,0
"WR","Anquan Boldin (0000000)","Anquan Boldin",0,4500,"Chi@Det 00:00PM ET","Det","Anquan","Boldin","Chi",12.23,12.2,3,0.17420814479638,1
"WR","Will Fuller (0000000)","Will Fuller",0,4500,"Hou@Ind 00:00PM ET","Hou","Will","Fuller","Ind",10.66,9.3,3,0.152619589977221,1
"TE","Delanie Walker (0000000)","Delanie Walker",0,4400,"Den@Ten 00:00PM ET","Ten","Delanie","Walker","Den",0,10.4,2,0.187817258883249,0
"WR","Corey Coleman (0000000)","Corey Coleman",0,4400,"Cin@Cle 00:00PM ET","Cle","Corey","Coleman","Cin",0,12,5,0.10250569476082,0
"RB","Alfred Blue (0000000)","Alfred Blue",0,4400,"Hou@Ind 00:00PM ET","Hou","Alfred","Blue","Ind",0,3.4,10,0.0136674259681093,0
"RB","Darren Sproles (0000000)","Darren Sproles",0,4400,"Was@Phi 00:00PM ET","Phi","Darren","Sproles","Was",9.93,9.6,4,0.13963963963964,0
"RB","Fitzgerald Toussaint (0000000)","Fitzgerald Toussaint",0,4300,"Pit@Buf 00:00PM ET","Pit","Fitzgerald","Toussaint","Buf",2.39,0,13,0.00212314225053079,0
"WR","Taylor Gabriel (0000000)","Taylor Gabriel",0,4300,"Atl@LA 00:00PM ET","Atl","Taylor","Gabriel","LA",9.25,12.3,4,0.0805687203791469,1
"RB","Rob Kelley (0000000)","Rob Kelley",0,4200,"Was@Phi 00:00PM ET","Was","Rob","Kelley","Phi",0,12.1,9,0.0204918032786885,0
"TE","Martellus Bennett (0000000)","Martellus Bennett",0,4200,"Bal@NE 00:00PM ET","NE","Martellus","Bennett","Bal",11.54,9.5,3,0.144469525959368,0
"WR","Pierre Garcon (0000000)","Pierre Garcon",0,4200,"Was@Phi 00:00PM ET","Was","Pierre","Garcon","Phi",10.54,13.1,1,0.182377049180328,1
"WR","Mohamed Sanu (0000000)","Mohamed Sanu",0,4200,"Atl@LA 00:00PM ET","Atl","Mohamed","Sanu","LA",10.89,0,2,0.177725118483412,0
"WR","Malcolm Mitchell (0000000)","Malcolm Mitchell",0,4200,"Bal@NE 00:00PM ET","NE","Malcolm","Mitchell","Bal",7.87,12.2,6,0.0835214446952596,1
"RB","Jeremy Langford (0000000)","Jeremy Langford",0,4100,"Chi@Det 00:00PM ET","Chi","Jeremy","Langford","Det",4.8,4.2,8,0.0483870967741935,0
"WR","Chris Hogan (0000000)","Chris Hogan",0,4100,"Bal@NE 00:00PM ET","NE","Chris","Hogan","Bal",9.03,9.3,4,0.101580135440181,1
"WR","Travis Benjamin (0000000)","Travis Benjamin",0,4100,"SD@Car 00:00PM ET","SD","Travis","Benjamin","Car",8.94,8.9,3,0.158018867924528,1
"TE","Cameron Brate (0000000)","Cameron Brate",0,4100,"NO@TB 00:00PM ET","TB","Cameron","Brate","NO",9.28,10.4,2,0.15625,0
"RB","Kapri Bibbs (0000000)","Kapri Bibbs",0,4000,"Den@Ten 00:00PM ET","Den","Kapri","Bibbs","Ten",5.69,0,12,0.00980392156862745,0
"WR","Ted Ginn (0000000)","Ted Ginn",0,4000,"SD@Car 00:00PM ET","Car","Ted","Ginn","SD",7.59,9.1,3,0.157407407407407,1
"WR","Cameron Meredith (0000000)","Cameron Meredith",0,4000,"Chi@Det 00:00PM ET","Chi","Cameron","Meredith","Det",11.51,12.5,2,0.149769585253456,1
"TE","Kyle Rudolph (0000000)","Kyle Rudolph",0,4000,"Min@Jax 00:00PM ET","Min","Kyle","Rudolph","Jax",11.12,10.3,2,0.21889400921659,0
"RB","Benny Cunningham (0000000)","Benny Cunningham",0,4000,"Atl@LA 00:00PM ET","LA","Benny","Cunningham","Atl",3.93,0,6,0.0514705882352941,0
"RB","Tevin Coleman (0000000)","Tevin Coleman",0,4000,"Atl@LA 00:00PM ET","Atl","Tevin","Coleman","LA",10.18,8.9,5,0.0710900473933649,0
"RB","Shane Vereen (0000000)","Shane Vereen",0,4000,"Dal@NYG 00:00PM ET","NYG","Shane","Vereen","Dal",0,7.6,10,0.0299785867237687,0
"RB","Terrance West (0000000)","Terrance West",0,4000,"Bal@NE 00:00PM ET","Bal","Terrance","West","NE",10.55,6.7,7,0.062124248496994,0
"RB","Charles Sims (0000000)","Charles Sims",0,4000,"NO@TB 00:00PM ET","TB","Charles","Sims","NO",0,4.8,7,0.0401785714285714,0
"RB","Ryan Mathews (0000000)","Ryan Mathews",0,4000,"Was@Phi 00:00PM ET","Phi","Ryan","Mathews","Was",0,6.4,9,0.0247747747747748,0
"WR","Robert Woods (0000000)","Robert Woods",0,3900,"Pit@Buf 00:00PM ET","Buf","Robert","Woods","Pit",0,7.2,1,0.179271708683473,1
"RB","Damien Williams (0000000)","Damien Williams",0,3900,"Ari@Mia 00:00PM ET","Mia","Damien","Williams","Ari",2.64,4.8,6,0.0596205962059621,0
"WR","Michael Floyd (0000000)","Michael Floyd",0,3900,"Ari@Mia 00:00PM ET","Ari","Michael","Floyd","Mia",9.3,11.2,0,0,0
"RB","Isaiah Crowell (0000000)","Isaiah Crowell",0,3900,"Cin@Cle 00:00PM ET","Cle","Isaiah","Crowell","Cin",0,12.9,6,0.0933940774487472,0
"TE","C.J. Fiedorowicz (0000000)","C.J. Fiedorowicz",0,3900,"Hou@Ind 00:00PM ET","Hou","C.J.","Fiedorowicz","Ind",10.06,9,2,0.154897494305239,0
"TE","Ladarius Green (0000000)","Ladarius Green",0,3900,"Pit@Buf 00:00PM ET","Pit","Ladarius","Green","Buf",9.15,9.3,8,0.0424628450106157,0
"RB","DuJuan Harris (0000000)","DuJuan Harris",0,3900,"NYJ@SF 00:00PM ET","SF","DuJuan","Harris","NYJ",2.56,2.3,10,0.024,0
"WR","Tavon Austin (0000000)","Tavon Austin",0,3900,"Atl@LA 00:00PM ET","LA","Tavon","Austin","Atl",0,12.1,2,0.191176470588235,1
"WR","Ty Montgomery (0000000)","Ty Montgomery",0,3900,"Sea@GB 00:00PM ET","GB","Ty","Montgomery","Sea",9.17,7.6,0,0,0
"RB","Dion Lewis (0000000)","Dion Lewis",0,3900,"Bal@NE 00:00PM ET","NE","Dion","Lewis","Bal",10.05,10.1,8,0.0383747178329571,0
"RB","DeAndre Washington (0000000)","DeAndre Washington",0,3900,"Oak@KC 00:00PM ET","Oak","DeAndre","Washington","KC",2.99,0,7,0.0353430353430353,0
"RB","Wendell Smallwood (0000000)","Wendell Smallwood",0,3800,"Was@Phi 00:00PM ET","Phi","Wendell","Smallwood","Was",6.86,5.2,7,0.027027027027027,0
"WR","John Brown (0000000)","John Brown",0,3800,"Ari@Mia 00:00PM ET","Ari","John","Brown","Mia",7.17,7.8,3,0.141573033707865,1
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne",0,3800,"SD@Car 00:00PM ET","Car","Cameron","Artis-Payne","SD",0,0,11,0.00231481481481481,0
"WR","Eli Rogers (0000000)","Eli Rogers",0,3800,"Pit@Buf 00:00PM ET","Pit","Eli","Rogers","Buf",8.84,8.9,4,0.0976645435244161,1
"WR","Marquess Wilson (0000000)","Marquess Wilson",0,3800,"Chi@Det 00:00PM ET","Chi","Marquess","Wilson","Det",12.17,0,10,0.0368663594470046,0
"TE","Eric Ebron (0000000)","Eric Ebron",0,3800,"Chi@Det 00:00PM ET","Det","Eric","Ebron","Chi",14.08,10.5,5,0.126696832579186,0
"RB","T.J. Yeldon (0000000)","T.J. Yeldon",0,3800,"Min@Jax 00:00PM ET","Jax","T.J.","Yeldon","Min",8.1,14.8,4,0.109090909090909,0
"RB","James Starks (0000000)","James Starks",0,3800,"Sea@GB 00:00PM ET","GB","James","Starks","Sea",12.13,6.6,7,0.0504032258064516,0
"RB","Paul Perkins (0000000)","Paul Perkins",0,3800,"Dal@NYG 00:00PM ET","NYG","Paul","Perkins","Dal",7.22,2.4,8,0.0406852248394004,0
"RB","James White (0000000)","James White",0,3800,"Bal@NE 00:00PM ET","NE","James","White","Bal",8.61,7.8,2,0.167042889390519,0
"RB","Kenneth Dixon (0000000)","Kenneth Dixon",0,3800,"Bal@NE 00:00PM ET","Bal","Kenneth","Dixon","NE",10.38,9.8,8,0.0420841683366733,0
"TE","Antonio Gates (0000000)","Antonio Gates",0,3800,"SD@Car 00:00PM ET","SD","Antonio","Gates","Car",11.22,12,4,0.143867924528302,0
"WR","Adam Humphries (0000000)","Adam Humphries",0,3700,"NO@TB 00:00PM ET","TB","Adam","Humphries","NO",7.91,0,2,0.15625,0
"RB","Chris Thompson (0000000)","Chris Thompson",0,3700,"Was@Phi 00:00PM ET","Was","Chris","Thompson","Phi",7.83,8.3,5,0.0922131147540984,0
"WR","Paul Turner (0000000)","Paul Turner",0,3700,"Was@Phi 00:00PM ET","Phi","Paul","Turner","Was",3.46,5.2,10,0.018018018018018,0
"WR","Kenny Stills (0000000)","Kenny Stills",0,3700,"Ari@Mia 00:00PM ET","Mia","Kenny","Stills","Ari",9.72,6.8,3,0.151761517615176,0
"RB","Kenneth Farrow (0000000)","Kenneth Farrow",0,3700,"SD@Car 00:00PM ET","SD","Kenneth","Farrow","Car",1.3,2.1,10,0.00707547169811321,0
"RB","Chris Ivory (0000000)","Chris Ivory",0,3700,"Min@Jax 00:00PM ET","Jax","Chris","Ivory","Min",0,0,7,0.0424242424242424,0
"WR","Marqise Lee (0000000)","Marqise Lee",0,3700,"Min@Jax 00:00PM ET","Jax","Marqise","Lee","Min",10.82,11.4,2,0.163636363636364,0
"WR","Tyler Lockett (0000000)","Tyler Lockett",0,3700,"Sea@GB 00:00PM ET","Sea","Tyler","Lockett","GB",8.02,9.4,4,0.13953488372093,1
"TE","Coby Fleener (0000000)","Coby Fleener",0,3700,"NO@TB 00:00PM ET","NO","Coby","Fleener","TB",9.67,9,4,0.131474103585657,0
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham",0,3600,"Was@Phi 00:00PM ET","Phi","Dorial","Green-Beckham","Was",11.2,0,3,0.148648648648649,0
"RB","Jerick McKinnon (0000000)","Jerick McKinnon",0,3600,"Min@Jax 00:00PM ET","Min","Jerick","McKinnon","Jax",8.51,12.5,5,0.0691244239631336,0
"WR","Cordarrelle Patterson (0000000)","Cordarrelle Patterson",0,3600,"Min@Jax 00:00PM ET","Min","Cordarrelle","Patterson","Jax",9.04,5.2,4,0.126728110599078,0
"TE","Dennis Pitta (0000000)","Dennis Pitta",0,3600,"Bal@NE 00:00PM ET","Bal","Dennis","Pitta","NE",10.24,8.4,2,0.178356713426854,0
"RB","Kenjon Barner (0000000)","Kenjon Barner",0,3600,"Was@Phi 00:00PM ET","Phi","Kenjon","Barner","Was",2.69,1.1,12,0.0157657657657658,0
"WR","J.J. Nelson (0000000)","J.J. Nelson",0,3600,"Ari@Mia 00:00PM ET","Ari","J.J.","Nelson","Mia",6.51,9.5,4,0.098876404494382,1
"WR","Russell Shepard (0000000)","Russell Shepard",0,3500,"NO@TB 00:00PM ET","TB","Russell","Shepard","NO",6.51,6.8,6,0.0535714285714286,1
"TE","Vernon Davis (0000000)","Vernon Davis",0,3500,"Was@Phi 00:00PM ET","Was","Vernon","Davis","Phi",11.2,2.9,5,0.0922131147540984,0
"RB","Andre Ellington (0000000)","Andre Ellington",0,3500,"Ari@Mia 00:00PM ET","Ari","Andre","Ellington","Mia",2.77,2.9,7,0.0359550561797753,0
"RB","Rex Burkhead (0000000)","Rex Burkhead",0,3500,"Cin@Cle 00:00PM ET","Cin","Rex","Burkhead","Cle",4.8,7.7,10,0.0223713646532438,0
"RB","Duke Johnson (0000000)","Duke Johnson",0,3500,"Cin@Cle 00:00PM ET","Cle","Duke","Johnson","Cin",0,10.4,2,0.150341685649203,0
"RB","Dwayne Washington (0000000)","Dwayne Washington",0,3500,"Chi@Det 00:00PM ET","Det","Dwayne","Washington","Chi",4.91,11.1,8,0.0158371040723982,0
"WR","Josh Bellamy (0000000)","Josh Bellamy",0,3500,"Chi@Det 00:00PM ET","Chi","Josh","Bellamy","Det",8.65,9.3,7,0.0599078341013825,1
"WR","Torrey Smith (0000000)","Torrey Smith",0,3500,"NYJ@SF 00:00PM ET","SF","Torrey","Smith","NYJ",8.4,8,3,0.136,0
"RB","Knile Davis (0000000)","Knile Davis",0,3500,"Oak@KC 00:00PM ET","KC","Knile","Davis","Oak",0,0,11,0.00925925925925926,0
"WR","Tajae Sharpe (0000000)","Tajae Sharpe",0,3400,"Den@Ten 00:00PM ET","Ten","Tajae","Sharpe","Den",0,8.1,1,0.195431472081218,0
"WR","Marquise Goodwin (0000000)","Marquise Goodwin",0,3400,"Pit@Buf 00:00PM ET","Buf","Marquise","Goodwin","Pit",9.52,5.8,3,0.148459383753501,0
"WR","Allen Hurns (0000000)","Allen Hurns",0,3400,"Min@Jax 00:00PM ET","Jax","Allen","Hurns","Min",0,0,3,0.157575757575758,0
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,3400,"NYJ@SF 00:00PM ET","SF","Jeremy","Kerley","NYJ",8.12,10.3,1,0.218666666666667,0
"RB","Matt Jones (0000000)","Matt Jones",0,3400,"Was@Phi 00:00PM ET","Was","Matt","Jones","Phi",0,0,8,0.0225409836065574,0
"WR","Kendall Wright (0000000)","Kendall Wright",0,3300,"Den@Ten 00:00PM ET","Ten","Kendall","Wright","Den",0,5.6,5,0.0913705583756345,0
"RB","Jalen Richard (0000000)","Jalen Richard",0,3300,"Oak@KC 00:00PM ET","Oak","Jalen","Richard","KC",5.19,6.8,6,0.0561330561330561,0
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,3300,"Cin@Cle 00:00PM ET","Cle","Gary","Barnidge","Cin",0,7.8,2,0.150341685649203,0
"RB","Robert Turbin (0000000)","Robert Turbin",0,3300,"Hou@Ind 00:00PM ET","Ind","Robert","Turbin","Hou",4.43,5,9,0.043859649122807,0
"RB","Matt Asiata (0000000)","Matt Asiata",0,3300,"Min@Jax 00:00PM ET","Min","Matt","Asiata","Jax",9.13,9.3,6,0.0668202764976959,0
"RB","Christine Michael (0000000)","Christine Michael",0,3300,"Sea@GB 00:00PM ET","GB","Christine","Michael","Sea",2.48,2.4,0,0,0
"WR","Victor Cruz (0000000)","Victor Cruz",0,3300,"Dal@NYG 00:00PM ET","NYG","Victor","Cruz","Dal",7.34,8.6,3,0.109207708779443,0
"WR","Danny Amendola (0000000)","Danny Amendola",0,3300,"Bal@NE 00:00PM ET","NE","Danny","Amendola","Bal",6.06,0,7,0.0677200902934537,0
"WR","Devin Funchess (0000000)","Devin Funchess",0,3300,"SD@Car 00:00PM ET","Car","Devin","Funchess","SD",6.18,6.5,4,0.115740740740741,0
"WR","Albert Wilson (0000000)","Albert Wilson",0,3200,"Oak@KC 00:00PM ET","KC","Albert","Wilson","Oak",7.43,5.6,5,0.108796296296296,0
"WR","Percy Harvin (0000000)","Percy Harvin",0,3200,"Pit@Buf 00:00PM ET","Buf","Percy","Harvin","Pit",0,0,14,0.0112044817927171,0
"WR","Nelson Agholor (0000000)","Nelson Agholor",0,3200,"Was@Phi 00:00PM ET","Phi","Nelson","Agholor","Was",7.51,6.7,5,0.130630630630631,0
"WR","T.J. Jones (0000000)","T.J. Jones",0,3200,"Chi@Det 00:00PM ET","Det","T.J.","Jones","Chi",0,0,9,0.0113122171945701,0
"WR","Phillip Dorsett (0000000)","Phillip Dorsett",0,3200,"Hou@Ind 00:00PM ET","Ind","Phillip","Dorsett","Hou",8.16,7,4,0.0986842105263158,0
"RB","Denard Robinson (0000000)","Denard Robinson",0,3200,"Min@Jax 00:00PM ET","Jax","Denard","Robinson","Min",6.89,0,13,0.00808080808080808,0
"WR","Quinton Patton (0000000)","Quinton Patton",0,3200,"NYJ@SF 00:00PM ET","SF","Quinton","Patton","NYJ",7.94,10,2,0.149333333333333,0
"WR","Terrance Williams (0000000)","Terrance Williams",0,3200,"Dal@NYG 00:00PM ET","Dal","Terrance","Williams","NYG",8.72,8.2,4,0.121951219512195,0
"WR","Breshad Perriman (0000000)","Breshad Perriman",0,3200,"Bal@NE 00:00PM ET","Bal","Breshad","Perriman","NE",6.73,6.3,4,0.0981963927855711,0
"WR","Chris Conley (0000000)","Chris Conley",0,3100,"Oak@KC 00:00PM ET","KC","Chris","Conley","Oak",7.77,6.2,3,0.136574074074074,0
"WR","Eddie Royal (0000000)","Eddie Royal",0,3100,"Chi@Det 00:00PM ET","Chi","Eddie","Royal","Det",0,0,4,0.1036866359447,0
"WR","Brian Quick (0000000)","Brian Quick",0,3100,"Atl@LA 00:00PM ET","LA","Brian","Quick","Atl",8.58,7.9,4,0.144607843137255,0
"TE","Jason Witten (0000000)","Jason Witten",0,3100,"Dal@NYG 00:00PM ET","Dal","Jason","Witten","NYG",10.07,10.9,2,0.203252032520325,0
"RB","Taiwan Jones (0000000)","Taiwan Jones",0,3000,"Oak@KC 00:00PM ET","Oak","Taiwan","Jones","KC",0,2.5,12,0.00831600831600832,0
"RB","Anthony Sherman (0000000)","Anthony Sherman",0,3000,"Oak@KC 00:00PM ET","KC","Anthony","Sherman","Oak",0,0,0,0,0
"RB","Jamize Olawale (0000000)","Jamize Olawale",0,3000,"Oak@KC 00:00PM ET","Oak","Jamize","Olawale","KC",0,2.4,0,0,0
"WR","Andre Holmes (0000000)","Andre Holmes",0,3000,"Oak@KC 00:00PM ET","Oak","Andre","Holmes","KC",4.64,4.5,7,0.0353430353430353,0
"WR","De'Anthony Thomas (0000000)","De'Anthony Thomas",0,3000,"Oak@KC 00:00PM ET","KC","De'Anthony","Thomas","Oak",2.42,0,9,0.0138888888888889,0
"WR","Seth Roberts (0000000)","Seth Roberts",0,3000,"Oak@KC 00:00PM ET","Oak","Seth","Roberts","KC",8.63,7.2,3,0.130977130977131,0
"WR","Demarcus Robinson (0000000)","Demarcus Robinson",0,3000,"Oak@KC 00:00PM ET","KC","Demarcus","Robinson","Oak",0,0,0,0,0
"WR","Johnny Holton (0000000)","Johnny Holton",0,3000,"Oak@KC 00:00PM ET","Oak","Johnny","Holton","KC",0,0,13,0.00623700623700624,0
"RB","Reggie Bush (0000000)","Reggie Bush",0,3000,"Pit@Buf 00:00PM ET","Buf","Reggie","Bush","Pit",0,2.3,8,0.0336134453781513,0
"RB","Jerome Felton (0000000)","Jerome Felton",0,3000,"Pit@Buf 00:00PM ET","Buf","Jerome","Felton","Pit",0,0,0,0,0
"RB","Roosevelt Nix (0000000)","Roosevelt Nix",0,3000,"Pit@Buf 00:00PM ET","Pit","Roosevelt","Nix","Buf",0,0,0,0,0
"RB","Daryl Richardson (0000000)","Daryl Richardson",0,3000,"Pit@Buf 00:00PM ET","Pit","Daryl","Richardson","Buf",0,0,0,0,0
"RB","Jonathan Williams (0000000)","Jonathan Williams",0,3000,"Pit@Buf 00:00PM ET","Buf","Jonathan","Williams","Pit",0,0,15,0.00560224089635854,0
"WR","Darrius Heyward-Bey (0000000)","Darrius Heyward-Bey",0,3000,"Pit@Buf 00:00PM ET","Pit","Darrius","Heyward-Bey","Buf",0,0,10,0.0339702760084926,0
"WR","Brandon Tate (0000000)","Brandon Tate",0,3000,"Pit@Buf 00:00PM ET","Buf","Brandon","Tate","Pit",3.54,0,10,0.030812324929972,0
"WR","Cobi Hamilton (0000000)","Cobi Hamilton",0,3000,"Pit@Buf 00:00PM ET","Pit","Cobi","Hamilton","Buf",3.76,4.6,7,0.0467091295116773,0
"WR","Justin Hunter (0000000)","Justin Hunter",0,3000,"Pit@Buf 00:00PM ET","Buf","Justin","Hunter","Pit",7.18,2.6,7,0.0560224089635854,0
"WR","Sammie Coates (0000000)","Sammie Coates",0,3000,"Pit@Buf 00:00PM ET","Pit","Sammie","Coates","Buf",7.18,1.9,5,0.0912951167728238,0
"WR","Dezmin Lewis (0000000)","Dezmin Lewis",0,3000,"Pit@Buf 00:00PM ET","Buf","Dezmin","Lewis","Pit",0,0,17,0.00280112044817927,0
"RB","Jalston Fowler (0000000)","Jalston Fowler",0,3000,"Den@Ten 00:00PM ET","Ten","Jalston","Fowler","Den",0,0,0,0,0
"RB","Juwan Thompson (0000000)","Juwan Thompson",0,3000,"Den@Ten 00:00PM ET","Den","Juwan","Thompson","Ten",0,1.1,0,0,0
"RB","David Fluellen (0000000)","David Fluellen",0,3000,"Den@Ten 00:00PM ET","Ten","David","Fluellen","Den",0,0,0,0,0
"RB","Antonio Andrews (0000000)","Antonio Andrews",0,3000,"Den@Ten 00:00PM ET","Ten","Antonio","Andrews","Den",0,1,0,0,0
"WR","Harry Douglas (0000000)","Harry Douglas",0,3000,"Den@Ten 00:00PM ET","Ten","Harry","Douglas","Den",0,0,7,0.0380710659898477,0
"WR","Jordan Norwood (0000000)","Jordan Norwood",0,3000,"Den@Ten 00:00PM ET","Den","Jordan","Norwood","Ten",3.76,2.3,3,0.0784313725490196,0
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"Den@Ten 00:00PM ET","Ten","Marc","Mariani","Den",0,0,0,0,0
"WR","Bennie Fowler (0000000)","Bennie Fowler",0,3000,"Den@Ten 00:00PM ET","Den","Bennie","Fowler","Ten",0,0,7,0.0441176470588235,0
"WR","Marlon Brown (0000000)","Marlon Brown",0,3000,"Den@Ten 00:00PM ET","Den","Marlon","Brown","Ten",0,0,0,0,0
"WR","Jordan Taylor (0000000)","Jordan Taylor",0,3000,"Den@Ten 00:00PM ET","Den","Jordan","Taylor","Ten",0,3.8,8,0.0367647058823529,0
"WR","Tre McBride (0000000)","Tre McBride",0,3000,"Den@Ten 00:00PM ET","Ten","Tre","McBride","Den",0,0,0,0,0
"WR","Cody Latimer (0000000)","Cody Latimer",0,3000,"Den@Ten 00:00PM ET","Den","Cody","Latimer","Ten",0,1.7,11,0.0147058823529412,0
"WR","Kalif Raymond (0000000)","Kalif Raymond",0,3000,"Den@Ten 00:00PM ET","Den","Kalif","Raymond","Ten",0,0,0,0,0
"RB","John Kuhn (0000000)","John Kuhn",0,3000,"NO@TB 00:00PM ET","NO","John","Kuhn","TB",0,2.2,0,0,0
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3000,"NO@TB 00:00PM ET","NO","Travaris","Cadet","TB",0,1.1,5,0.0816733067729084,0
"RB","Marcus Murphy (0000000)","Marcus Murphy",0,3000,"NO@TB 00:00PM ET","NO","Marcus","Murphy","TB",0,0,13,0.00199203187250996,0
"RB","Daniel Lasco (0000000)","Daniel Lasco",0,3000,"NO@TB 00:00PM ET","NO","Daniel","Lasco","TB",0,0,12,0.00796812749003984,0
"RB","Peyton Barber (0000000)","Peyton Barber",0,3000,"NO@TB 00:00PM ET","TB","Peyton","Barber","NO",3.41,0,12,0.015625,0
"WR","Brandon Coleman (0000000)","Brandon Coleman",0,3000,"NO@TB 00:00PM ET","NO","Brandon","Coleman","TB",6.31,1.3,7,0.049800796812749,0
"WR","Cecil Shorts (0000000)","Cecil Shorts",0,3000,"NO@TB 00:00PM ET","TB","Cecil","Shorts","NO",4.98,0,5,0.0625,0
"WR","Freddie Martino (0000000)","Freddie Martino",0,3000,"NO@TB 00:00PM ET","TB","Freddie","Martino","NO",0,8.7,11,0.0178571428571429,1
"WR","Tommylee Lewis (0000000)","Tommylee Lewis",0,3000,"NO@TB 00:00PM ET","NO","Tommylee","Lewis","TB",0,0,11,0.0219123505976096,0
"WR","Jake Lampman (0000000)","Jake Lampman",0,3000,"NO@TB 00:00PM ET","NO","Jake","Lampman","TB",0,0,0,0,0
"RB","Mack Brown (0000000)","Mack Brown",0,3000,"Was@Phi 00:00PM ET","Was","Mack","Brown","Phi",0,0,0,0,0
"WR","Ryan Grant (0000000)","Ryan Grant",0,3000,"Was@Phi 00:00PM ET","Was","Ryan","Grant","Phi",0,2.3,7,0.0368852459016393,0
"WR","Rashad Ross (0000000)","Rashad Ross",0,3000,"Was@Phi 00:00PM ET","Was","Rashad","Ross","Phi",0,0,13,0.00409836065573771,0
"WR","Maurice Harris (0000000)","Maurice Harris",0,3000,"Was@Phi 00:00PM ET","Was","Maurice","Harris","Phi",0,0,10,0.0184426229508197,0
"WR","Bryce Treggs (0000000)","Bryce Treggs",0,3000,"Was@Phi 00:00PM ET","Phi","Bryce","Treggs","Was",6.77,3.9,10,0.018018018018018,0
"RB","Stepfan Taylor (0000000)","Stepfan Taylor",0,3000,"Ari@Mia 00:00PM ET","Ari","Stepfan","Taylor","Mia",0,0,0,0,0
"RB","Kerwynn Williams (0000000)","Kerwynn Williams",0,3000,"Ari@Mia 00:00PM ET","Ari","Kerwynn","Williams","Mia",0,0,0,0,0
"RB","Kenyan Drake (0000000)","Kenyan Drake",0,3000,"Ari@Mia 00:00PM ET","Mia","Kenyan","Drake","Ari",0,1.4,11,0.024390243902439,0
"WR","Rashawn Scott (0000000)","Rashawn Scott",0,3000,"Ari@Mia 00:00PM ET","Mia","Rashawn","Scott","Ari",0,0,0,0,0
"WR","Jakeem Grant (0000000)","Jakeem Grant",0,3000,"Ari@Mia 00:00PM ET","Mia","Jakeem","Grant","Ari",0,0,13,0.002710027100271,0
"WR","Brittan Golden (0000000)","Brittan Golden",0,3000,"Ari@Mia 00:00PM ET","Ari","Brittan","Golden","Mia",0,0,9,0.0134831460674157,0
"WR","Marquis Bundy (0000000)","Marquis Bundy",0,3000,"Ari@Mia 00:00PM ET","Ari","Marquis","Bundy","Mia",0,0,0,0,0
"WR","Leonte Carroo (0000000)","Leonte Carroo",0,3000,"Ari@Mia 00:00PM ET","Mia","Leonte","Carroo","Ari",7.55,0,12,0.013550135501355,0
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"SD@Car 00:00PM ET","Car","Mike","Tolbert","SD",0,1.7,0,0,0
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,3000,"SD@Car 00:00PM ET","Car","Fozzy","Whittaker","SD",4.2,4.1,6,0.0694444444444444,0
"RB","Ronnie Hillman (0000000)","Ronnie Hillman",0,3000,"SD@Car 00:00PM ET","SD","Ronnie","Hillman","Car",0,0,0,0,0
"RB","Derek Watt (0000000)","Derek Watt",0,3000,"SD@Car 00:00PM ET","SD","Derek","Watt","Car",0,0,0,0,0
"WR","Brenton Bersin (0000000)","Brenton Bersin",0,3000,"SD@Car 00:00PM ET","Car","Brenton","Bersin","SD",0,0,10,0.00462962962962963,0
"WR","Geremy Davis (0000000)","Geremy Davis",0,3000,"SD@Car 00:00PM ET","SD","Geremy","Davis","Car",0,0,0,0,0
"WR","Isaiah Burse (0000000)","Isaiah Burse",0,3000,"SD@Car 00:00PM ET","SD","Isaiah","Burse","Car",0,0,14,0.00235849056603774,0
"WR","Corey Brown (0000000)","Corey Brown",0,3000,"SD@Car 00:00PM ET","Car","Corey","Brown","SD",0,4.6,5,0.0949074074074074,0
"WR","Jeremy Butler (0000000)","Jeremy Butler",0,3000,"SD@Car 00:00PM ET","SD","Jeremy","Butler","Car",0,1.4,12,0.00471698113207547,0
"RB","Cedric Peerman (0000000)","Cedric Peerman",0,3000,"Cin@Cle 00:00PM ET","Cin","Cedric","Peerman","Cle",0,0,0,0,0
