"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,737315054,"DollarBillW (73/150)",0,256.9,"P Gerrit Cole P J.C. Ramírez C Alex Avila 1B Paul Goldschmidt 2B Daniel Murphy 3B Nicholas Castellanos SS Trea Turner OF Justin Upton OF Bryce Harper OF Adam Eaton",NA,"Clayton Kershaw","52.69%",27.55
2,736720649,"SaahilSud (116/150)",0,250.9,"P J.C. Ramírez P Clayton Kershaw C Alex Avila 1B Paul Goldschmidt 2B Brandon Drury 3B Mike Moustakas SS Trea Turner OF A.J. Pollock OF Yasmany Tomás OF Chris Owings",NA,"Michael Wacha","45.52%",17.3
3,737309123,"DraftCheat (80/150)",0,248.65,"P Michael Wacha P J.C. Ramírez C Salvador Pérez 1B Paul Goldschmidt 2B Daniel Murphy 3B Miguel Sanó SS Trea Turner OF A.J. Pollock OF Charlie Blackmon OF Adam Eaton",NA,"Wade Miley","23.11%",21.75
4,737009580,"rayofhope (15/150)",0,248.05,"P Michael Wacha P Patrick Corbin C Salvador Pérez 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF A.J. Pollock OF Charlie Blackmon OF Bryce Harper",NA,"A.J. Pollock","22.82%",28
5,737131585,"ARaven52 (56/150)",0,247.1,"P Wade Miley P J.C. Ramírez C Tony Wolters 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF Charlie Blackmon OF Bryce Harper OF Adam Eaton",NA,"Mike Moustakas","22.07%",21
6,737082332,"BLAYTONN (4/5)",0,244.3,"P Wade Miley P Clayton Kershaw C Alex Avila 1B Paul Goldschmidt 2B Adam Rosales 3B Mike Moustakas SS Trea Turner OF Leury García OF A.J. Pollock OF Chris Owings",NA,"Bryce Harper","22.02%",16
7,737131580,"ARaven52 (51/150)",0,242.65,"P Michael Wacha P J.C. Ramírez C Tony Wolters 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF Charlie Blackmon OF Bryce Harper OF Adam Eaton",NA,"Chris Owings","21.66%",19
8,737223131,"moklovin (63/150)",0,240.5,"P Wade Miley P Patrick Corbin C Salvador Pérez 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF A.J. Pollock OF Bryce Harper OF Adam Eaton",NA,"Yasmany Tomás","20.69%",10
9,737049512,"giantsquid (20/20)",0,240.3,"P Patrick Corbin P Clayton Kershaw C Chris Iannetta 1B Paul Goldschmidt 2B Ian Kinsler 3B Mike Moustakas SS Nick Ahmed OF A.J. Pollock OF Chris Owings OF Trea Turner",NA,"Eric Thames","19.23%",18
10,737066759,"Ainmhithe (2/4)",0,240.1,"P Wade Miley P J.C. Ramírez C Salvador Pérez 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF Carlos González OF Charlie Blackmon OF Bryce Harper",NA,"Paul Goldschmidt","19.00%",33
10,737131576,"ARaven52 (47/150)",0,240.1,"P Wade Miley P J.C. Ramírez C Jason Castro 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF Charlie Blackmon OF Bryce Harper OF Adam Eaton",NA,"Trea Turner","17.96%",48
10,737223174,"moklovin (106/150)",0,240.1,"P Wade Miley P J.C. Ramírez C Salvador Pérez 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF A.J. Pollock OF Bryce Harper OF Adam Eaton",NA,"Danny Duffy","17.54%",-4.7
10,737302684,"Biesterfield (10/12)",0,240.1,"P Wade Miley P J.C. Ramírez C Matt Wieters 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF A.J. Pollock OF Bryce Harper OF Adam Eaton",NA,"Austin Hedges","16.91%",0
14,737131575,"ARaven52 (46/150)",0,239.1,"P Wade Miley P J.C. Ramírez C Yadier Molina 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF Charlie Blackmon OF Bryce Harper OF Adam Eaton",NA,"Salvador Pérez","16.63%",7
15,737309072,"DraftCheat (29/150)",0,238.65,"P Michael Wacha P J.C. Ramírez C Jason Castro 1B Paul Goldschmidt 2B Daniel Murphy 3B Miguel Sanó SS Jean Segura OF Bryce Harper OF Adam Eaton OF Trea Turner",NA,"Robinson Canó","16.52%",5
16,737000177,"ARaven52 (7/150)",0,238.1,"P Wade Miley P J.C. Ramírez C Salvador Pérez 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF Charlie Blackmon OF Bryce Harper OF Adam Eaton",NA,"Mitch Haniger","15.56%",8
17,737009705,"rayofhope (140/150)",0,238.05,"P Michael Wacha P Patrick Corbin C Jason Castro 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF A.J. Pollock OF Bryce Harper OF Adam Eaton",NA,"Nelson Cruz","13.03%",24
18,737124054,"petch091 (4/4)",0,237.3,"P Patrick Corbin P Clayton Kershaw C Manny Piña 1B Paul Goldschmidt 2B Brandon Drury 3B Mike Moustakas SS Trea Turner OF Tyler Collins OF A.J. Pollock OF Yasmany Tomás",NA,"Travis Shaw","12.59%",9
19,737009617,"rayofhope (52/150)",0,236.05,"P Michael Wacha P Patrick Corbin C Salvador Pérez 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF A.J. Pollock OF Bryce Harper OF Adam Eaton",NA,"Taylor Motter","12.56%",10
19,737223117,"moklovin (49/150)",0,236.05,"P Michael Wacha P Patrick Corbin C Salvador Pérez 1B Paul Goldschmidt 2B Daniel Murphy 3B Mike Moustakas SS Trea Turner OF A.J. Pollock OF Bryce Harper OF Adam Eaton",NA,"J.C. Ramírez","12.35%",27.35
