"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"2B/3B","Adam Rosales",2500,"Tex@Oak 10:05PM ET",4,"Oak",5.28,4.6,5.65,3.4,0
"2B/SS","Hanser Alberto",2500,"Tex@Oak 10:05PM ET",0,"Tex",NA,0,NA,0,NA
"1B/OF","Tyler Moore",2500,"Mia@Sea 10:10PM ET",2,"Mia",4.77,0,5.7,0,NA
"3B/SS","Adeiny Hechavarria",2500,"Mia@Sea 10:10PM ET",4,"Mia",NA,0,NA,0,NA
"OF","Ichiro Suzuki",2500,"Mia@Sea 10:10PM ET",0.556,"Mia",NA,5.3,4.57,1.1,0
"C","Chris Iannetta",2500,"Ari@LAD 10:10PM ET",5,"Ari",NA,0,1.29,2.8,NA
"C","Kurt Suzuki",2500,"SD@Atl 07:35PM ET",2.6,"Atl",5.15,5.5,1.46,0.6,5
"SS","Erick Aybar",2500,"SD@Atl 07:35PM ET",2.692,"SD",4.46,0,5.15,3.5,NA
"C","Kevan Smith",2400,"CWS@NYY 07:05PM ET",0,"CWS",4.97,5.8,1.4,0,7
"C","AJ. Ellis",2400,"Mia@Sea 10:10PM ET",3.667,"Mia",NA,0,1.39,0.6,NA
"C","Martin Maldonado",2400,"LAA@Hou 08:10PM ET",3.091,"LAA",4.2,5.5,4.91,2.3,6
"C","Carlos Perez",2400,"LAA@Hou 08:10PM ET",0.833,"LAA",4.81,0,1.42,0.8,NA
"2B/3B","Daniel Descalso",2400,"Ari@LAD 10:10PM ET",3,"Ari",NA,5.4,1.32,0,0
"3B/SS","Luis Sardinas",2400,"SD@Atl 07:35PM ET",0.556,"SD",NA,5.8,1.42,0.4,10
"SS","Allen Cordoba",2400,"SD@Atl 07:35PM ET",1.778,"SD",NA,0,1.64,0,NA
"2B/OF","Michael Martinez",2300,"Cle@Min 08:10PM ET",0.833,"Cle",NA,0,1.41,0,NA
"OF","Jaff Decker",2300,"Tex@Oak 10:05PM ET",23,"Oak",NA,0,5.27,0,NA
"2B/OF","Mike Freeman",2300,"Mia@Sea 10:10PM ET",8.333,"Sea",NA,0,NA,0,NA
"2B/SS","JT Riddle",2300,"Mia@Sea 10:10PM ET",3.167,"Mia",NA,NA,NA,NA,NA
"SS","Nick Ahmed",2300,"Ari@LAD 10:10PM ET",6.125,"Ari",NA,0,1.26,0.8,NA
"OF","Jabari Blash",2300,"SD@Atl 07:35PM ET",1,"SD",NA,0,NA,0,NA
"OF","Eloy Jimenez",2200,"Mil@ChC 08:05PM ET",0,"ChC",NA,0,NA,0,NA
"C","Chris Stewart",2200,"Pit@StL 07:15PM ET",4,"Pit",NA,0,1.33,0.6,NA
"C","Zack Collins",2200,"CWS@NYY 07:05PM ET",0,"CWS",NA,0,NA,0,NA
"2B/OF","Drew Robinson",2200,"Tex@Oak 10:05PM ET",0,"Tex",NA,0,NA,0,NA
"2B/SS","Cliff Pennington",2200,"LAA@Hou 08:10PM ET",3,"LAA",NA,0,1.34,0.6,NA
"C","Anthony Recker",2200,"SD@Atl 07:35PM ET",1.25,"Atl",NA,0,1.73,0.8,NA
"C","Hector Sanchez",2200,"SD@Atl 07:35PM ET",0,"SD",NA,0,1.4,0,NA
"3B/SS","Miguel Rojas",2100,"Mia@Sea 10:10PM ET",5.727,"Mia",4.76,4.8,4.79,2.9,0
"C","Jeff Mathis",2100,"Ari@LAD 10:10PM ET",4.571,"Ari",3.92,4.1,3.92,0.5,0
"C","Luis Torrens",2100,"SD@Atl 07:35PM ET",0.667,"SD",NA,0,1.36,0,NA
"2B/SS","Johan Camargo",2100,"SD@Atl 07:35PM ET",1.667,"Atl",NA,0,1.49,0,NA
"OF","Emilio Bonifacio",2100,"SD@Atl 07:35PM ET",1,"Atl",NA,0,6.18,0.5,NA
