"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jacob deGrom","Alex Meyer","Sandy Leon","Mitch Moreland","Dustin Pedroia","Eugenio Suarez","Xander Bogaerts","Bryce Harper","Mookie Betts","Allen Cordoba"
"2","Jameson Taillon","Adalberto Mejia","Matt Wieters","Adam Lind","Daniel Murphy","Anthony Rendon","Carlos Correa","Aaron Judge","Bryce Harper","George Springer"
"3","Yu Darvish","Alex Meyer","Welington Castillo","Adam Lind","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Jason Heyward","Allen Cordoba"
"4","Yu Darvish","Jameson Taillon","Welington Castillo","Mitch Moreland","Dustin Pedroia","Eugenio Suarez","Xander Bogaerts","Andrew Benintendi","Mookie Betts","Jason Heyward"
"5","Stephen Strasburg","Jameson Taillon","Welington Castillo","Trey Mancini","Jonathan Schoop","Eugenio Suarez","JJ Hardy","Bryce Harper","Seth Smith","Allen Cordoba"
"6","John Lackey","Jameson Taillon","Sandy Leon","Mitch Moreland","Dustin Pedroia","Anthony Rendon","Xander Bogaerts","Aaron Judge","George Springer","Mookie Betts"
"7","John Lackey","Jameson Taillon","Elias Diaz","Adam Lind","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Mookie Betts","Shin-Soo Choo"
"8","Rick Porcello","Alex Meyer","Welington Castillo","Mitch Moreland","Jose Altuve","Eugenio Suarez","Carlos Correa","George Springer","Josh Reddick","Carlos Beltran"
"9","Yu Darvish","Alex Meyer","Tucker Barnhart","Mark Reynolds","Jose Peraza","Eugenio Suarez","Trea Turner","Bryce Harper","Adam Duvall","Scott Schebler"
"10","Rick Porcello","Alex Meyer","Matt Wieters","Adam Lind","Daniel Murphy","Anthony Rendon","Xander Bogaerts","Bryce Harper","Yoenis Cespedes","Hunter Renfroe"
"11","Stephen Strasburg","Alex Meyer","Martin Maldonado","Albert Pujols","Danny Espinosa","Eugenio Suarez","Xander Bogaerts","Cameron Maybin","Kole Calhoun","Allen Cordoba"
"12","Stephen Strasburg","Alex Meyer","Kevan Smith","Jose Abreu","Yolmer Sanchez","Eugenio Suarez","Tim Anderson","Bryce Harper","Melky Cabrera","Allen Cordoba"
"13","Wade Miley","Bronson Arroyo","Brian McCann","Adam Lind","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Andrew Benintendi","Aaron Hicks"
"14","Rick Porcello","Jameson Taillon","Brian McCann","Yuli Gurriel","Jose Altuve","Eugenio Suarez","Carlos Correa","Bryce Harper","Carlos Beltran","Allen Cordoba"
"15","Jameson Taillon","Mike Foltynewicz","Mike Zunino","Danny Valencia","Robinson Cano","Kyle Seager","Carlos Correa","Aaron Judge","Nelson Cruz","George Springer"
"16","Yu Darvish","Alex Meyer","Sandy Leon","Joey Votto","Yangervis Solarte","Eugenio Suarez","Zack Cozart","Bryce Harper","Adam Duvall","Billy Hamilton"
"17","Yu Darvish","Alex Meyer","Mike Zunino","Danny Valencia","Robinson Cano","Kyle Seager","Trea Turner","Bryce Harper","Nelson Cruz","Brian Goodwin"
"18","Jacob deGrom","Luis Perdomo","Jonathan Lucroy","Adam Lind","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Matt Kemp","Guillermo Heredia"
"19","Rick Porcello","Adalberto Mejia","Kevan Smith","Adam Lind","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Nomar Mazara","Kole Calhoun"
"20","Adalberto Mejia","Alex Meyer","Welington Castillo","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Charlie Blackmon","Bryce Harper","Carlos Gonzalez"
