"Place_lo","Place_hi","Payout"
"1","1","4000"
"2","3","3000"
"4","5","2000"
"6","7","1000"
"8","10","800"
"11","13","700"
"14","17","600"
"18","21","500"
"22","26","400"
"27","36","300"
"37","51","250"
"52","71","200"
"72","101","150"
"102","151","100"
"152","216","80"
"217","416","60"
"417","729","50"
