"Bryce Harper_WAS","Cody Bellinger_LAD","Corey Seager_LAD","Ryan Zimmerman_WAS","Daniel Murphy_WAS","Anthony Rendon_WAS","Justin Turner_LAD","Wil Myers_SD","Jedd Gyorko_STL","Trea Turner_WAS","Joc Pederson_LAD","Chris Taylor_LAD","Tommy Pham_STL","Michael Taylor_WAS","Dexter Fowler_STL","Randal Grichuk_STL","Stephen Piscotty_STL","Adam Eaton_WAS","Yadier Molina_STL","Aledmys Diaz_STL","Paul DeJong_STL","Adrian Gonzalez_LAD","Yasiel Puig_LAD","Adam Lind_WAS","Matt Carpenter_STL","Kike Hernandez_LAD","Hunter Renfroe_SD","Jayson Werth_WAS","Chase Utley_LAD","Manuel Margot_SD","Brian Goodwin_WAS","Matt Wieters_WAS","Franklin Gutierrez_LAD","Yasmani Grandal_LAD","Logan Forsythe_LAD","Ryan Schimpf_SD","Peter O'Brien_LAD","Austin Barnes_LAD","Yangervis Solarte_SD","Ryan Raburn_WAS","Chad Huffman_STL","Jose Pirela_SD","Erick Aybar_SD","Trayce Thompson_LAD","Alex Dickerson_SD","Jose Martinez_STL","Andrew Toles_LAD","Willie Calhoun_LAD","Kolten Wong_STL","Rob Segedin_LAD","Franchy Cordero_SD","Alex Verdugo_LAD","Stephen Drew_WAS","Harrison Bader_STL","Andre Ethier_LAD","Travis Jankowski_SD","Cory Spangenberg_SD","Scott Van Slyke_LAD","Matt Szczur_SD","Chase d'Arnaud_SD","Allen Cordoba_SD","Chris Heisey_WAS","Wilmer Difo_WAS","Magneuris Sierra_STL","Christian Bethancourt_SD","Luis Urias_SD","Greg Garcia_STL","Pedro Severino_WAS","Carson Kelly_STL","Jose Rondon_SD","Austin Hedges_SD","Eric Fryer_STL","Rafael Bautista_WAS","Jabari Blash_SD","Jose Lobaton_WAS","Luke Voit_STL","Hector Sanchez_SD","Mike Freeman_LAD","Carlos Asuaje_SD","Alex Mejia_STL","Brett Eibner_LAD","Adrian Sanchez_WAS","Luis Torrens_SD"
0,-11.3216666666667,17.5645161290323,0,0,0,7.13218390804598,0,0,0,48.5840840840841,14.3952380952381,0,0,0,0,0,0,0,0,0,14.7820512820513,13.1164772727273,0,0,0,0,0,5.00833333333333,0,0,0,-2.5,8.47204301075269,2.06985294117647,0,0,-15.9285714285714,0,0,0,0,0,0,0,0,-1.46363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.48019323671498,-12.369512195122,0,0,0,23.4458689458689,0,0,0,14.3952380952381,84.8248979591837,0,0,0,0,0,0,0,0,0,3.66959064327485,12.9534412955466,0,0,0,0,0,-3.68103448275862,0,0,0,0.486111111111111,-10.6399286987522,24.901185770751,0,0,-6.52614379084967,0,0,0,0,0,12,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0
0,0,0,0,0,0,0,0,28.7492492492492,0,0,0,83.1777003484321,0,6.04761904761905,3.25,-3.3300395256917,0,-5.56912878787879,-9.24789915966386,16.6304347826087,0,0,0,8.21621621621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45454545454545,0,0,6.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0,0,5.38461538461539,0,0,0,0,2.41071428571429,0,0,0,0,0,0,0,0,0,0,0
18.2035152636448,0,0,15.5740055504163,22.5886524822695,17.6971428571429,0,0,0,30.2686170212766,0,0,0,78.6180992313068,0,0,0,-4,0,0,0,0,0,-15,0,0,0,14.3107692307692,0,0,50.3830409356725,24.2972972972973,0,0,0,0,0,0,0,4.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,64.4,0,0,0,0,0,0,0,0,-5.2,-5.41666666666667,0,0,0,0,0,0,0,0,0,0,0,-11.6583333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.66328502415459,0,0,0,6.04761904761905,0,64.8315184513007,-2.4758064516129,7.2479674796748,0,6.51147959183673,-4.43450980392157,28.3639705882353,0,0,0,-7.71945701357466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39047619047619,0,0,3.01290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,13.9,0,0,0,0,-4.52777777777778,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.84453781512605,0,0,0,3.25,0,-2.4758064516129,65.6434343434344,3.77116402116402,0,0.781376518218624,10.4708392603129,-20.4666666666667,0,0,0,0.92176386913229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3611111111111,0,0,1.90344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.1666666666667,0,0,-7.90909090909091,0,0,0,0,-8.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.91282051282051,0,0,0,-3.3300395256917,0,7.2479674796748,3.77116402116402,42.7462292609351,0,2.6,-4.75913621262458,-17.8928571428571,0,0,0,-4.85797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.4833333333333,0,0,-7.92153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16666666666667,0,0,0,0,-2.04545454545455,0,0,0,0,0,0,0,0,0,0,0
53.8235294117647,0,0,9.58571428571429,8.59803921568627,7.1625,0,0,0,28.9444444444444,0,0,0,-4,0,0,0,61.2573099415205,0,0,0,0,0,55.8333333333333,0,0,0,19.1625,0,0,0,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5833333333333,0,0,0,0,0,0,0,0,0,38.75,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.54298642533937,0,0,0,-5.56912878787879,0,6.51147959183673,0.781376518218624,2.6,0,36.479781420765,1.59724238026125,-1.1952380952381,0,0,0,4.22012578616352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26102941176471,0,0,10.8698924731183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1904761904762,0,0,8.76923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.2938775510204,0,0,0,-9.24789915966386,0,-4.43450980392157,10.4708392603129,-4.75913621262458,0,1.59724238026125,53.0803891449053,-4.64327485380117,0,0,0,15.6928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3725490196078,0,0,1.6951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547619047619048,0,0,-3.83636363636364,0,0,0,0,-4.98611111111111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17.5238095238095,0,0,0,16.6304347826087,0,28.3639705882353,-20.4666666666667,-17.8928571428571,0,-1.1952380952381,-4.64327485380117,47.4046153846154,0,0,0,12.5415019762846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9285714285714,0,0,0,0,5.58333333333333,0,0,0,0,0,0,0,0,0,0,0
0,-4.06833333333333,3.24466571834993,0,0,0,9.87619047619048,0,0,0,14.7820512820513,3.66959064327485,0,0,0,0,0,0,0,0,0,17.9737179487179,2.06349206349206,0,0,0,0,0,5.13756613756614,0,0,0,15,6.75238095238095,0.278947368421053,0,0,12.1,0,0,0,0,0,0,0,0,1.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40.4282828282828,15.640037593985,0,0,0,4.90063424947146,0,0,0,13.1164772727273,12.9534412955466,0,0,0,0,0,0,0,0,0,2.06349206349206,63.1216346153846,0,0,0,0,0,0.206410256410256,0,0,0,35.0892857142857,2.51725490196078,2.10860215053763,0,0,11.3076923076923,0,0,0,0,0,-18.6666666666667,0,0,-0.481617647058824,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0
-14.3296703296703,0,0,-19.0666666666667,34.3791208791209,0.966666666666667,0,0,0,-15.7692307692308,0,0,0,-15,0,0,0,55.8333333333333,0,0,0,0,0,58.4705882352941,0,0,0,-35.9285714285714,0,0,9.08333333333333,12.375,0,0,0,0,0,0,0,-104.5,0,0,0,0,0,0,0,0,0,0,0,0,-12.45,0,0,0,0,0,0,0,0,-2,19.452380952381,0,0,0,0,0,0,0,0,0,0,0,-6.29166666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.01720779220779,0,0,0,8.21621621621622,0,-7.71945701357466,0.92176386913229,-4.85797101449275,0,4.22012578616352,15.6928571428571,12.5415019762846,0,0,0,46.1483491632745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62745098039216,0,0,-1.27142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.6904761904762,0,0,9.51754385964912,0,0,0,0,-12.4545454545455,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.93776641091219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0523138832998,0,0,-0.369978858350951,0,0,0,0,0,-8.48353658536585,0,0,-3.73664727657324,0,0,-11.875,-0.722745098039216,0,0,0,0,0,0,0,-8.40522875816993,0,0,0,0,-6.3974358974359,4.52773826458037,0,-0.450549450549451,-9.71111111111111,-6.12688172043011,0,0,0,0,0,0,0,0,0,-5.69642857142857,0,0,7.8,0,0,0,0,-12.9761904761905,0,0,0,-3.41025641025641
15.065873015873,0,0,-1.83033033033033,16.502024291498,27.4054054054054,0,0,0,-0.524064171122995,0,0,0,14.3107692307692,0,0,0,19.1625,0,0,0,0,0,-35.9285714285714,0,0,0,65.9907084785134,0,0,138,18.4795698924731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8,0,0,0,0,0,0,0,0,-1.16666666666667,8.62727272727273,0,0,0,0,0,0,0,0,0,0,0,13.4727272727273,0,0,0,0,0,0,0,0
0,3.25371120107962,6.34451219512195,0,0,0,13.7717391304348,0,0,0,5.00833333333333,-3.68103448275862,0,0,0,0,0,0,0,0,0,5.13756613756614,0.206410256410256,0,0,0,0,0,54.6767676767677,0,0,0,0,-4.17073170731707,22.6078431372549,0,0,31.1666666666667,0,0,0,0,0,31.5,0,0,1.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11.1035353535354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.369978858350951,0,0,39.3131313131313,0,0,0,0,0,1.80208333333333,0,0,4.05833333333333,0,0,-15,2.75708502024291,0,0,0,0,0,0,0,0,0,0,0,0,-5.04545454545455,-0.957894736842105,0,-11.4666666666667,0,20.0727272727273,0,0,0,0,0,0,0,0,0,-4.69369369369369,0,0,-7.19047619047619,0,0,0,0,-33.3333333333333,0,0,0,-7.52380952380952
9.38235294117647,0,0,6.15073529411765,44.8333333333333,52.406432748538,0,0,0,20.9912280701754,0,0,0,50.3830409356725,0,0,0,0,0,0,0,0,0,9.08333333333333,0,0,0,138,0,0,100.658008658009,11.8541666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64285714285714,0,0,0,0,0,0,0,0,0,-14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,-2.26666666666667,0,0,0,0,0,0,0,0
21.7291666666667,0,0,22.0666666666667,20.0985198889917,41.0943570767808,0,0,0,-2.95296167247387,0,0,0,24.2972972972973,0,0,0,12.1428571428571,0,0,0,0,0,12.375,0,0,0,18.4795698924731,0,0,11.8541666666667,55.9498491704374,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,10.5,8.96794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.02380952380952,0.688888888888889,0,0,0,10.8472222222222,0,0,0,-2.5,0.486111111111111,0,0,0,0,0,0,0,0,0,15,35.0892857142857,0,0,0,0,0,0,0,0,0,29.5378787878788,-4,6.80357142857143,0,0,-10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83333333333333,0,0
0,-5.42635658914729,29.868778280543,0,0,0,1.88174603174603,0,0,0,8.47204301075269,-10.6399286987522,0,0,0,0,0,0,0,0,0,6.75238095238095,2.51725490196078,0,0,0,0,0,-4.17073170731707,0,0,0,-4,49.4116541353383,15.0299145299145,0,0,-10.5,0,0,0,0,0,-17.5,0,0,-1.27450980392157,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.35897435897436,26.5520833333333,0,0,0,22.5238095238095,0,0,0,2.06985294117647,24.901185770751,0,0,0,0,0,0,0,0,0,0.278947368421053,2.10860215053763,0,0,0,0,0,22.6078431372549,0,0,0,6.80357142857143,15.0299145299145,43.3130904183536,0,0,34.6593406593407,0,0,0,0,0,14.2,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
0,0,0,0,0,0,0,-5.49651567944251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.48353658536585,0,0,1.80208333333333,0,0,0,0,0,53.1572535991141,0,0,0.509291521486643,0,0,0,-6.15165165165165,0,0,0,0,0,0,0,-2.25,0,0,0,0,-2.08333333333333,-2.52857142857143,0,-15.8666666666667,34,-0.520833333333333,0,0,0,0,0,0,0,0,0,-4.23440285204991,0,0,-2.1,0,0,0,0,0,0,0,0,-15.8571428571429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.20833333333333,7.72916666666667,0,0,0,33.8541666666667,0,0,0,-15.9285714285714,-6.52614379084967,0,0,0,0,0,0,0,0,0,12.1,11.3076923076923,0,0,0,0,0,31.1666666666667,0,0,0,-10.6666666666667,-10.5,34.6593406593407,0,0,85.2294372294372,0,0,0,0,0,44.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.7,0,0
0,0,0,0,0,0,0,13.2980030721966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73664727657324,0,0,4.05833333333333,0,0,0,0,0,0.509291521486643,0,0,46.6884615384615,0,0,-13.9777777777778,5.52358926919519,0,0,0,0,0,0,0,35.1208333333333,0,0,0,0,0.83974358974359,13.0852272727273,0,1.98901098901099,-0.388888888888889,8.65886699507389,0,0,0,0,0,0,0,0,0,6.62405731523379,0,0,9.16666666666667,0,0,0,0,0,0,0,0,6.45454545454545
-1.71428571428571,0,0,55.7,33.7,-23.4761904761905,0,0,0,-17.6428571428571,0,0,0,4.06666666666667,0,0,0,0,0,0,0,0,0,-104.5,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0,41.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-8.20955882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.875,0,0,-15,0,0,0,0,0,0,0,0,-13.9777777777778,0,0,61.9084967320261,19.3333333333333,0,0,0,0,0,0,0,8.12727272727273,0,0,0,0,0,12.9,0,-17,0.833333333333333,5.69444444444444,0,0,0,0,0,0,0,0,0,-2.76373626373626,0,0,0,0,0,0,0,4.95238095238095,0,0,0,9
0,0,0,0,0,0,0,5.67571644042232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.722745098039216,0,0,2.75708502024291,0,0,0,0,0,-6.15165165165165,0,0,5.52358926919519,0,0,19.3333333333333,39.7138364779874,0,0,0,0,0,0,0,6.42857142857143,0,0,0,0,2.21818181818182,-4.95767195767196,0,24.1818181818182,0,-12.3235294117647,0,0,0,0,0,0,0,0,0,-0.986585365853659,0,0,-7.66666666666667,0,0,0,0,-15.6,0,0,0,1.75454545454545
0,-4.83333333333333,-10.9166666666667,0,0,0,16,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,-18.6666666666667,0,0,0,0,0,31.5,0,0,0,0,-17.5,14.2,0,0,44.3333333333333,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.3790849673203,0,0,0,6.45454545454545,0,0.39047619047619,17.3611111111111,-14.4833333333333,0,1.26102941176471,16.3725490196078,19.6666666666667,0,0,0,8.62745098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.604743083004,0,0,-0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83333333333333,0,0,0,0,10.7666666666667,0,0,0,0,0,0,0,0,0,0,0
0,13.7361111111111,1.18014705882353,0,0,0,12.6708333333333,0,0,0,-1.46363636363636,-1.16666666666667,0,0,0,0,0,0,0,0,0,1.34285714285714,-0.481617647058824,0,0,0,0,0,1.58333333333333,0,0,0,0,-1.27450980392157,22,0,0,0,0,0,0,0,0,0,0,0,52.5359477124183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.55172413793103,0,0,0,6.28571428571429,0,3.01290322580645,1.90344827586207,-7.92153846153846,0,10.8698924731183,1.6951871657754,0,0,0,0,-1.27142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.571428571428571,0,0,29.7287449392713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,-18.7361111111111,0,0,0,0,12.5892857142857,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
