"Place_lo","Place_hi","Payout"
"1","1","30000"
"2","2","15000"
"3","3","10000"
"4","4","7000"
"5","5","5000"
"6","6","3500"
"7","7","2500"
"8","8","2000"
"9","10","1500"
"11","15","1250"
"16","20","1000"
"21","30","750"
"31","40","500"
"41","65","400"
"66","115","300"
"116","195","250"
"196","300","200"
"301","510","150"
"511","885","110"
"886","1585","85"
