"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,774854092,"mmgallotto",0,190.85,"3B Adrián Béltre P Gio González SS Elvis Andrus OF Lonnie Chisenhall OF Brandon Belt 2B Daniel Murphy 1B Mitch Moreland C Buster Posey OF Jackie Bradley Jr. P Jordan Montgomery",NA,"Jeff Samardzija","34.18%",20.65
2,774794870,"vengven (10/10)",0,181.8,"3B Adrián Béltre OF Shin-soo Choo OF Chris Young SS Elvis Andrus 1B Carlos Santana P Chris Sale C Willson Contreras 2B Rougned Odor OF Nomar Mazara P Jordan Montgomery",NA,"Cody Bellinger","33.84%",2
3,774906880,"venus23",0,174.7,"3B Adrián Béltre OF Shin-soo Choo P Ricky Nolasco SS Elvis Andrus 1B Mitch Moreland P Chris Sale C Buster Posey 2B Starlin Castro OF Brian Goodwin OF Aaron Judge",NA,"Aaron Judge","33.25%",8
4,774636386,"JERRYT8 (2/2)",0,169.8,"3B Adrián Béltre 1B Mark Reynolds OF Carlos Gómez SS Elvis Andrus C Matt Wieters P Chris Sale OF Tyler Austin 2B Rougned Odor OF Nomar Mazara P Jordan Montgomery",NA,"German Márquez","31.89%",-3
5,774581931,"ERIII",0,168.3,"OF Shin-soo Choo P Jeff Samardzija 1B Mitch Moreland P Chris Sale C Willson Contreras OF Bryce Harper OF Tyler Austin 3B Jeimer Candelario 2B Javier Báez SS Tim Anderson",NA,"Jordan Montgomery","29.59%",30.15
6,774578515,"shawnzhan (12/20)",0,165.7,"P Ricky Nolasco 3B Chase Headley OF Jacoby Ellsbury 1B Carlos Santana C Roberto Pérez P Chris Sale 2B Jason Kipnis OF Tyler Austin OF Aaron Judge SS Francisco Lindor",NA,"Chris Sale","28.40%",30.65
7,774627649,"BlueDemons1765 (1/2)",0,162.8,"3B Adrián Béltre OF Chris Young 1B Mark Reynolds SS Elvis Andrus OF Jacoby Ellsbury P Chris Sale C Tony Wolters 2B Chris Taylor OF Andrew Benintendi P Jordan Montgomery",NA,"Bryce Harper","26.79%",9
7,774627673,"BlueDemons1765 (2/2)",0,162.8,"3B Adrián Béltre OF Chris Young 1B Mark Reynolds SS Elvis Andrus OF Jacoby Ellsbury P Chris Sale C Tony Wolters 2B Chris Taylor OF Andrew Benintendi P Jordan Montgomery",NA,"Tim Anderson","25.51%",21
9,774600782,"danetrain999",0,162.3,"OF Melky Cabrera P Jeff Samardzija OF Brandon Belt P Chris Sale 1B José Abreu 3B Matt Davidson C Willson Contreras OF Tyler Austin 2B Javier Báez SS Tim Anderson",NA,"Rich Hill","24.91%",19.55
10,774830435,"KonVic13",0,161.7,"1B Edwin Encarnacion P Rich Hill SS Elvis Andrus C Willson Contreras 3B Miguel Sanó OF Aaron Judge 2B Javier Báez OF Andrew Benintendi OF Ian Happ P Jordan Montgomery",NA,"Brian Goodwin","24.83%",3
