"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Bryce Harper","OF","WSH","vs SD",4.67,"Perdomo, R 5.79","L",0.335,0.466,0.323,0,0,0,3,5300,34.6,11.7,13.08,13.08,"%",54,2.5,18,3.4
"Mookie Betts","OF","BOS","vs SEA",5.1,"Gallardo, R 5.84","R",0.286,0.37,0.2,0,0,0,1,5200,32.2,9.8,13.99,13.99,"%",54,2.7,2,0.4
"Luis Perdomo","P","SD","@ WSH",4.67,"Scherzer, R 3.02","R",5.79,0,0,5.3,8.7,1.47,NA,5200,30.8,10.4,8.83,8.83,"%",0,1.7,15.3,2.9
"Billy Hamilton","OF","CIN","@ PHI",3.68,"Nola, R 3.52","B",0.253,0.286,0.084,0,0,0,1,5100,26.1,9.9,10,10,"%",59,2,14,2.7
"Aaron Judge","OF","NYY","vs OAK",5.39,"Manaea, L 5.24","R",0.315,0.457,0.37,0,0,0,5,5000,32.2,11.3,11.79,11.79,"%",55,2.4,8,1.6
"Michael Conforto","OF","NYM","@ PIT",4.29,"Kuhl, R 5.85","L",0.336,0.465,0.358,0,0,0,1,5000,33.9,10.4,12.44,12.44,"%",48,2.5,4,0.8
"Trea Turner","SS","WSH","vs SD",4.67,"Perdomo, R 5.79","R",0.238,0.285,0.15,0,0,0,1,5000,30.2,8.9,11.63,11.63,"%",48,2.3,19,3.8
"Xander Bogaerts","SS","BOS","vs SEA",5.1,"Gallardo, R 5.84","R",0.335,0.382,0.134,0,0,0,3,4900,26,9,12.41,12.41,"%",62,2.5,5,1
"Joey Votto","1B","CIN","@ PHI",3.68,"Nola, R 3.52","L",0.299,0.429,0.293,0,0,0,3,4900,25.2,10.4,10.56,10.56,"%",65,2.2,2,0.4
"Jose Bautista","OF","TOR","vs TEX",5.21,"Griffin, R 5.02","R",0.234,0.343,0.192,0,0,0,3,4800,27.7,8.1,12.58,12.58,"%",53,2.6,0,NA
"Josh Donaldson","3B","TOR","vs TEX",5.21,"Griffin, R 5.02","R",0.31,0.434,0.276,0,0,0,2,4800,25.8,8.3,12.58,12.58,"%",60,2.6,5,1
"Junior Guerra","P","MIL","vs ARI",4.06,"Godley, R 2.45","R",6,0,0,3,12,0.33,NA,4800,12.6,9.6,12.55,12.55,"%",0,2.6,17.15,3.6
"Jonathan Villar","2B","MIL","vs ARI",4.44,"Godley, R 2.45","B",0.217,0.279,0.12,0,0,0,1,4800,26.3,7.6,10.14,10.14,"%",47,2.1,4,0.8
"Eric Thames","1B","MIL","vs ARI",4.44,"Godley, R 2.45","L",0.294,0.444,0.336,0,0,0,2,4800,29,10.5,10.27,10.27,"%",56,2.1,2,0.4
"Nolan Arenado","3B","COL","vs STL",5.18,"Martinez, R 3.28","R",0.287,0.381,0.271,0,0,0,3,4800,29.7,9.2,14.15,14.15,"%",58,2.9,16,3.3
"Corey Dickerson","OF","TB","@ MIN",4.46,"Santiago, L 3.96","L",0.332,0.419,0.289,0,0,0,2,4700,27.9,9.6,11.72,11.72,"%",58,2.5,5,1.1
"Yovani Gallardo","P","SEA","@ BOS",5.1,"Rodriguez, L 3.10","R",5.84,0,0,5.5,6.5,1.48,NA,4700,27.2,9.2,7.43,7.43,"%",0,1.6,8.2,1.7
"Robinson Cano","2B","SEA","@ BOS",3.9,"Rodriguez, L 3.10","L",0.306,0.383,0.225,0,0,0,3,4700,26.3,9.3,9.9,9.9,"%",56,2.1,0,NA
"Jose Altuve","2B","HOU","vs BAL",4.91,"Gausman, R 6.65","R",0.301,0.378,0.202,0,0,0,3,4700,27.9,9.2,11.81,11.81,"%",56,2.5,0,NA
"Anthony Rizzo","1B","CHC","@ LAD",3.22,"Wood, L 1.88","L",0.243,0.376,0.237,0,0,0,3,4700,24.8,9.3,8.78,8.78,"%",57,1.9,2,0.4
"Kris Bryant","3B","CHC","@ LAD",3.22,"Wood, L 1.88","R",0.297,0.419,0.285,0,0,0,2,4700,26.7,10.6,8.88,8.88,"%",58,1.9,2,0.4
"Mark Reynolds","1B","COL","vs STL",5.18,"Martinez, R 3.28","R",0.3,0.393,0.238,0,0,0,5,4700,27.8,9.1,11.54,11.54,"%",55,2.5,21,4.5
"Edwin Encarnacion","1B","CLE","vs KC",4.86,"Kennedy, R 4.06","R",0.217,0.336,0.193,0,0,0,5,4600,24.8,7.3,10.28,10.28,"%",50,2.2,3,0.7
"Miguel Sano","3B","MIN","vs TB",4.04,"Archer, R 3.76","R",0.296,0.434,0.317,0,0,0,3,4600,27.1,10.5,9.26,9.26,"%",58,2,0,NA
"Hanley Ramirez","1B","BOS","vs SEA",5.1,"Gallardo, R 5.84","R",0.255,0.339,0.161,0,0,0,4,4600,24.8,7.1,11.54,11.54,"%",53,2.5,12,2.6
"Brett Gardner","OF","NYY","vs OAK",5.39,"Manaea, L 5.24","L",0.267,0.369,0.24,0,0,0,1,4600,30.7,9.3,11.95,11.95,"%",50,2.6,2,0.4
"Travis Shaw","3B","MIL","vs ARI",4.44,"Godley, R 2.45","L",0.282,0.361,0.258,0,0,0,4,4600,26.9,9.2,10.39,10.39,"%",55,2.3,6,1.3
"Jedd Gyorko","3B","STL","@ COL",5.32,"Senzatela, R 3.67","R",0.346,0.42,0.25,0,0,0,4,4600,30.4,8.9,14.39,14.39,"%",55,3.1,0,NA
"Matt Carpenter","1B","STL","@ COL",5.32,"Senzatela, R 3.67","L",0.223,0.359,0.223,0,0,0,3,4600,28.2,8,14.55,14.55,"%",57,3.2,3,0.7
"Randal Grichuk","OF","STL","@ COL",5.32,"Senzatela, R 3.67","R",0.221,0.28,0.143,0,0,0,7,4600,21.8,6.3,8.75,8.75,"%",48,1.9,5,1.1
"Trevor Story","SS","COL","vs STL",5.18,"Martinez, R 3.28","R",0.175,0.311,0.246,0,0,0,7,4600,20.2,6.9,7.98,7.98,"%",56,1.7,9,2
"Carlos Gonzalez","OF","COL","vs STL",5.18,"Martinez, R 3.28","L",0.262,0.322,0.14,0,0,0,4,4600,23.7,6.8,12.53,12.53,"%",59,2.7,0,NA
"DJ LeMahieu","2B","COL","vs STL",5.18,"Martinez, R 3.28","R",0.291,0.339,0.089,0,0,0,2,4600,25.9,6.8,12.09,12.09,"%",49,2.6,5,1.1
"Brian Dozier","2B","MIN","vs TB",4.04,"Archer, R 3.76","R",0.253,0.344,0.173,0,0,0,1,4500,21.6,8.6,9.03,9.03,"%",64,2,5,1.1
"Mike Bolsinger","P","TOR","vs TEX",4.3,"Griffin, R 5.02","R",6.32,0,0,5.2,6.9,1.79,NA,4500,19.3,6.2,7.82,7.82,"%",8,1.7,4.5,1
"Mitch Moreland","1B","BOS","vs SEA",5.1,"Gallardo, R 5.84","L",0.273,0.366,0.193,0,0,0,5,4500,22.8,7.7,10.26,10.26,"%",59,2.3,2,0.4
"Andrew Benintendi","OF","BOS","vs SEA",5.1,"Gallardo, R 5.84","L",0.282,0.344,0.135,0,0,0,2,4500,27,8.7,11.97,11.97,"%",57,2.7,0,NA
"Khris Davis","OF","OAK","@ NYY",4.11,"Tanaka, R 6.56","R",0.22,0.342,0.287,0,0,0,4,4500,26.3,8.4,9.68,9.68,"%",51,2.2,8,1.8
"Jay Bruce","1B/OF","NYM","@ PIT",4.29,"Kuhl, R 5.85","L",0.248,0.355,0.255,0,0,0,3,4500,30.6,8.8,11,11,"%",44,2.4,11,2.4
"Chris Owings","OF/SS","ARI","@ MIL",4.06,"Guerra, R 6.00","R",0.32,0.364,0.172,0,0,0,1,4500,26,8.3,9.34,9.34,"%",50,2.1,12,2.7
"Eugenio Suarez","3B","CIN","@ PHI",3.68,"Nola, R 3.52","R",0.296,0.396,0.259,0,0,0,5,4500,24.6,9,7.58,7.58,"%",53,1.7,8,1.8
"Dexter Fowler","OF","STL","@ COL",5.32,"Senzatela, R 3.67","B",0.199,0.304,0.206,0,0,0,1,4500,29.3,7.1,13.26,13.26,"%",44,2.9,3,0.7
"Ian Desmond","1B/OF","COL","vs STL",5.18,"Martinez, R 3.28","R",0.267,0.305,0.14,0,0,0,6,4500,24.6,7.5,9.55,9.55,"%",50,2.1,5,1.1
"Anthony Rendon","3B","WSH","vs SD",4.67,"Perdomo, R 5.79","R",0.28,0.38,0.223,0,0,0,4,4500,35.2,8.8,10.57,10.57,"%",30,2.3,7,1.6
"Michael Brantley","OF","CLE","vs KC",4.86,"Kennedy, R 4.06","L",0.29,0.36,0.166,0,0,0,3,4400,23.6,8.2,11.29,11.29,"%",62,2.6,7,1.6
"Francisco Lindor","SS","CLE","vs KC",4.86,"Kennedy, R 4.06","B",0.274,0.36,0.251,0,0,0,2,4400,27.4,8.9,11.01,11.01,"%",54,2.5,10,2.3
"Logan Morrison","1B","TB","@ MIN",4.46,"Santiago, L 3.96","L",0.245,0.365,0.284,0,0,0,4,4400,26,7.8,11.03,11.03,"%",52,2.5,20,4.5
"Nomar Mazara","OF","TEX","@ TOR",4.3,"Bolsinger, R 6.32","L",0.274,0.347,0.183,0,0,0,3,4400,25.3,8,10.2,10.2,"%",53,2.3,5,1.1
"Adam Frazier","2B/OF","PIT","vs NYM",3.72,"deGrom, R 3.56","L",0.361,0.424,0.155,0,0,0,1,4400,27,8.8,8.52,8.52,"%",47,1.9,0,NA
"David Peralta","OF","ARI","@ MIL",4.06,"Guerra, R 6.00","L",0.315,0.363,0.161,0,0,0,2,4400,26.3,7.5,9.59,9.59,"%",44,2.2,0,NA
"Manny Machado","3B","BAL","@ HOU",4.09,"Musgrove, R 5.63","R",0.218,0.322,0.213,0,0,0,3,4400,25.5,7.9,10.25,10.25,"%",52,2.3,10,2.3
"Adam Duvall","OF","CIN","@ PHI",3.68,"Nola, R 3.52","R",0.259,0.339,0.241,0,0,0,4,4400,25.6,8.8,9.1,9.1,"%",53,2.1,19,4.3
"Scott Schebler","OF","CIN","@ PHI",3.68,"Nola, R 3.52","L",0.247,0.363,0.291,0,0,0,6,4400,23.5,8.3,6.74,6.74,"%",49,1.5,14,3.2
"Justin Bour","1B","MIA","vs LAA",4.22,"Chavez, R 4.77","L",0.279,0.387,0.273,0,0,0,5,4400,26.4,8.2,8.76,8.76,"%",46,2,21,4.8
"Joey Gallo","3B","TEX","@ TOR",4.3,"Bolsinger, R 6.32","L",0.191,0.344,0.322,0,0,0,7,4300,22.9,8.3,6.21,6.21,"%",50,1.4,5,1.2
"Aaron Hicks","OF","NYY","vs OAK",5.39,"Manaea, L 5.24","R",0.291,0.424,0.282,0,0,0,2,4300,29.5,9.5,10.8,10.8,"%",51,2.5,7,1.6
"Keon Broxton","OF","MIL","vs ARI",4.44,"Godley, R 2.45","R",0.273,0.345,0.196,0,0,0,7,4300,23.5,7.9,6.29,6.29,"%",46,1.5,2,0.5
"Mark Trumbo","OF","BAL","@ HOU",4.09,"Musgrove, R 5.63","R",0.266,0.315,0.136,0,0,0,5,4300,23.9,7.4,8.66,8.66,"%",48,2,0,NA
"Javier Baez","2B/SS","CHC","@ LAD",3.22,"Wood, L 1.88","R",0.264,0.327,0.232,0,0,0,7,4300,23.1,6.8,4.74,4.74,"%",33,1.1,3,0.7
"Jason Kipnis","2B","CLE","vs KC",4.86,"Kennedy, R 4.06","L",0.226,0.272,0.148,0,0,0,1,4200,26.5,6.6,10.32,10.32,"%",39,2.5,0,NA
"Max Kepler","OF","MIN","vs TB",4.04,"Archer, R 3.76","L",0.276,0.364,0.187,0,0,0,4,4200,22.4,7.5,8.13,8.13,"%",53,1.9,0,NA
"Nelson Cruz","OF","SEA","@ BOS",3.9,"Rodriguez, L 3.10","R",0.296,0.399,0.272,0,0,0,4,4200,25.1,9.1,9.54,9.54,"%",57,2.3,0,NA
"Jean Segura","SS","SEA","@ BOS",3.9,"Rodriguez, L 3.10","R",0.338,0.372,0.13,0,0,0,1,4200,23.7,9.5,9.18,9.18,"%",62,2.2,16,3.8
"Jackie Bradley Jr.","OF","BOS","vs SEA",5.1,"Gallardo, R 5.84","L",0.204,0.285,0.155,0,0,0,7,4200,21,6.1,7.14,7.14,"%",43,1.7,9,2.1
"Gregory Polanco","OF","PIT","vs NYM",3.72,"deGrom, R 3.56","L",0.252,0.316,0.118,0,0,0,4,4200,19.1,6.7,7.78,7.78,"%",58,1.9,17,4
"Yasmany Tomas","OF","ARI","@ MIL",4.06,"Guerra, R 6.00","R",0.261,0.349,0.247,0,0,0,5,4200,24.5,7.9,8.86,8.86,"%",51,2.1,2,0.5
"Adam Jones","OF","BAL","@ HOU",4.09,"Musgrove, R 5.63","R",0.263,0.318,0.156,0,0,0,2,4200,22.5,7.5,9.12,9.12,"%",55,2.2,0,NA
"Chris Davis","1B","BAL","@ HOU",4.09,"Musgrove, R 5.63","L",0.239,0.357,0.239,0,0,0,4,4200,27.3,7.6,9.62,9.62,"%",42,2.3,0,NA
"Zack Cozart","SS","CIN","@ PHI",3.68,"Nola, R 3.52","R",0.34,0.419,0.222,0,0,0,2,4200,20.9,9.5,8.54,8.54,"%",68,2,3,0.7
"Corey Seager","SS","LAD","vs CHC",3.78,"Arrieta, R 4.80","L",0.279,0.376,0.198,0,0,0,2,4200,22.2,8.5,7.71,7.71,"%",57,1.8,12,2.9
"Dee Gordon","2B","MIA","vs LAA",4.22,"Chavez, R 4.77","L",0.271,0.3,0.066,0,0,0,1,4200,22,7.8,8.65,8.65,"%",57,2.1,13,3.1
"Giancarlo Stanton","OF","MIA","vs LAA",4.22,"Chavez, R 4.77","R",0.269,0.364,0.251,0,0,0,2,4200,27.1,8.5,9.73,9.73,"%",49,2.3,22,5.2
"Brandon Phillips","2B","ATL","@ SF",3.97,"Cain, R 4.91","R",0.308,0.351,0.123,0,0,0,2,4200,21.9,7.4,8.19,8.19,"%",54,2,5,1.2
"Matt Kemp","OF","ATL","@ SF",3.97,"Cain, R 4.91","R",0.338,0.41,0.25,0,0,0,4,4200,28.1,9.9,9.13,9.13,"%",52,2.2,3,0.7
"Justin Smoak","1B","TOR","vs TEX",5.21,"Griffin, R 5.02","B",0.278,0.375,0.264,0,0,0,5,4100,26.4,7.5,9.74,9.74,"%",44,2.4,20,4.9
"Kevin Pillar","OF","TOR","vs TEX",5.21,"Griffin, R 5.02","R",0.302,0.365,0.196,0,0,0,1,4100,26.6,8.8,11.41,11.41,"%",57,2.8,0,NA
"Didi Gregorius","SS","NYY","vs OAK",5.39,"Manaea, L 5.24","L",0.348,0.377,0.152,0,0,0,6,4100,22.3,8.5,8.53,8.53,"%",59,2.1,2,0.5
"Jose Reyes","3B/SS","NYM","@ PIT",4.29,"Kuhl, R 5.85","B",0.208,0.273,0.12,0,0,0,2,4100,22.4,6.3,9.3,9.3,"%",48,2.3,12,2.9
"Carlos Correa","SS","HOU","vs BAL",4.91,"Gausman, R 6.65","R",0.28,0.366,0.198,0,0,0,4,4100,24.5,8.5,10.98,10.98,"%",60,2.7,8,2
"Aaron Altherr","OF","PHI","vs CIN",4.33,"Adleman, R 6.19","R",0.286,0.397,0.269,0,0,0,3,4100,25.6,8.5,9.42,9.42,"%",52,2.3,9,2.2
"Jose Peraza","2B","CIN","@ PHI",3.68,"Nola, R 3.52","R",0.254,0.28,0.081,0,0,0,7,4100,18.2,6.9,5.04,5.04,"%",52,1.2,7,1.7
"Ben Zobrist","2B/OF","CHC","@ LAD",3.22,"Wood, L 1.88","B",0.272,0.363,0.206,0,0,0,1,4100,19.6,7.2,7.09,7.09,"%",56,1.7,2,0.5
"Kolten Wong","2B","STL","@ COL",5.32,"Senzatela, R 3.67","L",0.278,0.348,0.119,0,0,0,8,4100,18.5,6.7,7.35,7.35,"%",59,1.8,0,NA
"Ender Inciarte","OF","ATL","@ SF",3.97,"Cain, R 4.91","L",0.289,0.327,0.117,0,0,0,1,4100,23.4,8.7,8.78,8.78,"%",58,2.1,0,NA
"Mike Moustakas","3B","KC","@ CLE",3.64,"Clevinger, R 1.56","L",0.244,0.322,0.238,0,0,0,2,4000,20.9,7.7,8,8,"%",58,2,19,4.8
"Brandon Moss","OF","KC","@ CLE",3.64,"Clevinger, R 1.56","L",0.196,0.301,0.252,0,0,0,7,4000,19,6.4,4.99,4.99,"%",45,1.2,18,4.5
"Carlos Santana","1B","CLE","vs KC",4.86,"Kennedy, R 4.06","B",0.23,0.329,0.18,0,0,0,4,4000,24.5,8,10.32,10.32,"%",56,2.6,2,0.5
"Steven Souza Jr.","OF","TB","@ MIN",4.46,"Santiago, L 3.96","R",0.26,0.368,0.201,0,0,0,5,4000,25.2,7.8,9.06,9.06,"%",48,2.3,14,3.5
"Elvis Andrus","SS","TEX","@ TOR",4.3,"Bolsinger, R 6.32","R",0.27,0.322,0.157,0,0,0,2,4000,22.5,7.8,8.74,8.74,"%",56,2.2,17,4.3
"Devon Travis","2B","TOR","vs TEX",5.21,"Griffin, R 5.02","R",0.245,0.295,0.17,0,0,0,8,4000,19,6.5,6.3,6.3,"%",51,1.6,30,7.5
"Jed Lowrie","2B","OAK","@ NYY",4.11,"Tanaka, R 6.56","B",0.306,0.379,0.194,0,0,0,3,4000,21.7,7.9,7.53,7.53,"%",55,1.9,13,3.3
"Chris Carter","1B","NYY","vs OAK",5.39,"Manaea, L 5.24","R",0.213,0.307,0.18,0,0,0,8,4000,17.9,5.4,5.78,5.78,"%",44,1.4,0,NA
"Albert Pujols","1B","LAA","@ MIA",3.78,"Straily, R 3.70","R",0.24,0.291,0.129,0,0,0,4,4000,20.1,6.8,8.03,8.03,"%",56,2,10,2.5
"Buster Posey","1B/C","SF","vs ATL",4.03,"Garcia, L 4.07","R",0.345,0.426,0.194,0,0,0,4,4000,21.1,8.2,9.21,9.21,"%",64,2.3,2,0.5
"Jorge Bonifacio","OF","KC","@ CLE",3.64,"Clevinger, R 1.56","R",0.259,0.343,0.224,0,0,0,6,3900,19.5,6.5,5.88,5.88,"%",48,1.5,16,4.1
"Rougned Odor","2B","TEX","@ TOR",4.3,"Bolsinger, R 6.32","L",0.207,0.268,0.144,0,0,0,5,3900,21,6.4,8.1,8.1,"%",50,2.1,20,5.1
"Kendrys Morales","1B","TOR","vs TEX",5.21,"Griffin, R 5.02","B",0.239,0.312,0.19,0,0,0,4,3900,26.1,7.2,10.09,10.09,"%",44,2.6,17,4.4
"Troy Tulowitzki","SS","TOR","vs TEX",5.21,"Griffin, R 5.02","R",0.263,0.296,0.123,0,0,0,7,3900,20.3,6,6.66,6.66,"%",43,1.7,9,2.3
"Shin-Soo Choo","OF","TEX","@ TOR",4.3,"Bolsinger, R 6.32","L",0.257,0.342,0.129,0,0,0,1,3900,25,7.5,9.67,9.67,"%",49,2.5,3,0.8
"Josh Harrison","2B/3B","PIT","vs NYM",3.72,"deGrom, R 3.56","R",0.304,0.361,0.158,0,0,0,2,3900,19.8,7.5,7.36,7.36,"%",59,1.9,11,2.8
"Domingo Santana","OF","MIL","vs ARI",4.44,"Godley, R 2.45","R",0.262,0.355,0.177,0,0,0,5,3900,21.8,7.3,8.13,8.13,"%",53,2.1,5,1.3
"Hernan Perez","3B/OF","MIL","vs ARI",4.44,"Godley, R 2.45","R",0.27,0.338,0.213,0,0,0,3,3900,27.1,7,8.91,8.91,"%",35,2.3,8,2.1
"Cody Bellinger","1B/OF","LAD","vs CHC",3.78,"Arrieta, R 4.80","L",0.283,0.393,0.321,0,0,0,6,3900,26.5,10.3,6.75,6.75,"%",52,1.7,0,NA
"Marcell Ozuna","OF","MIA","vs LAA",4.22,"Chavez, R 4.77","R",0.306,0.395,0.241,0,0,0,4,3900,26.4,8.8,9.25,9.25,"%",51,2.4,10,2.6
"Yadier Molina","C","STL","@ COL",5.32,"Senzatela, R 3.67","R",0.265,0.303,0.133,0,0,0,5,3900,22.9,6.9,11.2,11.2,"%",57,2.9,3,0.8
"Jonathan Lucroy","C","TEX","@ TOR",4.3,"Bolsinger, R 6.32","R",0.26,0.302,0.13,0,0,0,4,3800,20.9,5.6,9.27,9.27,"%",48,2.4,16,4.2
"Matt Holliday","1B","NYY","vs OAK",5.39,"Manaea, L 5.24","R",0.278,0.375,0.211,0,0,0,3,3800,26.2,7.6,10.08,10.08,"%",47,2.7,0,NA
"Lucas Duda","1B","NYM","@ PIT",4.29,"Kuhl, R 5.85","L",0.244,0.389,0.256,0,0,0,5,3800,24.6,7.3,7.54,7.54,"%",42,2,18,4.7
"Asdrubal Cabrera","SS","NYM","@ PIT",4.29,"Kuhl, R 5.85","B",0.254,0.321,0.123,0,0,0,6,3800,20.6,6.8,6.93,6.93,"%",50,1.8,5,1.3
"Brandon Drury","2B","ARI","@ MIL",4.06,"Guerra, R 6.00","R",0.295,0.349,0.173,0,0,0,6,3800,19.5,6.8,6.38,6.38,"%",52,1.7,0,NA
"Maikel Franco","3B","PHI","vs CIN",4.33,"Adleman, R 6.19","R",0.22,0.284,0.151,0,0,0,6,3800,20.9,6.6,6.77,6.77,"%",47,1.8,0,NA
"Ian Happ","2B","CHC","@ LAD",3.22,"Wood, L 1.88","B",0.297,0.433,0.324,0,0,0,4,3800,20.2,9.1,7.09,7.09,"%",64,1.9,0,NA
"J.T. Realmuto","C","MIA","vs LAA",4.22,"Chavez, R 4.77","R",0.308,0.355,0.123,0,0,0,6,3800,20.2,7.1,6.36,6.36,"%",51,1.7,14,3.7
"Christian Yelich","OF","MIA","vs LAA",4.22,"Chavez, R 4.77","L",0.256,0.312,0.125,0,0,0,3,3800,22.3,7.6,8.77,8.77,"%",56,2.3,23,6.1
"Andrelton Simmons","SS","LAA","@ MIA",3.78,"Straily, R 3.70","R",0.276,0.323,0.116,0,0,0,2,3800,19.4,6.4,7.92,7.92,"%",55,2.1,8,2.1
"Eduardo Nunez","3B/OF","SF","vs ATL",4.03,"Garcia, L 4.07","R",0.277,0.291,0.093,0,0,0,2,3800,19.5,7.1,6.81,6.81,"%",55,1.8,11,2.9
"Lorenzo Cain","OF","KC","@ CLE",3.64,"Clevinger, R 1.56","R",0.266,0.331,0.101,0,0,0,3,3700,18.1,7.5,7.67,7.67,"%",65,2.1,10,2.7
