"Position","Name...ID","Name","ID","Salary","GameInfo","TeamAbbrev"
"QB","Russell Wilson (0000000)","Russell Wilson","0000000",6400,"Buf@Sea 00:00PM ET","Sea"
"RB","Jacquizz Rodgers (0000000)","Jacquizz Rodgers","0000000",6400,"Atl@TB 00:00PM ET","TB"
"RB","Devontae Booker (0000000)","Devontae Booker","0000000",6400,"Den@Oak 00:00PM ET","Den"
"WR","Michael Crabtree (0000000)","Michael Crabtree","0000000",6400,"Den@Oak 00:00PM ET","Oak"
"RB","Melvin Gordon (0000000)","Melvin Gordon","0000000",6300,"Ten@SD 00:00PM ET","SD"
"WR","Emmanuel Sanders (0000000)","Emmanuel Sanders","0000000",6300,"Den@Oak 00:00PM ET","Den"
"QB","Derek Carr (0000000)","Derek Carr","0000000",6300,"Den@Oak 00:00PM ET","Oak"
"TE","Greg Olsen (0000000)","Greg Olsen","0000000",6200,"Car@LA 00:00PM ET","Car"
"RB","LeSean McCoy (0000000)","LeSean McCoy","0000000",6200,"Buf@Sea 00:00PM ET","Buf"
"WR","Doug Baldwin (0000000)","Doug Baldwin","0000000",6200,"Buf@Sea 00:00PM ET","Sea"
"QB","Dak Prescott (0000000)","Dak Prescott","0000000",6100,"Dal@Cle 00:00PM ET","Dal"
"WR","Terrelle Pryor (0000000)","Terrelle Pryor","0000000",6100,"Dal@Cle 00:00PM ET","Cle"
"RB","Carlos Hyde (0000000)","Carlos Hyde","0000000",6100,"NO@SF 00:00PM ET","SF"
"QB","Jameis Winston (0000000)","Jameis Winston","0000000",6100,"Atl@TB 00:00PM ET","TB"
"RB","Doug Martin (0000000)","Doug Martin","0000000",6000,"Atl@TB 00:00PM ET","TB"
"RB","Jay Ajayi (0000000)","Jay Ajayi","0000000",6000,"NYJ@Mia 00:00PM ET","Mia"
"WR","Demaryius Thomas (0000000)","Demaryius Thomas","0000000",6000,"Den@Oak 00:00PM ET","Den"
"WR","Jeremy Maclin (0000000)","Jeremy Maclin","0000000",5900,"Jax@KC 00:00PM ET","KC"
"QB","Marcus Mariota (0000000)","Marcus Mariota","0000000",5900,"Ten@SD 00:00PM ET","Ten"
"WR","Stefon Diggs (0000000)","Stefon Diggs","0000000",5900,"Det@Min 00:00PM ET","Min"
"WR","Davante Adams (0000000)","Davante Adams","0000000",5900,"Ind@GB 00:00PM ET","GB"
"RB","Todd Gurley (0000000)","Todd Gurley","0000000",5800,"Car@LA 00:00PM ET","LA"
"WR","Donte Moncrief (0000000)","Donte Moncrief","0000000",5800,"Ind@GB 00:00PM ET","Ind"
"WR","Willie Snead (0000000)","Willie Snead","0000000",5800,"NO@SF 00:00PM ET","NO"
"QB","Blake Bortles (0000000)","Blake Bortles","0000000",5800,"Jax@KC 00:00PM ET","Jax"
"WR","Ty Montgomery (0000000)","Ty Montgomery","0000000",5800,"Ind@GB 00:00PM ET","GB"
"QB","Eli Manning (0000000)","Eli Manning","0000000",5700,"Phi@NYG 00:00PM ET","NYG"
"WR","Jordan Matthews (0000000)","Jordan Matthews","0000000",5700,"Phi@NYG 00:00PM ET","Phi"
"QB","Ryan Fitzpatrick (0000000)","Ryan Fitzpatrick","0000000",5700,"NYJ@Mia 00:00PM ET","NYJ"
"TE","Jimmy Graham (0000000)","Jimmy Graham","0000000",5700,"Buf@Sea 00:00PM ET","Sea"
"QB","Ryan Tannehill (0000000)","Ryan Tannehill","0000000",5600,"NYJ@Mia 00:00PM ET","Mia"
"WR","Mike Wallace (0000000)","Mike Wallace","0000000",5600,"Pit@Bal 00:00PM ET","Bal"
"QB","Colin Kaepernick (0000000)","Colin Kaepernick","0000000",5600,"NO@SF 00:00PM ET","SF"
"WR","Travis Benjamin (0000000)","Travis Benjamin","0000000",5600,"Ten@SD 00:00PM ET","SD"
"QB","Matthew Stafford (0000000)","Matthew Stafford","0000000",5600,"Det@Min 00:00PM ET","Det"
"WR","Marvin Jones (0000000)","Marvin Jones","0000000",5600,"Det@Min 00:00PM ET","Det"
"QB","Tony Romo (0000000)","Tony Romo","0000000",5500,"Dal@Cle 00:00PM ET","Dal"
"QB","Joe Flacco (0000000)","Joe Flacco","0000000",5500,"Pit@Bal 00:00PM ET","Bal"
"RB","Jamaal Charles (0000000)","Jamaal Charles","0000000",5500,"Jax@KC 00:00PM ET","KC"
"WR","Michael Thomas (0000000)","Michael Thomas","0000000",5500,"NO@SF 00:00PM ET","NO"
"WR","Steve Smith (0000000)","Steve Smith","0000000",5400,"Pit@Bal 00:00PM ET","Bal"
"QB","Josh McCown (0000000)","Josh McCown","0000000",5400,"Dal@Cle 00:00PM ET","Cle"
"QB","Alex Smith (0000000)","Alex Smith","0000000",5300,"Jax@KC 00:00PM ET","KC"
"WR","Cole Beasley (0000000)","Cole Beasley","0000000",5300,"Dal@Cle 00:00PM ET","Dal"
"TE","Travis Kelce (0000000)","Travis Kelce","0000000",5300,"Jax@KC 00:00PM ET","KC"
"QB","Nick Foles (0000000)","Nick Foles","0000000",5200,"Jax@KC 00:00PM ET","KC"
"RB","Jonathan Stewart (0000000)","Jonathan Stewart","0000000",5200,"Car@LA 00:00PM ET","Car"
"WR","Quincy Enunwa (0000000)","Quincy Enunwa","0000000",5100,"NYJ@Mia 00:00PM ET","NYJ"
"QB","Trevor Siemian (0000000)","Trevor Siemian","0000000",5100,"Den@Oak 00:00PM ET","Den"
"QB","Carson Wentz (0000000)","Carson Wentz","0000000",5100,"Phi@NYG 00:00PM ET","Phi"
"RB","Tevin Coleman (0000000)","Tevin Coleman","0000000",5100,"Atl@TB 00:00PM ET","Atl"
"QB","Mike Glennon (0000000)","Mike Glennon","0000000",5000,"Atl@TB 00:00PM ET","TB"
"QB","Ryan Griffin (0000000)","Ryan Griffin","0000000",5000,"Atl@TB 00:00PM ET","TB"
"QB","Dan Orlovsky (0000000)","Dan Orlovsky","0000000",5000,"Det@Min 00:00PM ET","Det"
"QB","Shaun Hill (0000000)","Shaun Hill","0000000",5000,"Det@Min 00:00PM ET","Min"
"QB","Sam Bradford (0000000)","Sam Bradford","0000000",5000,"Det@Min 00:00PM ET","Min"
"QB","Josh Johnson (0000000)","Josh Johnson","0000000",5000,"Phi@NYG 00:00PM ET","NYG"
"QB","Chase Daniel (0000000)","Chase Daniel","0000000",5000,"Phi@NYG 00:00PM ET","Phi"
"QB","Ryan Nassib (0000000)","Ryan Nassib","0000000",5000,"Phi@NYG 00:00PM ET","NYG"
"QB","Matt Moore (0000000)","Matt Moore","0000000",5000,"NYJ@Mia 00:00PM ET","Mia"
"QB","Bryce Petty (0000000)","Bryce Petty","0000000",5000,"NYJ@Mia 00:00PM ET","NYJ"
"QB","Christian Hackenberg (0000000)","Christian Hackenberg","0000000",5000,"NYJ@Mia 00:00PM ET","NYJ"
"QB","Chad Henne (0000000)","Chad Henne","0000000",5000,"Jax@KC 00:00PM ET","Jax"
"QB","Tyler Bray (0000000)","Tyler Bray","0000000",5000,"Jax@KC 00:00PM ET","KC"
"QB","Brandon Allen (0000000)","Brandon Allen","0000000",5000,"Jax@KC 00:00PM ET","Jax"
"QB","Mark Sanchez (0000000)","Mark Sanchez","0000000",5000,"Dal@Cle 00:00PM ET","Dal"
"QB","Cody Kessler (0000000)","Cody Kessler","0000000",5000,"Dal@Cle 00:00PM ET","Cle"
"QB","Kevin Hogan (0000000)","Kevin Hogan","0000000",5000,"Dal@Cle 00:00PM ET","Cle"
"QB","Joe Callahan (0000000)","Joe Callahan","0000000",5000,"Dal@Cle 00:00PM ET","Cle"
"QB","Ryan Mallett (0000000)","Ryan Mallett","0000000",5000,"Pit@Bal 00:00PM ET","Bal"
"QB","Landry Jones (0000000)","Landry Jones","0000000",5000,"Pit@Bal 00:00PM ET","Pit"
"QB","Zach Mettenberger (0000000)","Zach Mettenberger","0000000",5000,"Pit@Bal 00:00PM ET","Pit"
"QB","Luke McCown (0000000)","Luke McCown","0000000",5000,"NO@SF 00:00PM ET","NO"
"QB","Christian Ponder (0000000)","Christian Ponder","0000000",5000,"NO@SF 00:00PM ET","SF"
"QB","Blaine Gabbert (0000000)","Blaine Gabbert","0000000",5000,"NO@SF 00:00PM ET","SF"
"QB","Derek Anderson (0000000)","Derek Anderson","0000000",5000,"Car@LA 00:00PM ET","Car"
"QB","Joe Webb (0000000)","Joe Webb","0000000",5000,"Car@LA 00:00PM ET","Car"
"QB","Case Keenum (0000000)","Case Keenum","0000000",5000,"Car@LA 00:00PM ET","LA"
"QB","Sean Mannion (0000000)","Sean Mannion","0000000",5000,"Car@LA 00:00PM ET","LA"
"QB","Jared Goff (0000000)","Jared Goff","0000000",5000,"Car@LA 00:00PM ET","LA"
"QB","Matt Schaub (0000000)","Matt Schaub","0000000",5000,"Atl@TB 00:00PM ET","Atl"
"QB","Brett Hundley (0000000)","Brett Hundley","0000000",5000,"Ind@GB 00:00PM ET","GB"
"QB","Matt Cassel (0000000)","Matt Cassel","0000000",5000,"Ten@SD 00:00PM ET","Ten"
"QB","Kellen Clemens (0000000)","Kellen Clemens","0000000",5000,"Ten@SD 00:00PM ET","SD"
"RB","Derrick Henry (0000000)","Derrick Henry","0000000",5000,"Ten@SD 00:00PM ET","Ten"
"WR","Tyrell Williams (0000000)","Tyrell Williams","0000000",5000,"Ten@SD 00:00PM ET","SD"
"QB","Austin Davis (0000000)","Austin Davis","0000000",5000,"Den@Oak 00:00PM ET","Den"
"QB","Matt McGloin (0000000)","Matt McGloin","0000000",5000,"Den@Oak 00:00PM ET","Oak"
"QB","Connor Cook (0000000)","Connor Cook","0000000",5000,"Den@Oak 00:00PM ET","Oak"
"QB","Paxton Lynch (0000000)","Paxton Lynch","0000000",5000,"Den@Oak 00:00PM ET","Den"
"QB","Tyrod Taylor (0000000)","Tyrod Taylor","0000000",5000,"Buf@Sea 00:00PM ET","Buf"
"QB","EJ Manuel (0000000)","EJ Manuel","0000000",5000,"Buf@Sea 00:00PM ET","Buf"
"QB","Trevone Boykin (0000000)","Trevone Boykin","0000000",5000,"Buf@Sea 00:00PM ET","Sea"
"QB","Cardale Jones (0000000)","Cardale Jones","0000000",5000,"Buf@Sea 00:00PM ET","Buf"
"QB","Scott Tolzien (0000000)","Scott Tolzien","0000000",5000,"Ind@GB 00:00PM ET","Ind"
"RB","Theo Riddick (0000000)","Theo Riddick","0000000",4900,"Det@Min 00:00PM ET","Det"
"WR","Allen Hurns (0000000)","Allen Hurns","0000000",4900,"Jax@KC 00:00PM ET","Jax"
"RB","Mark Ingram (0000000)","Mark Ingram","0000000",4800,"NO@SF 00:00PM ET","NO"
"WR","DeVante Parker (0000000)","DeVante Parker","0000000",4800,"NYJ@Mia 00:00PM ET","Mia"
"WR","Golden Tate (0000000)","Golden Tate","0000000",4700,"Det@Min 00:00PM ET","Det"
"RB","Terrance West (0000000)","Terrance West","0000000",4700,"Pit@Bal 00:00PM ET","Bal"
"TE","Delanie Walker (0000000)","Delanie Walker","0000000",4600,"Ten@SD 00:00PM ET","Ten"
"WR","Sterling Shepard (0000000)","Sterling Shepard","0000000",4600,"Phi@NYG 00:00PM ET","NYG"
"RB","Alfred Morris (0000000)","Alfred Morris","0000000",4600,"Dal@Cle 00:00PM ET","Dal"
"WR","Corey Coleman (0000000)","Corey Coleman","0000000",4500,"Dal@Cle 00:00PM ET","Cle"
"RB","Frank Gore (0000000)","Frank Gore","0000000",4500,"Ind@GB 00:00PM ET","Ind"
"RB","DeAngelo Williams (0000000)","DeAngelo Williams","0000000",4500,"Pit@Bal 00:00PM ET","Pit"
"WR","Kendall Wright (0000000)","Kendall Wright","0000000",4400,"Ten@SD 00:00PM ET","Ten"
"WR","Kenny Britt (0000000)","Kenny Britt","0000000",4400,"Car@LA 00:00PM ET","LA"
"RB","Charcandrick West (0000000)","Charcandrick West","0000000",4400,"Jax@KC 00:00PM ET","KC"
"WR","Sammie Coates (0000000)","Sammie Coates","0000000",4300,"Pit@Bal 00:00PM ET","Pit"
"RB","Matt Asiata (0000000)","Matt Asiata","0000000",4300,"Det@Min 00:00PM ET","Min"
"WR","Tavon Austin (0000000)","Tavon Austin","0000000",4200,"Car@LA 00:00PM ET","LA"
"RB","James Starks (0000000)","James Starks","0000000",4200,"Ind@GB 00:00PM ET","GB"
"RB","Bilal Powell (0000000)","Bilal Powell","0000000",4100,"NYJ@Mia 00:00PM ET","NYJ"
"WR","Torrey Smith (0000000)","Torrey Smith","0000000",4100,"NO@SF 00:00PM ET","SF"
"RB","Mike Gillislee (0000000)","Mike Gillislee","0000000",4100,"Buf@Sea 00:00PM ET","Buf"
"WR","Mohamed Sanu (0000000)","Mohamed Sanu","0000000",4100,"Atl@TB 00:00PM ET","Atl"
"RB","Ryan Mathews (0000000)","Ryan Mathews","0000000",4100,"Phi@NYG 00:00PM ET","Phi"
"TE","Kyle Rudolph (0000000)","Kyle Rudolph","0000000",4000,"Det@Min 00:00PM ET","Min"
"RB","Tim Hightower (0000000)","Tim Hightower","0000000",4000,"NO@SF 00:00PM ET","NO"
"WR","Jeremy Kerley (0000000)","Jeremy Kerley","0000000",4000,"NO@SF 00:00PM ET","SF"
"RB","Latavius Murray (0000000)","Latavius Murray","0000000",4000,"Den@Oak 00:00PM ET","Oak"
"RB","Jerick McKinnon (0000000)","Jerick McKinnon","0000000",4000,"Det@Min 00:00PM ET","Min"
"RB","Duke Johnson (0000000)","Duke Johnson","0000000",4000,"Dal@Cle 00:00PM ET","Cle"
"WR","Kenny Stills (0000000)","Kenny Stills","0000000",3900,"NYJ@Mia 00:00PM ET","Mia"
"RB","Rashad Jennings (0000000)","Rashad Jennings","0000000",3900,"Phi@NYG 00:00PM ET","NYG"
"TE","Gary Barnidge (0000000)","Gary Barnidge","0000000",3900,"Dal@Cle 00:00PM ET","Cle"
"RB","Mike Davis (0000000)","Mike Davis","0000000",3900,"NO@SF 00:00PM ET","SF"
"WR","Ted Ginn (0000000)","Ted Ginn","0000000",3900,"Car@LA 00:00PM ET","Car"
"RB","Thomas Rawls (0000000)","Thomas Rawls","0000000",3900,"Buf@Sea 00:00PM ET","Sea"
"RB","Darren Sproles (0000000)","Darren Sproles","0000000",3900,"Phi@NYG 00:00PM ET","Phi"
"RB","Isaiah Crowell (0000000)","Isaiah Crowell","0000000",3900,"Dal@Cle 00:00PM ET","Cle"
"WR","Victor Cruz (0000000)","Victor Cruz","0000000",3800,"Phi@NYG 00:00PM ET","NYG"
"WR","Brice Butler (0000000)","Brice Butler","0000000",3800,"Dal@Cle 00:00PM ET","Dal"
"TE","Dennis Pitta (0000000)","Dennis Pitta","0000000",3800,"Pit@Bal 00:00PM ET","Bal"
"RB","Shaun Draughn (0000000)","Shaun Draughn","0000000",3800,"NO@SF 00:00PM ET","SF"
"WR","Rishard Matthews (0000000)","Rishard Matthews","0000000",3800,"Ten@SD 00:00PM ET","Ten"
"WR","Tyler Lockett (0000000)","Tyler Lockett","0000000",3800,"Buf@Sea 00:00PM ET","Sea"
"WR","Adam Thielen (0000000)","Adam Thielen","0000000",3800,"Det@Min 00:00PM ET","Min"
"RB","Wendell Smallwood (0000000)","Wendell Smallwood","0000000",3700,"Phi@NYG 00:00PM ET","Phi"
"WR","Terrance Williams (0000000)","Terrance Williams","0000000",3700,"Dal@Cle 00:00PM ET","Dal"
"RB","Benny Cunningham (0000000)","Benny Cunningham","0000000",3700,"Car@LA 00:00PM ET","LA"
"WR","Phillip Dorsett (0000000)","Phillip Dorsett","0000000",3700,"Ind@GB 00:00PM ET","Ind"
"WR","Robert Woods (0000000)","Robert Woods","0000000",3700,"Buf@Sea 00:00PM ET","Buf"
"TE","Jason Witten (0000000)","Jason Witten","0000000",3700,"Dal@Cle 00:00PM ET","Dal"
"RB","T.J. Yeldon (0000000)","T.J. Yeldon","0000000",3600,"Jax@KC 00:00PM ET","Jax"
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne","0000000",3600,"Car@LA 00:00PM ET","Car"
"TE","Jack Doyle (0000000)","Jack Doyle","0000000",3600,"Ind@GB 00:00PM ET","Ind"
"WR","Anquan Boldin (0000000)","Anquan Boldin","0000000",3600,"Det@Min 00:00PM ET","Det"
"RB","Kenneth Dixon (0000000)","Kenneth Dixon","0000000",3600,"Pit@Bal 00:00PM ET","Bal"
"TE","Zach Ertz (0000000)","Zach Ertz","0000000",3500,"Phi@NYG 00:00PM ET","Phi"
"WR","Kamar Aiken (0000000)","Kamar Aiken","0000000",3500,"Pit@Bal 00:00PM ET","Bal"
"RB","Kapri Bibbs (0000000)","Kapri Bibbs","0000000",3500,"Den@Oak 00:00PM ET","Den"
"RB","Orleans Darkwa (0000000)","Orleans Darkwa","0000000",3400,"Phi@NYG 00:00PM ET","NYG"
"WR","Marqise Lee (0000000)","Marqise Lee","0000000",3400,"Jax@KC 00:00PM ET","Jax"
"WR","Tyreek Hill (0000000)","Tyreek Hill","0000000",3400,"Jax@KC 00:00PM ET","KC"
"TE","Coby Fleener (0000000)","Coby Fleener","0000000",3400,"NO@SF 00:00PM ET","NO"
"WR","Brian Quick (0000000)","Brian Quick","0000000",3400,"Car@LA 00:00PM ET","LA"
"WR","Devin Funchess (0000000)","Devin Funchess","0000000",3400,"Car@LA 00:00PM ET","Car"
"RB","Robert Turbin (0000000)","Robert Turbin","0000000",3400,"Ind@GB 00:00PM ET","Ind"
"RB","Derek Watt (0000000)","Derek Watt","0000000",3400,"Ten@SD 00:00PM ET","SD"
"WR","Russell Shepard (0000000)","Russell Shepard","0000000",3400,"Atl@TB 00:00PM ET","TB"
"WR","Cordarrelle Patterson (0000000)","Cordarrelle Patterson","0000000",3300,"Det@Min 00:00PM ET","Min"
"TE","Cameron Brate (0000000)","Cameron Brate","0000000",3300,"Atl@TB 00:00PM ET","TB"
"RB","Aaron Ripkowski (0000000)","Aaron Ripkowski","0000000",3300,"Ind@GB 00:00PM ET","GB"
"WR","Jeff Janis (0000000)","Jeff Janis","0000000",3300,"Ind@GB 00:00PM ET","GB"
"TE","Hunter Henry (0000000)","Hunter Henry","0000000",3300,"Ten@SD 00:00PM ET","SD"
"RB","DeAndre Washington (0000000)","DeAndre Washington","0000000",3300,"Den@Oak 00:00PM ET","Oak"
"RB","C.J. Prosise (0000000)","C.J. Prosise","0000000",3300,"Buf@Sea 00:00PM ET","Sea"
"WR","Marquise Goodwin (0000000)","Marquise Goodwin","0000000",3300,"Buf@Sea 00:00PM ET","Buf"
"WR","Breshad Perriman (0000000)","Breshad Perriman","0000000",3300,"Pit@Bal 00:00PM ET","Bal"
"RB","Chris Ivory (0000000)","Chris Ivory","0000000",3200,"Jax@KC 00:00PM ET","Jax"
"TE","Julius Thomas (0000000)","Julius Thomas","0000000",3200,"Jax@KC 00:00PM ET","Jax"
"WR","Andrew Hawkins (0000000)","Andrew Hawkins","0000000",3200,"Dal@Cle 00:00PM ET","Cle"
"WR","Markus Wheaton (0000000)","Markus Wheaton","0000000",3200,"Pit@Bal 00:00PM ET","Pit"
"WR","Eli Rogers (0000000)","Eli Rogers","0000000",3200,"Pit@Bal 00:00PM ET","Pit"
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker","0000000",3200,"Car@LA 00:00PM ET","Car"
"RB","Dwayne Washington (0000000)","Dwayne Washington","0000000",3200,"Det@Min 00:00PM ET","Det"
"WR","Adam Humphries (0000000)","Adam Humphries","0000000",3100,"Atl@TB 00:00PM ET","TB"
"TE","Eric Ebron (0000000)","Eric Ebron","0000000",3100,"Det@Min 00:00PM ET","Det"
"WR","Nelson Agholor (0000000)","Nelson Agholor","0000000",3100,"Phi@NYG 00:00PM ET","Phi"
"RB","Damien Williams (0000000)","Damien Williams","0000000",3100,"NYJ@Mia 00:00PM ET","Mia"
"WR","Chris Conley (0000000)","Chris Conley","0000000",3100,"Jax@KC 00:00PM ET","KC"
"WR","Corey Brown (0000000)","Corey Brown","0000000",3100,"Car@LA 00:00PM ET","Car"
"RB","Knile Davis (0000000)","Knile Davis","0000000",3100,"Ind@GB 00:00PM ET","GB"
"RB","Don Jackson (0000000)","Don Jackson","0000000",3100,"Ind@GB 00:00PM ET","GB"
"WR","Dontrelle Inman (0000000)","Dontrelle Inman","0000000",3100,"Ten@SD 00:00PM ET","SD"
"WR","Jermaine Kearse (0000000)","Jermaine Kearse","0000000",3100,"Buf@Sea 00:00PM ET","Sea"
"WR","Jordan Taylor (0000000)","Jordan Taylor","0000000",3000,"Den@Oak 00:00PM ET","Den"
"RB","Antone Smith (0000000)","Antone Smith","0000000",3000,"Atl@TB 00:00PM ET","TB"
"RB","Patrick DiMarco (0000000)","Patrick DiMarco","0000000",3000,"Atl@TB 00:00PM ET","Atl"
"RB","Terron Ward (0000000)","Terron Ward","0000000",3000,"Atl@TB 00:00PM ET","Atl"
"RB","Peyton Barber (0000000)","Peyton Barber","0000000",3000,"Atl@TB 00:00PM ET","TB"
"WR","Eric Weems (0000000)","Eric Weems","0000000",3000,"Atl@TB 00:00PM ET","Atl"
"WR","Aldrick Robinson (0000000)","Aldrick Robinson","0000000",3000,"Atl@TB 00:00PM ET","Atl"
"WR","Justin Hardy (0000000)","Justin Hardy","0000000",3000,"Atl@TB 00:00PM ET","Atl"
"WR","Cecil Shorts (0000000)","Cecil Shorts","0000000",3000,"Atl@TB 00:00PM ET","TB"
"WR","Freddie Martino (0000000)","Freddie Martino","0000000",3000,"Atl@TB 00:00PM ET","TB"
"WR","Taylor Gabriel (0000000)","Taylor Gabriel","0000000",3000,"Atl@TB 00:00PM ET","Atl"
"RB","Justin Forsett (0000000)","Justin Forsett","0000000",3000,"Det@Min 00:00PM ET","Det"
"RB","Zach Line (0000000)","Zach Line","0000000",3000,"Det@Min 00:00PM ET","Min"
"RB","Ronnie Hillman (0000000)","Ronnie Hillman","0000000",3000,"Det@Min 00:00PM ET","Min"
"RB","Mike Burton (0000000)","Mike Burton","0000000",3000,"Det@Min 00:00PM ET","Det"
"RB","Zach Zenner (0000000)","Zach Zenner","0000000",3000,"Det@Min 00:00PM ET","Det"
"WR","Andre Roberts (0000000)","Andre Roberts","0000000",3000,"Det@Min 00:00PM ET","Det"
"WR","Charles Johnson (0000000)","Charles Johnson","0000000",3000,"Det@Min 00:00PM ET","Min"
"WR","Jarius Wright (0000000)","Jarius Wright","0000000",3000,"Det@Min 00:00PM ET","Min"
"WR","Laquon Treadwell (0000000)","Laquon Treadwell","0000000",3000,"Det@Min 00:00PM ET","Min"
"RB","Bobby Rainey (0000000)","Bobby Rainey","0000000",3000,"Phi@NYG 00:00PM ET","NYG"
"RB","Kenjon Barner (0000000)","Kenjon Barner","0000000",3000,"Phi@NYG 00:00PM ET","Phi"
"RB","Paul Perkins (0000000)","Paul Perkins","0000000",3000,"Phi@NYG 00:00PM ET","NYG"
"WR","Dwayne Harris (0000000)","Dwayne Harris","0000000",3000,"Phi@NYG 00:00PM ET","NYG"
"WR","Tavarres King (0000000)","Tavarres King","0000000",3000,"Phi@NYG 00:00PM ET","NYG"
"WR","Josh Huff (0000000)","Josh Huff","0000000",3000,"Phi@NYG 00:00PM ET","Phi"
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham","0000000",3000,"Phi@NYG 00:00PM ET","Phi"
"WR","Bryce Treggs (0000000)","Bryce Treggs","0000000",3000,"Phi@NYG 00:00PM ET","Phi"
"WR","Roger Lewis (0000000)","Roger Lewis","0000000",3000,"Phi@NYG 00:00PM ET","NYG"
"RB","Kenyan Drake (0000000)","Kenyan Drake","0000000",3000,"NYJ@Mia 00:00PM ET","Mia"
"RB","Troymaine Pope (0000000)","Troymaine Pope","0000000",3000,"NYJ@Mia 00:00PM ET","NYJ"
"WR","Charone Peake (0000000)","Charone Peake","0000000",3000,"NYJ@Mia 00:00PM ET","NYJ"
"WR","Jakeem Grant (0000000)","Jakeem Grant","0000000",3000,"NYJ@Mia 00:00PM ET","Mia"
"WR","Devin Smith (0000000)","Devin Smith","0000000",3000,"NYJ@Mia 00:00PM ET","NYJ"
"WR","Robby Anderson (0000000)","Robby Anderson","0000000",3000,"NYJ@Mia 00:00PM ET","NYJ"
"WR","Leonte Carroo (0000000)","Leonte Carroo","0000000",3000,"NYJ@Mia 00:00PM ET","Mia"
"WR","Jalin Marshall (0000000)","Jalin Marshall","0000000",3000,"NYJ@Mia 00:00PM ET","NYJ"
"RB","Anthony Sherman (0000000)","Anthony Sherman","0000000",3000,"Jax@KC 00:00PM ET","KC"
"RB","Denard Robinson (0000000)","Denard Robinson","0000000",3000,"Jax@KC 00:00PM ET","Jax"
"RB","Corey Grant (0000000)","Corey Grant","0000000",3000,"Jax@KC 00:00PM ET","Jax"
"WR","Bryan Walters (0000000)","Bryan Walters","0000000",3000,"Jax@KC 00:00PM ET","Jax"
