"Position","Name...ID","Name","ID","Salary","GameInfo","TeamAbbrev"
"WR","Julio Jones (0000000)","Julio Jones","0000000",9600,"GB@Atl 00:00PM ET","Atl"
"WR","A.J. Green (0000000)","A.J. Green","0000000",8800,"Was@Cin 00:00PM ET","Cin"
"WR","Mike Evans (0000000)","Mike Evans","0000000",8100,"Oak@TB 00:00PM ET","TB"
"WR","T.Y. Hilton (0000000)","T.Y. Hilton","0000000",7900,"KC@Ind 00:00PM ET","Ind"
"WR","Brandon Marshall (0000000)","Brandon Marshall","0000000",7800,"NYJ@Cle 00:00PM ET","NYJ"
"RB","David Johnson (0000000)","David Johnson","0000000",7700,"Ari@Car 00:00PM ET","Ari"
"QB","Tom Brady (0000000)","Tom Brady","0000000",7600,"NE@Buf 00:00PM ET","NE"
"WR","Amari Cooper (0000000)","Amari Cooper","0000000",7600,"Oak@TB 00:00PM ET","Oak"
"WR","Larry Fitzgerald (0000000)","Larry Fitzgerald","0000000",7500,"Ari@Car 00:00PM ET","Ari"
"WR","Allen Robinson (0000000)","Allen Robinson","0000000",7500,"Jax@Ten 00:00PM ET","Jax"
"QB","Aaron Rodgers (0000000)","Aaron Rodgers","0000000",7500,"GB@Atl 00:00PM ET","GB"
"WR","DeAndre Hopkins (0000000)","DeAndre Hopkins","0000000",7400,"Det@Hou 00:00PM ET","Hou"
"RB","DeMarco Murray (0000000)","DeMarco Murray","0000000",7400,"Jax@Ten 00:00PM ET","Ten"
"QB","Cam Newton (0000000)","Cam Newton","0000000",7400,"Ari@Car 00:00PM ET","Car"
"RB","Christine Michael (0000000)","Christine Michael","0000000",7300,"Sea@NO 00:00PM ET","Sea"
"WR","Brandin Cooks (0000000)","Brandin Cooks","0000000",7300,"Sea@NO 00:00PM ET","NO"
"WR","Kelvin Benjamin (0000000)","Kelvin Benjamin","0000000",7200,"Ari@Car 00:00PM ET","Car"
"WR","Jordy Nelson (0000000)","Jordy Nelson","0000000",7200,"GB@Atl 00:00PM ET","GB"
"RB","Ezekiel Elliott (0000000)","Ezekiel Elliott","0000000",7200,"Phi@Dal 00:00PM ET","Dal"
"QB","Russell Wilson (0000000)","Russell Wilson","0000000",7200,"Sea@NO 00:00PM ET","Sea"
"RB","LeSean McCoy (0000000)","LeSean McCoy","0000000",7100,"NE@Buf 00:00PM ET","Buf"
"WR","Dez Bryant (0000000)","Dez Bryant","0000000",7100,"Phi@Dal 00:00PM ET","Dal"
"TE","Rob Gronkowski (0000000)","Rob Gronkowski","0000000",7000,"NE@Buf 00:00PM ET","NE"
"QB","Matt Ryan (0000000)","Matt Ryan","0000000",7000,"GB@Atl 00:00PM ET","Atl"
"WR","Doug Baldwin (0000000)","Doug Baldwin","0000000",6900,"Sea@NO 00:00PM ET","Sea"
"QB","Drew Brees (0000000)","Drew Brees","0000000",6900,"Sea@NO 00:00PM ET","NO"
"RB","Spencer Ware (0000000)","Spencer Ware","0000000",6800,"KC@Ind 00:00PM ET","KC"
"QB","Andrew Luck (0000000)","Andrew Luck","0000000",6800,"KC@Ind 00:00PM ET","Ind"
"WR","Michael Crabtree (0000000)","Michael Crabtree","0000000",6700,"Oak@TB 00:00PM ET","Oak"
"WR","Marvin Jones (0000000)","Marvin Jones","0000000",6600,"Det@Hou 00:00PM ET","Det"
"WR","Emmanuel Sanders (0000000)","Emmanuel Sanders","0000000",6500,"SD@Den 00:00PM ET","Den"
"RB","Devonta Freeman (0000000)","Devonta Freeman","0000000",6500,"GB@Atl 00:00PM ET","Atl"
"TE","Greg Olsen (0000000)","Greg Olsen","0000000",6500,"Ari@Car 00:00PM ET","Car"
"WR","Randall Cobb (0000000)","Randall Cobb","0000000",6400,"GB@Atl 00:00PM ET","GB"
"RB","Matt Forte (0000000)","Matt Forte","0000000",6400,"NYJ@Cle 00:00PM ET","NYJ"
"QB","Matthew Stafford (0000000)","Matthew Stafford","0000000",6400,"Det@Hou 00:00PM ET","Det"
"QB","Kirk Cousins (0000000)","Kirk Cousins","0000000",6300,"Was@Cin 00:00PM ET","Was"
"RB","Lamar Miller (0000000)","Lamar Miller","0000000",6300,"Det@Hou 00:00PM ET","Hou"
"WR","Julian Edelman (0000000)","Julian Edelman","0000000",6300,"NE@Buf 00:00PM ET","NE"
"QB","Andy Dalton (0000000)","Andy Dalton","0000000",6200,"Was@Cin 00:00PM ET","Cin"
"QB","Ryan Fitzpatrick (0000000)","Ryan Fitzpatrick","0000000",6200,"NYJ@Cle 00:00PM ET","NYJ"
"WR","Demaryius Thomas (0000000)","Demaryius Thomas","0000000",6200,"SD@Den 00:00PM ET","Den"
"QB","Blake Bortles (0000000)","Blake Bortles","0000000",6100,"Jax@Ten 00:00PM ET","Jax"
"WR","Terrelle Pryor (0000000)","Terrelle Pryor","0000000",6100,"NYJ@Cle 00:00PM ET","Cle"
"QB","Philip Rivers (0000000)","Philip Rivers","0000000",6100,"SD@Den 00:00PM ET","SD"
"RB","Doug Martin (0000000)","Doug Martin","0000000",6100,"Oak@TB 00:00PM ET","TB"
"TE","Jimmy Graham (0000000)","Jimmy Graham","0000000",6100,"Sea@NO 00:00PM ET","Sea"
"WR","Will Fuller (0000000)","Will Fuller","0000000",6000,"Det@Hou 00:00PM ET","Hou"
"WR","Jeremy Maclin (0000000)","Jeremy Maclin","0000000",6000,"KC@Ind 00:00PM ET","KC"
"QB","Carson Palmer (0000000)","Carson Palmer","0000000",6000,"Ari@Car 00:00PM ET","Ari"
"QB","Derek Carr (0000000)","Derek Carr","0000000",5900,"Oak@TB 00:00PM ET","Oak"
"RB","C.J. Anderson (0000000)","C.J. Anderson","0000000",5900,"SD@Den 00:00PM ET","Den"
"QB","Marcus Mariota (0000000)","Marcus Mariota","0000000",5900,"Jax@Ten 00:00PM ET","Ten"
"TE","Jordan Reed (0000000)","Jordan Reed","0000000",5900,"Was@Cin 00:00PM ET","Was"
"WR","Alshon Jeffery (0000000)","Alshon Jeffery","0000000",5900,"Min@Chi 00:00PM ET","Chi"
"QB","Dak Prescott (0000000)","Dak Prescott","0000000",5800,"Phi@Dal 00:00PM ET","Dal"
"WR","Willie Snead (0000000)","Willie Snead","0000000",5800,"Sea@NO 00:00PM ET","NO"
"RB","Jacquizz Rodgers (0000000)","Jacquizz Rodgers","0000000",5800,"Oak@TB 00:00PM ET","TB"
"QB","Alex Smith (0000000)","Alex Smith","0000000",5800,"KC@Ind 00:00PM ET","KC"
"QB","Jameis Winston (0000000)","Jameis Winston","0000000",5700,"Oak@TB 00:00PM ET","TB"
"RB","Melvin Gordon (0000000)","Melvin Gordon","0000000",5700,"SD@Den 00:00PM ET","SD"
"WR","Jordan Matthews (0000000)","Jordan Matthews","0000000",5700,"Phi@Dal 00:00PM ET","Phi"
"QB","Geno Smith (0000000)","Geno Smith","0000000",5700,"NYJ@Cle 00:00PM ET","NYJ"
"QB","Tony Romo (0000000)","Tony Romo","0000000",5600,"Phi@Dal 00:00PM ET","Dal"
"WR","Stefon Diggs (0000000)","Stefon Diggs","0000000",5600,"Min@Chi 00:00PM ET","Min"
"RB","Jamaal Charles (0000000)","Jamaal Charles","0000000",5500,"KC@Ind 00:00PM ET","KC"
"QB","Brock Osweiler (0000000)","Brock Osweiler","0000000",5400,"Det@Hou 00:00PM ET","Hou"
"WR","Donte Moncrief (0000000)","Donte Moncrief","0000000",5400,"KC@Ind 00:00PM ET","Ind"
"WR","Ty Montgomery (0000000)","Ty Montgomery","0000000",5300,"GB@Atl 00:00PM ET","GB"
"RB","LeGarrette Blount (0000000)","LeGarrette Blount","0000000",5300,"NE@Buf 00:00PM ET","NE"
"WR","DeSean Jackson (0000000)","DeSean Jackson","0000000",5300,"Was@Cin 00:00PM ET","Was"
"QB","Kevin Hogan (0000000)","Kevin Hogan","0000000",5300,"NYJ@Cle 00:00PM ET","Cle"
"QB","Tyrod Taylor (0000000)","Tyrod Taylor","0000000",5200,"NE@Buf 00:00PM ET","Buf"
"QB","Josh McCown (0000000)","Josh McCown","0000000",5200,"NYJ@Cle 00:00PM ET","Cle"
"RB","Giovani Bernard (0000000)","Giovani Bernard","0000000",5200,"Was@Cin 00:00PM ET","Cin"
"WR","Travis Benjamin (0000000)","Travis Benjamin","0000000",5200,"SD@Den 00:00PM ET","SD"
"WR","Golden Tate (0000000)","Golden Tate","0000000",5100,"Det@Hou 00:00PM ET","Det"
"RB","Tevin Coleman (0000000)","Tevin Coleman","0000000",5100,"GB@Atl 00:00PM ET","Atl"
"QB","Trevor Siemian (0000000)","Trevor Siemian","0000000",5100,"SD@Den 00:00PM ET","Den"
"QB","Carson Wentz (0000000)","Carson Wentz","0000000",5100,"Phi@Dal 00:00PM ET","Phi"
"QB","Chad Henne (0000000)","Chad Henne","0000000",5000,"Jax@Ten 00:00PM ET","Jax"
"QB","Brandon Allen (0000000)","Brandon Allen","0000000",5000,"Jax@Ten 00:00PM ET","Jax"
"QB","Colt McCoy (0000000)","Colt McCoy","0000000",5000,"Was@Cin 00:00PM ET","Was"
