"Position","Name...ID","Name","ID","Salary","GameInfo","TeamAbbrev"
"RB","Danny Woodhead (0000000)","Danny Woodhead","0000000",5400,"SD@Ind 00:00PM ET","SD"
"WR","Corey Coleman (0000000)","Corey Coleman","0000000",5300,"Cle@Mia 00:00PM ET","Cle"
"QB","Sam Bradford (0000000)","Sam Bradford","0000000",5300,"Min@Car 00:00PM ET","Min"
"RB","Jeremy Langford (0000000)","Jeremy Langford","0000000",5200,"Chi@Dal 00:00PM ET","Chi"
"WR","Allen Hurns (0000000)","Allen Hurns","0000000",5200,"Bal@Jax 00:00PM ET","Jax"
"WR","Travis Benjamin (0000000)","Travis Benjamin","0000000",5200,"SD@Ind 00:00PM ET","SD"
"RB","Rashad Jennings (0000000)","Rashad Jennings","0000000",5100,"Was@NYG 00:00PM ET","NYG"
"QB","Trevor Siemian (0000000)","Trevor Siemian","0000000",5100,"Den@Cin 00:00PM ET","Den"
"WR","Stefon Diggs (0000000)","Stefon Diggs","0000000",5100,"Min@Car 00:00PM ET","Min"
"QB","Tom Savage (0000000)","Tom Savage","0000000",5000,"Hou@NE 00:00PM ET","Hou"
"QB","Jacoby Brissett (0000000)","Jacoby Brissett","0000000",5000,"Hou@NE 00:00PM ET","NE"
"QB","Drew Stanton (0000000)","Drew Stanton","0000000",5000,"Ari@Buf 00:00PM ET","Ari"
"QB","EJ Manuel (0000000)","EJ Manuel","0000000",5000,"Ari@Buf 00:00PM ET","Buf"
"QB","Cardale Jones (0000000)","Cardale Jones","0000000",5000,"Ari@Buf 00:00PM ET","Buf"
"QB","Matt Cassel (0000000)","Matt Cassel","0000000",5000,"Oak@Ten 00:00PM ET","Ten"
"QB","Matt McGloin (0000000)","Matt McGloin","0000000",5000,"Oak@Ten 00:00PM ET","Oak"
"QB","Connor Cook (0000000)","Connor Cook","0000000",5000,"Oak@Ten 00:00PM ET","Oak"
"TE","Delanie Walker (0000000)","Delanie Walker","0000000",5000,"Oak@Ten 00:00PM ET","Ten"
"QB","Josh Johnson (0000000)","Josh Johnson","0000000",5000,"Was@NYG 00:00PM ET","NYG"
"QB","Colt McCoy (0000000)","Colt McCoy","0000000",5000,"Was@NYG 00:00PM ET","Was"
"QB","Ryan Nassib (0000000)","Ryan Nassib","0000000",5000,"Was@NYG 00:00PM ET","NYG"
"QB","Nate Sudfeld (0000000)","Nate Sudfeld","0000000",5000,"Was@NYG 00:00PM ET","Was"
"QB","Matt Moore (0000000)","Matt Moore","0000000",5000,"Cle@Mia 00:00PM ET","Mia"
"QB","Cody Kessler (0000000)","Cody Kessler","0000000",5000,"Cle@Mia 00:00PM ET","Cle"
"QB","Chad Henne (0000000)","Chad Henne","0000000",5000,"Bal@Jax 00:00PM ET","Jax"
"QB","Ryan Mallett (0000000)","Ryan Mallett","0000000",5000,"Bal@Jax 00:00PM ET","Bal"
"QB","Brandon Allen (0000000)","Brandon Allen","0000000",5000,"Bal@Jax 00:00PM ET","Jax"
"WR","Mike Wallace (0000000)","Mike Wallace","0000000",5000,"Bal@Jax 00:00PM ET","Bal"
"QB","Dan Orlovsky (0000000)","Dan Orlovsky","0000000",5000,"Det@GB 00:00PM ET","Det"
"QB","Brett Hundley (0000000)","Brett Hundley","0000000",5000,"Det@GB 00:00PM ET","GB"
"QB","Joe Callahan (0000000)","Joe Callahan","0000000",5000,"Det@GB 00:00PM ET","GB"
"QB","Austin Davis (0000000)","Austin Davis","0000000",5000,"Den@Cin 00:00PM ET","Den"
"QB","AJ McCarron (0000000)","AJ McCarron","0000000",5000,"Den@Cin 00:00PM ET","Cin"
"QB","Jeff Driskel (0000000)","Jeff Driskel","0000000",5000,"Den@Cin 00:00PM ET","Cin"
"QB","Paxton Lynch (0000000)","Paxton Lynch","0000000",5000,"Den@Cin 00:00PM ET","Den"
"QB","Derek Anderson (0000000)","Derek Anderson","0000000",5000,"Min@Car 00:00PM ET","Car"
"QB","Shaun Hill (0000000)","Shaun Hill","0000000",5000,"Min@Car 00:00PM ET","Min"
"QB","Joe Webb (0000000)","Joe Webb","0000000",5000,"Min@Car 00:00PM ET","Car"
"QB","Case Keenum (0000000)","Case Keenum","0000000",5000,"LA@TB 00:00PM ET","LA"
"QB","Mike Glennon (0000000)","Mike Glennon","0000000",5000,"LA@TB 00:00PM ET","TB"
"QB","Ryan Griffin (0000000)","Ryan Griffin","0000000",5000,"LA@TB 00:00PM ET","TB"
"QB","Sean Mannion (0000000)","Sean Mannion","0000000",5000,"LA@TB 00:00PM ET","LA"
"QB","Jared Goff (0000000)","Jared Goff","0000000",5000,"LA@TB 00:00PM ET","LA"
"QB","Brandon Weeden (0000000)","Brandon Weeden","0000000",5000,"Hou@NE 00:00PM ET","Hou"
"QB","Christian Ponder (0000000)","Christian Ponder","0000000",5000,"SF@Sea 00:00PM ET","SF"
"QB","Blaine Gabbert (0000000)","Blaine Gabbert","0000000",5000,"SF@Sea 00:00PM ET","SF"
"QB","Trevone Boykin (0000000)","Trevone Boykin","0000000",5000,"SF@Sea 00:00PM ET","Sea"
"RB","Christine Michael (0000000)","Christine Michael","0000000",5000,"SF@Sea 00:00PM ET","Sea"
"QB","Nick Foles (0000000)","Nick Foles","0000000",5000,"NYJ@KC 00:00PM ET","KC"
"QB","Bryce Petty (0000000)","Bryce Petty","0000000",5000,"NYJ@KC 00:00PM ET","NYJ"
"QB","Geno Smith (0000000)","Geno Smith","0000000",5000,"NYJ@KC 00:00PM ET","NYJ"
"QB","Tyler Bray (0000000)","Tyler Bray","0000000",5000,"NYJ@KC 00:00PM ET","KC"
"QB","Christian Hackenberg (0000000)","Christian Hackenberg","0000000",5000,"NYJ@KC 00:00PM ET","NYJ"
"QB","Kellen Clemens (0000000)","Kellen Clemens","0000000",5000,"SD@Ind 00:00PM ET","SD"
"QB","Scott Tolzien (0000000)","Scott Tolzien","0000000",5000,"SD@Ind 00:00PM ET","Ind"
"RB","Frank Gore (0000000)","Frank Gore","0000000",5000,"SD@Ind 00:00PM ET","Ind"
"QB","Chase Daniel (0000000)","Chase Daniel","0000000",5000,"Pit@Phi 00:00PM ET","Phi"
"QB","Landry Jones (0000000)","Landry Jones","0000000",5000,"Pit@Phi 00:00PM ET","Pit"
"QB","Zach Mettenberger (0000000)","Zach Mettenberger","0000000",5000,"Pit@Phi 00:00PM ET","Pit"
"QB","Brian Hoyer (0000000)","Brian Hoyer","0000000",5000,"Chi@Dal 00:00PM ET","Chi"
"QB","Mark Sanchez (0000000)","Mark Sanchez","0000000",5000,"Chi@Dal 00:00PM ET","Dal"
"QB","Matt Schaub (0000000)","Matt Schaub","0000000",5000,"Atl@NO 00:00PM ET","Atl"
"QB","Luke McCown (0000000)","Luke McCown","0000000",5000,"Atl@NO 00:00PM ET","NO"
"QB","Colin Kaepernick (0000000)","Colin Kaepernick","0000000",5000,"SF@Sea 00:00PM ET","SF"
"WR","DeVante Parker (0000000)","DeVante Parker","0000000",4900,"Cle@Mia 00:00PM ET","Mia"
"RB","Charles Sims (0000000)","Charles Sims","0000000",4900,"LA@TB 00:00PM ET","TB"
"RB","Theo Riddick (0000000)","Theo Riddick","0000000",4900,"Det@GB 00:00PM ET","Det"
"WR","John Brown (0000000)","John Brown","0000000",4800,"Ari@Buf 00:00PM ET","Ari"
"RB","Jonathan Stewart (0000000)","Jonathan Stewart","0000000",4800,"Min@Car 00:00PM ET","Car"
"WR","Will Fuller (0000000)","Will Fuller","0000000",4800,"Hou@NE 00:00PM ET","Hou"
"WR","Quincy Enunwa (0000000)","Quincy Enunwa","0000000",4800,"NYJ@KC 00:00PM ET","NYJ"
"WR","Victor Cruz (0000000)","Victor Cruz","0000000",4700,"Was@NYG 00:00PM ET","NYG"
"TE","Martellus Bennett (0000000)","Martellus Bennett","0000000",4700,"Hou@NE 00:00PM ET","NE"
"RB","Isaiah Crowell (0000000)","Isaiah Crowell","0000000",4700,"Cle@Mia 00:00PM ET","Cle"
"WR","Tajae Sharpe (0000000)","Tajae Sharpe","0000000",4700,"Oak@Ten 00:00PM ET","Ten"
"TE","Travis Kelce (0000000)","Travis Kelce","0000000",4700,"NYJ@KC 00:00PM ET","KC"
"WR","Markus Wheaton (0000000)","Markus Wheaton","0000000",4600,"Pit@Phi 00:00PM ET","Pit"
"TE","Antonio Gates (0000000)","Antonio Gates","0000000",4600,"SD@Ind 00:00PM ET","SD"
"TE","Julius Thomas (0000000)","Julius Thomas","0000000",4600,"Bal@Jax 00:00PM ET","Jax"
"RB","Ameer Abdullah (0000000)","Ameer Abdullah","0000000",4600,"Det@GB 00:00PM ET","Det"
"RB","Tevin Coleman (0000000)","Tevin Coleman","0000000",4500,"Atl@NO 00:00PM ET","Atl"
"TE","Tyler Eifert (0000000)","Tyler Eifert","0000000",4500,"Den@Cin 00:00PM ET","Cin"
"RB","LeGarrette Blount (0000000)","LeGarrette Blount","0000000",4400,"Hou@NE 00:00PM ET","NE"
"RB","Carlos Hyde (0000000)","Carlos Hyde","0000000",4400,"SF@Sea 00:00PM ET","SF"
"WR","Phillip Dorsett (0000000)","Phillip Dorsett","0000000",4400,"SD@Ind 00:00PM ET","Ind"
"RB","Giovani Bernard (0000000)","Giovani Bernard","0000000",4300,"Den@Cin 00:00PM ET","Cin"
"WR","Torrey Smith (0000000)","Torrey Smith","0000000",4300,"SF@Sea 00:00PM ET","SF"
"WR","Tyrell Williams (0000000)","Tyrell Williams","0000000",4300,"SD@Ind 00:00PM ET","SD"
"TE","Jason Witten (0000000)","Jason Witten","0000000",4300,"Chi@Dal 00:00PM ET","Dal"
"WR","Anquan Boldin (0000000)","Anquan Boldin","0000000",4200,"Det@GB 00:00PM ET","Det"
"WR","Tyler Lockett (0000000)","Tyler Lockett","0000000",4200,"SF@Sea 00:00PM ET","Sea"
"WR","Michael Thomas (0000000)","Michael Thomas","0000000",4200,"Atl@NO 00:00PM ET","NO"
"RB","Duke Johnson (0000000)","Duke Johnson","0000000",4200,"Cle@Mia 00:00PM ET","Cle"
"RB","James White (0000000)","James White","0000000",4200,"Hou@NE 00:00PM ET","NE"
"RB","Matt Jones (0000000)","Matt Jones","0000000",4100,"Was@NYG 00:00PM ET","Was"
"WR","Devin Funchess (0000000)","Devin Funchess","0000000",4100,"Min@Car 00:00PM ET","Car"
"WR","Tavon Austin (0000000)","Tavon Austin","0000000",4100,"LA@TB 00:00PM ET","LA"
"WR","Steve Smith (0000000)","Steve Smith","0000000",4100,"Bal@Jax 00:00PM ET","Bal"
"WR","Davante Adams (0000000)","Davante Adams","0000000",4100,"Det@GB 00:00PM ET","GB"
"TE","Gary Barnidge (0000000)","Gary Barnidge","0000000",4000,"Cle@Mia 00:00PM ET","Cle"
"WR","Kevin White (0000000)","Kevin White","0000000",4000,"Chi@Dal 00:00PM ET","Chi"
"RB","Jay Ajayi (0000000)","Jay Ajayi","0000000",4000,"Cle@Mia 00:00PM ET","Mia"
"RB","James Starks (0000000)","James Starks","0000000",4000,"Det@GB 00:00PM ET","GB"
"RB","Justin Forsett (0000000)","Justin Forsett","0000000",3900,"Bal@Jax 00:00PM ET","Bal"
"WR","Eli Rogers (0000000)","Eli Rogers","0000000",3900,"Pit@Phi 00:00PM ET","Pit"
"WR","Vincent Jackson (0000000)","Vincent Jackson","0000000",3900,"LA@TB 00:00PM ET","TB"
"WR","Kenny Britt (0000000)","Kenny Britt","0000000",3900,"LA@TB 00:00PM ET","LA"
"WR","Pierre Garcon (0000000)","Pierre Garcon","0000000",3900,"Was@NYG 00:00PM ET","Was"
"TE","Zach Ertz (0000000)","Zach Ertz","0000000",3900,"Pit@Phi 00:00PM ET","Phi"
"WR","Chris Hogan (0000000)","Chris Hogan","0000000",3900,"Hou@NE 00:00PM ET","NE"
"RB","Chris Ivory (0000000)","Chris Ivory","0000000",3900,"Bal@Jax 00:00PM ET","Jax"
"RB","Jerick McKinnon (0000000)","Jerick McKinnon","0000000",3800,"Min@Car 00:00PM ET","Min"
"TE","Dwayne Allen (0000000)","Dwayne Allen","0000000",3800,"SD@Ind 00:00PM ET","Ind"
"WR","Sammie Coates (0000000)","Sammie Coates","0000000",3800,"Pit@Phi 00:00PM ET","Pit"
"WR","Jamison Crowder (0000000)","Jamison Crowder","0000000",3800,"Was@NYG 00:00PM ET","Was"
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker","0000000",3800,"Min@Car 00:00PM ET","Car"
"RB","Derrick Henry (0000000)","Derrick Henry","0000000",3700,"Oak@Ten 00:00PM ET","Ten"
"RB","Shane Vereen (0000000)","Shane Vereen","0000000",3700,"Was@NYG 00:00PM ET","NYG"
"WR","Danny Amendola (0000000)","Danny Amendola","0000000",3700,"Hou@NE 00:00PM ET","NE"
"RB","Jeremy Hill (0000000)","Jeremy Hill","0000000",3700,"Den@Cin 00:00PM ET","Cin"
"WR","Ted Ginn (0000000)","Ted Ginn","0000000",3700,"Min@Car 00:00PM ET","Car"
"RB","Darren Sproles (0000000)","Darren Sproles","0000000",3700,"Pit@Phi 00:00PM ET","Phi"
"RB","Alfred Morris (0000000)","Alfred Morris","0000000",3700,"Chi@Dal 00:00PM ET","Dal"
"TE","Eric Ebron (0000000)","Eric Ebron","0000000",3700,"Det@GB 00:00PM ET","Det"
"RB","Andre Ellington (0000000)","Andre Ellington","0000000",3600,"Ari@Buf 00:00PM ET","Ari"
"RB","Jalen Richard (0000000)","Jalen Richard","0000000",3600,"Oak@Ten 00:00PM ET","Oak"
"RB","Kenyan Drake (0000000)","Kenyan Drake","0000000",3600,"Cle@Mia 00:00PM ET","Mia"
"WR","Kenny Stills (0000000)","Kenny Stills","0000000",3600,"Cle@Mia 00:00PM ET","Mia"
"RB","Dwayne Washington (0000000)","Dwayne Washington","0000000",3600,"Det@GB 00:00PM ET","Det"
"WR","Dontrelle Inman (0000000)","Dontrelle Inman","0000000",3600,"SD@Ind 00:00PM ET","SD"
"WR","Seth Roberts (0000000)","Seth Roberts","0000000",3500,"Oak@Ten 00:00PM ET","Oak"
"WR","Tyler Boyd (0000000)","Tyler Boyd","0000000",3500,"Den@Cin 00:00PM ET","Cin"
"RB","Charcandrick West (0000000)","Charcandrick West","0000000",3500,"NYJ@KC 00:00PM ET","KC"
"WR","Nelson Agholor (0000000)","Nelson Agholor","0000000",3500,"Pit@Phi 00:00PM ET","Phi"
"TE","Jesse James (0000000)","Jesse James","0000000",3500,"Pit@Phi 00:00PM ET","Pit"
"WR","Eddie Royal (0000000)","Eddie Royal","0000000",3500,"Chi@Dal 00:00PM ET","Chi"
"RB","Chris Johnson (0000000)","Chris Johnson","0000000",3500,"Ari@Buf 00:00PM ET","Ari"
"RB","Terrance West (0000000)","Terrance West","0000000",3500,"Bal@Jax 00:00PM ET","Bal"
"RB","DeAndre Washington (0000000)","DeAndre Washington","0000000",3400,"Oak@Ten 00:00PM ET","Oak"
"WR","Andre Johnson (0000000)","Andre Johnson","0000000",3400,"Oak@Ten 00:00PM ET","Ten"
"RB","Chris Thompson (0000000)","Chris Thompson","0000000",3400,"Was@NYG 00:00PM ET","Was"
"WR","Terrelle Pryor (0000000)","Terrelle Pryor","0000000",3400,"Cle@Mia 00:00PM ET","Cle"
"TE","Dennis Pitta (0000000)","Dennis Pitta","0000000",3400,"Bal@Jax 00:00PM ET","Bal"
"WR","Brandon LaFell (0000000)","Brandon LaFell","0000000",3400,"Den@Cin 00:00PM ET","Cin"
"RB","Benny Cunningham (0000000)","Benny Cunningham","0000000",3400,"LA@TB 00:00PM ET","LA"
"RB","Shaun Draughn (0000000)","Shaun Draughn","0000000",3400,"SF@Sea 00:00PM ET","SF"
"WR","Jeremy Kerley (0000000)","Jeremy Kerley","0000000",3400,"SF@Sea 00:00PM ET","SF"
"WR","Jermaine Kearse (0000000)","Jermaine Kearse","0000000",3400,"SF@Sea 00:00PM ET","Sea"
"RB","Bilal Powell (0000000)","Bilal Powell","0000000",3400,"NYJ@KC 00:00PM ET","NYJ"
"RB","Alfred Blue (0000000)","Alfred Blue","0000000",3400,"Hou@NE 00:00PM ET","Hou"
"RB","Mike Gillislee (0000000)","Mike Gillislee","0000000",3300,"Ari@Buf 00:00PM ET","Buf"
"WR","Jaelen Strong (0000000)","Jaelen Strong","0000000",3300,"Hou@NE 00:00PM ET","Hou"
"WR","Rishard Matthews (0000000)","Rishard Matthews","0000000",3300,"Oak@Ten 00:00PM ET","Ten"
"RB","C.J. Prosise (0000000)","C.J. Prosise","0000000",3300,"SF@Sea 00:00PM ET","Sea"
"RB","Jordan Howard (0000000)","Jordan Howard","0000000",3300,"Chi@Dal 00:00PM ET","Chi"
"WR","Terrance Williams (0000000)","Terrance Williams","0000000",3300,"Chi@Dal 00:00PM ET","Dal"
"RB","Tim Hightower (0000000)","Tim Hightower","0000000",3300,"Atl@NO 00:00PM ET","NO"
"TE","Coby Fleener (0000000)","Coby Fleener","0000000",3300,"Atl@NO 00:00PM ET","NO"
"WR","Jaron Brown (0000000)","Jaron Brown","0000000",3300,"Ari@Buf 00:00PM ET","Ari"
"WR","Robert Woods (0000000)","Robert Woods","0000000",3200,"Ari@Buf 00:00PM ET","Buf"
"WR","Jeff Janis (0000000)","Jeff Janis","0000000",3200,"Det@GB 00:00PM ET","GB"
"WR","Adam Thielen (0000000)","Adam Thielen","0000000",3200,"Min@Car 00:00PM ET","Min"
"WR","Darrius Heyward-Bey (0000000)","Darrius Heyward-Bey","0000000",3200,"Pit@Phi 00:00PM ET","Pit"
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham","0000000",3200,"Pit@Phi 00:00PM ET","Phi"
"WR","Cole Beasley (0000000)","Cole Beasley","0000000",3200,"Chi@Dal 00:00PM ET","Dal"
"TE","Jacob Tamme (0000000)","Jacob Tamme","0000000",3200,"Atl@NO 00:00PM ET","Atl"
"RB","Reggie Bush (0000000)","Reggie Bush","0000000",3200,"Ari@Buf 00:00PM ET","Buf"
"WR","Kamar Aiken (0000000)","Kamar Aiken","0000000",3100,"Bal@Jax 00:00PM ET","Bal"
"WR","Laquon Treadwell (0000000)","Laquon Treadwell","0000000",3100,"Min@Car 00:00PM ET","Min"
