"Place_lo","Place_hi","Payout"
"1","1","50000"
"2","2","25000"
"3","3","10000"
"4","4","7500"
"5","5","5000"
"6","6","3000"
"7","7","2000"
"8","8","1500"
"9","10","1000"
"11","15","750"
"16","27","500"
"28","57","400"
"58","97","300"
"98","157","250"
"158","257","200"
"258","407","175"
"408","607","150"
"608","882","120"
"883","1232","100"
"1233","1832","85"
