"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","David Price","Jaime Garcia","Gary Sanchez","Trey Mancini","Jonathan Schoop","Manny Machado","Jordy Mercer","Aaron Judge","Adam Jones","Mark Trumbo"
"2","David Price","Jaime Garcia","Gary Sanchez","Justin Bour","Dee Gordon","Martin Prado","Jordy Mercer","Aaron Judge","Giancarlo Stanton","Christian Yelich"
"3","Jaime Garcia","Homer Bailey","Yasmani Grandal","Cody Bellinger","Dee Gordon","Justin Turner","Corey Seager","Aaron Judge","Mookie Betts","Joc Pederson"
"4","David Price","Jaime Garcia","Gary Sanchez","Logan Morrison","Jonathan Schoop","Evan Longoria","Tim Beckham","Mookie Betts","Corey Dickerson","Steven Souza"
"5","David Price","Jaime Garcia","Gary Sanchez","Trey Mancini","Scooter Gennett","Josh Donaldson","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"6","David Price","Jaime Garcia","Gary Sanchez","Joey Votto","Scooter Gennett","Eugenio Suarez","Jordy Mercer","Aaron Judge","Adam Duvall","Billy Hamilton"
"7","Clayton Kershaw","Homer Bailey","Gary Sanchez","Wil Myers","Jose Pirela","Cory Spangenberg","Jordy Mercer","Aaron Judge","Manuel Margot","Hunter Renfroe"
"8","Chris Archer","Homer Bailey","Gary Sanchez","Trey Mancini","Dee Gordon","Ronald Torreyes","Didi Gregorius","Aaron Judge","Brett Gardner","Joc Pederson"
"9","Clayton Kershaw","Jaime Garcia","Devin Mesoraco","Joey Votto","Scooter Gennett","Eugenio Suarez","JT Riddle","Adam Duvall","Jackie Bradley","Willy Garcia"
"10","David Price","Jaime Garcia","Gary Sanchez","TJ Rivera","Scooter Gennett","Jose Reyes","Asdrubal Cabrera","Aaron Judge","Yoenis Cespedes","Jay Bruce"
"11","Clayton Kershaw","Jameson Taillon","Yasmani Grandal","Justin Smoak","Logan Forsythe","Cory Spangenberg","Didi Gregorius","Joc Pederson","Yasiel Puig","Trayce Thompson"
"12","Jimmy Nelson","Jameson Taillon","Gary Sanchez","Justin Smoak","Josh Harrison","Cory Spangenberg","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"13","Jameson Taillon","Jaime Garcia","Gary Sanchez","Joe Mauer","Brian Dozier","Miguel Sano","Jordy Mercer","Aaron Judge","Robbie Grossman","Byron Buxton"
"14","David Price","Jameson Taillon","Yasmani Grandal","Cody Bellinger","Danny Espinosa","Justin Turner","Corey Seager","Joc Pederson","Jay Bruce","Curtis Granderson"
"15","David Price","Jaime Garcia","Gary Sanchez","Jose Abreu","Alen Hanson","Todd Frazier","Jordy Mercer","Aaron Judge","Melky Cabrera","Willy Garcia"
"16","David Price","Dinelson Lamet","Devin Mesoraco","Joey Votto","Scooter Gennett","Eugenio Suarez","Xander Bogaerts","Mookie Betts","Adam Duvall","Steven Souza"
"17","Dinelson Lamet","Jaime Garcia","Gary Sanchez","Jesus Aguilar","Jonathan Villar","Travis Shaw","Jordy Mercer","Aaron Judge","Ryan Braun","Domingo Santana"
"18","David Price","Jaime Garcia","Gary Sanchez","Mitch Moreland","Dee Gordon","Deven Marrero","Xander Bogaerts","Aaron Judge","Mookie Betts","Andrew Benintendi"
"19","Chris Archer","Homer Bailey","Yasmani Grandal","Cody Bellinger","Logan Forsythe","Cory Spangenberg","Asdrubal Cabrera","Aaron Judge","Joc Pederson","Yasiel Puig"
"20","Chris Archer","Homer Bailey","Gary Sanchez","Logan Morrison","Scooter Gennett","Evan Longoria","Tim Beckham","Aaron Judge","Corey Dickerson","Shane Peterson"
"21","Jimmy Nelson","Jameson Taillon","Yasmani Grandal","Cody Bellinger","Logan Forsythe","Justin Turner","Jordy Mercer","Aaron Judge","Joc Pederson","Christian Yelich"
"22","Clayton Kershaw","Homer Bailey","Yasmani Grandal","Logan Morrison","Dee Gordon","Evan Longoria","Tim Beckham","Corey Dickerson","Steven Souza","Manuel Margot"
"23","Clayton Kershaw","Homer Bailey","Gary Sanchez","TJ Rivera","Alen Hanson","Cory Spangenberg","Asdrubal Cabrera","Yoenis Cespedes","Jay Bruce","Curtis Granderson"
"24","Chris Archer","Jaime Garcia","Yasmani Grandal","TJ Rivera","Dee Gordon","Josh Donaldson","Asdrubal Cabrera","Yoenis Cespedes","Jay Bruce","Curtis Granderson"
"25","Chris Archer","Homer Bailey","Devin Mesoraco","Joey Votto","Scooter Gennett","Eugenio Suarez","Jorge Polanco","Aaron Judge","Adam Duvall","Curtis Granderson"
"26","Chris Archer","David Price","Austin Hedges","Wil Myers","Scooter Gennett","Cory Spangenberg","Xander Bogaerts","Mookie Betts","Manuel Margot","Hunter Renfroe"
