"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jameson Taillon","Jaime Garcia","Gary Sanchez","Joey Votto","Brian Dozier","Manny Machado","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"2","Clayton Kershaw","Jaime Garcia","Russell Martin","Joe Mauer","Brian Dozier","Miguel Sano","Tim Beckham","Andrew Benintendi","Robbie Grossman","Byron Buxton"
"3","Clayton Kershaw","Jaime Garcia","Chris Gimenez","Mitch Moreland","Brian Dozier","Manny Machado","Jorge Polanco","Mookie Betts","Max Kepler","Byron Buxton"
"4","Jameson Taillon","Jaime Garcia","Gary Sanchez","Mitch Moreland","Brian Dozier","Deven Marrero","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Jose Bautista"
"5","David Price","Jaime Garcia","Gary Sanchez","Justin Smoak","Jonathan Villar","Ronald Torreyes","Didi Gregorius","Aaron Judge","Mookie Betts","Brett Gardner"
"6","Clayton Kershaw","Jaime Garcia","Russell Martin","Justin Smoak","Ryan Goins","Josh Donaldson","Jorge Polanco","Andrew Benintendi","Jose Bautista","Gregory Polanco"
"7","Clayton Kershaw","Jaime Garcia","Christian Vazquez","Kendrys Morales","Brian Dozier","Deven Marrero","Tzu-Wei Lin","Mookie Betts","Andrew Benintendi","Billy Hamilton"
"8","David Price","Jaime Garcia","Gary Sanchez","Joey Votto","Scooter Gennett","Eugenio Suarez","Xander Bogaerts","Adam Duvall","Andrew Benintendi","Billy Hamilton"
"9","Chris Archer","Jaime Garcia","Austin Romine","Mitch Moreland","Brian Dozier","Ronald Torreyes","Tyler Wade","Aaron Judge","Mookie Betts","Brett Gardner"
"10","Clayton Kershaw","Homer Bailey","Russell Martin","Mitch Moreland","Dee Gordon","Deven Marrero","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Billy Hamilton"
"11","Chris Archer","Jaime Garcia","Chris Gimenez","Joe Mauer","Brian Dozier","Josh Donaldson","Xander Bogaerts","Mookie Betts","Robbie Grossman","Byron Buxton"
"12","Jameson Taillon","Jaime Garcia","Gary Sanchez","Jesus Aguilar","Jonathan Villar","Travis Shaw","Didi Gregorius","Mookie Betts","Ryan Braun","Domingo Santana"
"13","Chris Archer","Homer Bailey","Gary Sanchez","Kendrys Morales","Brian Dozier","Ronald Torreyes","Didi Gregorius","Aaron Judge","Brett Gardner","Andrew Benintendi"
"14","Clayton Kershaw","Jaime Garcia","Russell Martin","Joey Votto","Jonathan Schoop","Manny Machado","Didi Gregorius","Adam Jones","Mark Trumbo","Joey Rickard"
"15","Clayton Kershaw","Jaime Garcia","Russell Martin","TJ Rivera","Brian Dozier","Ruben Tejada","Asdrubal Cabrera","Yoenis Cespedes","Jay Bruce","Curtis Granderson"
"16","David Price","Jaime Garcia","Gary Sanchez","Logan Morrison","Jonathan Villar","Evan Longoria","Tim Beckham","Mookie Betts","Corey Dickerson","Steven Souza"
"17","Clayton Kershaw","Jaime Garcia","Russell Martin","Mitch Moreland","Ryan Goins","Miguel Sano","Didi Gregorius","Jose Bautista","Kevin Pillar","Ezequiel Carrera"
"18","Clayton Kershaw","Jaime Garcia","Devin Mesoraco","Joey Votto","Jose Peraza","Eugenio Suarez","Didi Gregorius","Adam Duvall","Andrew Benintendi","Byron Buxton"
"19","Chris Archer","Jameson Taillon","Gary Sanchez","Joe Mauer","Brian Dozier","Miguel Sano","Didi Gregorius","Robbie Grossman","Christian Yelich","Byron Buxton"
"20","Clayton Kershaw","Homer Bailey","Gary Sanchez","Mitch Moreland","Alen Hanson","Ruben Tejada","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"21","Clayton Kershaw","Jameson Taillon","Chris Gimenez","Joe Mauer","Brian Dozier","Manny Machado","Troy Tulowitzki","Jose Bautista","Robbie Grossman","Byron Buxton"
"22","Clayton Kershaw","Jaime Garcia","Rene Rivera","TJ Rivera","Jonathan Villar","Jose Reyes","Didi Gregorius","Yoenis Cespedes","Andrew Benintendi","Jay Bruce"
"23","Jameson Taillon","Jaime Garcia","Devin Mesoraco","Joey Votto","Scooter Gennett","Eugenio Suarez","Asdrubal Cabrera","Aaron Judge","Mookie Betts","Adam Duvall"
"24","Chris Archer","Jaime Garcia","Russell Martin","Logan Morrison","Brian Dozier","Evan Longoria","Tim Beckham","Corey Dickerson","Andrew Benintendi","Shane Peterson"
"25","Chris Archer","Jaime Garcia","Russell Martin","Joey Votto","Ryan Goins","Josh Donaldson","Tim Beckham","Mookie Betts","Jose Bautista","Kevin Pillar"
"26","Clayton Kershaw","Jameson Taillon","Chris Gimenez","Justin Smoak","Jonathan Villar","Eduardo Escobar","Jorge Polanco","Andrew Benintendi","Max Kepler","Byron Buxton"
"27","Clayton Kershaw","Jaime Garcia","Kevan Smith","Jose Abreu","Yolmer Sanchez","Todd Frazier","Troy Tulowitzki","Mookie Betts","Andrew Benintendi","Adam Engel"
"28","Clayton Kershaw","Jaime Garcia","Gary Sanchez","Kendrys Morales","Ryan Goins","Ronald Torreyes","Troy Tulowitzki","Mookie Betts","Kevin Pillar","Ezequiel Carrera"
"29","David Price","Jameson Taillon","Russell Martin","Justin Smoak","Ryan Goins","Josh Donaldson","Didi Gregorius","Aaron Judge","Mookie Betts","Jose Bautista"
"30","Clayton Kershaw","Jaime Garcia","Caleb Joseph","Trey Mancini","Brian Dozier","Ruben Tejada","Xander Bogaerts","Mookie Betts","Mark Trumbo","Craig Gentry"
"31","Clayton Kershaw","Jaime Garcia","Christian Vazquez","Hanley Ramirez","Jonathan Villar","Deven Marrero","Tzu-Wei Lin","Brett Gardner","Jose Bautista","Jackie Bradley"
"32","Clayton Kershaw","Homer Bailey","Austin Romine","Joey Votto","Scooter Gennett","Ronald Torreyes","Tyler Wade","Aaron Judge","Brett Gardner","Andrew Benintendi"
"33","Clayton Kershaw","Homer Bailey","Russell Martin","Joey Votto","Scooter Gennett","Eugenio Suarez","JT Riddle","Mookie Betts","Adam Duvall","Billy Hamilton"
