"Place_lo","Place_hi","Payout"
"1","1","25000"
"2","2","10000"
"3","3","5000"
"4","4","4000"
"5","5","3000"
"6","6","2000"
"7","8","1500"
"9","10","1000"
"11","15","700"
"16","20","500"
"21","30","300"
"31","45","200"
"46","65","150"
"66","90","100"
"91","125","70"
"126","175","60"
"176","250","50"
"251","350","40"
"351","550","30"
"551","800","20"
"801","1100","15"
"1101","1600","12"
"1601","2350","10"
"2351","3350","9"
"3351","5350","8"
"5351","8450","7"
"8451","15050","6"
