"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,802512277,"buckshock (18/20)",0,140.95,"P Miguel González C Manny Piña OF Gerardo Parra OF Keon Broxton 3B Nolan Arenado 2B DJ LeMahieu P A.J. Griffin OF Domingo Santana 1B Jesús Aguilar SS Orlando Arcia",NA,"A.J. Griffin","71.32%",5.25
2,802298475,"mdb770 (8/20)",0,140.75,"P Miguel González C Manny Piña OF Avisaíl García P Chase Anderson SS Tyler Saladino 2B Jonathan Villar OF Domingo Santana 1B Jesús Aguilar 3B Travis Shaw OF Nicky Delmonico",NA,"Charlie Blackmon","60.43%",7
3,802313776,"anavast (1/20)",0,136.75,"P Miguel González OF Ryan Braun OF Keon Broxton P Chase Anderson 2B Jonathan Villar C Omar Narváez 1B Jesús Aguilar 3B Travis Shaw OF Nicky Delmonico SS Tim Anderson",NA,"Kyle Freeland","49.77%",17.35
3,802507435,"jeffblue103 (4/20)",0,136.75,"P Miguel González C Manny Piña OF Avisaíl García P Chase Anderson 2B Jonathan Villar OF Domingo Santana 1B Jesús Aguilar 3B Travis Shaw OF Nicky Delmonico SS Tim Anderson",NA,"Elvis Andrus","46.94%",5
3,802514815,"lbelton22",0,136.75,"P Miguel González OF Ryan Braun C Manny Piña OF Charlie Blackmon 3B Nolan Arenado P Chase Anderson 2B Jonathan Villar OF Domingo Santana 1B Jesús Aguilar SS Tim Anderson",NA,"Nolan Arenado","46.49%",11
6,802220917,"paycory (2/2)",0,136.05,"1B Mark Reynolds P Miguel González SS Elvis Andrus C Manny Piña OF Gerardo Parra OF Charlie Blackmon OF Keon Broxton 3B Nolan Arenado 2B Rougned Odor P Kyle Freeland",NA,"Rougned Odor","45.58%",18
7,802188689,"Nvremailme (4/5)",0,135.75,"P Miguel González C Manny Piña OF Charlie Blackmon OF Leury García P Chase Anderson OF Domingo Santana 1B Jesús Aguilar SS Orlando Arcia 2B Rougned Odor 3B Joey Gallo",NA,"Chase Anderson","45.58%",17.05
7,802199417,"Brandin614",0,135.75,"P Miguel González OF Ryan Braun SS Elvis Andrus C Manny Piña OF Avisaíl García 3B Nolan Arenado 2B DJ LeMahieu P Chase Anderson OF Domingo Santana 1B Jesús Aguilar",NA,"Domingo Santana","39.91%",12
9,802406892,"Uncas (1/2)",0,135.4,"OF Ryan Braun SS Elvis Andrus C Manny Piña OF Avisaíl García 3B Nolan Arenado P Chase Anderson OF Domingo Santana 1B Jesús Aguilar 2B Rougned Odor P Kyle Freeland",NA,"Ryan Braun","39.23%",5
9,802443222,"CG61 (8/9)",0,135.4,"SS Elvis Andrus C Manny Piña OF Charlie Blackmon OF Keon Broxton P Chase Anderson OF Domingo Santana 1B Jesús Aguilar 2B Rougned Odor P Kyle Freeland 3B Joey Gallo",NA,"Manny Piña","38.89%",7
11,802339676,"ctate_us (20/20)",0,132.75,"OF Carlos González 1B Mark Reynolds P Miguel González C Manny Piña OF Charlie Blackmon OF Keon Broxton 3B Nolan Arenado P Chase Anderson 2B Jonathan Villar SS Trevor Story",NA,"Joey Gallo","33.90%",2
12,802156762,"Nvremailme (1/5)",0,131.95,"P Miguel González OF Ryan Braun C Manny Piña OF Gerardo Parra OF Charlie Blackmon 3B Nolan Arenado P A.J. Griffin 1B Jesús Aguilar SS Orlando Arcia 2B Rougned Odor",NA,"Brett Nicholas","31.86%",0
12,802512269,"buckshock (10/20)",0,131.95,"C Ryan Hanigan P Miguel González OF Charlie Blackmon OF Keon Broxton 3B Nolan Arenado 2B DJ LeMahieu P A.J. Griffin OF Domingo Santana 1B Jesús Aguilar SS Orlando Arcia",NA,"Miguel González","31.75%",24.7
12,802515062,"gottawinsometime",0,131.95,"OF Carlos González P Miguel González OF Ryan Braun SS Elvis Andrus C Manny Piña OF Charlie Blackmon 3B Nolan Arenado P A.J. Griffin 1B Jesús Aguilar 2B Rougned Odor",NA,"Nomar Mazara","27.89%",2
15,802202018,"Danielk40 (6/6)",0,131.75,"OF Carlos González 1B Mark Reynolds P Miguel González SS Elvis Andrus OF Charlie Blackmon 3B Nolan Arenado P Chase Anderson OF Delino DeShields C Brett Nicholas 2B Rougned Odor",NA,"DJ LeMahieu","27.66%",11
16,802512278,"buckshock (19/20)",0,130.95,"P Miguel González C Manny Piña OF Charlie Blackmon OF Keon Broxton 3B Nolan Arenado P A.J. Griffin 2B Jonathan Villar OF Domingo Santana 1B Jesús Aguilar SS Trevor Story",NA,"José Abreu","25.74%",5
17,802505015,"rkjniner",0,130.05,"P Miguel González OF Gerardo Parra OF Charlie Blackmon 3B Nolan Arenado 1B Jesús Aguilar C Brett Nicholas SS Trevor Story OF Nicky Delmonico 2B Rougned Odor P Kyle Freeland",NA,"Trevor Story","25.06%",0
18,802495210,"glenflores4 (12/20)",0,129.95,"OF Carlos González P Miguel González C Manny Piña OF Charlie Blackmon 3B Nolan Arenado P A.J. Griffin 2B Jonathan Villar OF Domingo Santana 1B Jesús Aguilar SS Trevor Story",NA,"Mark Reynolds","22.79%",21
