"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Chris Sale",13800,"BOS@NYY 07:38PM ET",29.204,"BOS"
"SP","Clayton Kershaw",13500,"LAD@SD 04:40PM ET",27.627,"LAD"
"SP","James Paxton",12300,"OAK@SEA 04:10PM ET",22.003,"SEA"
"SP","Yu Darvish",12300,"LAD@SD 04:40PM ET",18.213,"LAD"
"SP","Carlos Martinez",12200,"STL@SF 04:05PM ET",18.466,"STL"
"SP","Madison Bumgarner",11900,"STL@SF 04:05PM ET",19.992,"SF"
"SP","Johnny Cueto",11400,"STL@SF 04:05PM ET",13.383,"SF"
"SP","Luis Severino",11100,"BOS@NYY 07:38PM ET",21.919,"NYY"
"SP","Rich Hill",10900,"LAD@SD 04:40PM ET",18.135,"LAD"
"SP","Alex Wood",10800,"LAD@SD 04:40PM ET",20.214,"LAD"
"SP","David Price",10000,"BOS@NYY 07:38PM ET",16.882,"BOS"
"SP","Masahiro Tanaka",9500,"BOS@NYY 07:38PM ET",16.854,"NYY"
"SP","Hyun-Jin Ryu",9400,"LAD@SD 04:40PM ET",13.85,"LAD"
"SP","Kenta Maeda",9300,"LAD@SD 04:40PM ET",14.67,"LAD"
"SP","Luke Weaver",9000,"STL@SF 04:05PM ET",12.472,"STL"
"SP","Felix Hernandez",8900,"OAK@SEA 04:10PM ET",14.627,"SEA"
"SP","Sonny Gray",8800,"BOS@NYY 07:38PM ET",18.005,"NYY"
"SP","Rick Porcello",8700,"BOS@NYY 07:38PM ET",15.529,"BOS"
"SP","Julio Urias",8600,"LAD@SD 04:40PM ET",4.74,"LAD"
"SP","Drew Pomeranz",8300,"BOS@NYY 07:38PM ET",17.107,"BOS"
"SP","Jeff Samardzija",8200,"STL@SF 04:05PM ET",16.685,"SF"
"SP","Matt Moore",8100,"STL@SF 04:05PM ET",10.93,"SF"
"SP","Drew Smyly",7700,"OAK@SEA 04:10PM ET",0,"SEA"
"SP","Kendall Graveman",7700,"OAK@SEA 04:10PM ET",11.207,"OAK"
"SP","Lance Lynn",7700,"STL@SF 04:05PM ET",16.263,"STL"
"SP","Eduardo Rodriguez",7600,"BOS@NYY 07:38PM ET",15.203,"BOS"
"SP","Hisashi Iwakuma",7600,"OAK@SEA 04:10PM ET",7.858,"SEA"
"SP","Dinelson Lamet",7600,"LAD@SD 04:40PM ET",17.929,"SD"
"SP","Michael Pineda",7500,"BOS@NYY 07:38PM ET",15.479,"NYY"
"SP","Mike Leake",7500,"OAK@SEA 04:10PM ET",11.959,"SEA"
"SP","Brandon McCarthy",7500,"LAD@SD 04:40PM ET",12.75,"LAD"
"SP","Doug Fister",7400,"BOS@NYY 07:38PM ET",11.992,"BOS"
"SP","A.J. Puk",7400,"OAK@SEA 04:10PM ET",0,"OAK"
"SP","Scott Kazmir",7400,"LAD@SD 04:40PM ET",0,"LAD"
"RP","Chris Stratton",7400,"STL@SF 04:05PM ET",11.719,"SF"
"SP","Michael Wacha",7400,"STL@SF 04:05PM ET",14.454,"STL"
"SP","CC Sabathia",7300,"BOS@NYY 07:38PM ET",14.282,"NYY"
"SP","Steven Wright",7300,"BOS@NYY 07:38PM ET",2.36,"BOS"
"SP","Adam Wainwright",7300,"STL@SF 04:05PM ET",10.536,"STL"
"SP","Jordan Montgomery",6900,"BOS@NYY 07:38PM ET",14.504,"NYY"
"SP","Jharel Cotton",6900,"OAK@SEA 04:10PM ET",10.69,"OAK"
"SP","Clayton Richard",6900,"LAD@SD 04:40PM ET",11.555,"SD"
"SP","Erasmo Ramirez",6700,"OAK@SEA 04:10PM ET",7.156,"SEA"
"SP","Daniel Mengden",6700,"OAK@SEA 04:10PM ET",-1.8,"OAK"
"SP","Jack Flaherty",6700,"STL@SF 04:05PM ET",5.6,"STL"
"SP","Chase De Jong",6600,"OAK@SEA 04:10PM ET",3.336,"SEA"
"SP","Luis Perdomo",6500,"LAD@SD 04:40PM ET",10.735,"SD"
"SP","Ty Blach",6500,"STL@SF 04:05PM ET",6.962,"SF"
"SP","Daniel Gossett",6300,"OAK@SEA 04:10PM ET",10.563,"OAK"
"RP","Simon Castro",6200,"OAK@SEA 04:10PM ET",4.474,"OAK"
"RP","Michael Brady",6200,"OAK@SEA 04:10PM ET",4.409,"OAK"
"RP","Zach Neal",6200,"OAK@SEA 04:10PM ET",2.5,"OAK"
"SP","Tyler Beede",6200,"STL@SF 04:05PM ET",0,"SF"
"SP","Brian Johnson",6000,"BOS@NYY 07:38PM ET",13.15,"BOS"
"SP","Jered Weaver",6000,"LAD@SD 04:40PM ET",3.45,"SD"
"SP","Travis Wood",6000,"LAD@SD 04:40PM ET",3.426,"SD"
"SP","Ariel Miranda",5900,"OAK@SEA 04:10PM ET",12.713,"SEA"
"SP","Jaime Garcia",5700,"BOS@NYY 07:38PM ET",12.656,"NYY"
"RP","Henry Owens",5600,"BOS@NYY 07:38PM ET",0,"BOS"
"SP","Andrew Albers",5600,"OAK@SEA 04:10PM ET",11.183,"SEA"
"SP","Marco Gonzales",5600,"OAK@SEA 04:10PM ET",4.143,"SEA"
"SP","Sean Manaea",5600,"OAK@SEA 04:10PM ET",13.152,"OAK"
"SP","Roenis Elias",5500,"BOS@NYY 07:38PM ET",0,"BOS"
"SP","Yovani Gallardo",5500,"OAK@SEA 04:10PM ET",8.042,"SEA"
"SP","Zach Lee",5500,"LAD@SD 04:40PM ET",4.8,"SD"
"RP","Dan Slania",5500,"STL@SF 04:05PM ET",2.25,"SF"
"SP","Luis Cessa",5400,"BOS@NYY 07:38PM ET",6.94,"NYY"
