"Mike Trout_LAA","JD Martinez_DET","Jose Bautista_TOR","Cameron Maybin_LAA","Miguel Cabrera_DET","Corey Dickerson_TB","Justin Bour_MIA","Joey Votto_CIN","Josh Donaldson_TOR","Adrian Beltre_TEX","Billy Hamilton_CIN","Eugenio Suarez_CIN","Freddie Freeman_ATL","Nomar Mazara_TEX","Dee Gordon_MIA","Ender Inciarte_ATL","Giancarlo Stanton_MIA","Albert Pujols_LAA","Elvis Andrus_TEX","Logan Morrison_TB","Aaron Altherr_PHI","Brandon Phillips_ATL","Mike Napoli_TEX","Steven Souza_TB","Joey Gallo_TEX","Adam Duvall_CIN","Scott Schebler_CIN","Matt Kemp_ATL","Tommy Joseph_PHI","Troy Tulowitzki_TOR","Marcell Ozuna_MIA","Cesar Hernandez_PHI","Victor Martinez_DET","Zack Cozart_CIN","Justin Smoak_TOR","Jose Peraza_CIN","Shin-Soo Choo_TEX","Colby Rasmus_TB","Brad Miller_TB","Christian Yelich_MIA","JT Realmuto_MIA","Mike Moustakas_KC","Scooter Gennett_CIN","Kevin Pillar_TOR","Phillip Ervin_CIN","Evan Longoria_TB","Rougned Odor_TEX","Matt Duffy_TB","Brandon Moss_KC","Lorenzo Cain_KC","Justin Upton_DET","Eric Hosmer_KC","Kendrys Morales_TOR","Devon Travis_TOR","Andrelton Simmons_LAA","Carlos Gomez_TEX","Wilson Ramos_TB","Jonathan Lucroy_TEX","Delino DeShields_TEX","Maikel Franco_PHI","Ian Kinsler_DET","Salvador Perez_KC","Jorge Bonifacio_KC","CJ Cron_LAA","Robinson Chirinos_TEX","Kevin Kiermaier_TB","Howie Kendrick_PHI","Michael Saunders_PHI","Alex Avila_DET","Whit Merrifield_KC","Nicholas Castellanos_DET","Jorge Soler_KC","Steve Pearce_TOR","Nick Markakis_ATL","Matt Adams_ATL","Ryan Rua_TEX","Martin Prado_MIA","Rhys Hoskins_PHI","Paulo Orlando_KC","Billy Burns_KC","Tyler Flowers_ATL","Jefry Marte_LAA","Adonis Garcia_ATL","Cheslor Cuthbert_KC","Russell Martin_TOR","Arismendy Alcantara_CIN","Ben Revere_LAA","Peter O'Brien_TEX","Derek Dietrich_MIA","Daniel Nava_PHI","Cameron Rupp_PHI","Andrew Knapp_PHI","Alex Gordon_KC","Luis Valbuena_LAA","Yunel Escobar_LAA","Kole Calhoun_LAA","Jurickson Profar_TEX","Jake Bauers_TB","Andrew Romine_DET","James McCann_DET","Ryan O'Hearn_KC","Dalton Pompey_TOR","Jesse Winker_CIN","Rowdy Tellez_TOR","Dansby Swanson_ATL","Freddy Galvis_PHI","Terrance Gore_KC","Devin Mesoraco_CIN","Ryan Goins_TOR","Kurt Suzuki_ATL","Danny Espinosa_LAA","Danny Santana_ATL","Rickie Weeks_TB","Mallex Smith_TB","Odubel Herrera_PHI","JaCoby Jones_DET","Jarrod Saltalamacchia_TOR","Chris Coghlan_TOR","Jace Peterson_ATL","Micah Johnson_ATL","Peter Bourjos_TB","Pete Kozma_TEX","Jesus Sucre_TB","Tim Beckham_TB","Brett Nicholas_TEX","Jared Hoying_TEX","Destin Hood_MIA","Brock Stassi_PHI","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Tyler Collins_DET","Ezequiel Carrera_TOR","Darrell Ceciliani_TOR","Tucker Barnhart_CIN","Rio Ruiz_ATL","Derek Norris_TB","Curt Casali_TB","Ichiro Suzuki_MIA","Andres Blanco_PHI","Tyler Moore_MIA","Tomas Telis_MIA","Raul Mondesi_KC","Anthony Alford_TOR","Daniel Robertson_TB","Christian Colon_MIA","Steve Lombardozzi_MIA","Adeiny Hechavarria_MIA","JT Riddle_MIA","Jim Adduci_DET","Alex Presley_DET","Dwight Smith_TOR","Hanser Alberto_TEX","AJ Ellis_MIA","Alcides Escobar_KC","Jose Iglesias_DET","Patrick Kivlehan_CIN","Nolan Fontana_LAA","Michael Martinez_TB","Drew Stubbs_TEX","Mike Aviles_MIA","Ty Kelly_PHI","Luke Maile_TOR","Juan Graterol_LAA","Shane Peterson_TB","Drew Butera_KC","Darwin Barney_TOR","Carlos Perez_LAA","Miguel Rojas_MIA","Martin Maldonado_LAA","Cliff Pennington_LAA","Anthony Recker_ATL","Drew Robinson_TEX","Mike Ohlman_TOR","Stuart Turner_CIN","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL"
0,0,0,0,0,0,0,-0.177700348432056,0,0,57.1614401858304,23.0853485064011,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7058029689609,0.651282051282051,0,0,0,0,0,0,6.91666666666667,0,25.8918918918919,0,0,0,0,0,0,-29.8653846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33760683760684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
0,0,0,0,0,0,0,1.45296167247387,0,0,23.0853485064011,70.2839721254355,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14304993252362,-4.39136302294197,0,0,0,0,0,0,2.9327731092437,0,25.5442942942943,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.18518518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,100.139495798319,0,0,6.03949579831933,0,0,0,0,0,-11.0135467980296,0,0,0,0,0,10.4366666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10168067226891,0,0,0,0,0,0,4.62105263157895,0,6.87956989247312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1016042780749,0,0,0,0,-4.91208791208791,0,0,0,0,0,0,0,0,-0.792397660818713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,58.0261324041812,0,0,0,0,10.6030487804878,0,0,0,-4.85810810810811,0,-7.69512195121951,0,0,0,0,0,0,0,0,0,0,0,19.7436974789916,0,0,0,0,0,0,0,0,0,10.6114982578397,0,0,0,0,0,0,0,0,22.7862903225806,0,14.7011494252874,2.805,0,0,0,0,0,-4.87179487179487,0,0,0,0,0,0,0,0,0,0,18.9485294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21.2904761904762,0,0,0,0,0,0,0,49.4333333333333,0,-2.39473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37051282051282,0,0,0,0,0,0,0,0,5.96025641025641,7.67708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13461538461539,0,0,0,0,0,0,0,0,0,0,0,-0.202898550724638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166666666666667,0,3,0,0,0,0,7.16666666666667,0,-3.64102564102564,28.1703296703297,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6794871794872,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.03949579831933,0,0,54.2067632850242,0,0,0,0,0,3.99431009957326,0,0,0,0,0,11.052380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40386473429952,47.6904761904762,0,0,0,0,0,6.39384615384615,0,0.289247311827957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45454545454545,0,0,0,0,26.4152046783626,0,1.66666666666667,0,0,0,0,0,0,-4.50166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.52777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,4.41160593792173,0,0,0,0,0,0,0,-2.39473684210526,0,84.5182724252492,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03488372093023,0,0,0,0,0,0,0,0,11.9512735326689,2.95555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8190476190476,0,0,0,0,0,0,0,0,0,0,0,6.33846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5833333333333,0,48,0,0,0,0,-0.666666666666667,0,18.2416666666667,45.8761904761905,0,0,0,0,-3.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.3846153846154,0,0,0,0,0,0,0,0,0
9.81906906906907,0,0,-5.32954545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,35.609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63461538461538,0,0,0,0,0,0,0,0,-2.75238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30718954248366,0,0,0,0,5.79411764705882,0,0,0,0,0,0,-10.5909090909091,13.2822580645161,-6.5975975975976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513978494623656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,5.77058823529412,-13.1666666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10.6030487804878,0,0,0,0,51.6614246068455,0,0,0,-8.65853658536585,0,-2.16515151515152,0,0,0,0,0,0,0,0,0,0,0,-8.08910256410256,0,0,0,0,0,0,0,0,0,2.95790934320074,0,0,0,0,0,0,0,0,2.52941176470588,0,11.5596638655462,13.4425287356322,0,0,0,0,0,17.5164835164835,0,0,0,0,0,0,0,0,0,0,2.96320346320346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66666666666667,0,0,0,0.976190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.30105105105105,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8951219512195,0,0,0,4.14438502673797,0,0,0,0,0,0,0,0,0,0,0,0,0,4.125,22.1908831908832,0,0,0,0,0,0,14.7192307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9551282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2954545454545,-29.1666666666667,0,0,0,0,0,0,-5.25,0,5.31818181818182,-9.45714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1.94942528735632,0,0,0,0,0,0,0,-5.50263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,-8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.4264112903226,0,0,0,0,0,0,0,33.5608465608466,0,0,12.3537634408602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26455026455026,0,0,0,0,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21428571428571,1.87878787878788,1.28888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741935483870968,0,0,0,0,0,0,0,0,12.2574712643678,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-11.0135467980296,0,0,3.99431009957326,0,0,0,0,0,50.8165007112376,0,0,0,0,0,-7.81481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19203413940256,54.8666666666667,0,0,0,0,0,6.39673913043478,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3015873015873,0,0,0,0,18.7371794871795,0,-10,0,0,0,0,0,0,-0.281045751633987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
