"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5300,"LAA@SEA 10:10PM ET",11.889,"LAA","SEA",9.26,10.1,9.43,NA,"2","2",14
"OF","Nelson Cruz",5200,"LAA@SEA 10:10PM ET",8.649,"SEA","LAA",9.15,9.6,8.37,NA,"4","4",16
"3B","Manny Machado",4800,"BAL@OAK 10:05PM ET",8.046,"BAL","OAK",8.18,9,9.13,NA,"2","2",2
"2B","Jonathan Schoop",4500,"BAL@OAK 10:05PM ET",8.911,"BAL","OAK",8.7,8.2,8.73,NA,"3","3",2
"SS","Jean Segura",4500,"LAA@SEA 10:10PM ET",8.714,"SEA","LAA",7.97,7.8,8.34,NA,"1","1",19
"OF","Khris Davis",4200,"BAL@OAK 10:05PM ET",8.901,"OAK","BAL",9.43,8.7,9.95,NA,"4","4",4
"OF","Rajai Davis",4100,"BAL@OAK 10:05PM ET",6.289,"OAK","BAL",7.26,8.6,9.84,NA,"1","1",10
"OF","Adam Jones",4100,"BAL@OAK 10:05PM ET",7.541,"BAL","OAK",7.21,8,8.34,NA,"1","4",23
"2B","Robinson Cano",4100,"LAA@SEA 10:10PM ET",8.19,"SEA","LAA",6,7.9,8.5,NA,"3","3",10
"SS","Tim Beckham",4000,"BAL@OAK 10:05PM ET",7.031,"BAL","OAK",6.3,6.3,1.8,NA,"7","1",17
"1B","Danny Valencia",3900,"LAA@SEA 10:10PM ET",6.906,"SEA","LAA",7.07,8.1,7.62,NA,"2","2",2
"3B","Kyle Seager",3900,"LAA@SEA 10:10PM ET",7.495,"SEA","LAA",5.9,7.5,7.35,NA,"5","5",0
"2B/SS","Chad Pinder",3600,"BAL@OAK 10:05PM ET",6.545,"OAK","BAL",5.77,6.7,7.57,NA,"6","6",3
"OF","Jarrod Dyson",3600,"LAA@SEA 10:10PM ET",6.686,"SEA","LAA",5.34,6,1.73,NA,"x","9",3
"1B","Yonder Alonso",3600,"LAA@SEA 10:10PM ET",7.35,"SEA","LAA",NA,0,1.61,NA,"x","x",NA
"SS","Andrelton Simmons",3600,"LAA@SEA 10:10PM ET",7.956,"LAA","SEA",5.71,6,5.83,NA,"5","5",16
"OF","Mark Trumbo",3500,"BAL@OAK 10:05PM ET",7.124,"BAL","OAK",5.8,7.4,8.06,NA,"5","6",14
"C","Welington Castillo",3500,"BAL@OAK 10:05PM ET",7.134,"BAL","OAK",5.53,5.6,1.64,NA,"9","8",7
"1B/3B","Ryon Healy",3500,"BAL@OAK 10:05PM ET",7.102,"OAK","BAL",7.74,8.2,8.87,NA,"3","5",0
"OF","Joey Rickard",3500,"BAL@OAK 10:05PM ET",4.091,"BAL","OAK",NA,5.2,1.69,NA,"x","9",0
"OF","Mitch Haniger",3500,"LAA@SEA 10:10PM ET",7.672,"SEA","LAA",NA,0,NA,NA,"x","x",NA
"OF","Seth Smith",3400,"BAL@OAK 10:05PM ET",6.688,"BAL","OAK",6.04,6.4,6.76,NA,"8","7",0
"OF","Matt Joyce",3400,"BAL@OAK 10:05PM ET",6.752,"OAK","BAL",4.68,0,1.82,NA,"x","x",NA
"2B","Jed Lowrie",3400,"BAL@OAK 10:05PM ET",6.982,"OAK","BAL",6.1,7.1,8.32,NA,"5","3",14
"SS","Marcus Semien",3400,"BAL@OAK 10:05PM ET",7.725,"OAK","BAL",7.23,9.1,9.3,NA,"2","2",9
"1B/OF","Trey Mancini",3400,"BAL@OAK 10:05PM ET",7.485,"BAL","OAK",6.17,7.1,7.61,NA,"6","5",33
"OF","Leonys Martin",3400,"LAA@SEA 10:10PM ET",5.36,"SEA","LAA",NA,NA,NA,NA,"9","x",NA
"OF","Mark Canha",3200,"BAL@OAK 10:05PM ET",4.941,"OAK","BAL",5.61,5.7,6.8,NA,"8","8",5
"OF/SS","Taylor Motter",3200,"LAA@SEA 10:10PM ET",5.414,"SEA","LAA",NA,0,NA,NA,"x","x",NA
"C","Caleb Joseph",3100,"BAL@OAK 10:05PM ET",5.594,"BAL","OAK",NA,0,5.68,NA,"x","x",NA
"OF","Ben Gamel",3100,"LAA@SEA 10:10PM ET",7.689,"SEA","LAA",NA,6.1,6.3,NA,"7","7",0
"1B","Chris Carter",3000,"BAL@OAK 10:05PM ET",5.129,"OAK","BAL",NA,0,NA,NA,"x","x",NA
"1B","Chris Davis",3000,"BAL@OAK 10:05PM ET",7.071,"BAL","OAK",NA,NA,NA,NA,"4","x",NA
"OF","Cameron Maybin",3000,"LAA@SEA 10:10PM ET",8.215,"LAA","SEA",5.94,6.6,7.14,NA,"1","1",7
"OF","Ben Revere",3000,"LAA@SEA 10:10PM ET",4.949,"LAA","SEA",NA,0,1.32,NA,"x","x",NA
"OF","Kole Calhoun",3000,"LAA@SEA 10:10PM ET",6.718,"LAA","SEA",4.84,6.7,5.74,NA,"6","7",7
"OF","Guillermo Heredia",3000,"LAA@SEA 10:10PM ET",5.369,"SEA","LAA",5.74,6.4,5.94,NA,"6","6",12
"C","Josh Phegley",2900,"BAL@OAK 10:05PM ET",3.521,"OAK","BAL",NA,0,NA,NA,"x","x",NA
"C","Dustin Garneau",2900,"BAL@OAK 10:05PM ET",4.25,"OAK","BAL",5.13,5.7,6.26,NA,"9","9",5
"2B","Danny Espinosa",2900,"LAA@SEA 10:10PM ET",4.398,"SEA","LAA",NA,0,1.43,NA,"x","x",NA
"1B","Jefry Marte",2900,"LAA@SEA 10:10PM ET",4.179,"LAA","SEA",NA,6.6,NA,NA,"x","6",0
