"Place_lo","Place_hi","Payout"
"1","1","30000"
"2","2","20000"
"3","3","10000"
"4","4","7000"
"5","5","6000"
"6","6","5000"
"7","7","4000"
"8","8","3000"
"9","10","2000"
"11","13","1500"
"14","20","1000"
"21","30","750"
"31","40","500"
"41","60","400"
"61","85","300"
"86","135","250"
"136","185","200"
"186","235","150"
"236","310","100"
"311","460","75"
"461","1085","60"
"1086","2790","50"
