Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,14895,Geno Smith,QB,NYJ,MIA,17,5,8,100,20,600,620,30.12,522.4
2,15085,Joseph Randle,RB,DAL,WAS,17,9,14,44,22,56,67,14.20,146.7
3,14789,Jamize Olawale,FB,OAK,DEN,17,5,9,0,20,20,20,7.10,122
4,11792,Arian Foster,RB,HOU,JAX,17,10,12,50,10,60,60,10.30,93
5,15020,CJ Anderson,RB,DEN,OAK,17,36,46,36,8,42,44,30.70,79.7
6,12285,Anthony Dixon,RB,BUF,NE,17,12,20,58,8,67,67,10.50,79.2
7,14053,Brock Osweiler,QB,DEN,OAK,17,7,9,14,0,43,43,5.46,78
8,12636,Tony Carter,CB,DEN,OAK,17,13,22,0,0,0,0,0,76.9
9,13735,Chris Polk,RB,PHI,NYG,17,15,21,47,7,47,53,9.80,65.3
10,15534,Adam Thielen,WR,MIN,CHI,17,20,32,0,15,15,15,15.80,64
11,9958,Jason Trusnik,OLB,MIA,NYJ,17,11,18,0,0,0,0,0,63.6
12,15645,Khiry Robinson,RB,NO,TB,17,16,25,44,13,56,56,11.70,60.6
13,15616,Fozzy Whittaker,RB,CAR,ATL,17,7,13,100,0,100,100,4.10,58.6
14,11182,Eric Decker,WR,NYJ,MIA,17,50,81,0,22,20,22,41.10,56.2
15,15126,Theo Riddick,RB,DET,GB,17,17,25,0,41,29,41,14.40,55.3
16,12762,Daniel Thomas,RB,MIA,NYJ,17,12,17,8,17,17,25,7.20,51.7
17,12822,Pernell McPhee,OLB,BAL,CLE,17,33,51,0,0,0,0,0,49.7
18,14008,Andrew Luck,QB,IND,TEN,17,30,46,3,0,57,57,14.90,49.7
19,13791,Lamar Miller,RB,MIA,NYJ,17,48,69,40,4,40,44,26.80,49.6
20,5002,Reggie Wayne,WR,IND,TEN,17,19,29,0,16,11,16,11.10,47.9
21,8399,Shonn Greene,RB,TEN,IND,17,20,33,55,0,55,55,9.40,47
22,16345,Branden Oliver,RB,SD,KC,17,29,41,48,7,55,55,15.50,46.6
23,4080,Anthony Spencer,OLB,DAL,WAS,17,25,36,0,0,0,0,0,46
24,12955,JJ Watt,DE,HOU,JAX,17,57,100,0,0,0,0,0,45.6
25,12433,O'Brien Schofield,OLB,SEA,LA,17,18,29,0,0,0,0,0,45.6
26,12722,Kamar Aiken,WR,BAL,CLE,17,16,24,0,13,13,13,9.30,45.6
27,13124,DeMarco Murray,RB,DAL,WAS,17,40,63,50,8,58,58,24.10,45.2
28,15188,Star Lotulelei,DT,CAR,ATL,17,42,59,0,0,0,0,0,42.6
29,14715,Chris Owusu,WR,NYJ,MIA,17,28,45,4,4,7,7,12.90,42.5
30,14916,Giovani Bernard,RB,CIN,PIT,17,30,42,10,27,33,37,19.40,41.3
31,12386,Marshawn Lynch,RB,SEA,LA,17,34,55,41,9,50,50,17.60,40
32,13033,Jalil Brown,CB,IND,TEN,17,5,9,0,0,0,0,0,40
33,11270,Dez Bryant,WR,DAL,WAS,17,55,86,0,11,7,11,25.90,39.8
34,14478,Michael Floyd,WR,ARI,SF,17,69,99,0,17,12,17,38.30,39.6
35,2593,Aaron Rodgers,QB,GB,DET,17,62,94,3,0,39,39,24.44,39.4
