Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,15045,Knile Davis,RB,KC,SEA,11,6,13,83,17,100,100,8.80,130
2,8564,Nate Washington,WR,TEN,PIT,11,15,38,0,13,7,13,15,93.3
3,15565,Jonas Gray,RB,NE,IND,11,57,74,65,0,65,65,47.10,77.4
4,16597,Mike Evans,WR,TB,WAS,11,47,94,0,19,15,19,42.90,70
5,7969,Jamaal Charles,RB,KC,SEA,11,40,83,50,5,55,55,33.80,69.5
6,16553,Corey Brown,WR,CAR,ATL,11,16,24,0,13,6,13,11.70,66.9
7,14752,Robert Hughes,FB,ARI,DET,11,8,13,13,13,25,25,6.10,63.8
8,725,Shaun Phillips,OLB,TEN,PIT,11,9,12,0,0,0,0,0,62.2
9,14917,Rex Burkhead,RB,CIN,NO,11,6,10,33,50,83,83,6.70,61.7
10,15367,Tim Wright,TE,NE,IND,11,11,14,0,18,9,18,7.20,56.4
11,15138,Eddie Lacy,RB,GB,PHI,11,45,66,22,9,29,31,26.40,52
12,13163,Roy Helu,RB,WAS,TB,11,19,26,0,32,32,32,16.70,51.1
13,2593,Aaron Rodgers,QB,GB,PHI,11,57,84,5,0,68,68,31.84,50.6
14,11063,Emmanuel Sanders,WR,DEN,LA,11,33,48,0,24,15,24,24.20,49.1
15,2232,Stefan Charles,DT,BUF,MIA,11,13,19,0,0,0,0,0,47.7
16,16178,Bishop Sankey,RB,TEN,PIT,11,23,58,48,4,52,52,11.50,45.7
17,16031,Damien Williams,RB,MIA,BUF,11,9,13,0,33,22,33,5.80,42.2
18,16175,Zach Mettenberger,QB,TEN,PIT,11,40,100,0,0,60,60,17.52,41.3
19,5282,Josh McCown,QB,TB,WAS,11,50,100,6,0,52,52,20.32,40.6
20,14967,Le'Veon Bell,RB,PIT,TEN,11,70,96,47,6,50,53,33.20,40.3
21,16105,Will Clarke,DE,CIN,NO,11,10,14,0,0,0,0,0,40
22,14285,Casey Hayward,CB,GB,PHI,11,26,33,0,0,0,0,0,38.5
23,12780,Shane Vereen,RB,NE,IND,11,20,26,5,20,25,25,11.70,38.5
24,7082,Devin Hester,WR,ATL,CAR,11,6,8,17,50,67,67,6.30,38.3
25,15843,Jacquies Smith,DE,TB,WAS,11,44,61,0,0,0,0,0,37.5
26,4877,Demarcus Ware,OLB,DEN,LA,11,47,72,0,0,0,0,0,37
27,11612,Earl Thomas,FS,SEA,KC,11,48,100,0,0,0,0,0,36.5
28,16661,Chris Borland,ILB,SF,NYG,11,58,83,0,0,0,0,0,36.2
29,12841,Andy Dalton,QB,CIN,NO,11,61,100,8,0,44,44,22,36.1
30,13997,Coby Fleener,TE,IND,NE,11,40,70,0,18,18,18,24.40,36
31,11737,Cedric Peerman,RB,CIN,NO,11,6,10,33,0,33,33,2.10,35
32,15141,Charles Johnson,WR,MIN,CHI,11,25,53,0,28,24,28,14.70,34.8
33,13023,Mike Mohamed,ILB,HOU,CLE,11,23,30,0,0,0,0,0,34.8
34,14008,Andrew Luck,QB,IND,NE,11,57,100,5,0,74,74,23.62,34.4
35,5467,Mario Williams,DE,BUF,MIA,11,60,90,0,0,0,0,0,34.3
36,12845,AJ Green,WR,CIN,NO,11,55,90,0,15,11,15,27.70,34
37,16112,Jeremy Hill,RB,CIN,NO,11,49,80,55,2,57,57,20.50,33.7
38,12758,Frank Kearse,DE,WAS,TB,11,9,18,0,0,0,0,0,33.3
39,16542,Dezmen Southward,CB,ATL,CAR,11,20,30,0,0,0,0,0,33
40,16334,Jeremiah Attaochu,OLB,SD,OAK,11,21,36,0,0,0,0,0,32.9
41,12847,Andrew Hawkins,WR,CLE,HOU,11,48,62,0,27,13,27,21.70,32.7
42,4556,Jordy Nelson,WR,GB,PHI,11,52,77,0,19,8,19,23.90,32.5
43,8532,Kenny Britt,WR,LA,DEN,11,58,89,0,12,7,12,25.80,32.4
44,12955,JJ Watt,DE,HOU,CLE,11,70,91,0,1,1,1,7.20,31.9
45,11126,Kavell Conner,ILB,SD,OAK,11,29,50,0,0,0,0,0,31.4
46,4122,William Gay,CB,PIT,TEN,11,40,100,0,0,0,0,0,31.2
47,1715,Andre Fluellen,DT,DET,ARI,11,16,26,0,0,0,0,0,31.2
48,14478,Michael Floyd,WR,ARI,DET,11,56,90,0,9,4,9,19.40,31.1
49,11863,Quentin Groves,OLB,TEN,PIT,11,19,26,0,0,0,0,0,31.1
50,12815,Josh Bynes,ILB,DET,ARI,11,21,34,0,0,0,0,0,31
51,14269,Alfred Morris,RB,WAS,TB,11,43,60,47,7,51,54,15.20,30.7
52,8428,Chase Coffman,TE,TEN,PIT,11,30,75,0,13,10,13,12.20,30.7
53,14536,Russell Wilson,QB,SEA,KC,11,73,100,11,0,55,55,22.22,30.4
54,8972,Jay Cutler,QB,CHI,MIN,11,77,100,7,0,62,62,28.30,30.3
55,15263,Luke Willson,TE,SEA,KC,11,17,23,0,18,18,18,8.10,30
56,13722,Vinny Curry,DE,PHI,GB,11,23,34,0,0,0,0,0,29.1
57,12323,Joique Bell,RB,DET,ARI,11,40,71,35,13,43,48,14.50,28.8
58,13791,Lamar Miller,RB,MIA,BUF,11,34,51,44,6,50,50,11.80,28.8
59,16550,Kelvin Benjamin,WR,CAR,ATL,11,59,89,0,22,15,22,28.90,28.6
60,16467,Kyle VanNoy,ILB,DET,ARI,11,7,11,0,0,0,0,0,28.6
61,11667,Brandon Marshall,WR,CHI,MIN,11,74,96,0,14,10,14,28,28.4
62,13320,Cam Newton,QB,CAR,ATL,11,66,100,8,0,64,64,20.68,28.3
63,9331,Michael Crabtree,WR,SF,NYG,11,52,77,0,15,6,15,17.50,27.9
64,14445,Rhett Ellison,TE,MIN,CHI,11,24,51,0,4,4,4,7.70,27.9
65,14381,Leonard Johnson,CB,TB,WAS,11,20,28,0,0,0,0,0,27.5
66,11220,Dexter McCluster,RB,TEN,PIT,11,8,20,13,25,25,38,3.20,27.5
67,13330,Isa Abdul-Quddus,SS,DET,ARI,11,11,18,0,0,0,0,0,27.3
68,16189,Alfred Blue,RB,HOU,CLE,11,58,67,62,0,62,62,18.60,26.9
69,13590,Donald Butler,OLB,SD,OAK,11,30,52,0,0,0,0,0,26.7
70,11221,Tony Moeaki,TE,SEA,KC,11,23,32,0,4,4,4,7.10,26.5
71,14187,Alshon Jeffery,WR,CHI,MIN,11,74,96,0,23,15,23,33.50,26.4
72,15974,Jordan Matthews,WR,PHI,GB,11,65,83,0,12,8,12,24.70,25.7
73,4737,Drew Stanton,QB,ARI,DET,11,62,100,7,0,58,58,20.84,25.5
74,16626,Tre Mason,RB,LA,DEN,11,45,69,64,4,67,69,15.40,25.3
75,13799,Ryan Tannehill,QB,MIA,BUF,11,67,100,6,2,58,58,18.80,25.1
76,15773,Jordan Hill,DE,SEA,KC,11,16,33,0,0,0,0,0,25
77,16421,Silas Redd,RB,WAS,TB,11,10,14,40,30,60,70,4.50,25
78,15516,Tony Jefferson,SS,ARI,DET,11,8,14,0,0,0,0,0,25
79,15227,Kevin Minter,ILB,ARI,DET,11,8,14,0,0,0,0,0,25
80,622,Jared Allen,OLB,CHI,MIN,11,47,100,0,0,0,0,0,24.7
81,11026,Jermaine Gresham,TE,CIN,NO,11,54,89,0,6,4,6,15.30,24.6
82,13719,Bryce Brown,RB,BUF,MIA,11,29,47,21,35,45,55,14.10,24.5
83,2104,Mike Adams,SS,IND,NE,11,72,97,0,0,0,0,0,24.3
84,15228,Alex Okafor,OLB,ARI,DET,11,49,88,0,0,0,0,0,24.3
85,11256,Ryan Mathews,RB,SD,OAK,11,31,43,52,3,55,55,8.50,24.2
86,15105,Demontre Hurst,SS,CHI,MIN,11,29,62,0,0,0,0,0,24.1
87,15220,Alec Ogletree,ILB,LA,DEN,11,69,100,0,0,0,0,0,23.9
88,13136,Marvin Austin,NT,DEN,LA,11,21,32,0,0,0,0,0,23.8
89,2699,Matt Forte,RB,CHI,MIN,11,75,97,35,8,43,43,26.50,23.3
90,12386,Marshawn Lynch,RB,SEA,KC,11,54,74,44,6,46,50,16.50,23.1
91,8355,Julian Edelman,WR,NE,IND,11,35,46,6,23,20,29,13.10,23.1
