"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Clayton Kershaw",12800,"WAS@LAD 03:10PM ET",25.979,"LAD","WAS",32.84,25.1,29.9945,NA,32.15
"SP","Dallas Keuchel",12500,"HOU@KC 08:15PM ET",25.323,"HOU","KC",25.46,17.6,17.6315,NA,NA
"SP","Zack Greinke",12400,"SD@ARI 09:40PM ET",22.477,"ARI","SD",25.43,21.9,18.9435,NA,20.45
"SP","Stephen Strasburg",11400,"WAS@LAD 03:10PM ET",23.805,"WAS","LAD",26.26,23.2,23.0235,NA,25.7
"SP","Yu Darvish",10500,"NYM@TEX 08:05PM ET",20.067,"TEX","NYM",22.82,18.3,21.1255,NA,25.5
"SP","Jimmy Nelson",7900,"SF@MIL 08:10PM ET",17.232,"MIL","SF",19.28,17.4,12.506,NA,18.1
"SP","Mike Foltynewicz",7700,"PHI@ATL 07:35PM ET",13.25,"ATL","PHI",NA,15.2,16.801,NA,NA
"SP","Francisco Liriano",7600,"TOR@OAK 03:35PM ET",9.475,"TOR","OAK",18.04,15.4,16.059,NA,11.05
"SP","CC Sabathia",7500,"BOS@NYY 07:05PM ET",14.7,"NYY","BOS",14.54,14.2,14.189,NA,29
"SP","John Lackey",7400,"MIA@CHC 08:05PM ET",13.963,"CHC","MIA",20.46,16.5,19.569,NA,10.7
"SP","Rick Porcello",7300,"BOS@NYY 07:05PM ET",15.721,"BOS","NYY",18.18,16,17.2275,NA,8.85
"SP","Zack Wheeler",7200,"NYM@TEX 08:05PM ET",13.314,"NYM","TEX",14.88,14.2,13.878,NA,18.35
"SP","Wade Miley",6900,"PIT@BAL 07:05PM ET",14.7,"BAL","PIT",17.42,14.2,13.791,NA,0
"SP","Lance Lynn",6800,"STL@CIN 07:10PM ET",17.405,"STL","CIN",17.53,14.6,14.367,NA,14.25
"SP","Ty Blach",6700,"SF@MIL 08:10PM ET",7.777,"SF","MIL",NA,13.5,13.292,NA,4.1
"SP","Trevor Bauer",6600,"CLE@COL 03:10PM ET",15.709,"CLE","COL",13.07,12.1,12.922,NA,-0.5
"SP","Jharel Cotton",6500,"TOR@OAK 03:35PM ET",12.356,"OAK","TOR",14.81,15.1,15.562,NA,8.7
"SP","Adalberto Mejia",6400,"MIN@SEA 10:10PM ET",10.717,"MIN","SEA",17.39,13.4,10.625,NA,11.65
"SP","Jason Vargas",6100,"HOU@KC 08:15PM ET",19.891,"KC","HOU",17.02,12.8,11.885,NA,16.45
"SP","Alex Meyer",6000,"LAA@DET 07:10PM ET",12.967,"LAA","DET",14.7,15,11.918,NA,26.7
"SP","Luis Perdomo",5900,"SD@ARI 09:40PM ET",11.583,"SD","ARI",13.95,10.3,10.864,NA,-4.4
"SP","Jerad Eickhoff",5800,"PHI@ATL 07:35PM ET",10.477,"PHI","ATL",14.26,11.8,15.2,NA,10.25
"SP","Yovani Gallardo",5700,"MIN@SEA 10:10PM ET",7.777,"SEA","MIN",12.65,9.9,13.05,NA,12.95
"SP","Chad Kuhl",5600,"PIT@BAL 07:05PM ET",6.75,"PIT","BAL",11.74,10.8,10.644,NA,12.45
"SP","Mike Pelfrey",5500,"CWS@TB 07:10PM ET",10.056,"CWS","TB",11.43,8.5,9.453,NA,11.2
"SP","Kyle Freeland",5300,"CLE@COL 03:10PM ET",12.859,"COL","CLE",11.38,9.2,6.359,NA,22.65
"SP","Jose Urena",4900,"MIA@CHC 08:05PM ET",7.758,"MIA","CHC",15.75,10.3,8.588,NA,15.65
"SP","Bronson Arroyo",4500,"STL@CIN 07:10PM ET",6.946,"CIN","STL",8.08,10,10.516,NA,6.75
"RP","Buck Farmer",4000,"LAA@DET 07:10PM ET",37.25,"DET","LAA",NA,13.5,9.676,NA,26.6
