"Place_lo","Place_hi","Payout"
"1","1","5000"
"2","2","3000"
"3","3","2000"
"4","4","1500"
"5","5","1000"
"6","6","750"
"7","8","500"
"9","10","400"
"11","15","300"
"16","25","250"
"26","40","200"
"41","65","150"
"66","100","100"
"101","150","70"
"151","225","60"
"226","379","50"
