P,P,C,1B,2B,3B,SS,OF,OF,OF
Clayton Kershaw,German Marquez,Kevan Smith,Kendrys Morales,Tyler Saladino,Todd Frazier,Trea Turner,Andrew Benintendi,Melky Cabrera,Leury Garcia
Clayton Kershaw,German Marquez,Kevan Smith,Paul Goldschmidt,Tyler Saladino,Chris Coghlan,Tim Anderson,Mookie Betts,Leury Garcia,Willy Garcia
Clayton Kershaw,Matt Harvey,Kevan Smith,Jose Abreu,Tyler Saladino,Mike Moustakas,Trea Turner,David Peralta,Leury Garcia,Willy Garcia
Clayton Kershaw,Amir Garrett,Kevan Smith,Paul Goldschmidt,Tyler Saladino,Todd Frazier,Tim Anderson,David Peralta,Melky Cabrera,Ezequiel Carrera
Clayton Kershaw,German Marquez,Russell Martin,Kendrys Morales,Tyler Saladino,Chris Coghlan,Ryan Goins,Mookie Betts,David Peralta,Ezequiel Carrera
Clayton Kershaw,Joe Ross,Jonathan Lucroy,Kendrys Morales,Tyler Saladino,Todd Frazier,Tim Anderson,David Peralta,Leury Garcia,Willy Garcia
Clayton Kershaw,Matt Harvey,Drew Butera,Paul Goldschmidt,Tyler Saladino,Todd Frazier,Xander Bogaerts,Melky Cabrera,Leury Garcia,Willy Garcia
Clayton Kershaw,Matt Harvey,Kevan Smith,Kendrys Morales,Tyler Saladino,Jake Lamb,Tim Anderson,Melky Cabrera,Josh Reddick,Willy Garcia
Clayton Kershaw,Amir Garrett,Kevan Smith,Jose Abreu,Rougned Odor,Todd Frazier,Trea Turner,Mookie Betts,Melky Cabrera,Willy Garcia
Clayton Kershaw,Jordan Montgomery,Kevan Smith,Jose Abreu,Tyler Saladino,Todd Frazier,Freddy Galvis,Mookie Betts,Leury Garcia,Ezequiel Carrera
Clayton Kershaw,Amir Garrett,Kevan Smith,Jose Abreu,Tyler Saladino,Jake Lamb,Tim Anderson,Andrew Benintendi,Andrew McCutchen,Leury Garcia
Clayton Kershaw,German Marquez,Kevan Smith,Jose Abreu,Tyler Saladino,Manny Machado,Xander Bogaerts,Melky Cabrera,Ezequiel Carrera,Willy Garcia
Clayton Kershaw,German Marquez,Kevan Smith,Jose Abreu,Rougned Odor,Mike Moustakas,Tim Anderson,Melky Cabrera,Josh Reddick,Leury Garcia
Jordan Montgomery,German Marquez,Chris Herrmann,Paul Goldschmidt,Brandon Drury,Jake Lamb,Trea Turner,Mookie Betts,David Peralta,Andrew Benintendi
Clayton Kershaw,Carlos Carrasco,Kevan Smith,Eric Thames,Tyler Saladino,Kyle Seager,Ryan Goins,Melky Cabrera,Leury Garcia,Willy Garcia
Clayton Kershaw,German Marquez,Kevan Smith,Jose Abreu,Adam Frazier,Todd Frazier,Francisco Lindor,Andrew McCutchen,Leury Garcia,Willy Garcia
Clayton Kershaw,Matt Harvey,Russell Martin,Kendrys Morales,Devon Travis,Chris Coghlan,Trea Turner,Andrew Benintendi,Leury Garcia,Ezequiel Carrera
Clayton Kershaw,Matt Harvey,Kevan Smith,Jose Abreu,Tyler Saladino,Todd Frazier,Francisco Lindor,Melky Cabrera,Christian Yelich,Mark Canha
Clayton Kershaw,Amir Garrett,Kevan Smith,Hanley Ramirez,Tyler Saladino,Mike Moustakas,Xander Bogaerts,Mookie Betts,Jackie Bradley,Andrew Benintendi
Lance McCullers,Carlos Carrasco,Kevan Smith,Paul Goldschmidt,Tyler Saladino,Todd Frazier,Trea Turner,Leury Garcia,Ezequiel Carrera,Willy Garcia
Clayton Kershaw,Amir Garrett,Sandy Leon,Kendrys Morales,Dustin Pedroia,Chris Coghlan,Trea Turner,Mookie Betts,Jackie Bradley,Andrew Benintendi
Clayton Kershaw,Matt Harvey,Jonathan Lucroy,Jose Abreu,Tyler Saladino,Chris Coghlan,Tim Anderson,Melky Cabrera,Leury Garcia,Ezequiel Carrera
Clayton Kershaw,Jordan Montgomery,Kevan Smith,Eric Thames,Rougned Odor,Todd Frazier,Tim Anderson,Andrew Benintendi,Leury Garcia,Willy Garcia
Clayton Kershaw,Amir Garrett,Chris Herrmann,Paul Goldschmidt,Brandon Drury,Jake Lamb,Ryan Goins,David Peralta,Leury Garcia,Ezequiel Carrera
Clayton Kershaw,Lance McCullers,Kevan Smith,Kendrys Morales,Rougned Odor,Chris Coghlan,Ryan Goins,Jose Bautista,Leury Garcia,Ezequiel Carrera
Clayton Kershaw,German Marquez,Juan Centeno,Jose Abreu,Tyler Saladino,Todd Frazier,Tim Anderson,Mookie Betts,Melky Cabrera,Justin Ruggiano
Clayton Kershaw,Matt Harvey,Kevan Smith,Edwin Encarnacion,Adam Frazier,Todd Frazier,Tim Anderson,Melky Cabrera,Matt Joyce,Leury Garcia
Clayton Kershaw,German Marquez,Kevan Smith,Mitch Moreland,Dustin Pedroia,Chris Coghlan,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Ezequiel Carrera
Clayton Kershaw,Carlos Carrasco,Kevan Smith,Luis Valbuena,Tyler Saladino,Todd Frazier,Tim Anderson,Christian Yelich,Leury Garcia,Justin Ruggiano
Clayton Kershaw,Jordan Montgomery,Chris Herrmann,Jose Abreu,Tyler Saladino,Todd Frazier,Ryan Goins,David Peralta,Melky Cabrera,Willy Garcia
Lance McCullers,German Marquez,Kevan Smith,Jose Abreu,Tyler Saladino,Jake Lamb,Francisco Lindor,Mookie Betts,Melky Cabrera,Leury Garcia
Clayton Kershaw,German Marquez,Salvador Perez,Eric Hosmer,Tyler Saladino,Mike Moustakas,Trea Turner,Jorge Soler,Lorenzo Cain,Leury Garcia
Clayton Kershaw,Jordan Montgomery,Austin Hedges,Hanley Ramirez,Tyler Saladino,Todd Frazier,Tim Anderson,Melky Cabrera,Josh Reddick,Leury Garcia
Clayton Kershaw,Amir Garrett,Matt Wieters,Kendrys Morales,Tyler Saladino,Anthony Rendon,Trea Turner,Bryce Harper,Jayson Werth,Leury Garcia
Clayton Kershaw,Joe Ross,Yasmani Grandal,Jose Abreu,Tyler Saladino,Mike Moustakas,Tim Anderson,Andrew Benintendi,Melky Cabrera,Willy Garcia
Clayton Kershaw,Lance McCullers,Kevan Smith,Jose Abreu,Tyler Saladino,Todd Frazier,Alcides Escobar,Andrew Benintendi,Willy Garcia,Justin Ruggiano
Clayton Kershaw,German Marquez,Kevan Smith,Hanley Ramirez,Robinson Cano,Todd Frazier,Tim Anderson,Melky Cabrera,Christian Yelich,Willy Garcia
Clayton Kershaw,Amir Garrett,Chris Herrmann,Paul Goldschmidt,Tyler Saladino,Chris Coghlan,Nick Ahmed,David Peralta,Yasmany Tomas,Andrew Benintendi
Clayton Kershaw,Joe Ross,Jonathan Lucroy,Kendrys Morales,Tyler Saladino,Chris Coghlan,Trea Turner,Jose Bautista,Kevin Pillar,Ezequiel Carrera
Clayton Kershaw,German Marquez,Sandy Leon,Hanley Ramirez,Dustin Pedroia,Mike Moustakas,Ryan Goins,Mookie Betts,Andrew Benintendi,Leury Garcia
Lance McCullers,Jordan Montgomery,Kevan Smith,Kendrys Morales,Tyler Saladino,Todd Frazier,Tim Anderson,Mike Trout,Mookie Betts,Melky Cabrera
Clayton Kershaw,Joe Ross,Kevan Smith,Jose Abreu,Dee Gordon,Todd Frazier,Jorge Polanco,David Peralta,Melky Cabrera,Leury Garcia
Clayton Kershaw,Amir Garrett,Salvador Perez,Jose Abreu,Tyler Saladino,Todd Frazier,Elvis Andrus,Mike Trout,Leury Garcia,Willy Garcia
Clayton Kershaw,German Marquez,Jonathan Lucroy,Kendrys Morales,Rougned Odor,Joey Gallo,Elvis Andrus,Shin-Soo Choo,Leury Garcia,Ezequiel Carrera
Carlos Carrasco,Matt Harvey,Kevan Smith,Jose Abreu,Tyler Saladino,Todd Frazier,Tim Anderson,Mookie Betts,David Peralta,Andrew Benintendi
