"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,767587428,"GamedayOracle (1/2)",0,173,"OF Brett Gardner 2B Yangervis Solarte SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Masahiro Tanaka","70.75%",25.4
1,767587433,"GamedayOracle (2/2)",0,173,"OF Brett Gardner 2B Yangervis Solarte SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Aaron Judge","68.54%",25
3,767580293,"danbutakov26 (11/13)",0,167,"OF Brett Gardner 1B Chris Carter 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Eugenio Suárez","48.98%",2
4,767503464,"ladyfingers",0,161,"1B Matt Holliday OF Aaron Hicks 2B Starlin Castro SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Joey Votto","47.28%",8
5,767554918,"eagsixcards (1/6)",0,160,"1B Matt Holliday 3B Chase Headley OF Aaron Hicks 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo C Austin Hedges OF Franchy Cordero",NA,"Zack Cozart","45.92%",0
5,767898818,"jsanders61 (14/14)",0,160,"1B Joey Votto OF Brett Gardner 2B Yangervis Solarte OF Aaron Hicks SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Alex Meyer","44.05%",10.5
7,767917834,"chrismathewson",0,159,"3B Chase Headley OF Aaron Hicks 2B José Pirela SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo C Austin Hedges OF Franchy Cordero",NA,"Starlin Castro","43.54%",8
8,767629294,"ronb215 (2/2)",0,158,"1B Matt Holliday OF Brett Gardner C Austin Romine 2B Yangervis Solarte SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg OF Franchy Cordero",NA,"Bronson Arroyo","43.03%",-11.9
8,767766646,"solo_mon",0,158,"1B Matt Holliday OF Brett Gardner 2B Yangervis Solarte OF Aaron Hicks SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Brett Gardner","42.18%",9
8,767927111,"kwkf2464",0,158,"1B Matt Holliday OF Brett Gardner 2B Yangervis Solarte OF Aaron Hicks SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Luis Perdomo","40.99%",15.6
11,767560968,"eagsixcards (6/6)",0,157,"1B Chris Carter OF Aaron Hicks 2B Starlin Castro SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Austin Hedges","39.63%",19
11,767770021,"izzydawg (7/8)",0,157,"1B Matt Holliday OF Aaron Hicks 2B José Pirela SS Didi Gregorius P Masahiro Tanaka 3B Eugenio Suárez OF Aaron Judge P Luis Perdomo C Austin Hedges OF Franchy Cordero",NA,"Aaron Hicks","37.07%",7
11,767875299,"ford66",0,157,"OF Brett Gardner 2B Yangervis Solarte OF Aaron Hicks SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Didi Gregorius","35.03%",18
11,767909952,"Jal516 (4/4)",0,157,"OF Brett Gardner 2B Yangervis Solarte OF Aaron Hicks SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Cameron Maybin","30.44%",7
15,767821699,"gfay63 (9/15)",0,156,"1B Matt Holliday OF Brett Gardner 2B Yangervis Solarte OF Aaron Hicks SS Didi Gregorius P Masahiro Tanaka P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Adam Duvall","29.59%",10
16,767573457,"danbutakov26 (1/13)",0,155,"1B Matt Holliday OF Brett Gardner OF Aaron Hicks 2B José Pirela SS Didi Gregorius P Masahiro Tanaka OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Cory Spangenberg","22.96%",14
17,767924065,"yodayody",0,154,"OF Brett Gardner OF Cameron Maybin 2B José Pirela SS Didi Gregorius P Masahiro Tanaka 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges",NA,"Martín Maldonado","22.45%",0
18,767758197,"izzydawg (6/8)",0,153.1,"OF Aaron Hicks P Alex Meyer 2B José Pirela SS Didi Gregorius 1B Wil Myers OF Aaron Judge P Luis Perdomo 3B Cory Spangenberg C Austin Hedges OF Franchy Cordero",NA,"Billy Hamilton","21.77%",2
