"Paul Goldschmidt_Ari","Wil Myers_SD","Nelson Cruz_Sea","Robinson Cano_Sea","Jean Segura_Sea","Kyle Seager_Sea","AJ Pollock_Ari","Jake Lamb_Ari","Khris Davis_Oak","Yasmany Tomas_Ari","Ryan Schimpf_SD","Rajai Davis_Oak","Yangervis Solarte_SD","David Peralta_Ari","Mitch Haniger_Sea","Manuel Margot_SD","Trevor Plouffe_Oak","Brandon Drury_Ari","Chris Owings_Ari","Alex Dickerson_SD","Hunter Renfroe_SD","Danny Valencia_Sea","Ryon Healy_Oak","Marcus Semien_Oak","Cory Spangenberg_SD","Taylor Motter_Sea","Leonys Martin_Sea","Jeremy Hazelbaker_Ari","Stephen Vogt_Oak","Chris Herrmann_Ari","Travis Jankowski_SD","Jarrod Dyson_Sea","Socrates Brito_Ari","Josh Phegley_Oak","Mike Zunino_Sea","Mark Canha_Oak","Ben Gamel_Sea","Yonder Alonso_Oak","Christian Bethancourt_SD","Austin Hedges_SD","Jed Lowrie_Oak","Guillermo Heredia_Sea","Erick Aybar_SD","Shawn O'Malley_Sea","Jake Smolinski_Oak","Chris Iannetta_Ari","Luis Sardinas_SD","Allen Cordoba_SD","Carlos Ruiz_Sea","Daniel Descalso_Ari","Jabari Blash_SD","Matt Joyce_Oak","Hector Sanchez_SD","Nick Ahmed_Ari","Adam Rosales_Oak","Chad Pinder_Oak","Mike Freeman_Sea","Jeff Mathis_Ari","Bruce Maxwell_Oak","Jaff Decker_Oak","Luis Torrens_SD"
36.6,0,0,0,0,0,6.28571428571429,20.7666666666667,0,6.96794871794872,0,0,0,20.1282051282051,0,0,0,21.2637362637363,-0.807692307692308,0,0,0,0,0,0,0,0,26,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,5.16666666666667,0,0,0,9.6,0,0,0,3,0,0,0
0,80.9010989010989,0,0,0,0,0,0,0,0,-3.16666666666667,0,11.6373626373626,0,0,7.59615384615385,0,0,0,0,24.6153846153846,0,0,0,0,0,0,0,0,0,-13.3777777777778,0,0,0,0,0,0,0,0,10.1590909090909,0,0,-10.3909090909091,0,0,0,21,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,28.7809523809524,12.7095238095238,-9.73333333333333,11.0857142857143,0,0,0,0,0,0,0,0,0.757142857142857,0,0,0,0,0,0,-0.955128205128205,0,0,0,-10.625,18.2575757575758,0,0,0,0,13.7142857142857,0,0,-0.254545454545455,0,0,0,0,0,0,21.75,0,0,0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12.7095238095238,34.352380952381,-22.8666666666667,5.65714285714286,0,0,0,0,0,0,0,0,-1.81428571428571,0,0,0,0,0,0,-2.76923076923077,0,0,0,11.7083333333333,5.93181818181818,0,0,0,0,12.6923076923077,0,0,-0.427272727272727,0,0,0,0,0,0,3.5,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-9.73333333333333,-22.8666666666667,59.4666666666667,0.933333333333333,0,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,-12.2666666666667,0,0,0,0,12,0,0,0,0,-2.33333333333333,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11.0857142857143,5.65714285714286,0.933333333333333,25.6,0,0,0,0,0,0,0,0,25.8714285714286,0,0,0,0,0,0,0.653846153846154,0,0,0,-19.0833333333333,1.40151515151515,0,0,0,0,2.04395604395604,0,0,9.36363636363636,0,0,0,0,0,0,30.25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6.28571428571429,0,0,0,0,0,53.4505494505495,-7.25,0,-10.5151515151515,0,0,0,13.5,0,0,0,0.96969696969697,10.9318181818182,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,-1.5,0,0,0,27.5,0,0,0
20.7666666666667,0,0,0,0,0,-7.25,54.2095238095238,0,-7.90909090909091,0,0,0,31.4871794871795,0,0,0,6.57051282051282,-17.2424242424242,0,0,0,0,0,0,0,0,26,0,53.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8,0,0,0,-7.83333333333333,0,0,0,-4,0,0,0,-32,0,0,0
0,0,0,0,0,0,0,0,62.1025641025641,0,0,-8.36363636363636,0,0,0,0,27.1590909090909,0,0,0,0,0,-12.1636363636364,-2.60714285714286,0,0,0,0,15.5333333333333,0,0,0,0,21,0,10.5,0,33.9777777777778,0,0,-13.1666666666667,0,0,0,0,0,0,0,0,0,0,18.4027777777778,0,0,-21.6190476190476,114,0,0,0,-22,0
6.96794871794872,0,0,0,0,0,-10.5151515151515,-7.90909090909091,0,64.8076923076923,0,0,0,10.4,0,0,0,22.7878787878788,-3.90909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,-0.416666666666667,0,0,0,3,0,0,0
0,-3.16666666666667,0,0,0,0,0,0,0,0,58.5,0,10.3333333333333,0,0,-0.454545454545455,0,0,0,0,-11.5833333333333,0,0,0,0,0,0,0,0,0,-4.64444444444444,0,0,0,0,0,0,0,0,-17.6545454545455,0,0,-9.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-8.36363636363636,0,0,47.2545454545455,0,0,0,0,4.21111111111111,0,0,0,0,0,35.3444444444444,15.625,0,0,0,0,-10.0535714285714,0,0,0,0,36,0,-15,0,19.9464285714286,0,0,44.0333333333333,0,0,0,0,0,0,0,0,0,0,-20.0952380952381,0,0,14,0,0,0,0,0,0
0,11.6373626373626,0,0,0,0,0,0,0,0,10.3333333333333,0,29.5164835164835,0,0,11.2628205128205,0,0,0,0,-11.0769230769231,0,0,0,0,0,0,0,0,0,-0.244444444444444,0,0,0,0,0,0,0,0,-3.87878787878788,0,0,19.2363636363636,0,0,0,10.5,-5.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
20.1282051282051,0,0,0,0,0,13.5,31.4871794871795,0,10.4,0,0,0,80.474358974359,0,0,0,23.1909090909091,-12.4111111111111,0,0,0,0,0,0,0,0,104,0,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33333333333333,0,0,0,-16.1666666666667,0,0,0,-13,0,0,0,-16.8571428571429,0,0,0
0,0,0.757142857142857,-1.81428571428571,20.2,25.8714285714286,0,0,0,0,0,0,0,0,57.2571428571429,0,0,0,0,0,0,2.38461538461538,0,0,0,-48,-0.348484848484849,0,0,0,0,-6.16483516483517,0,0,13.7909090909091,0,0,0,0,0,0,101,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,7.59615384615385,0,0,0,0,0,0,0,0,-0.454545454545455,0,11.2628205128205,0,0,38.2692307692308,0,0,0,0,-5.46153846153846,0,0,0,0,0,0,0,0,0,-4.75,0,0,0,0,0,0,0,0,-25.2090909090909,0,0,7.95555555555556,0,0,0,-24.5,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,27.1590909090909,0,0,4.21111111111111,0,0,0,0,46.8106060606061,0,0,0,0,0,6.24444444444444,18.2857142857143,0,0,0,0,5.41666666666667,0,0,0,0,-10.5,0,16.5,0,13.7083333333333,0,0,1.53636363636364,0,0,0,0,0,0,0,0,0,0,-7.64285714285714,0,0,-7.69047619047619,-85.5,0,0,0,2.66666666666667,0
21.2637362637363,0,0,0,0,0,0.96969696969697,6.57051282051282,0,22.7878787878788,0,0,0,23.1909090909091,0,0,0,35.7582417582418,6,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.8,0,0,0,14,0,0,0,7,0,0,0,-0.833333333333333,0,0,0
-0.807692307692308,0,0,0,0,0,10.9318181818182,-17.2424242424242,0,-3.90909090909091,0,0,0,-12.4111111111111,0,0,0,6,43.8076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.55,0,0,0,-7,0,0,0,-9,0,0,0,5.14285714285714,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
