"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Corey Kluber","Matt Moore","Sandy Leon","Miguel Cabrera","Dustin Pedroia","Pablo Sandoval","Xander Bogaerts","Mookie Betts","Christian Yelich","Mallex Smith"
"Corey Kluber","Matt Moore","Jonathan Lucroy","Mitch Moreland","Dustin Pedroia","Derek Dietrich","Xander Bogaerts","Andrew Benintendi","Mookie Betts","Josh Reddick"
"Corey Kluber","Matt Moore","Jeff Mathis","Carlos Santana","Jason Kipnis","Derek Dietrich","Francisco Lindor","Michael Brantley","Mookie Betts","Bradley Zimmer"
"Corey Kluber","Matt Moore","Eric Fryer","Miguel Cabrera","Kolten Wong","Jedd Gyorko","Aledmys Diaz","Mookie Betts","Tommy Pham","Christian Yelich"
"Corey Kluber","Matt Moore","Jonathan Lucroy","Miguel Cabrera","Dee Gordon","Derek Dietrich","Asdrubal Cabrera","Giancarlo Stanton","Marcell Ozuna","Christian Yelich"
"Corey Kluber","Matt Moore","Sandy Leon","Hanley Ramirez","Ian Kinsler","Pablo Sandoval","Asdrubal Cabrera","Mookie Betts","David Peralta","Jackie Bradley"
"Corey Kluber","Matt Moore","Jonathan Lucroy","Paul Goldschmidt","Jose Pirela","Jake Lamb","Chris Owings","David Peralta","Gregor Blanco","Mallex Smith"
"Corey Kluber","Matt Moore","Austin Romine","Victor Martinez","Ian Kinsler","Chase Headley","Didi Gregorius","Brett Gardner","Aaron Hicks","Mookie Betts"
"Rich Hill","Matt Moore","Sandy Leon","Paul Goldschmidt","Daniel Descalso","Jake Lamb","Chris Owings","Bryce Harper","Mookie Betts","David Peralta"
"Tanner Roark","Matt Moore","Sandy Leon","Paul Goldschmidt","Dustin Pedroia","Pablo Sandoval","Trea Turner","Bryce Harper","Mookie Betts","Jackie Bradley"
"Corey Kluber","Matt Moore","Jonathan Lucroy","Miguel Cabrera","Rougned Odor","Derek Dietrich","Elvis Andrus","Mookie Betts","Nomar Mazara","Shin-Soo Choo"
"Corey Kluber","Tyler Glasnow","Eric Fryer","Mitch Moreland","Dustin Pedroia","Pablo Sandoval","Xander Bogaerts","Bryce Harper","Mookie Betts","David Peralta"
"Corey Kluber","Matt Moore","Caleb Joseph","Chris Davis","Jonathan Schoop","Nicholas Castellanos","JJ Hardy","Mookie Betts","Mark Trumbo","Christian Yelich"
"Corey Kluber","Tyler Glasnow","Sandy Leon","Victor Martinez","Dustin Pedroia","Pablo Sandoval","Francisco Lindor","JD Martinez","Mookie Betts","Jackie Bradley"
"Rich Hill","Matt Moore","Jonathan Lucroy","Ryan Zimmerman","Daniel Murphy","Nicholas Castellanos","Trea Turner","Bryce Harper","Mookie Betts","Brian Goodwin"
"Corey Kluber","Matt Moore","Caleb Joseph","Trey Mancini","Jason Kipnis","Ruben Tejada","Trea Turner","Mookie Betts","Adam Jones","Joey Rickard"
"Corey Kluber","Matt Moore","Sandy Leon","Tyler Moore","Jason Kipnis","Derek Dietrich","JT Riddle","Marcell Ozuna","Mookie Betts","Christian Yelich"
"Corey Kluber","Matt Moore","Jonathan Lucroy","Victor Martinez","Ian Kinsler","Jedd Gyorko","Aledmys Diaz","Dexter Fowler","Tommy Pham","Stephen Piscotty"
"Rich Hill","Matt Moore","Stephen Vogt","Mitch Moreland","Dustin Pedroia","Pablo Sandoval","Xander Bogaerts","JD Martinez","Michael Brantley","Mookie Betts"
"Corey Kluber","Amir Garrett","Stephen Vogt","Paul Goldschmidt","Daniel Descalso","Jake Lamb","Chris Owings","David Peralta","Christian Yelich","Josh Reddick"
"Rich Hill","Matt Moore","Austin Romine","Miguel Cabrera","Jason Kipnis","Chase Headley","Trea Turner","Aaron Judge","Brett Gardner","Aaron Hicks"
"Corey Kluber","Matt Moore","Martin Maldonado","Miguel Cabrera","Danny Espinosa","Jake Lamb","Francisco Lindor","Kole Calhoun","Cameron Maybin","Eric Young"
"Corey Kluber","Amir Garrett","Sandy Leon","Hanley Ramirez","Jason Kipnis","Pablo Sandoval","Trea Turner","Andrew Benintendi","Jackie Bradley","Christian Yelich"
"Corey Kluber","Matt Moore","Jonathan Lucroy","Albert Pujols","Danny Espinosa","Yunel Escobar","Trea Turner","Mookie Betts","Kole Calhoun","Cameron Maybin"
"Corey Kluber","Matt Moore","Jesus Sucre","Logan Morrison","Ian Kinsler","Evan Longoria","Francisco Lindor","Corey Dickerson","Christian Yelich","Mallex Smith"
"Corey Kluber","Matt Moore","Austin Romine","Matt Holliday","Kolten Wong","Derek Dietrich","Asdrubal Cabrera","Aaron Judge","Brett Gardner","Aaron Hicks"
"Corey Kluber","Matt Moore","Jonathan Lucroy","Miguel Cabrera","Jose Altuve","Derek Dietrich","Carlos Correa","Josh Reddick","Norichika Aoki","Jake Marisnick"
"Tanner Roark","Rich Hill","Eric Fryer","Mitch Moreland","Dustin Pedroia","Jake Lamb","Xander Bogaerts","Andrew Benintendi","Mookie Betts","Christian Yelich"
"Corey Kluber","Amir Garrett","Sandy Leon","Ryan Zimmerman","Daniel Murphy","Derek Dietrich","Trea Turner","Bryce Harper","Christian Yelich","Brian Goodwin"
"Rich Hill","Matt Moore","Sandy Leon","Hanley Ramirez","Jose Altuve","Pablo Sandoval","Francisco Lindor","Bryce Harper","Andrew Benintendi","Jackie Bradley"
