"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Matt Moore","Amir Garrett","Gary Sanchez","Ryan Zimmerman","Daniel Murphy","Jake Lamb","Trea Turner","Bryce Harper","Justin Upton","Brian Goodwin"
"Matt Moore","Tyler Glasnow","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Didi Gregorius","Bryce Harper","Justin Upton","Nelson Cruz"
"Matt Moore","Tyler Glasnow","Gary Sanchez","Paul Goldschmidt","Daniel Murphy","Jake Lamb","Chris Owings","Justin Upton","David Peralta","Gregor Blanco"
"Corey Kluber","Matt Moore","Eric Fryer","TJ Rivera","Kolten Wong","Jedd Gyorko","Aledmys Diaz","Justin Upton","Giancarlo Stanton","Tommy Pham"
"Corey Kluber","Tyler Glasnow","James McCann","TJ Rivera","Daniel Murphy","Jedd Gyorko","Jose Iglesias","JD Martinez","Justin Upton","Mikie Mahtook"
"Corey Kluber","Tyler Glasnow","Austin Romine","TJ Rivera","Daniel Murphy","Chase Headley","Didi Gregorius","Justin Upton","Brett Gardner","Aaron Hicks"
"Corey Kluber","Amir Garrett","Sandy Leon","Paul Goldschmidt","Kolten Wong","Jedd Gyorko","Aledmys Diaz","JD Martinez","Tommy Pham","Stephen Piscotty"
"Matt Moore","Tyler Glasnow","Mike Zunino","Danny Valencia","Robinson Cano","Kyle Seager","Francisco Lindor","Bryce Harper","Justin Upton","Nelson Cruz"
"Rich Hill","Eric Skoglund","Jonathan Lucroy","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Francisco Lindor","Bryce Harper","Justin Upton","Brian Goodwin"
"Corey Kluber","Matt Moore","James McCann","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Jose Iglesias","Tommy Pham","Nick Markakis","Joey Rickard"
"Matt Moore","Eric Skoglund","Gary Sanchez","Matt Holliday","Starlin Castro","Chase Headley","Didi Gregorius","Bryce Harper","Justin Upton","Nelson Cruz"
"Rich Hill","Matt Moore","Gary Sanchez","Carlos Santana","Jason Kipnis","Russell Martin","Francisco Lindor","Justin Upton","Michael Brantley","Bradley Zimmer"
"Rich Hill","Matt Moore","Gary Sanchez","Paul Goldschmidt","Daniel Murphy","Jedd Gyorko","Aledmys Diaz","Dexter Fowler","Tommy Pham","Stephen Piscotty"
"Rich Hill","Matt Moore","James McCann","Victor Martinez","Daniel Murphy","Mike Moustakas","Corey Seager","JD Martinez","Justin Upton","Mikie Mahtook"
"Rich Hill","Tyler Glasnow","Sandy Leon","Ryan Zimmerman","Daniel Murphy","Jedd Gyorko","Trea Turner","JD Martinez","Bryce Harper","Brian Goodwin"
"Corey Kluber","Tyler Glasnow","Sandy Leon","Carlos Santana","Jason Kipnis","Jedd Gyorko","Francisco Lindor","Michael Brantley","Bradley Zimmer","Matt Joyce"
"Rich Hill","Matt Moore","Jacob Stallings","Josh Bell","Daniel Murphy","David Freese","Jordy Mercer","Bryce Harper","Justin Upton","Andrew McCutchen"
"Corey Kluber","Matt Moore","Jonathan Lucroy","Kendrys Morales","Daniel Murphy","Josh Donaldson","Ryan Goins","Justin Upton","Kevin Pillar","Jose Bautista"
"Rich Hill","Matt Moore","Gary Sanchez","Josh Bell","Josh Harrison","David Freese","Xander Bogaerts","Adam Frazier","Gregory Polanco","Franklin Gutierrez"
"Ervin Santana","Rich Hill","Eric Fryer","Paul Goldschmidt","Kolten Wong","Jedd Gyorko","Aledmys Diaz","Tommy Pham","Nick Markakis","Joey Rickard"
"Tanner Roark","Michael Wacha","Gary Sanchez","Miguel Cabrera","Kolten Wong","Jedd Gyorko","Aledmys Diaz","Justin Upton","Tommy Pham","Stephen Piscotty"
"Corey Kluber","Tyler Glasnow","Sandy Leon","Lucas Duda","Dustin Pedroia","Pablo Sandoval","Xander Bogaerts","Mookie Betts","Adam Frazier","Franklin Gutierrez"
"Corey Kluber","Tyler Glasnow","Salvador Perez","Eric Hosmer","Daniel Murphy","Mike Moustakas","Alcides Escobar","Bryce Harper","Justin Upton","Alex Gordon"
"Rich Hill","Matt Moore","James McCann","Chris Davis","Ian Kinsler","Eduardo Nunez","Jose Iglesias","Bryce Harper","Justin Upton","Mikie Mahtook"
