P,P,C,1B,2B,3B,SS,OF,OF,OF
Corey Kluber,Francisco Liriano,Welington Castillo,Anthony Rizzo,Jonathan Schoop,Manny Machado,Carlos Correa,Mark Trumbo,Max Kepler,Adam Jones
Corey Kluber,Francisco Liriano,Miguel Montero,Anthony Rizzo,Ian Happ,Kris Bryant,Troy Tulowitzki,Mookie Betts,Mark Trumbo,Kyle Schwarber
Corey Kluber,Francisco Liriano,Brian McCann,Matt Carpenter,Jose Altuve,Manny Machado,Carlos Correa,Carlos Beltran,Max Kepler,Derek Fisher
Corey Kluber,Francisco Liriano,Yadier Molina,Matt Carpenter,Robinson Cano,Manny Machado,Aledmys Diaz,Mookie Betts,Dexter Fowler,Stephen Piscotty
Corey Kluber,Francisco Liriano,Jason Castro,Anthony Rizzo,Brian Dozier,Miguel Sano,Carlos Correa,Max Kepler,Kyle Schwarber,Eddie Rosario
Mike Leake,Francisco Liriano,Brian McCann,Anthony Rizzo,Jose Altuve,Miguel Sano,Carlos Correa,Mookie Betts,George Springer,Carlos Beltran
Corey Kluber,Francisco Liriano,Brian McCann,Trey Mancini,Jose Altuve,Manny Machado,JJ Hardy,Mookie Betts,Mark Trumbo,Adam Jones
Corey Kluber,Francisco Liriano,Jason Castro,Joe Mauer,Brian Dozier,Manny Machado,Aledmys Diaz,Mookie Betts,Max Kepler,Byron Buxton
Corey Kluber,Francisco Liriano,Jonathan Lucroy,Anthony Rizzo,Rougned Odor,Joey Gallo,Aledmys Diaz,Nomar Mazara,Shin-Soo Choo,Max Kepler
Corey Kluber,Francisco Liriano,Mike Zunino,Anthony Rizzo,Robinson Cano,Manny Machado,Aledmys Diaz,Mitch Haniger,Jarrod Dyson,Ben Gamel
Michael Pineda,Francisco Liriano,Mike Zunino,Anthony Rizzo,Robinson Cano,Kyle Seager,Corey Seager,Nelson Cruz,Mitch Haniger,Max Kepler
Michael Pineda,Francisco Liriano,Jason Castro,Joe Mauer,Brian Dozier,Miguel Sano,Corey Seager,Mitch Haniger,Mark Trumbo,Max Kepler
Corey Kluber,Francisco Liriano,Cameron Rupp,Hanley Ramirez,Dustin Pedroia,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Max Kepler
Corey Kluber,Francisco Liriano,Yadier Molina,Carlos Santana,Jose Ramirez,Manny Machado,Francisco Lindor,Mookie Betts,Michael Brantley,Bradley Zimmer
Corey Kluber,Francisco Liriano,Cameron Rupp,Matt Carpenter,Robinson Cano,Kyle Seager,Carlos Correa,Nelson Cruz,Mitch Haniger,Ben Gamel
Corey Kluber,Francisco Liriano,Brian McCann,Marwin Gonzalez,Robinson Cano,Maikel Franco,Carlos Correa,George Springer,Carlos Beltran,Adam Jones
Corey Kluber,Francisco Liriano,Yadier Molina,Matt Carpenter,Kolten Wong,Jedd Gyorko,Carlos Correa,Charlie Blackmon,Stephen Piscotty,Max Kepler
Michael Pineda,Francisco Liriano,Welington Castillo,Trey Mancini,Jonathan Schoop,Manny Machado,Corey Seager,Mookie Betts,Mitch Haniger,Mark Trumbo
Corey Kluber,Francisco Liriano,Welington Castillo,Trey Mancini,Ian Happ,Manny Machado,Troy Tulowitzki,Charlie Blackmon,Mark Trumbo,Hyun Soo Kim
Corey Kluber,Francisco Liriano,Brian McCann,Kennys Vargas,Brian Dozier,Miguel Sano,Francisco Lindor,Max Kepler,Adam Jones,Byron Buxton
Michael Pineda,Francisco Liriano,Brian McCann,Yuli Gurriel,Jose Altuve,Manny Machado,Carlos Correa,George Springer,Adam Jones,Gregory Polanco
Corey Kluber,Mike Leake,Miguel Montero,Anthony Rizzo,Ian Happ,Manny Machado,Carlos Correa,Max Kepler,Kyle Schwarber,Jon Jay
Corey Kluber,Francisco Liriano,Mike Zunino,Miguel Cabrera,Taylor Motter,Kyle Seager,Aledmys Diaz,Mookie Betts,Nelson Cruz,Mitch Haniger
Corey Kluber,Francisco Liriano,Yadier Molina,Anthony Rizzo,Kolten Wong,Jedd Gyorko,Aledmys Diaz,Mitch Haniger,Dexter Fowler,Mark Trumbo
Corey Kluber,Francisco Liriano,Brian McCann,Yuli Gurriel,Jose Altuve,Jedd Gyorko,Aledmys Diaz,George Springer,Mark Trumbo,Carlos Beltran
Corey Kluber,Mike Leake,Jason Castro,Joe Mauer,Ian Happ,Miguel Sano,Troy Tulowitzki,Mookie Betts,Max Kepler,Eddie Rosario
Corey Kluber,Mike Leake,Jonathan Lucroy,Trey Mancini,Brian Dozier,Manny Machado,Carlos Correa,Mark Trumbo,Adam Jones,Hyun Soo Kim
Corey Kluber,Francisco Liriano,Cameron Rupp,Tommy Joseph,Brian Dozier,Maikel Franco,Carlos Correa,Mookie Betts,Howie Kendrick,Aaron Altherr
Corey Kluber,Francisco Liriano,Sandy Leon,Hanley Ramirez,Brian Dozier,Pablo Sandoval,Xander Bogaerts,Mookie Betts,Mitch Haniger,Mark Trumbo
Michael Pineda,Francisco Liriano,Brian McCann,Paul Goldschmidt,Jonathan Schoop,Manny Machado,Francisco Lindor,Mark Trumbo,Adam Jones,Hyun Soo Kim
Corey Kluber,Francisco Liriano,Brian McCann,Yuli Gurriel,Jose Altuve,Maikel Franco,Carlos Correa,Mookie Betts,Kyle Schwarber,Jake Marisnick
Corey Kluber,Francisco Liriano,Yadier Molina,Kendrys Morales,Ian Happ,Josh Donaldson,Troy Tulowitzki,Mookie Betts,Jose Bautista,Kevin Pillar
Corey Kluber,Francisco Liriano,Brian McCann,Miguel Cabrera,Ian Kinsler,Manny Machado,Jose Iglesias,JD Martinez,Justin Upton,Mark Trumbo
Corey Kluber,Francisco Liriano,Jonathan Lucroy,Matt Carpenter,Rougned Odor,Manny Machado,Carlos Correa,Shin-Soo Choo,Delino DeShields,Jared Hoying
Corey Kluber,Mike Leake,Jason Castro,Kennys Vargas,Brian Dozier,Miguel Sano,Aledmys Diaz,Michael Brantley,Mark Trumbo,Max Kepler
Corey Kluber,Mike Leake,Yadier Molina,Matt Carpenter,Brian Dozier,Jedd Gyorko,Aledmys Diaz,Shin-Soo Choo,Dexter Fowler,Max Kepler
Corey Kluber,Francisco Liriano,Mike Zunino,Danny Valencia,Robinson Cano,Jedd Gyorko,Francisco Lindor,Nelson Cruz,Mitch Haniger,Mark Trumbo
Corey Kluber,Francisco Liriano,Jonathan Lucroy,Danny Valencia,Taylor Motter,Manny Machado,Carlos Correa,Nelson Cruz,Mitch Haniger,Jarrod Dyson
Corey Kluber,Mike Leake,Welington Castillo,Miguel Cabrera,Jonathan Schoop,Manny Machado,Aledmys Diaz,Mookie Betts,Mark Trumbo,Hyun Soo Kim
Michael Pineda,Francisco Liriano,Yasmani Grandal,Kennys Vargas,Brian Dozier,Miguel Sano,Xander Bogaerts,Mookie Betts,Max Kepler,Eddie Rosario
Michael Pineda,Francisco Liriano,Brian McCann,Marwin Gonzalez,Jose Altuve,Miguel Sano,Carlos Correa,Michael Brantley,Mark Trumbo,Derek Fisher
Corey Kluber,Francisco Liriano,Yadier Molina,Trey Mancini,Jonathan Schoop,Manny Machado,Xander Bogaerts,Mitch Haniger,Adam Jones,Hyun Soo Kim
Corey Kluber,Francisco Liriano,Francisco Cervelli,Anthony Rizzo,Josh Harrison,Manny Machado,Max Moroff,Mookie Betts,Adam Frazier,Gregory Polanco
Corey Kluber,Francisco Liriano,Brian McCann,Joe Mauer,Brian Dozier,Eduardo Escobar,Xander Bogaerts,Mitch Haniger,Max Kepler,Eddie Rosario
Corey Kluber,Francisco Liriano,Cameron Rupp,Yuli Gurriel,Jose Altuve,Miguel Sano,Carlos Correa,George Springer,Bradley Zimmer,Derek Fisher
Michael Pineda,Mike Leake,Welington Castillo,Anthony Rizzo,Robinson Cano,Manny Machado,Corey Seager,Mark Trumbo,Adam Jones,Hyun Soo Kim
Michael Pineda,Francisco Liriano,Brian McCann,Marwin Gonzalez,Rougned Odor,Manny Machado,Carlos Correa,Mookie Betts,Carlos Beltran,Jake Marisnick
Corey Kluber,Francisco Liriano,Brian McCann,Danny Valencia,Robinson Cano,Kyle Seager,Aledmys Diaz,Nelson Cruz,Jarrod Dyson,Max Kepler
Michael Pineda,Francisco Liriano,Yadier Molina,Matt Carpenter,Brian Dozier,Jedd Gyorko,Corey Seager,Dexter Fowler,Mark Trumbo,Stephen Piscotty
Corey Kluber,Francisco Liriano,Sandy Leon,Hanley Ramirez,Ian Happ,Miguel Sano,Troy Tulowitzki,Mookie Betts,Andrew Benintendi,Jackie Bradley
Michael Pineda,Francisco Liriano,Yasmani Grandal,Cody Bellinger,Ian Happ,Manny Machado,Corey Seager,Mookie Betts,Joc Pederson,Yasiel Puig
Michael Pineda,Francisco Liriano,Yasmani Grandal,Danny Valencia,Robinson Cano,Kyle Seager,Carlos Correa,Mookie Betts,Mitch Haniger,Jarrod Dyson
Corey Kluber,Francisco Liriano,Yan Gomes,Anthony Rizzo,Robinson Cano,Miguel Sano,Francisco Lindor,Michael Brantley,Bradley Zimmer,Lonnie Chisenhall
Michael Pineda,Francisco Liriano,Brian McCann,Matt Carpenter,Kolten Wong,Jedd Gyorko,Aledmys Diaz,Mookie Betts,Mitch Haniger,Stephen Piscotty
Corey Kluber,Francisco Liriano,Welington Castillo,Paul Goldschmidt,Brian Dozier,Manny Machado,JJ Hardy,Shin-Soo Choo,Adam Jones,Hyun Soo Kim
Michael Pineda,Francisco Liriano,Brian McCann,Danny Valencia,Robinson Cano,Manny Machado,Xander Bogaerts,Nelson Cruz,Mitch Haniger,Ben Gamel
Michael Pineda,Francisco Liriano,Miguel Montero,Anthony Rizzo,Ian Happ,Miguel Sano,Corey Seager,Mitch Haniger,Kyle Schwarber,Jon Jay
Corey Kluber,Dylan Bundy,Welington Castillo,Trey Mancini,Robinson Cano,Manny Machado,Aledmys Diaz,Mitch Haniger,Mark Trumbo,Adam Jones
Corey Kluber,Mike Leake,Mike Zunino,Miguel Cabrera,Robinson Cano,Kyle Seager,Francisco Lindor,Mitch Haniger,Ben Gamel,Max Kepler
Michael Pineda,Francisco Liriano,Brian McCann,Yuli Gurriel,Jose Altuve,Kyle Seager,Corey Seager,Mookie Betts,Carlos Beltran,Derek Fisher
Dylan Bundy,Francisco Liriano,Brian McCann,Marwin Gonzalez,Jose Altuve,Manny Machado,Corey Seager,Charlie Blackmon,George Springer,Carlos Beltran
Michael Pineda,Francisco Liriano,Yasmani Grandal,Anthony Rizzo,Dustin Pedroia,Pablo Sandoval,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Mark Trumbo
Corey Kluber,Francisco Liriano,Brian McCann,Miguel Cabrera,Brian Dozier,Jedd Gyorko,Carlos Correa,George Springer,Jake Marisnick,Derek Fisher
Corey Kluber,Francisco Liriano,Jonathan Lucroy,Miguel Cabrera,Rougned Odor,Adrian Beltre,Francisco Lindor,Mookie Betts,Nomar Mazara,Jared Hoying
Michael Pineda,Francisco Liriano,Jonathan Lucroy,Matt Carpenter,Rougned Odor,Adrian Beltre,Corey Seager,Nomar Mazara,Shin-Soo Choo,Mitch Haniger
Corey Kluber,Francisco Liriano,Sandy Leon,Anthony Rizzo,Dustin Pedroia,Pablo Sandoval,Carlos Correa,Mookie Betts,Jackie Bradley,Max Kepler
Corey Kluber,Mike Leake,Yadier Molina,Paul Goldschmidt,Jonathan Schoop,Manny Machado,JJ Hardy,Mark Trumbo,Adam Jones,Gregory Polanco
Corey Kluber,Mike Leake,Yadier Molina,Matt Carpenter,Kolten Wong,Miguel Sano,Aledmys Diaz,Nelson Cruz,Mark Trumbo,Stephen Piscotty
Corey Kluber,Francisco Liriano,Yadier Molina,Anthony Rizzo,Taylor Motter,Kyle Seager,Xander Bogaerts,Nelson Cruz,Jarrod Dyson,Ben Gamel
Corey Kluber,Mike Leake,Cameron Rupp,Joe Mauer,Brian Dozier,Miguel Sano,Carlos Correa,Carlos Beltran,Max Kepler,Byron Buxton
Michael Pineda,Mike Leake,Brian McCann,Miguel Cabrera,Robinson Cano,Manny Machado,Carlos Correa,George Springer,Carlos Beltran,Derek Fisher
Corey Kluber,Francisco Liriano,Jason Castro,Kennys Vargas,Brian Dozier,Eduardo Escobar,Francisco Lindor,Mookie Betts,Mark Trumbo,Eddie Rosario
Michael Pineda,Francisco Liriano,Brian McCann,Edwin Encarnacion,Brian Dozier,Manny Machado,Francisco Lindor,Michael Brantley,Bradley Zimmer,Lonnie Chisenhall
Corey Kluber,Francisco Liriano,Mike Zunino,Danny Valencia,Ian Happ,Kyle Seager,Troy Tulowitzki,Charlie Blackmon,Mitch Haniger,Ben Gamel
Michael Pineda,Francisco Liriano,Yasmani Grandal,Marwin Gonzalez,Jose Altuve,Jedd Gyorko,Carlos Correa,George Springer,Carlos Beltran,Max Kepler
Corey Kluber,Francisco Liriano,Brian McCann,Marwin Gonzalez,Jose Altuve,Miguel Sano,Francisco Lindor,Carlos Beltran,Gregory Polanco,Jake Marisnick
Michael Pineda,Francisco Liriano,Jonathan Lucroy,Miguel Cabrera,Rougned Odor,Joey Gallo,Carlos Correa,Mookie Betts,Shin-Soo Choo,Jurickson Profar
Michael Pineda,Francisco Liriano,Jason Castro,Kennys Vargas,Jose Altuve,Miguel Sano,Carlos Correa,Charlie Blackmon,Max Kepler,Byron Buxton
Corey Kluber,Francisco Liriano,Gary Sanchez,Matt Carpenter,Jonathan Schoop,Manny Machado,JJ Hardy,George Springer,Mark Trumbo,Hyun Soo Kim
Corey Kluber,Francisco Liriano,Brian McCann,Jose Martinez,Brian Dozier,Jedd Gyorko,Aledmys Diaz,Nelson Cruz,Dexter Fowler,Stephen Piscotty
Mike Leake,Francisco Liriano,Mike Zunino,Paul Goldschmidt,Robinson Cano,Miguel Sano,Carlos Correa,Nelson Cruz,Mitch Haniger,Jarrod Dyson
Michael Pineda,Francisco Liriano,Brian McCann,Hanley Ramirez,Robinson Cano,Maikel Franco,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Jackie Bradley
Corey Kluber,Matt Shoemaker,Jason Castro,Joe Mauer,Brian Dozier,Miguel Sano,Francisco Lindor,Bradley Zimmer,Max Kepler,Gregory Polanco
Corey Kluber,Matt Shoemaker,Welington Castillo,Trey Mancini,Jonathan Schoop,Manny Machado,Francisco Lindor,Mookie Betts,Adam Jones,Kyle Schwarber
Michael Pineda,Mike Leake,Brian McCann,Yuli Gurriel,Jose Altuve,Evan Longoria,Carlos Correa,Mark Trumbo,Carlos Beltran,Max Kepler
Corey Kluber,Matt Shoemaker,Welington Castillo,Matt Carpenter,Jose Altuve,Manny Machado,Xander Bogaerts,Mark Trumbo,Adam Jones,Hyun Soo Kim
Corey Kluber,Francisco Liriano,Yadier Molina,Yuli Gurriel,Ian Happ,Manny Machado,Carlos Correa,George Springer,Carlos Beltran,Jake Marisnick
Michael Pineda,Francisco Liriano,Yasmani Grandal,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Carlos Correa,Mookie Betts,JD Martinez,Justin Upton
Corey Kluber,Francisco Liriano,Jason Castro,Joe Mauer,Jose Altuve,Miguel Sano,Francisco Lindor,Mitch Haniger,Byron Buxton,Eddie Rosario
Corey Kluber,Francisco Liriano,Brian McCann,Edwin Encarnacion,Jose Ramirez,Miguel Sano,Erik Gonzalez,Michael Brantley,Mark Trumbo,Bradley Zimmer
Corey Kluber,Dylan Bundy,Yadier Molina,Matt Carpenter,Kolten Wong,Jedd Gyorko,Aledmys Diaz,Mookie Betts,Adam Jones,Kyle Schwarber
Corey Kluber,Mike Leake,Brian McCann,Marwin Gonzalez,Ian Happ,Jedd Gyorko,Carlos Correa,Mark Trumbo,Carlos Beltran,Derek Fisher
Corey Kluber,Dylan Bundy,Yadier Molina,Matt Carpenter,Ian Happ,Jedd Gyorko,Troy Tulowitzki,Mitch Haniger,Dexter Fowler,Stephen Piscotty
Dylan Bundy,Mike Leake,Jason Castro,Anthony Rizzo,Brian Dozier,Miguel Sano,Corey Seager,Mookie Betts,Max Kepler,Byron Buxton
Michael Pineda,Mike Leake,Yasmani Grandal,Trey Mancini,Jonathan Schoop,Manny Machado,Xander Bogaerts,Charlie Blackmon,Mark Trumbo,Adam Jones
Michael Pineda,Francisco Liriano,Yadier Molina,Matt Carpenter,Kolten Wong,Miguel Sano,Aledmys Diaz,Charlie Blackmon,Shin-Soo Choo,Dexter Fowler
Michael Pineda,Mike Leake,Jason Castro,Joe Mauer,Brian Dozier,Manny Machado,Carlos Correa,Shin-Soo Choo,Max Kepler,Eddie Rosario
Michael Pineda,Francisco Liriano,Yasmani Grandal,Chase Utley,Robinson Cano,Justin Turner,Corey Seager,Charlie Blackmon,Joc Pederson,Max Kepler
Mike Leake,Francisco Liriano,Sandy Leon,Anthony Rizzo,Brian Dozier,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Jackie Bradley
Michael Pineda,Mike Leake,Yadier Molina,Anthony Rizzo,Rougned Odor,Jedd Gyorko,Aledmys Diaz,Mookie Betts,Dexter Fowler,Stephen Piscotty
Corey Kluber,Francisco Liriano,Brian McCann,Josh Bell,Robinson Cano,Miguel Sano,Max Moroff,Andrew McCutchen,Adam Frazier,Gregory Polanco
Corey Kluber,Francisco Liriano,Brian McCann,Marwin Gonzalez,Jose Altuve,Kyle Seager,Troy Tulowitzki,George Springer,Kyle Schwarber,Derek Fisher
Dylan Bundy,Francisco Liriano,Brian McCann,Paul Goldschmidt,Jose Altuve,Josh Donaldson,Carlos Correa,George Springer,Mitch Haniger,Derek Fisher
Corey Kluber,Francisco Liriano,Jason Castro,Hanley Ramirez,Rougned Odor,Adrian Beltre,Carlos Correa,Nomar Mazara,Shin-Soo Choo,Jurickson Profar
Corey Kluber,Francisco Liriano,Brian McCann,Anthony Rizzo,Javier Baez,Kris Bryant,Carlos Correa,Mitch Haniger,Kyle Schwarber,Jon Jay
Corey Kluber,Dylan Bundy,Jason Castro,Kennys Vargas,Brian Dozier,Manny Machado,Xander Bogaerts,Max Kepler,Adam Jones,Eddie Rosario
Corey Kluber,Francisco Liriano,Chris Herrmann,Paul Goldschmidt,Robinson Cano,Manny Machado,Chris Owings,David Peralta,Gregor Blanco,Max Kepler
Corey Kluber,Dylan Bundy,Cameron Rupp,Anthony Rizzo,Jonathan Schoop,Manny Machado,JJ Hardy,Mookie Betts,Adam Jones,Hyun Soo Kim
Corey Kluber,Francisco Liriano,Jonathan Lucroy,Joe Mauer,Ian Happ,Adrian Beltre,Troy Tulowitzki,Nomar Mazara,Shin-Soo Choo,Delino DeShields
Michael Pineda,Francisco Liriano,Brian McCann,Anthony Rizzo,Rougned Odor,Joey Gallo,Corey Seager,Shin-Soo Choo,Delino DeShields,Jared Hoying
Michael Pineda,Francisco Liriano,Brian McCann,Joe Mauer,Brian Dozier,Miguel Sano,Carlos Correa,Nelson Cruz,Byron Buxton,Eddie Rosario
