P,P,C,1B,2B,3B,SS,OF,OF,OF
Corey Kluber,Francisco Liriano,Cameron Rupp,Trey Mancini,Jonathan Schoop,Manny Machado,Carlos Correa,Mookie Betts,Mark Trumbo,Adam Jones
Corey Kluber,Francisco Liriano,Cameron Rupp,Joe Mauer,Brian Dozier,Miguel Sano,Francisco Lindor,Mookie Betts,Max Kepler,Eddie Rosario
Corey Kluber,Francisco Liriano,Cameron Rupp,Anthony Rizzo,Robinson Cano,Kyle Seager,Francisco Lindor,Nelson Cruz,Mitch Haniger,Ben Gamel
Corey Kluber,Francisco Liriano,Cameron Rupp,Hanley Ramirez,Dustin Pedroia,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Max Kepler
Corey Kluber,Francisco Liriano,Manny Pina,Anthony Rizzo,Brian Dozier,Manny Machado,JJ Hardy,Mark Trumbo,Adam Jones,Hyun Soo Kim
Corey Kluber,Francisco Liriano,Cameron Rupp,Anthony Rizzo,Jose Altuve,Manny Machado,Carlos Correa,George Springer,Jake Marisnick,Derek Fisher
Corey Kluber,Francisco Liriano,Cameron Rupp,Tommy Joseph,Brian Dozier,Maikel Franco,Carlos Correa,Mookie Betts,Aaron Altherr,Daniel Nava
Michael Pineda,Francisco Liriano,Manny Pina,Danny Valencia,Robinson Cano,Kyle Seager,Corey Seager,Mookie Betts,Nelson Cruz,Mitch Haniger
Corey Kluber,Francisco Liriano,Cameron Rupp,Anthony Rizzo,Rougned Odor,Adrian Beltre,Aledmys Diaz,Nomar Mazara,Shin-Soo Choo,Delino DeShields
Corey Kluber,Mike Leake,Derek Norris,Trey Mancini,Robinson Cano,Manny Machado,Francisco Lindor,Mark Trumbo,Adam Jones,Hyun Soo Kim
Corey Kluber,Francisco Liriano,Sandy Leon,Danny Valencia,Robinson Cano,Kyle Seager,Carlos Correa,Nelson Cruz,Jarrod Dyson,Mark Trumbo
Corey Kluber,Mike Leake,Derek Norris,Danny Valencia,Robinson Cano,Kyle Seager,Aledmys Diaz,Nelson Cruz,Mitch Haniger,Max Kepler
Corey Kluber,Mike Leake,Derek Norris,Joe Mauer,Brian Dozier,Miguel Sano,Carlos Correa,Mark Trumbo,Byron Buxton,Eddie Rosario
Corey Kluber,Francisco Liriano,Sandy Leon,Hanley Ramirez,Brian Dozier,Pablo Sandoval,Carlos Correa,Andrew Benintendi,Jackie Bradley,Mark Trumbo
Michael Pineda,Francisco Liriano,Sandy Leon,Trey Mancini,Jose Altuve,Manny Machado,Corey Seager,Mark Trumbo,Adam Jones,Hyun Soo Kim
Corey Kluber,Francisco Liriano,Cameron Rupp,Kendrys Morales,Brian Dozier,Josh Donaldson,Ryan Goins,Mookie Betts,Jose Bautista,Kevin Pillar
Michael Pineda,Francisco Liriano,Manny Pina,Joe Mauer,Brian Dozier,Miguel Sano,Corey Seager,Charlie Blackmon,Byron Buxton,Eddie Rosario
Michael Pineda,Francisco Liriano,Manny Pina,Matt Carpenter,Jose Altuve,Miguel Sano,Carlos Correa,George Springer,Carlos Beltran,Jake Marisnick
Michael Pineda,Dylan Bundy,Derek Norris,Trey Mancini,Jonathan Schoop,Manny Machado,Xander Bogaerts,Mark Trumbo,Max Kepler,Adam Jones
Corey Kluber,Michael Pineda,Cameron Rupp,Tommy Joseph,Robinson Cano,Maikel Franco,Freddy Galvis,Mark Trumbo,Daniel Nava,Max Kepler
Corey Kluber,Mike Leake,Derek Norris,Miguel Cabrera,Jose Altuve,Jedd Gyorko,Carlos Correa,George Springer,Carlos Beltran,Jake Marisnick
Michael Pineda,Mike Leake,Sandy Leon,Matt Carpenter,Robinson Cano,Kyle Seager,Carlos Correa,Nelson Cruz,Mitch Haniger,Ben Gamel
Michael Pineda,Dylan Bundy,Derek Norris,Joe Mauer,Brian Dozier,Miguel Sano,Xander Bogaerts,Nelson Cruz,Max Kepler,Eddie Rosario
Corey Kluber,Francisco Liriano,Cameron Rupp,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,David Peralta,Max Kepler,Adam Jones
Corey Kluber,Francisco Liriano,Manny Pina,Tommy Joseph,Robinson Cano,Maikel Franco,Francisco Lindor,Howie Kendrick,Aaron Altherr,Odubel Herrera
Corey Kluber,Mike Leake,Cameron Rupp,Hanley Ramirez,Robinson Cano,Pablo Sandoval,Xander Bogaerts,Andrew Benintendi,Mitch Haniger,Jackie Bradley
Michael Pineda,Mike Leake,Derek Norris,Hanley Ramirez,Dustin Pedroia,Evan Longoria,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Mark Trumbo
Michael Pineda,Francisco Liriano,Cameron Rupp,Chase Utley,Brian Dozier,Justin Turner,Corey Seager,Mookie Betts,Joc Pederson,Yasiel Puig
Corey Kluber,Francisco Liriano,Omar Narvaez,Jose Abreu,Robinson Cano,Todd Frazier,Tim Anderson,Mookie Betts,Avisail Garcia,Max Kepler
Michael Pineda,Francisco Liriano,Manny Pina,Hanley Ramirez,Dustin Pedroia,Miguel Sano,Xander Bogaerts,Andrew Benintendi,Nelson Cruz,Jackie Bradley
Corey Kluber,Francisco Liriano,Cameron Rupp,Anthony Rizzo,Andrew Romine,Nicholas Castellanos,Jose Iglesias,Mookie Betts,JD Martinez,Justin Upton
Michael Pineda,Mike Leake,Cameron Rupp,Danny Valencia,Robinson Cano,Kyle Seager,Francisco Lindor,Charlie Blackmon,Nelson Cruz,Jarrod Dyson
Corey Kluber,Francisco Liriano,Cameron Rupp,Carlos Santana,Jose Ramirez,Manny Machado,Carlos Correa,Michael Brantley,Lonnie Chisenhall,Daniel Robertson
Corey Kluber,Mike Leake,Derek Norris,Anthony Rizzo,Taylor Featherston,Evan Longoria,Carlos Correa,Mookie Betts,Corey Dickerson,Peter Bourjos
Michael Pineda,Mike Leake,Cameron Rupp,Paul Goldschmidt,Rougned Odor,Manny Machado,JJ Hardy,Mark Trumbo,Adam Jones,Hyun Soo Kim
Michael Pineda,Mike Leake,Derek Norris,Miguel Cabrera,Rougned Odor,Adrian Beltre,Corey Seager,Nomar Mazara,Shin-Soo Choo,Delino DeShields
Corey Kluber,Francisco Liriano,Cameron Rupp,Jose Abreu,Yolmer Sanchez,Todd Frazier,Carlos Correa,Avisail Garcia,Melky Cabrera,Mark Trumbo
Michael Pineda,Mike Leake,Cameron Rupp,Tommy Joseph,Jose Altuve,Maikel Franco,Corey Seager,Charlie Blackmon,Aaron Altherr,Daniel Nava
Corey Kluber,Francisco Liriano,Manny Pina,Paul Goldschmidt,Robinson Cano,Jake Lamb,Nick Ahmed,David Peralta,Bradley Zimmer,Gregor Blanco
Corey Kluber,Dylan Bundy,Derek Norris,Hanley Ramirez,Dustin Pedroia,Maikel Franco,Xander Bogaerts,Andrew Benintendi,Jackie Bradley,Adam Jones
Corey Kluber,Mike Leake,Derek Norris,Tommy Joseph,Rougned Odor,Maikel Franco,Xander Bogaerts,Howie Kendrick,Aaron Altherr,Daniel Nava
Ervin Santana,Mike Leake,Omar Narvaez,Trey Mancini,Jonathan Schoop,Manny Machado,Corey Seager,Charlie Blackmon,Mark Trumbo,Adam Jones
Dylan Bundy,Matt Shoemaker,Derek Norris,Paul Goldschmidt,Robinson Cano,Kyle Seager,Corey Seager,Nelson Cruz,Mitch Haniger,Ben Gamel
Corey Kluber,Francisco Liriano,Manny Pina,Anthony Rizzo,Jose Ramirez,Miguel Sano,Erik Gonzalez,Bradley Zimmer,Lonnie Chisenhall,Daniel Robertson
Ervin Santana,Mike Leake,Sandy Leon,Joe Mauer,Brian Dozier,Miguel Sano,Corey Seager,Shin-Soo Choo,Max Kepler,Eddie Rosario
Ervin Santana,Dylan Bundy,Cameron Rupp,Trey Mancini,Brian Dozier,Manny Machado,Aledmys Diaz,Mark Trumbo,Adam Jones,Hyun Soo Kim
Michael Pineda,Mike Leake,Derek Norris,Yuli Gurriel,Jose Altuve,Manny Machado,Corey Seager,George Springer,Jake Marisnick,Derek Fisher
Michael Pineda,Mike Leake,Sandy Leon,Hanley Ramirez,Jose Altuve,Pablo Sandoval,Corey Seager,Andrew Benintendi,Jackie Bradley,Max Kepler
Mike Leake,Francisco Liriano,Sandy Leon,Paul Goldschmidt,Brian Dozier,Jake Lamb,Chris Owings,Mookie Betts,David Peralta,Gregor Blanco
