"Jose Altuve_HOU","Rougned Odor_TEX","Carlos Correa_HOU","Nelson Cruz_SEA","Lucas Duda_TB","Nomar Mazara_TEX","Lorenzo Cain_KC","Steven Souza_TB","George Springer_HOU","Alex Bregman_HOU","Shin-Soo Choo_TEX","Jake Marisnick_HOU","Corey Dickerson_TB","Mike Moustakas_KC","Eric Hosmer_KC","Mike Zunino_SEA","Whit Merrifield_KC","Elvis Andrus_TEX","Josh Reddick_HOU","Marwin Gonzalez_HOU","Carlos Beltran_HOU","Robinson Cano_SEA","Carlos Gomez_TEX","Eduardo Escobar_MIN","Brian Dozier_MIN","Joey Gallo_TEX","Evan Longoria_TB","Evan Gattis_HOU","Adrian Beltre_TEX","Miguel Sano_MIN","Ronald Guzman_TEX","Logan Morrison_TB","Salvador Perez_KC","Kyle Seager_SEA","Melky Cabrera_KC","Jarrod Dyson_SEA","Jorge Bonifacio_KC","Guillermo Heredia_SEA","Brian McCann_HOU","Derek Fisher_HOU","Jean Segura_SEA","Mitch Haniger_SEA","Ben Gamel_SEA","Robbie Grossman_MIN","Kennys Vargas_MIN","Jorge Soler_KC","Joe Mauer_MIN","Alex Gordon_KC","Leonys Martin_SEA","Delino DeShields_TEX","Kevin Kiermaier_TB","Taylor Motter_SEA","Jason Castro_MIN","Eddie Rosario_MIN","Jurickson Profar_TEX","Byron Buxton_MIN","Colby Rasmus_TB","Mallex Smith_TB","Danny Valencia_SEA","Ramon Torres_KC","Cheslor Cuthbert_KC","Hunter Dozier_KC","Mike Napoli_TEX","Matt Duffy_TB","Yuli Gurriel_HOU","Paulo Orlando_KC","Billy Burns_KC","Max Kepler_MIN","Brandon Moss_KC","Danny Espinosa_SEA","Robinson Chirinos_TEX","Pete Kozma_TEX","Ehire Adrianza_MIN","Brett Nicholas_TEX","Jared Hoying_TEX","Peter Bourjos_TB","Wilson Ramos_TB","Andy Ibanez_TEX","Trevor Plouffe_TB","JD Davis_HOU","Jake Bauers_TB","Ryan O'Hearn_KC","Alcides Escobar_KC","Shawn O'Malley_SEA","Terrance Gore_KC","Hanser Alberto_TEX","Derek Norris_TB","Brad Miller_TB","Carlos Ruiz_SEA","DJ Peterson_SEA","Boog Powell_SEA","Drew Stubbs_TEX","Ryan Rua_TEX","Rickie Weeks_TB","Jesus Sucre_TB","AJ Reed_HOU","Tuffy Gosewisch_SEA","Chris Gimenez_MIN","Tyler Smith_TEX","Adeiny Hechavarria_TB","Curt Casali_TB","Drew Butera_KC","Raul Mondesi_KC","Jorge Polanco_MIN","Drew Robinson_TEX","Daniel Robertson_TB","Kyle Tucker_HOU","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Anthony Recker_MIN","Zack Granite_MIN","Juan Centeno_HOU","Colin Moran_HOU","Tony Kemp_HOU","Daniel Palka_MIN","Shane Peterson_TB","Tyler White_HOU","Taylor Featherston_TB","Willy Adames_TB"
69.2174342105263,0,-5.43761569788967,0,0,0,0,0,4.42396868413129,11.389876880985,0,0,0,0,0,0,0,0,7.23591549295775,8.30985576923077,9.65721120984279,0,0,0,0,0,0,-1.51921733053809,0,0,0,0,0,0,0,0,0,0,-2.81949152542373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28882882882883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64.7692929292929,0,0,0,15.5102599179207,0,0,0,0,2.00312109862672,0,0,0,0,0,0,-8.59298245614035,0,0,0,0,19.0177062374245,0,0,8.65,0,0,-4.07695578231293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21006493506494,0,0,0,0,0,0,0,0,0,0,0,0,7.64166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.43761569788967,0,59.0496592015579,0,0,0,0,0,18.6987480438185,3.0935817805383,0,0,0,0,0,0,0,0,18.6591046581972,7.04326530612245,6.29960317460317,0,0,0,0,0,0,21.0204872646733,0,0,0,0,0,0,0,0,0,0,-5.5732946298984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.427527761543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,58.4993136582018,0,0,0,0,0,0,0,0,0,0,0,7.60546448087432,0,0,0,0,0,1.43035556861593,0,0,0,0,0,0,0,0,0,0,0,7.71731358529111,0,1.57135135135135,0,-3.21649831649832,0,0,11.6768430574401,10.4752941176471,7.03358208955224,0,0,0,0,0,0,0,0,20.6156462585034,0,0,0,0,0,0,13.1309846431798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.5102599179207,0,0,0,58.206976744186,0,0,0,0,12.6336842105263,0,0,0,0,0,0,8.19873532068654,0,0,0,0,6.38926553672316,0,0,2.38088283024992,0,0,23.715243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0321151716501,0,0,0,0,0,0,0,0,0,0,0,0,-2.41926729986431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,52.8186068256194,0,0,0,0,0,0,2.77309236947791,7.66340181557573,0,3.89217361585783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1857142857143,0,0,0,-5.68018648018648,0,0,0,0,0,0,0,0,0,0,9.56798623063683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56563823351482,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16830294530154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,67.3744740532959,0,0,0,0,2.08519793459552,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55730337078652,0,0,0,0,14.4462204462204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9160784313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69556025369979,14.0274841437632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93579931972789,0,0,0,0,0,0,0,0,0,0,0,0,0
4.42396868413129,0,18.6987480438185,0,0,0,0,0,87.2053221288515,7.96958304853042,0,0,0,0,0,0,0,0,6.74881015335801,8.30639097744361,1.99040920716113,0,0,0,0,0,0,31.0567375886525,0,0,0,0,0,0,0,0,0,0,-4.19058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1531468531469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.389876880985,0,3.0935817805383,0,0,0,0,0,7.96958304853042,48.6920634920635,0,0,0,0,0,0,0,0,12.0925465838509,3.41016949152542,9.90221327967807,0,0,0,0,0,0,2.98311688311688,0,0,0,0,0,0,0,0,0,0,-0.950841750841751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.793963782696177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.00312109862672,0,0,0,12.6336842105263,0,0,0,0,52.2068376068376,0,0,0,0,0,0,8.02285485164395,0,0,0,0,5.77455357142857,0,0,12.9135338345865,0,0,-13.3353376503238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3876040703053,0,0,0,0,0,0,0,0,0,0,0,0,-7.61189358372457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.08519793459552,0,0,0,0,65.4294211850835,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92979242979243,0,0,0,0,11.8643843667352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27431289640592,3.30157261794635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.77309236947791,0,0,0,0,0,0,61.2408568443051,12.7908313285218,0,3.66919659385413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8508601103538,0,0,0,11.0341346153846,0,0,0,0,0,0,0,0,0,0,17.3615740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4762711864407,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54649947753396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.66340181557573,0,0,0,0,0,0,12.7908313285218,56.5004295532646,0,11.9043209876543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45402298850575,0,0,0,4.03118712273642,0,0,0,0,0,0,0,0,0,0,11.7241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.10169491525424,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0358676975945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.60546448087432,0,0,0,0,0,0,0,0,0,0,0,73.6612392582542,0,0,0,0,0,-15.6022161917684,0,0,0,0,0,0,0,0,0,0,0,15.6805922792173,0,3.32012987012987,0,4.38095238095238,0,0,6.80813953488372,14.2282051282051,5.95390070921986,0,0,0,0,0,0,0,0,-7.21264367816092,0,0,0,0,0,0,14.085593220339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.89217361585783,0,0,0,0,0,0,3.66919659385413,11.9043209876543,0,55.8803071364047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45928462709285,0,0,0,2.13749434644957,0,0,0,0,0,0,0,0,0,0,13.1748477929985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56914893617021,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1230051189401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8.59298245614035,0,0,0,8.19873532068654,0,0,0,0,8.02285485164395,0,0,0,0,0,0,71.3593213058419,0,0,0,0,3.0117220801364,0,0,2.13369467028004,0,0,7.27567067530065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7236198462614,0,0,0,0,0,0,0,0,0,0,0,0,-6.39094449853944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.23591549295775,0,18.6591046581972,0,0,0,0,0,6.74881015335801,12.0925465838509,0,0,0,0,0,0,0,0,55.6948051948052,12.32,6.80856689582232,0,0,0,0,0,0,7.29959514170041,0,0,0,0,0,0,0,0,0,0,-4.98367346938775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38389830508475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.30985576923077,0,7.04326530612245,0,0,0,0,0,8.30639097744361,3.41016949152542,0,0,0,0,0,0,0,0,12.32,56.3662525879917,19.4147314949202,0,0,0,0,0,0,11.0317073170732,0,0,0,0,0,0,0,0,0,0,2.93446088794926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30920060331825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.65721120984279,0,6.29960317460317,0,0,0,0,0,1.99040920716113,9.90221327967807,0,0,0,0,0,0,0,0,6.80856689582232,19.4147314949202,51.1082278481013,0,0,0,0,0,0,-8.05049786628734,0,0,0,0,0,0,0,0,0,0,-6.42304421768707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81544156530936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.43035556861593,0,0,0,0,0,0,0,0,0,0,0,-15.6022161917684,0,0,0,0,0,75.401221001221,0,0,0,0,0,0,0,0,0,0,0,7.05800273597811,0,4.45070422535211,0,10.7256894049347,0,0,2.28344791115812,6.79374057315234,11.7507211538462,0,0,0,0,0,0,0,0,12.7444831591173,0,0,0,0,0,0,5.14589419019799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19.0177062374245,0,0,0,6.38926553672316,0,0,0,0,5.77455357142857,0,0,0,0,0,0,3.0117220801364,0,0,0,0,70.3943661971831,0,0,-8.80066545674531,0,0,10.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8449197860963,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172494172494173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7857142857143,6.26688251618871,0,0,0,0,12.5786308973173,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95092460881935,0,0,-2.59059233449477,0,0,0,0,0,3.91093117408907,3.98164251207729,0,12.555330634278,0,0,0,0,0,0,0,0,0,0,0,14.2120708748616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327169274537696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26688251618871,47.21123155676,0,0,0,0,-1.85578386605784,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07747223691169,0,0,6.78834498834499,0,0,0,0,0,7.10593220338983,9.36680235187698,0,7.62994350282486,0,0,0,0,0,0,0,0,0,0,0,16.4840153452685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.65,0,0,0,2.38088283024992,0,0,0,0,12.9135338345865,0,0,0,0,0,0,2.13369467028004,0,0,0,0,-8.80066545674531,0,0,81.536974789916,0,0,-7.45714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1498257839721,0,0,0,0,0,0,0,0,0,0,0,0,9.24604251469923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
