"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"2B","Jose Altuve",5500,"TB@HOU 08:10PM ET",10.699,"HOU","TB",0,11,12.29,NA,"2",NA,25
"2B","Rougned Odor",5100,"TEX@MIN 08:10PM ET",7.509,"TEX","MIN",0,6.9,8.93,NA,"6",NA,3
"SS","Carlos Correa",4900,"TB@HOU 08:10PM ET",10.143,"HOU","TB",NA,0,NA,NA,"x",NA,NA
"OF","Nelson Cruz",4800,"SEA@KC 08:15PM ET",8.346,"SEA","KC",0,9.4,9.73,NA,"4",NA,8
"1B","Lucas Duda",4800,"TB@HOU 08:10PM ET",7.778,"TB","HOU",0,9.7,2.11,NA,"2",NA,4
"OF","Nomar Mazara",4700,"TEX@MIN 08:10PM ET",7.49,"TEX","MIN",NA,6.3,9,NA,"3",NA,5
"OF","Lorenzo Cain",4600,"SEA@KC 08:15PM ET",7.941,"KC","SEA",0,8.3,9.9,NA,"2",NA,22
"OF","Steven Souza",4600,"TB@HOU 08:10PM ET",8.843,"TB","HOU",NA,0,9.21,NA,"x",NA,25
"OF","George Springer",4600,"TB@HOU 08:10PM ET",10.57,"HOU","TB",NA,0,NA,NA,"x",NA,NA
"3B","Alex Bregman",4600,"TB@HOU 08:10PM ET",7.4,"HOU","TB",0,8.7,8.11,NA,"8",NA,25
"OF","Shin-Soo Choo",4500,"TEX@MIN 08:10PM ET",8.216,"TEX","MIN",0,0,1.99,NA,"x",NA,NA
"OF","Jake Marisnick",4500,"TB@HOU 08:10PM ET",5.506,"HOU","TB",0,7.4,NA,NA,"9",NA,4
"OF","Corey Dickerson",4500,"TB@HOU 08:10PM ET",8.745,"TB","HOU",0,9.4,9.93,NA,"1",NA,13
"3B","Mike Moustakas",4400,"SEA@KC 08:15PM ET",8.768,"KC","SEA",0,8.5,8.74,NA,"6",NA,9
"1B","Eric Hosmer",4400,"SEA@KC 08:15PM ET",8.524,"KC","SEA",0,9,9.32,NA,"4",NA,0
"C","Mike Zunino",4400,"SEA@KC 08:15PM ET",6.557,"SEA","KC",0,7,6.67,NA,"8",NA,0
"2B","Whit Merrifield",4400,"SEA@KC 08:15PM ET",8.636,"KC","SEA",0,8.2,9.87,NA,"1",NA,2
"SS","Elvis Andrus",4400,"TEX@MIN 08:10PM ET",8.882,"TEX","MIN",0,8.3,10.52,NA,"2",NA,8
"OF","Josh Reddick",4400,"TB@HOU 08:10PM ET",8.165,"HOU","TB",0,7.4,10.24,NA,"1",NA,NA
"3B/OF","Marwin Gonzalez",4400,"TB@HOU 08:10PM ET",8.58,"HOU","TB",0,8.6,8.61,NA,"5",NA,0
"OF","Carlos Beltran",4300,"TB@HOU 08:10PM ET",7.011,"HOU","TB",0,7.8,8.49,NA,"6",NA,NA
"2B","Robinson Cano",4200,"SEA@KC 08:15PM ET",8.327,"SEA","KC",0,9.9,9.99,NA,"3",NA,10
"OF","Carlos Gomez",4200,"TEX@MIN 08:10PM ET",7.921,"TEX","MIN",0,7.6,8.25,NA,"7",NA,7
"3B/SS","Eduardo Escobar",4200,"TEX@MIN 08:10PM ET",6.447,"MIN","TEX",0,7.1,1.87,NA,"5",NA,2
"2B","Brian Dozier",4200,"TEX@MIN 08:10PM ET",8.337,"MIN","TEX",0,8.2,10.45,NA,"1",NA,0
"1B/3B","Joey Gallo",4200,"TEX@MIN 08:10PM ET",7.729,"TEX","MIN",0,5.9,8.01,NA,"9",NA,20
"3B","Evan Longoria",4200,"TB@HOU 08:10PM ET",8.086,"TB","HOU",0,9.1,9.92,NA,"3",NA,11
"C","Evan Gattis",4200,"TB@HOU 08:10PM ET",7.788,"HOU","TB",0,9.5,9.83,NA,"4",NA,0
"3B","Adrian Beltre",4100,"TEX@MIN 08:10PM ET",8.717,"TEX","MIN",0,9.4,10.02,NA,"4",NA,0
"3B","Miguel Sano",4100,"TEX@MIN 08:10PM ET",8.796,"MIN","TEX",0,8.4,10.41,NA,"3",NA,0
"1B","Ronald Guzman",4100,"TEX@MIN 08:10PM ET",0,"TEX","MIN",NA,0,NA,NA,"x",NA,NA
"1B","Logan Morrison",4100,"TB@HOU 08:10PM ET",8.416,"TB","HOU",0,9,9.3,NA,"4",NA,7
"C","Salvador Perez",4000,"SEA@KC 08:15PM ET",7.804,"KC","SEA",0,8.1,8.48,NA,"5",NA,2
"3B","Kyle Seager",4000,"SEA@KC 08:15PM ET",7.308,"SEA","KC",0,9,8.69,NA,"5",NA,14
"OF","Melky Cabrera",3900,"SEA@KC 08:15PM ET",7.475,"KC","SEA",0,7.6,9.14,NA,"3",NA,10
"OF","Jarrod Dyson",3900,"SEA@KC 08:15PM ET",6.625,"SEA","KC",0,9.3,8.24,NA,"2",NA,11
"OF","Jorge Bonifacio",3800,"SEA@KC 08:15PM ET",7.085,"KC","SEA",NA,0,1.8,NA,"x",NA,NA
"OF","Guillermo Heredia",3800,"SEA@KC 08:15PM ET",5.354,"SEA","KC",NA,0,1.69,NA,"x",NA,5
"C","Brian McCann",3800,"TB@HOU 08:10PM ET",7.735,"HOU","TB",NA,0,7.53,NA,"x",NA,NA
"OF","Derek Fisher",3800,"TB@HOU 08:10PM ET",9.5,"HOU","TB",0,7.3,2.07,NA,"7",NA,3
"SS","Jean Segura",3700,"SEA@KC 08:15PM ET",8.636,"SEA","KC",0,0,9.87,NA,"x",NA,14
"OF","Mitch Haniger",3600,"SEA@KC 08:15PM ET",7.672,"SEA","KC",NA,0,NA,NA,"x",NA,NA
"OF","Ben Gamel",3600,"SEA@KC 08:15PM ET",7.94,"SEA","KC",NA,8.5,9.13,NA,"1",NA,0
"OF","Robbie Grossman",3600,"TEX@MIN 08:10PM ET",6.535,"MIN","TEX",0,7.7,7.67,NA,"2",NA,4
"1B","Kennys Vargas",3600,"TEX@MIN 08:10PM ET",6.7,"MIN","TEX",NA,0,NA,NA,"x",NA,NA
"OF","Jorge Soler",3500,"SEA@KC 08:15PM ET",3.931,"KC","SEA",NA,0,NA,NA,"x",NA,NA
"1B","Joe Mauer",3500,"TEX@MIN 08:10PM ET",6.897,"MIN","TEX",0,8,8.36,NA,"4",NA,0
"OF","Alex Gordon",3400,"SEA@KC 08:15PM ET",5.474,"KC","SEA",0,6.1,6.57,NA,"9",NA,0
"OF","Leonys Martin",3400,"SEA@KC 08:15PM ET",5.389,"SEA","KC",0,7.6,6.77,NA,"7",NA,NA
"OF","Delino DeShields",3400,"TEX@MIN 08:10PM ET",5.987,"TEX","MIN",0,7.5,9.72,NA,"1",NA,7
"OF","Kevin Kiermaier",3400,"TB@HOU 08:10PM ET",7.403,"TB","HOU",NA,0,2.11,NA,"x",NA,NA
"2B/SS","Taylor Motter",3300,"SEA@KC 08:15PM ET",5.414,"SEA","KC",NA,0,NA,NA,"x",NA,NA
"C","Jason Castro",3300,"TEX@MIN 08:10PM ET",5.74,"MIN","TEX",NA,0,6.69,NA,"x",NA,3
"OF","Eddie Rosario",3300,"TEX@MIN 08:10PM ET",6.547,"MIN","TEX",0,7.8,8.78,NA,"6",NA,3
