"Place_lo","Place_hi","Payout"
"1","1","250"
"2","2","200"
"3","3","150"
"4","4","100"
"5","5","70"
"6","6","65"
"7","7","60"
"8","8","55"
"9","9","50"
"10","11","45"
"12","13","40"
"14","15","35"
"16","17","30"
"18","22","25"
"23","32","20"
"33","47","15"
"48","67","10"
"68","217","7"
"218","417","5"
"418","717","3"
