"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5400,"ARI@SF 04:05PM ET",11.111,"ARI","SF",8.16,8.3,10.02,NA,"4","4",7
"2B/OF","Chris Taylor",4900,"LAD@NYM 08:08PM ET",9.022,"LAD","NYM",NA,8.3,8.75,NA,"1","1",10
"OF","Gregor Blanco",4600,"ARI@SF 04:05PM ET",5.917,"ARI","SF",5.75,8.6,1.87,NA,"x","2",0
"1B/OF","Cody Bellinger",4500,"LAD@NYM 08:08PM ET",9.833,"LAD","NYM",7.39,8.2,9.71,NA,"4","4",25
"SS","Corey Seager",4400,"LAD@NYM 08:08PM ET",8.99,"LAD","NYM",7.56,8,9.39,NA,"2","2",10
"OF","Michael Conforto",4400,"LAD@NYM 08:08PM ET",9.033,"NYM","LAD",6.41,7.9,8.75,NA,"1","1",0
"1B/OF","Brandon Belt",4400,"ARI@SF 04:05PM ET",7.972,"SF","ARI",NA,0,NA,NA,"x","x",NA
"OF","Yasiel Puig",4300,"LAD@NYM 08:08PM ET",7.692,"LAD","NYM",6.84,8,7.25,NA,"8","8",4
"OF","AJ Pollock",4200,"ARI@SF 04:05PM ET",8.889,"ARI","SF",NA,NA,NA,NA,"2","x",NA
"OF","Jay Bruce",4100,"LAD@NYM 08:08PM ET",8.96,"NYM","LAD",NA,NA,NA,NA,"3","x",NA
"3B","Jake Lamb",4100,"ARI@SF 04:05PM ET",9.466,"ARI","SF",7.17,8.7,9.02,NA,"3","3",7
"C","Austin Barnes",4000,"LAD@NYM 08:08PM ET",5.934,"LAD","NYM",6.02,7.2,7.6,NA,"6","6",7
"OF","JD Martinez",4000,"ARI@SF 04:05PM ET",9.563,"ARI","SF",7.34,7.2,9.13,NA,"5","5",3
"OF","Curtis Granderson",3900,"LAD@NYM 08:08PM ET",6.475,"NYM","LAD",5.67,6.8,7.39,NA,"5","5",0
"1B/2B","Chase Utley",3800,"LAD@NYM 08:08PM ET",5.341,"LAD","NYM",5.89,0,1.64,NA,"x","x",NA
"1B/C","Buster Posey",3800,"ARI@SF 04:05PM ET",7.796,"SF","ARI",8.39,9.4,8.88,NA,"3","3",18
"OF","Yoenis Cespedes",3700,"LAD@NYM 08:08PM ET",7.597,"NYM","LAD",8.58,8,9.34,NA,"4","3",0
"1B","Adrian Gonzalez",3600,"LAD@NYM 08:08PM ET",4.9,"LAD","NYM",NA,0,NA,NA,"x","x",NA
"3B","Justin Turner",3600,"LAD@NYM 08:08PM ET",8.702,"LAD","NYM",9.24,8.1,9.74,NA,"3","3",35
"C","Nick Hundley",3600,"ARI@SF 04:05PM ET",4.705,"SF","ARI",4.78,6.4,7.13,NA,"7","5",7
"3B","David Wright",3500,"LAD@NYM 08:08PM ET",0,"NYM","LAD",NA,0,NA,NA,"x","x",NA
"OF/SS","Kike Hernandez",3500,"LAD@NYM 08:08PM ET",4.876,"LAD","NYM",NA,6.5,6.89,NA,"7","7",NA
"OF","Hunter Pence",3500,"ARI@SF 04:05PM ET",6.169,"SF","ARI",7.91,8.3,8.79,NA,"4","4",10
"2B/SS","Asdrubal Cabrera",3400,"LAD@NYM 08:08PM ET",7.048,"NYM","LAD",6.76,7.3,8.48,NA,"2","2",0
"OF","Joc Pederson",3400,"LAD@NYM 08:08PM ET",6.532,"LAD","NYM",6.4,0,1.94,NA,"x","x",0
"3B","Pablo Sandoval",3400,"ARI@SF 04:05PM ET",4.844,"SF","ARI",6,0,NA,NA,"x","x",NA
"OF","Yasmany Tomas",3400,"ARI@SF 04:05PM ET",6.896,"ARI","SF",NA,0,NA,NA,"x","x",NA
"OF","David Peralta",3300,"ARI@SF 04:05PM ET",7.558,"ARI","SF",6.67,9,9.49,NA,"1","1",6
"OF/SS","Chris Owings",3300,"ARI@SF 04:05PM ET",7.245,"ARI","SF",NA,0,NA,NA,"x","x",NA
