"Paul Goldschmidt_ARI","Chris Taylor_LAD","Gregor Blanco_ARI","Cody Bellinger_LAD","Corey Seager_LAD","Michael Conforto_NYM","Brandon Belt_SF","Yasiel Puig_LAD","AJ Pollock_ARI","Jay Bruce_NYM","Jake Lamb_ARI","Austin Barnes_LAD","JD Martinez_ARI","Curtis Granderson_NYM","Chase Utley_LAD","Buster Posey_SF","Yoenis Cespedes_NYM","Adrian Gonzalez_LAD","Justin Turner_LAD","Nick Hundley_SF","David Wright_NYM","Kike Hernandez_LAD","Hunter Pence_SF","Asdrubal Cabrera_NYM","Joc Pederson_LAD","Pablo Sandoval_SF","Yasmany Tomas_ARI","David Peralta_ARI","Chris Owings_ARI","Franklin Gutierrez_LAD","Wilmer Flores_NYM","Peter O'Brien_LAD","Jarrett Parker_SF","Joe Panik_SF","Ketel Marte_ARI","Christian Arroyo_SF","Jose Reyes_NYM","Yasmani Grandal_LAD","Denard Span_SF","Daniel Descalso_ARI","Kelby Tomlinson_SF","Travis d'Arnaud_NYM","Logan Forsythe_LAD","Trayce Thompson_LAD","Brandon Crawford_SF","Chris Herrmann_ARI","Rey Fuentes_ARI","Mac Williamson_SF","Andrew Toles_LAD","Amed Rosario_NYM","Willie Calhoun_LAD","Jeremy Hazelbaker_ARI","Christian Walker_ARI","Nick Ahmed_ARI","Rob Segedin_LAD","Brandon Nimmo_NYM","TJ Rivera_NYM","Alex Verdugo_LAD","Socrates Brito_ARI","Andre Ethier_LAD","Neil Walker_NYM","Juan Lagares_NYM","Gavin Cecchini_NYM","Jeff Mathis_ARI","Aaron Hill_SF","Chris Iannetta_ARI","Gorkys Hernandez_SF","Brandon Drury_ARI","Matt Reynolds_NYM","Kevin Plawecki_NYM","Conor Gillaspie_SF","Justin Ruggiano_SF","Adam Rosales_ARI","Michael Morse_SF","Mike Freeman_LAD","Tim Federowicz_SF","Rene Rivera_NYM","Brett Eibner_LAD","Kyle Farmer_LAD","Emilio Bonifacio_ARI","Chris Marrero_SF","Carlos Moncrief_SF","Ildemaro Vargas_ARI","Jack Reinheimer_ARI","Austin Slater_SF","Miguel Gomez_SF","Dawel Lugo_ARI","Domingo Leyba_ARI","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0.973244147157191,0,30.0766129032258,0,0,0,0,0,6.54440333024977,0,69.2263157894737,0,-0.881818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59084084084084,21.5396149574232,-8.09122807017544,0,0,0,0,0,32.0454545454545,0,0,0,0,-16.5052264808362,0,0,0,0,0,29.2252100840336,0,0,0,0,0,-0.333333333333333,0,-10.7016806722689,0,0,0,0,0,0,0,0,0,-1.55758582502769,0,8.69663865546218,0,13.5985915492958,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.01833333333333,0,5.27922077922078,-3.5296442687747,0,0,4.16374269005848,0,0,0,77.1871921182266,0,0,31.1666666666667,0,0,12.1,23.5533596837945,0,0,0,0,0,-19.625,0,0,0,0,-9.89090909090909,0,0,0,0,0,0,0,-10.5,0,0,0,0,26.9894736842105,17.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.7,0,0,0,0,0,0,0,0,0,0,0,0,0
65.0384615384615,0,102.5,0,0,0,0,0,-2.03787878787879,0,-0.881818181818182,0,114.576923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65454545454545,-13,0,0,0,0,0,50.25,0,0,0,0,36.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42857142857143,0,-0.2,0,46.7333333333333,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-12.1772247360483,0,0,0,0.856539235412475,0,0,0,52.188995215311,0,0,16.7789661319073,0,0,0,0,0,0,13.4045718432511,0,0,0,0,0,0,1.04703832752613,0,0,0,0,0,-1.04781420765027,0,0,0,0,9.60365853658537,0,0,0,0,0,0,0,-25.6666666666667,0,0,0,0,0,0,0.570967741935484,0,0,0,-6.09642857142857,45.6666666666667,0,0,0,0,0,0,15.9,-9.5,0,0,0,0,0,0,29.7064516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5.47597597597598,0,2.49335106382979,3.90122448979592,0,0,2.63297872340426,0,0,0,31.1666666666667,0,0,49.7501747030049,0,0,5.13756613756614,9.75402298850575,0,0,0,0,0,7.44206773618538,0,0,0,0,0,0,0,0,0,0,0,0,-6.2478431372549,0,0,0,0,18.6778656126482,12.8333333333333,0,0,0,0,1.06060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.34208860759494,0,0,0,0,0,0,0,0,40.4848938826467,0,0,0,20.9558823529412,0,0,13.4918588873813,0,0,0,0,0,0,0,0,0,3.85,9.02017771195853,0,8.03418803418803,0,0,9.26693989071038,0,20.4318181818182,0,0,0,5.31164383561644,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08181818181818,0,4.86,0,0,0,-16.9333333333333,4.65151515151515,0,7.75,0,0,0,0,0,0,2.8,0,0,0,39.4105263157895,10.5,0,0,-4.4,-13.3,4.44230769230769
0,0,0,0,0,10.6666666666667,0,0,0,-9.16705882352941,0,0,0,16.7789661319073,0,0,97.4430976430976,0,0,0,0,0,0,27.7121212121212,0,0,0,0,0,0,21.4880952380952,0,0,0,0,0,-2.47108843537415,0,0,0,0,47.3598862019915,0,0,0,0,0,0,0,11.3333333333333,0,0,0,0,0,0,-6.15,0,0,0,9.00307692307692,9.25,-1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63970588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.66959064327485,0,-4.06833333333333,3.24466571834993,0,0,2.06349206349206,0,0,0,12.1,0,0,5.13756613756614,0,0,17.9737179487179,9.87619047619048,0,0,0,0,0,14.7820512820513,0,0,0,0,15,0,0,0,0,0,0,0,6.75238095238095,0,0,0,0,0.278947368421053,0,0,0,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16.4196428571429,0,9.12929292929293,3.38076923076923,0,0,2.91551459293395,0,0,0,23.5533596837945,0,0,9.75402298850575,0,0,9.87619047619048,41.8679604261796,0,0,0,0,0,2.51717171717172,0,0,0,0,9.66666666666667,0,0,0,0,0,0,0,2.22862745098039,0,0,0,0,15.6072874493927,11.6190476190476,0,0,0,0,11.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13.97,0,0,0,0,0,0,0,0,20.9558823529412,0,0,0,37.3806818181818,0,0,17.643115942029,0,0,0,0,0,0,0,0,0,50.1666666666667,-1.39417989417989,0,5.5,0,0,-3.94152046783626,0,20.6071428571429,0,0,0,-3.70333333333333,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.91544117647059,0,0,0,-0.1,-1.33333333333333,0,0,0,0,0,0,0,0,-22.1666666666667,0,0,0,16.5892857142857,0,0,0,0,28,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14.7363184079602,0,0,0,0,0,0,0,0,13.4918588873813,0,0,0,17.643115942029,0,0,40.4908424908425,0,0,0,0,0,0,0,0,0,14.125,11.1206730769231,0,-6.59340659340659,0,0,18.8941176470588,0,7.90909090909091,0,0,0,7.0771186440678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11818181818182,0,1.71934460887949,0,0,0,2.1,0,0,2.66666666666667,0,0,0,0,0,0,14.8392857142857,0,0,0,18.6815789473684,-49,0,0,-7.73333333333333,7,-0.863636363636364
0,0,0,0,0,5.02748226950355,0,0,0,9.746875,0,0,0,13.4045718432511,0,0,27.7121212121212,0,0,0,0,0,0,52.575873827792,0,0,0,0,0,0,10.8866995073892,0,0,0,0,0,4.29970972423803,0,0,0,0,18.6489479512735,0,0,0,0,0,0,0,42.8333333333333,0,0,0,0,0,0,18.6030769230769,0,0,0,4.17073170731707,62.5,0,0,0,0,0,0,-25.3333333333333,6,0,0,0,0,0,0,11.1640316205534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0697012802276,0,-1.65559246954596,9.77891156462585,0,0,12.8914007092199,0,0,0,-19.625,0,0,7.44206773618538,0,0,14.7820512820513,2.51717171717172,0,0,0,0,0,44.773063973064,0,0,0,0,-2.5,0,0,0,0,0,0,0,6.16188714153562,0,0,0,0,3.94086021505376,17.5,0,0,0,0,-1.37272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50769230769231,0,30.4,0,0,0,0,0,-9.7037037037037,0,6.59084084084084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.85,22.5897435897436,20.1966966966967,0,0,0,0,0,0,0,0,0,0,14.9333333333333,0,0,0,0,0,-24.2857142857143,0,0,0,0,0,0,0,-15.140522875817,0,0,0,0,0,0,0,0,0,15.9833333333333,0,-6.60897435897436,0,16.8123123123123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0163963963964,0,5.75724637681159,0,0,0,0,0,12.9682926829268,0,21.5396149574232,0,-1.65454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5897435897436,67.1337228172671,0.593169398907104,0,0,0,0,0,-1.55357142857143,0,0,0,0,-19.0670731707317,0,0,0,0,0,43.8048433048433,0,0,0,0,0,36.4166666666667,0,4.97368421052632,0,0,0,0,0,0,0,0,0,-5.40588235294118,0,15.6296296296296,0,29.8554644808743,0,0,0,0,-22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.58456790123457,0,16.0529100529101,0,0,0,0,0,-7.1869918699187,0,-8.09122807017544,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1966966966967,0.593169398907104,59.1891853126793,0,0,0,0,0,4,0,0,0,0,9.11948790896159,0,0,0,0,0,-1.49569892473118,0,0,0,0,0,-12.5,0,-3.43230769230769,0,0,0,0,0,0,0,0,0,-0.22972972972973,0,5.81527093596059,0,4.46626984126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.377777777777778,0,0.714285714285714,0.154545454545455,0,0,30.8611111111111,0,0,0,-9.89090909090909,0,0,0,0,0,15,9.66666666666667,0,0,0,0,0,-2.5,0,0,0,0,27.2307692307692,0,0,0,0,0,0,0,-4,0,0,0,0,6.80357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.369871794871795,0,0,0,9.88901960784314,0,0,0,1.04703832752613,0,0,21.4880952380952,0,0,0,0,0,0,10.8866995073892,0,0,0,0,0,0,47.0538720538721,0,0,0,0,0,3.78048780487805,0,0,0,0,12.2206896551724,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,-1.05847953216374,0,0,0,3.87903225806452,2.06363636363636,-10.8333333333333,0,0,0,0,0,6.66666666666667,2.66666666666667,0,0,0,0,0,0,11.7922077922078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,33.0952380952381,0,0,0,0,0,0,0,0,3.85,0,0,0,50.1666666666667,0,0,14.125,0,0,0,0,0,0,0,0,0,73.5277777777778,1.90277777777778,0,0,0,0,22.7857142857143,0,0,0,0,0,-1.69642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
0,0,0,0,0,0,7.81772151898734,0,0,0,0,0,0,0,0,9.02017771195853,0,0,0,-1.39417989417989,0,0,11.1206730769231,0,0,0,0,0,0,0,0,0,1.90277777777778,41.0912609238452,0,-9.19666666666667,0,0,13.8363095238095,0,-20.3333333333333,0,0,0,-6.77530441400304,0,0,-0.972222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0666666666667,0,14.5371980676329,0,0,0,-0.659090909090909,38.4777777777778,0,7.66666666666667,0,0,0,0,0,0,-33.4761904761905,0,0,0,26.1507352941176,0,0,0,-2,-0.6,-7.88181818181818
35.8181818181818,0,84.4333333333333,0,0,0,0,0,-36.4047619047619,0,32.0454545454545,0,50.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.55357142857143,4,0,0,0,0,0,67.5769230769231,0,0,0,0,11.8055555555556,0,0,0,0,0,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,15,0,6.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-2.52279202279202,0,0,0,0,0,0,0,0,8.03418803418803,0,0,0,5.5,0,0,-6.59340659340659,0,0,0,0,0,0,0,0,0,0,-9.19666666666667,0,26.4471264367816,0,0,-7.92424242424242,0,11,0,0,0,8.3956043956044,0,0,7.70833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31666666666667,0,0,0,-6.65,2.87272727272727,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2.2843315184513,0,0,0,9.27442388834794,0,0,0,-1.04781420765027,0,0,-2.47108843537415,0,0,0,0,0,0,4.29970972423803,0,0,0,0,0,0,3.78048780487805,0,0,0,0,0,47.5932300631096,0,0,0,0,10.0106280193237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88461538461539,0,0,0,10.4057142857143,15.6923076923077,94.25,0,0,0,0,0,-2.6,4.83333333333333,0,0,0,0,0,0,5.65864527629233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.09411764705882,0,-2.78196721311475,21.576397515528,0,0,-2.91374012291484,0,0,0,-10.5,0,0,-6.2478431372549,0,0,6.75238095238095,2.22862745098039,0,0,0,0,0,6.16188714153562,0,0,0,0,-4,0,0,0,0,0,0,0,46.8695495495495,0,0,0,0,11.075,-15.1666666666667,0,0,0,0,-2.10457516339869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.72587991718427,0,0,0,0,0,0,0,0,9.26693989071038,0,0,0,-3.94152046783626,0,0,18.8941176470588,0,0,0,0,0,0,0,0,0,22.7857142857143,13.8363095238095,0,-7.92424242424242,0,0,52.3243243243243,0,-9.96666666666667,0,0,0,4.95649759348389,0,0,16.8194444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.3214285714286,0,1.21031746031746,0,0,0,15.1428571428571,-6.46428571428571,0,0,0,0,0,0,0,0,19.6,0,0,0,13.6842105263158,-8.16666666666667,0,0,-3.73333333333333,19.9,-3.64545454545455
8.12765957446809,0,-13.5263157894737,0,0,0,0,0,-4.15,0,-16.5052264808362,0,36.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9333333333333,-19.0670731707317,9.11948790896159,0,0,0,0,0,11.8055555555556,0,0,0,0,42.2901960784314,0,0,0,0,0,7,0,0,0,0,0,13.3333333333333,0,-7.45098039215686,0,0,0,0,0,0,0,0,0,7.23571428571429,0,16.2941176470588,0,-8.91800356506239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,27.0888888888889,0,0,0,0,0,0,0,0,20.4318181818182,0,0,0,20.6071428571429,0,0,7.90909090909091,0,0,0,0,0,0,0,0,0,0,-20.3333333333333,0,11,0,0,-9.96666666666667,0,28.0659340659341,0,0,0,-0.291666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2.57272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,0,0,0,0,0,15.5
0,0,0,0,0,-5.41176470588235,0,0,0,-11.2089447938505,0,0,0,9.60365853658537,0,0,47.3598862019915,0,0,0,0,0,0,18.6489479512735,0,0,0,0,0,0,12.2206896551724,0,0,0,0,0,10.0106280193237,0,0,0,0,74.2949494949495,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,4.67857142857143,0,0,0,3.68649193548387,52.85,10.8333333333333,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19.1951219512195,0,4.94927536231884,12.0203193033382,0,0,-5.90070921985816,0,0,0,26.9894736842105,0,0,18.6778656126482,0,0,0.278947368421053,15.6072874493927,0,0,0,0,0,3.94086021505376,0,0,0,0,6.80357142857143,0,0,0,0,0,0,0,11.075,0,0,0,0,40.4102863822326,-1.43055555555556,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.7,0,-5,13.8571428571429,0,0,-3.38095238095238,0,0,0,17.0666666666667,0,0,12.8333333333333,0,0,0,11.6190476190476,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,-1.43055555555556,17.6944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-1.39516390782214,0,0,0,0,0,0,0,0,5.31164383561644,0,0,0,-3.70333333333333,0,0,7.0771186440678,0,0,0,0,0,0,0,0,0,-1.69642857142857,-6.77530441400304,0,8.3956043956044,0,0,4.95649759348389,0,-0.291666666666667,0,0,0,37.9733242134063,0,0,7.23611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97777777777778,0,2.62517780938834,0,0,0,7.6,-23.8444444444444,0,0,0,0,0,0,0,0,20.2678571428571,0,0,0,0.507142857142857,-19.8333333333333,0,0,2.93333333333333,-2.3,6.57692307692308
