Player,Pos,Team,Opp,Runs,vs. Pitcher,Hand,ERA/AVG,wOBA,ISO,Avg innings,K/9,WHIP,Order,Salary,Ceiling,Avg,FC Proj,My Proj,Exposure,Con.,Value,Actual Score,Actual Val
Eric Thames,1B,MIL,vs CIN,5,"Davis, R 6.43",L,0.371,0.563,0.557,0,0,0,2,5000,33.3,14.3,13.16,13.16,%,65,2.6,11.00,2.2
Brian Dozier,2B,MIN,@ TEX,4.11,"Hamels, L 2.77",R,0.247,0.314,0.13,0,0,0,1,5000,22,8.3,11.07,11.07,%,67,2.2,7.00,1.4
Paul Goldschmidt,1B,ARI,vs SD,5.32,"Cahill, R 3.44",R,0.297,0.427,0.243,0,0,0,3,5000,29.5,10.4,13.97,13.97,%,63,2.8,26.00,5.2
Carlos Santana,1B/OF,CLE,vs HOU,4.72,"McCullers, R 3.38",B,0.241,0.328,0.152,0,0,0,1,4900,27.5,8.4,11.76,11.76,%,53,2.4,18.00,3.7
Francisco Lindor,SS,CLE,vs HOU,4.72,"McCullers, R 3.38",B,0.303,0.395,0.29,0,0,0,2,4900,32,10.2,11.76,11.76,%,50,2.4,11.00,2.2
Mookie Betts,OF,BOS,vs NYY,3.89,"Severino, R 4.05",R,0.313,0.378,0.156,0,0,0,3,4900,28.5,9.4,10.2,10.2,%,51,2.1,8.00,1.6
Ryan Zimmerman,1B,WSH,@ COL,5.36,"Chatwood, R 4.10",R,0.371,0.496,0.4,0,0,0,4,4900,31.9,11.2,15.1,15.1,%,63,3.1,26.00,5.3
DJ LeMahieu,2B,COL,vs WSH,5.64,"Roark, R 3.65",R,0.295,0.352,0.115,0,0,0,2,4900,26.5,6.8,13.4,13.4,%,52,2.7,4.00,0.8
Jason Kipnis,2B,CLE,vs HOU,4.72,"McCullers, R 3.38",L,0.091,0.18,0,0,0,0,6,4800,11.5,2.3,8.55,8.55,%,68,1.8,8.00,1.7
Anthony Rizzo,1B,CHC,@ PIT,4.38,"Glasnow, R 7.94",L,0.266,0.384,0.215,0,0,0,3,4800,26.7,10,12.43,12.43,%,64,2.6,25.00,5.2
Jonathan Villar,2B,MIL,vs CIN,5,"Davis, R 6.43",B,0.189,0.254,0.122,0,0,0,1,4800,27.7,7.4,11.18,11.18,%,44,2.3,8.00,1.7
Wil Myers,1B,SD,@ ARI,4.68,TBD,R,0.337,0.406,0.281,0,0,0,3,4800,28.8,9.7,12.91,12.91,%,59,2.7,0.00,NA
Anthony Rendon,3B,WSH,@ COL,5.36,"Chatwood, R 4.10",R,0.247,0.285,0.027,0,0,0,6,4800,19.3,4.9,11.14,11.14,%,58,2.3,0.00,NA
Alex Bregman,3B/SS,HOU,@ CLE,4.28,"Bauer, R 6.35",R,0.257,0.317,0.057,0,0,0,6,4700,16.6,5.7,8.06,8.06,%,62,1.7,2.00,0.4
Evan Longoria,3B,TB,@ BAL,3.86,"Bundy, R 1.37",R,0.229,0.323,0.169,0,0,0,3,4700,21.3,7.2,8.89,8.89,%,57,1.9,3.00,0.6
Manny Machado,3B,BAL,vs TB,4.64,"Cobb, R 4.87",R,0.188,0.288,0.174,0,0,0,3,4700,21.9,6.4,10.13,10.13,%,54,2.2,8.00,1.7
Kris Bryant,3B,CHC,@ PIT,4.38,"Glasnow, R 7.94",R,0.259,0.349,0.161,0,0,0,2,4700,27.7,9.3,11.76,11.76,%,57,2.5,19.00,4
Giancarlo Stanton,OF,MIA,@ PHI,3.75,"Velasquez, R 7.20",R,0.3,0.409,0.314,0,0,0,4,4700,31.3,10.1,11,11,%,50,2.3,2.00,0.4
Billy Hamilton,OF,CIN,@ MIL,4.5,"Peralta, R 4.71",B,0.2,0.224,0.038,0,0,0,1,4700,23.8,7.4,11.42,11.42,%,58,2.4,3.00,0.6
Evan Gattis,C,HOU,@ CLE,4.28,"Bauer, R 6.35",R,0.297,0.379,0.135,0,0,0,5,4600,20.9,6.9,8.94,8.94,%,57,1.9,16.00,3.5
Adam Duvall,OF,CIN,@ MIL,4.5,"Peralta, R 4.71",R,0.224,0.32,0.276,0,0,0,4,4600,29.4,8.8,10.59,10.59,%,47,2.3,16.00,3.5
Miguel Sano,3B,MIN,@ TEX,4.11,"Hamels, L 2.77",R,0.258,0.427,0.333,0,0,0,3,4600,26,9.9,9.93,9.93,%,59,2.2,9.00,2
Jayson Werth,OF,WSH,@ COL,5.36,"Chatwood, R 4.10",R,0.255,0.328,0.182,0,0,0,7,4600,20.9,6.4,8.98,8.98,%,53,2,9.00,2
Carlos Beltran,OF,HOU,@ CLE,4.28,"Bauer, R 6.35",B,0.243,0.279,0.122,0,0,0,2,4500,21,5.6,9.81,9.81,%,50,2.2,2.00,0.4
Chris Davis,1B,BAL,vs TB,4.64,"Cobb, R 4.87",L,0.261,0.353,0.203,0,0,0,4,4500,23.1,6.9,9.64,9.64,%,51,2.1,9.00,2
Todd Frazier,3B,CWS,vs KC,4.32,"Karns, R 6.35",R,0.156,0.251,0.156,0,0,0,5,4500,24.6,6.6,8.69,8.69,%,40,1.9,7.00,1.6
Mark Reynolds,1B,COL,vs WSH,5.64,"Roark, R 3.65",R,0.324,0.439,0.351,0,0,0,5,4500,30.1,10.2,12.06,12.06,%,56,2.7,6.00,1.3
Jose Ramirez,2B/3B,CLE,vs HOU,4.72,"McCullers, R 3.38",B,0.319,0.403,0.264,0,0,0,5,4400,31,10.1,9.98,9.98,%,48,2.3,9.00,2
Mark Trumbo,OF,BAL,vs TB,4.64,"Cobb, R 4.87",R,0.203,0.237,0.081,0,0,0,5,4400,20.7,5.2,8.45,8.45,%,41,1.9,0.00,NA
Rookie Davis,P,CIN,@ MIL,5,"Peralta, R 4.71",R,6.43,0,0,3.5,9,1.86,NA,4400,13.9,6,6.99,6.99,%,0,1.6,-11.20,NA
Christian Yelich,OF,MIA,@ PHI,3.75,"Velasquez, R 7.20",L,0.276,0.326,0.158,0,0,0,3,4400,25.9,9.8,10.27,10.27,%,60,2.3,2.00,0.5
Josh Reddick,OF,HOU,@ CLE,4.28,"Bauer, R 6.35",L,0.293,0.314,0.138,0,0,0,1,4300,25.6,5.9,9.28,9.28,%,31,2.2,4.00,0.9
Jose Abreu,1B,CWS,vs KC,4.32,"Karns, R 6.35",R,0.233,0.262,0.041,0,0,0,4,4300,19.5,5.1,9.05,9.05,%,49,2.1,14.00,3.3
Brad Miller,2B,TB,@ BAL,3.86,"Bundy, R 1.37",L,0.24,0.345,0.16,0,0,0,4,4300,22.9,6.9,8.33,8.33,%,47,1.9,2.00,0.5
Adam Jones,OF,BAL,vs TB,4.64,"Cobb, R 4.87",R,0.284,0.369,0.216,0,0,0,2,4300,23.1,8.4,9.88,9.88,%,61,2.3,3.00,0.7
Hanley Ramirez,1B/OF,BOS,vs NYY,3.89,"Severino, R 4.05",R,0.21,0.259,0.097,0,0,0,5,4300,16.5,5.7,7.48,7.48,%,61,1.7,5.00,1.2
Jose Peraza,2B,CIN,@ MIL,4.5,"Peralta, R 4.71",R,0.226,0.239,0.036,0,0,0,2,4300,22.9,6.6,9.9,9.9,%,51,2.3,3.00,0.7
Freddie Freeman,1B,ATL,@ NYM,3.39,"Gsellman, R 7.13",L,0.381,0.533,0.429,0,0,0,3,4300,32.4,12.3,8.45,8.45,%,51,2,10.00,2.3
Rougned Odor,2B,TEX,vs MIN,4.89,"Santiago, L 2.19",L,0.183,0.247,0.171,0,0,0,5,4300,24.7,5.8,9.46,9.46,%,34,2.2,16.00,3.7
Ian Kinsler,2B,DET,vs SEA,4.1,"Paxton, L 1.78",R,0.262,0.375,0.169,0,0,0,1,4200,25,8.8,8.93,8.93,%,54,2.1,0.00,NA
Dee Gordon,2B,MIA,@ PHI,3.75,"Velasquez, R 7.20",L,0.288,0.296,0.063,0,0,0,1,4300,18.6,7.9,9.29,9.29,%,71,2.2,10.00,2.3
Nelson Cruz,OF,SEA,@ DET,4.4,"Norris, L 3.71",R,0.297,0.394,0.23,0,0,0,4,4200,27.3,9.1,11.17,11.17,%,56,2.7,21.00,5
Norichika Aoki,OF,HOU,@ CLE,4.28,"Bauer, R 6.35",L,0.364,0.38,0.114,0,0,0,8,4200,18,6.1,5.4,5.4,%,48,1.3,5.00,1.2
Andrew McCutchen,OF,PIT,vs CHC,3.62,"Lester, L 2.66",R,0.25,0.331,0.181,0,0,0,3,4200,21.4,7.2,8.42,8.42,%,55,2,7.00,1.7
Kyle Schwarber,OF,CHC,@ PIT,4.38,"Glasnow, R 7.94",L,0.224,0.341,0.171,0,0,0,1,4200,22.2,7.6,10.18,10.18,%,60,2.4,2.00,0.5
Scott Schebler,OF,CIN,@ MIL,4.5,"Peralta, R 4.71",L,0.186,0.305,0.257,0,0,0,6,4200,23.4,7.2,8.15,8.15,%,47,1.9,28.00,6.7
Shin-Soo Choo,OF,TEX,vs MIN,4.89,"Santiago, L 2.19",L,0.23,0.316,0.066,0,0,0,9,4200,17.6,6.2,4.46,4.46,%,47,1.1,33.00,7.9
Trevor Cahill,P,SD,@ ARI,5.32,TBD,R,3.44,0,0,6.1,10.3,0.98,NA,4200,19,20.6,9.51,9.51,%,77,2.3,12.95,3.1
A.J. Pollock,OF,ARI,vs SD,5.32,"Cahill, R 3.44",R,0.302,0.357,0.174,0,0,0,1,4200,29.2,10.1,12.32,12.32,%,58,2.9,20.00,4.8
Corey Seager,SS,LAD,@ SF,3.21,"Cueto, R 5.25",L,0.312,0.386,0.195,0,0,0,2,4200,24,9,7.53,7.53,%,54,1.8,17.00,4
Robinson Cano,2B,SEA,@ DET,4.4,"Norris, L 3.71",L,0.265,0.331,0.157,0,0,0,3,4100,25.9,7.9,10.63,10.63,%,52,2.6,9.00,2.2
Jean Segura,SS,SEA,@ DET,4.4,"Norris, L 3.71",R,0.342,0.372,0.158,0,0,0,1,4100,26.5,11.1,10.09,10.09,%,63,2.5,19.00,4.6
Brian McCann,C,HOU,@ CLE,4.28,"Bauer, R 6.35",L,0.288,0.362,0.135,0,0,0,4,4100,20.8,7.4,9.28,9.28,%,61,2.3,16.00,3.9
Steven Souza Jr.,OF,TB,@ BAL,3.86,"Bundy, R 1.37",R,0.349,0.431,0.241,0,0,0,5,4100,24.6,9.8,7.6,7.6,%,57,1.9,0.00,NA
Corey Dickerson,OF,TB,@ BAL,3.86,"Bundy, R 1.37",L,0.324,0.415,0.311,0,0,0,1,4100,20.3,8.7,8.11,8.11,%,65,2,3.00,0.7
Matt Holliday,1B/OF,NYY,@ BOS,3.61,"Porcello, R 5.32",R,0.217,0.352,0.174,0,0,0,3,4100,21.7,6,7.55,7.55,%,41,1.8,4.00,1
Xander Bogaerts,SS,BOS,vs NYY,3.89,"Severino, R 4.05",R,0.333,0.333,0.018,0,0,0,1,4100,18.5,6.7,8.32,8.32,%,62,2,0.00,NA
Gregory Polanco,OF,PIT,vs CHC,3.62,"Lester, L 2.66",L,0.226,0.275,0.065,0,0,0,4,4100,20.3,6.4,7.38,7.38,%,49,1.8,5.00,1.2
Eugenio Suarez,3B,CIN,@ MIL,4.5,"Peralta, R 4.71",R,0.352,0.465,0.324,0,0,0,5,4100,27.7,10.6,9.9,9.9,%,58,2.4,0.00,NA
Maikel Franco,3B,PHI,vs MIA,3.75,"Chen, L 3.94",R,0.171,0.252,0.157,0,0,0,4,4100,22.8,6.5,8.04,8.04,%,43,2,26.00,6.3
Odubel Herrera,OF,PHI,vs MIA,3.75,"Chen, L 3.94",L,0.273,0.344,0.136,0,0,0,3,4100,18,7.2,8.72,8.72,%,68,2.1,5.00,1.2
David Peralta,OF,ARI,vs SD,5.32,"Cahill, R 3.44",L,0.329,0.386,0.211,0,0,0,2,4100,30.1,9.6,11.11,11.11,%,51,2.7,16.00,3.9
Gerardo Parra,OF,COL,vs WSH,5.64,"Roark, R 3.65",L,0.316,0.365,0.175,0,0,0,6,4100,24,7.2,9.84,9.84,%,51,2.4,9.00,2.2
Justin Upton,OF,DET,vs SEA,4.1,"Paxton, L 1.78",R,0.294,0.436,0.314,0,0,0,5,4000,24.5,9.8,7.93,7.93,%,58,2,3.00,0.8
Yulieski Gurriel,1B,HOU,@ CLE,4.28,"Bauer, R 6.35",R,0.333,0.358,0.133,0,0,0,7,4000,18,6.2,5.87,5.87,%,51,1.5,6.00,1.5
Melky Cabrera,OF,CWS,vs KC,4.32,"Karns, R 6.35",B,0.237,0.284,0.068,0,0,0,3,4000,17.7,5.8,8.68,8.68,%,61,2.2,5.00,1.3
Lorenzo Cain,OF,KC,@ CWS,3.68,"Quintana, L 6.17",R,0.299,0.368,0.06,0,0,0,2,4000,17.1,7.8,8.44,8.44,%,72,2.1,0.00,NA
Kevin Kiermaier,OF,TB,@ BAL,3.86,"Bundy, R 1.37",L,0.244,0.301,0.098,0,0,0,2,4000,23,6.8,7.89,7.89,%,44,2,4.00,1
Brett Gardner,OF,NYY,@ BOS,3.61,"Porcello, R 5.32",L,0.182,0.272,0.055,0,0,0,1,4000,21.6,6.9,7.77,7.77,%,50,1.9,5.00,1.3
Zack Cozart,SS,CIN,@ MIL,4.5,"Peralta, R 4.71",R,0.407,0.501,0.305,0,0,0,7,4000,18.1,9.9,6.63,6.63,%,71,1.7,4.00,1
Yoenis Cespedes,OF,NYM,vs ATL,4.11,"Teheran, R 3.52",R,0.263,0.417,0.368,0,0,0,3,4000,35.2,9.9,9.23,9.23,%,34,2.3,3.00,0.8
Kennys Vargas,1B,MIN,@ TEX,4.11,"Hamels, L 2.77",B,0.333,0.472,0.333,0,0,0,5,4000,21.5,9.3,7.24,7.24,%,62,1.8,5.00,1.3
Robbie Grossman,OF,MIN,@ TEX,4.11,"Hamels, L 2.77",B,0.288,0.399,0.135,0,0,0,4,4000,20.5,7.3,8.68,8.68,%,60,2.2,3.00,0.8
Eric Hosmer,1B,KC,@ CWS,3.68,"Quintana, L 6.17",L,0.195,0.231,0.052,0,0,0,3,3900,14.1,4.1,7.31,7.31,%,59,1.9,14.00,3.6
Jacoby Ellsbury,OF,NYY,@ BOS,3.61,"Porcello, R 5.32",L,0.348,0.382,0.121,0,0,0,4,3900,20,8.7,8.21,8.21,%,66,2.1,2.00,0.5
Jackie Bradley Jr.,OF,BOS,vs NYY,3.89,"Severino, R 4.05",L,0.28,0.351,0.2,0,0,0,6,3900,20.8,8.6,6.48,6.48,%,58,1.7,2.00,0.5
Aaron Judge,OF,NYY,@ BOS,3.61,"Porcello, R 5.32",R,0.279,0.407,0.361,0,0,0,6,3900,25.1,9.9,6.49,6.49,%,53,1.7,20.00,5.1
Albert Pujols,1B,LAA,vs OAK,4.06,"Manaea, L 4.43",R,0.238,0.278,0.107,0,0,0,4,3900,20.9,6.3,8.09,8.09,%,49,2.1,8.00,2.1
Travis Shaw,3B,MIL,vs CIN,5,"Davis, R 6.43",L,0.266,0.366,0.317,0,0,0,4,3900,27.7,9.5,10.61,10.61,%,55,2.7,13.00,3.3
Hernan Perez,OF/SS,MIL,vs CIN,5,"Davis, R 6.43",R,0.261,0.396,0.348,0,0,0,5,3900,32.1,7.2,8.41,8.41,%,18,2.2,7.00,1.8
Mike Napoli,1B,TEX,vs MIN,4.89,"Santiago, L 2.19",R,0.16,0.253,0.16,0,0,0,4,3900,21.2,5.7,9.68,9.68,%,49,2.5,0.00,NA
Carlos Gomez,OF,TEX,vs MIN,4.89,"Santiago, L 2.19",R,0.213,0.306,0.175,0,0,0,3,3900,23.1,6.5,9.96,9.96,%,50,2.6,17.00,4.4
Tommy Joseph,1B,PHI,vs MIA,3.75,"Chen, L 3.94",R,0.2,0.242,0.091,0,0,0,5,3900,17.1,5.2,6.52,6.52,%,49,1.7,5.00,1.3
Jake Lamb,3B,ARI,vs SD,5.32,"Cahill, R 3.44",L,0.299,0.384,0.234,0,0,0,4,3900,25.1,10.1,11.56,11.56,%,67,3,10.00,2.6
Alex Gordon,OF,KC,@ CWS,3.68,"Quintana, L 6.17",L,0.182,0.229,0.039,0,0,0,5,3800,13.6,4.2,6.28,6.28,%,57,1.7,7.00,1.8
Logan Morrison,1B,TB,@ BAL,3.86,"Bundy, R 1.37",L,0.242,0.344,0.197,0,0,0,6,3800,20,6.7,5.44,5.44,%,46,1.4,9.00,2.4
Jonathan Schoop,2B,BAL,vs TB,4.64,"Cobb, R 4.87",R,0.281,0.373,0.297,0,0,0,8,3800,17.8,8.1,5.25,5.25,%,61,1.4,8.00,2.1
Matt Kemp,OF,ATL,@ NYM,3.39,"Gsellman, R 7.13",R,0.333,0.445,0.394,0,0,0,4,3800,27.2,10.3,7,7,%,51,1.8,10.00,2.6
Elvis Andrus,SS,TEX,vs MIN,4.89,"Santiago, L 2.19",R,0.263,0.311,0.188,0,0,0,2,3800,24,7.8,9.4,9.4,%,53,2.5,14.00,3.7
Eddie Rosario,OF,MIN,@ TEX,4.11,"Hamels, L 2.77",L,0.246,0.277,0.116,0,0,0,8,3800,14.1,5.6,4.75,4.75,%,58,1.3,5.00,1.3
Yasmany Tomas,OF,ARI,vs SD,5.32,"Cahill, R 3.44",R,0.319,0.4,0.29,0,0,0,5,3800,27.5,9,9.73,9.73,%,51,2.6,0.00,NA
Yangervis Solarte,2B,SD,@ ARI,4.68,TBD,B,0.291,0.345,0.127,0,0,0,4,3800,23,7.3,9.9,9.9,%,55,2.6,14.00,3.7
Lonnie Chisenhall,OF,CLE,vs HOU,4.72,"McCullers, R 3.38",L,0.333,0.411,0.3,0,0,0,7,3700,22.1,8.9,6.09,6.09,%,55,1.6,3.00,0.8
Abraham Almonte,OF,CLE,vs HOU,4.72,"McCullers, R 3.38",B,0.238,0.332,0.071,0,0,0,8,3700,14.3,5.1,4.81,4.81,%,54,1.3,6.00,1.6
Salvador Perez,C,KC,@ CWS,3.68,"Quintana, L 6.17",R,0.25,0.32,0.235,0,0,0,4,3700,20.1,6.9,7.54,7.54,%,54,2,0.00,NA
Tim Anderson,SS,CWS,vs KC,4.32,"Karns, R 6.35",R,0.224,0.243,0.066,0,0,0,1,3700,20,6,8.07,8.07,%,50,2.2,3.00,0.8
Welington Castillo,C,BAL,vs TB,4.64,"Cobb, R 4.87",R,0.291,0.306,0.109,0,0,0,6,3700,16.2,5.7,6.64,6.64,%,58,1.8,6.00,1.6
Starlin Castro,2B,NYY,@ BOS,3.61,"Porcello, R 5.32",R,0.357,0.418,0.214,0,0,0,5,3700,19.7,9.1,6.8,6.8,%,65,1.8,2.00,0.5
Orlando Arcia,SS,MIL,vs CIN,5,"Davis, R 6.43",R,0.209,0.233,0.09,0,0,0,8,3700,13.9,4.3,4.93,4.93,%,48,1.3,25.00,6.8
Jorge Polanco,SS,MIN,@ TEX,4.11,"Hamels, L 2.77",B,0.273,0.325,0.121,0,0,0,2,3700,17.5,7.2,8.05,8.05,%,67,2.2,0.00,NA
Michael Saunders,OF,PHI,vs MIA,3.75,"Chen, L 3.94",L,0.259,0.29,0.103,0,0,0,6,3700,18,4.9,5.46,5.46,%,36,1.5,18.00,4.9
Marcell Ozuna,OF,MIA,@ PHI,3.75,"Velasquez, R 7.20",R,0.306,0.394,0.278,0,0,0,5,3700,28.6,10.2,8.03,8.03,%,50,2.2,0.00,NA
Manuel Margot,OF,SD,@ ARI,4.68,TBD,R,0.276,0.334,0.184,0,0,0,1,3700,23.7,7.4,9.18,9.18,%,51,2.5,13.00,3.5
Nick Castellanos,3B,DET,vs SEA,4.1,"Paxton, L 1.78",R,0.241,0.337,0.253,0,0,0,3,3600,22.3,9,8.12,8.12,%,61,2.3,0.00,NA
Marwin Gonzalez,3B/OF,HOU,@ CLE,4.28,"Bauer, R 6.35",B,0.143,0.276,0.214,0,0,0,9,3600,14.6,4.7,3.15,3.15,%,39,0.9,12.00,3.3
Gregory Bird,1B,NYY,@ BOS,3.61,"Porcello, R 5.32",L,0.104,0.202,0.125,0,0,0,7,3600,18.7,3.7,4.41,4.41,%,3,1.2,7.00,1.9
Andrew Benintendi,OF,BOS,vs NYY,3.89,"Severino, R 4.05",L,0.347,0.384,0.097,0,0,0,2,3600,20.3,8.9,8.21,8.21,%,66,2.3,4.00,1.1
Nick Franklin,2B/OF,MIL,vs CIN,5,"Davis, R 6.43",B,0.091,0.16,0.227,0,0,0,7,3600,16.3,2.8,5.23,5.23,%,1,1.5,3.00,0.8
