"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Luis Severino",11800,"BOS@NYY 04:05PM ET",22.323,"NYY","BOS",21.5,19.3,18.721,NA,-4.25
"SP","Carlos Martinez",11200,"ATL@STL 07:15PM ET",19.256,"STL","ATL",25.39,19.8,17.849,NA,20.7
"SP","Aaron Nola",10400,"NYM@PHI 07:05PM ET",20.019,"PHI","NYM",17.57,18.6,18.2035,NA,31.35
"SP","Chris Archer",10300,"CLE@TB 06:10PM ET",21.146,"TB","CLE",25.99,21.1,22.1875,NA,16.6
"SP","Hyun-Jin Ryu",9700,"SD@LAD 09:10PM ET",15.038,"LAD","SD",25.79,17.2,16.726,NA,9.85
"SP","Jon Lester",9600,"CHC@ARI 08:10PM ET",17.275,"CHC","ARI",21.66,17.3,16.605,NA,20.7
"SP","Drew Pomeranz",9500,"BOS@NYY 04:05PM ET",17.35,"BOS","NYY",18.03,17,15.307,NA,17.6
"SP","Dylan Bundy",8400,"BAL@OAK 09:05PM ET",15.302,"BAL","OAK",16.42,14.3,14.898,NA,25.5
"SP","Patrick Corbin",8100,"CHC@ARI 08:10PM ET",12.548,"ARI","CHC",15.86,13.1,13.306,NA,31.4
"SP","Mike Fiers",7800,"HOU@TEX 08:05PM ET",14.513,"HOU","TEX",NA,12.8,14.05,NA,-5
"SP","Jose Berrios",7500,"MIN@DET 06:10PM ET",17.291,"MIN","DET",13.44,13.2,14.008,NA,-9.9
"SP","Edwin Jackson",7300,"SF@WAS 07:05PM ET",7.25,"WAS","SF",13.7,15,10.268,NA,21.3
"SP","JC Ramirez",7200,"LAA@SEA 09:10PM ET",11.954,"LAA","SEA",15.17,13.6,13.291,NA,7.25
"SP","Steven Matz",7000,"NYM@PHI 07:05PM ET",6.463,"NYM","PHI",16.31,12.1,14.746,NA,6.55
"SP","Mike Clevinger",6900,"CLE@TB 06:10PM ET",13.916,"CLE","TB",NA,13.6,15.507,NA,34.75
"SP","Ian Kennedy",6800,"KC@CWS 07:10PM ET",12.283,"KC","CWS",16.16,14.3,15.986,NA,16.85
"SP","Jordan Zimmermann",6700,"MIN@DET 06:10PM ET",9.957,"DET","MIN",13.3,11.4,13.261,NA,-9.9
"SP","Jeff Hoffman",6600,"COL@MIA 07:10PM ET",12.763,"COL","MIA",17.85,13.8,13.568,NA,-0.75
"SP","Jhoulys Chacin",6500,"SD@LAD 09:10PM ET",13.358,"SD","LAD",13.36,14.3,12.818,NA,10.45
"SP","Brent Suter",6300,"CIN@MIL 07:10PM ET",8.766,"MIL","CIN",15,12,13.37,NA,2.45
"SP","Sean Manaea",6200,"BAL@OAK 09:05PM ET",15.081,"OAK","BAL",16.33,14.5,17.254,NA,-15.45
"SP","Trevor Williams",6000,"PIT@TOR 01:07PM ET",9.841,"PIT","TOR",15.44,12.3,10.852,NA,15.5
"SP","Scott Feldman",5700,"CIN@MIL 07:10PM ET",13.318,"CIN","MIL",12.74,12.2,13.583,NA,10.2
"SP","Erasmo Ramirez",5600,"LAA@SEA 09:10PM ET",5.833,"SEA","LAA",13.52,11.4,12.046,NA,13.1
"SP","Lucas Sims",5500,"ATL@STL 07:15PM ET",7.7,"ATL","STL",11.37,20.3,8.514,NA,2.2
"SP","Tyson Ross",5300,"HOU@TEX 08:05PM ET",6.907,"TEX","HOU",10.45,9.4,10.769,NA,8.15
"SP","James Shields",5200,"KC@CWS 07:10PM ET",8.6,"CWS","KC",9.98,11.1,11.982,NA,18.7
"SP","Chris Rowley",4700,"PIT@TOR 01:07PM ET",0,"TOR","PIT",11.56,10,NA,NA,16.4
"RP","Chris Stratton",4600,"SF@WAS 07:05PM ET",3.67,"SF","WAS",NA,11.6,6.282,NA,NA
"SP","Justin Nicolino",4500,"COL@MIA 07:10PM ET",4.492,"MIA","COL",12.92,9.1,8.289,NA,12.6
