"Mookie Betts_BOS","Anthony Rizzo_CHC","Justin Smoak_TOR","Yangervis Solarte_SD","Lorenzo Cain_KC","Wil Myers_SD","Kris Bryant_CHC","Shin-Soo Choo_TEX","Elvis Andrus_TEX","Josh Donaldson_TOR","Xander Bogaerts_BOS","Kendrys Morales_TOR","Rougned Odor_TEX","Mike Moustakas_KC","Carlos Gomez_TEX","Mitch Moreland_BOS","Whit Merrifield_KC","Andrew Benintendi_BOS","Ben Zobrist_CHC","Addison Russell_CHC","Jackie Bradley_BOS","Nomar Mazara_TEX","Eric Hosmer_KC","Ian Happ_CHC","Devon Travis_TOR","Kevin Pillar_TOR","Joey Gallo_TEX","Jorge Bonifacio_KC","Jose Pirela_SD","Adrian Beltre_TEX","Delino DeShields_TEX","Jason Heyward_CHC","Willson Contreras_CHC","Hunter Renfroe_SD","Jose Bautista_TOR","Russell Martin_TOR","Steve Pearce_TOR","Salvador Perez_KC","Franchy Cordero_SD","Kyle Schwarber_CHC","Robinson Chirinos_TEX","Hanley Ramirez_BOS","Dustin Pedroia_BOS","Jorge Soler_KC","Mike Napoli_TEX","Dalton Pompey_TOR","Peter O'Brien_TEX","Rowdy Tellez_TOR","Chris Young_BOS","Brock Holt_BOS","Ryan Schimpf_SD","Alex Gordon_KC","Jon Jay_CHC","Albert Almora_CHC","Troy Tulowitzki_TOR","Jonathan Lucroy_TEX","Jurickson Profar_TEX","Alcides Escobar_KC","Cheslor Cuthbert_KC","Miguel Montero_CHC","Jeimer Candelario_CHC","Manuel Margot_SD","Mark Zagunis_CHC","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Pablo Sandoval_BOS","Paulo Orlando_KC","Billy Burns_KC","Alex Dickerson_SD","Austin Hedges_SD","Darrell Ceciliani_TOR","Steve Selsky_BOS","Marco Hernandez_BOS","Jose Rondon_SD","Javier Baez_CHC","Cory Spangenberg_SD","Chris Coghlan_TOR","Pete Kozma_TEX","Brett Nicholas_TEX","Anthony Alford_TOR","Travis Jankowski_SD","Tommy La Stella_CHC","Jared Hoying_TEX","Dwight Smith_TOR","Ryan Rua_TEX","Andy Ibanez_TEX","Brandon Moss_KC","Sandy Leon_BOS","Christian Vazquez_BOS","Deven Marrero_BOS","Sam Travis_BOS","Ryan O'Hearn_KC","Erick Aybar_SD","Matt Szczur_SD","Ryan Goins_TOR","Josh Rutledge_BOS","Terrance Gore_KC","Chase d'Arnaud_SD","Allen Cordoba_SD","Hanser Alberto_TEX","Ronald Guzman_TEX","Christian Bethancourt_SD","Luis Urias_SD","Drew Stubbs_TEX","Luke Maile_TOR","Raul Mondesi_KC","Jabari Blash_SD","Carlos Asuaje_SD","Eloy Jimenez_CHC","Darwin Barney_TOR","Mike Ohlman_TOR","Drew Robinson_TEX","Harold Ramirez_TOR","Richard Urena_TOR","Hector Sanchez_SD","Drew Butera_KC","Ramon Torres_KC","Hunter Dozier_KC","Luis Torrens_SD"
59,0,0,0,0,0,0,0,0,0,60,0,0,0,0,52,0,53,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,22,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51,0,0,0,0,0,0,26,0,59,0,0,0,0,0,0,0,0,0,0,0,0,38,56,0,0,0,0,0,0,0,0,58,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,16,0,0,0,0,29,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,57,62,0,0,0,64,0,38,0,0,0,0,0,0,56,0,0,0,0,59,0,0,14,42,0,0,0,0,0,0,0,0,0,23,0,0,0,47,0,0,0,0,0,0,0,0,0,0,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,54,0,0,0,0,0,0,0,0,56,0,0,43,0,0,0,0,0,56,0,0,0,0,39,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,13,0,0,0,0,0,0,0,51,0,0,0,0,0,56,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,2,0,0
0,0,0,0,0,0,0,33,37,0,0,0,38,0,38,0,0,0,0,0,0,33,0,0,0,0,35,0,0,2,21,0,0,0,0,0,0,0,0,0,13,0,0,0,34,0,0,0,0,0,0,0,0,0,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,52,0,0,0,0,56,0,53,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,46,0,0,0,0,0,0,0,0,43,0,0,48,0,0,0,0,0,48,0,0,0,0,39,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,14,0,0,0,0,0,0,0,42,0,0,0,0,0,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
55,0,0,0,0,0,0,0,0,0,53,0,0,0,0,53,0,57,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,47,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,43,33,0,0,0,13,0,0,0,0,0,0,0,36,30,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,33,49,0,0,0,15,0,0,0,0,0,0,0,40,33,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,47,0,0,0,0,43,0,42,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,36,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,19,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,49,54,0,0,0,56,0,33,0,0,0,0,0,0,56,0,0,0,0,55,0,0,12,34,0,0,0,0,0,0,0,0,0,19,0,0,0,39,0,0,0,0,0,0,0,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,61,0,0,0,0,0,0,0,0,56,0,0,48,0,0,0,0,0,63,0,0,0,0,42,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,15,0,0,0,0,0,0,0,57,0,0,0,0,0,63,18,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,15,2,0,0
0,24,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,24,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,38,0,0,0,0,0,0,14,0,38,0,0,0,0,0,0,0,0,0,0,0,0,42,40,0,0,0,0,0,0,0,0,42,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,2,0,0,0,0,0,0,0,0
0,0,53,0,0,0,0,0,0,26,0,56,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,59,38,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,5,36,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,17,0,0,0,0,30,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,52,57,0,0,0,59,0,35,0,0,0,0,0,0,55,0,0,0,0,59,0,0,11,37,0,0,0,0,0,0,0,0,0,20,0,0,0,43,0,0,0,0,0,0,0,0,0,0,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,40,0,0,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,10,0,0,0,0,0,0,0,36,0,0,0,0,0,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14,13,0,0,0,14,0,2,0,0,0,0,0,0,12,0,0,0,0,11,0,0,14,9,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,35,40,0,0,0,42,0,21,0,0,0,0,0,0,34,0,0,0,0,37,0,0,9,42,0,0,0,0,0,0,0,0,0,15,0,0,0,30,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,36,40,0,0,0,17,0,0,0,0,0,0,0,49,34,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,30,33,0,0,0,15,0,0,0,0,0,0,0,34,43,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,60,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,61,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,50,0,0,0,0,0,30,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,44,11,0,0,0,8,28,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,10
0,0,55,0,0,0,0,0,0,26,0,58,0,0,0,0,0,0,0,0,0,0,0,0,42,59,0,0,0,0,0,0,0,0,62,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,20,0,0,0,0,31,2,0,0,0,0,0,0,0,0
0,0,33,0,0,0,0,0,0,19,0,39,0,0,0,0,0,0,0,0,0,0,0,0,26,38,0,0,0,0,0,0,0,0,39,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0,0,20,0,0,0,0,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,0,0,0,0,0,0,23,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0
0,0,0,0,56,0,0,0,0,0,0,0,0,50,0,0,42,0,0,0,0,0,57,0,0,0,0,38,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,14,0,0,0,0,0,0,0,51,0,0,0,0,0,57,16,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,2,0,0
0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,50,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,37,38,0,0,0,19,0,0,0,0,0,0,0,41,34,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21,22,0,0,0,23,0,13,0,0,0,0,0,0,19,0,0,0,0,20,0,0,7,15,0,0,0,0,0,0,0,0,0,23,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,43,0,44,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,38,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,18,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,46,0,0,0,0,45,0,47,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,50,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,14,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14,0,0,0,0,0,0,0,0,13,0,0,14,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,40,46,0,0,0,47,0,34,0,0,0,0,0,0,39,0,0,0,0,43,0,0,4,30,0,0,0,0,0,0,0,0,0,12,0,0,0,47,0,0,0,0,0,0,0,0,0,0,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
