"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,827785669,"Reg33",0,203.84,"DST Raiders  TE Jason Witten QB Philip Rivers WR Michael Crabtree WR Demaryius Thomas WR Keenan Allen RB Melvin Gordon FLEX C.J. Anderson RB Todd Gurley II",NA,"Keenan Allen","50.54%",22
2,828423233,"Gonzo4477 (3/8)",0,203.72,"DST Raiders  TE Jason Witten WR Emmanuel Sanders WR Michael Crabtree WR Demaryius Thomas QB Dak Prescott FLEX Melvin Gordon RB C.J. Anderson RB Todd Gurley II",NA,"Marshawn Lynch","49.65%",11.9
3,827817159,"phillips6168 (1/2)",0,200.1,"DST Raiders  TE Jason Witten WR Michael Crabtree WR Doug Baldwin QB Derek Carr FLEX Chris Thompson WR Keenan Allen RB Melvin Gordon RB C.J. Anderson",NA,"Melvin Gordon","49.59%",20.8
4,827506548,"dluv73",0,199.44,"DST Rams  TE Jason Witten QB Philip Rivers WR Michael Crabtree WR Dez Bryant WR Keenan Allen FLEX Jay Ajayi RB C.J. Anderson RB Todd Gurley II",NA,"Ezekiel Elliott","46.90%",6.2
5,825843231,"hairbone",0,194.64,"DST Rams  TE Jason Witten QB Philip Rivers WR Emmanuel Sanders FLEX Michael Crabtree WR Keenan Allen WR Jarvis Landry RB Melvin Gordon RB Todd Gurley II",NA,"Amari Cooper","36.12%",7.3
6,828258343,"Steelerman6",0,194.54,"DST Seahawks  RB Marshawn Lynch WR Emmanuel Sanders WR Michael Crabtree TE Jordan Reed QB Trevor Siemian WR Keenan Allen RB C.J. Anderson FLEX Todd Gurley II",NA,"Cooper Kupp","32.82%",6.3
7,825406031,"v_boy_1982",0,193.64,"DST Seahawks  QB Philip Rivers WR Michael Crabtree WR Dez Bryant WR Jermaine Kearse TE Jordan Reed RB Carlos Hyde FLEX C.J. Anderson RB Todd Gurley II",NA,"Todd Gurley II","32.58%",27.6
8,828439687,"Gonzo4477 (8/8)",0,191.3,"DST Raiders  TE Jason Witten RB Marshawn Lynch WR Emmanuel Sanders WR Michael Crabtree WR Demaryius Thomas QB Derek Carr FLEX Melvin Gordon RB C.J. Anderson",NA,"Doug Baldwin","32.35%",10.4
9,827922092,"Bonzilla",0,190.82,"DST Rams  TE Jason Witten WR Michael Crabtree WR Dez Bryant QB Dak Prescott WR DeVante Parker RB Melvin Gordon RB C.J. Anderson FLEX Todd Gurley II",NA,"Michael Crabtree","30.27%",32
10,824135263,"lukevega",0,189.6,"DST Rams  TE Jason Witten FLEX Emmanuel Sanders WR Michael Crabtree WR Demaryius Thomas WR Doug Baldwin QB Derek Carr RB C.J. Anderson RB Todd Gurley II",NA,"Raiders ","29.31%",9
11,825819688,"MaddMaxxx19 (7/7)",0,188.94,"DST Raiders  TE Jason Witten RB Marshawn Lynch WR Emmanuel Sanders WR Michael Crabtree WR Demaryius Thomas QB Trevor Siemian FLEX Melvin Gordon RB Todd Gurley II",NA,"Seahawks ","29.22%",8
12,827825350,"jsepps22",0,187.84,"DST Raiders  TE Jason Witten QB Philip Rivers WR Michael Crabtree WR Doug Baldwin WR Jamison Crowder RB Melvin Gordon FLEX C.J. Anderson RB Todd Gurley II",NA,"Jared Cook","29.16%",6.5
13,828241479,"doolaville",0,187.14,"DST Seahawks  TE Jason Witten QB Philip Rivers WR Michael Crabtree WR Demaryius Thomas FLEX Terrelle Pryor Sr. WR Keenan Allen RB C.J. Anderson RB Todd Gurley II",NA,"Derek Carr","28.98%",21.2
14,825823729,"AL1234",0,186.6,"DST Seahawks  TE Jason Witten RB Marshawn Lynch WR Emmanuel Sanders WR Michael Crabtree QB Derek Carr FLEX Melvin Gordon RB C.J. Anderson WR Tyrell Williams",NA,"Philip Rivers","27.45%",20.24
15,824107679,"Toytacoma84",0,185.3,"DST Raiders  TE Jason Witten WR Demaryius Thomas QB Derek Carr WR Keenan Allen WR DeVante Parker FLEX Melvin Gordon RB C.J. Anderson RB Todd Gurley II",NA,"Jay Ajayi","25.35%",17.6
16,828133316,"jtalvers",0,185.04,"DST Seahawks  TE Jason Witten QB Philip Rivers WR Michael Crabtree FLEX Doug Baldwin WR Keenan Allen WR DeVante Parker RB Melvin Gordon RB C.J. Anderson",NA,"Jason Witten","22.75%",25.7
17,824240409,"ace_1183",0,185,"DST Seahawks  RB Marshawn Lynch TE Jared Cook WR Michael Crabtree WR Jermaine Kearse QB Derek Carr WR Keenan Allen FLEX C.J. Anderson RB Todd Gurley II",NA,"Terrelle Pryor Sr.","20.43%",5.1
18,824416683,"pvolis22",0,184.9,"DST Raiders  TE Jason Witten RB Marshawn Lynch WR Michael Crabtree FLEX Dez Bryant WR Doug Baldwin WR Jermaine Kearse QB Derek Carr RB C.J. Anderson",NA,"Jimmy Graham","18.90%",1.1
19,826044573,"Ramel609",0,184.24,"DST Raiders  QB Philip Rivers WR Michael Crabtree WR Doug Baldwin TE Jordan Reed RB Chris Thompson WR Keenan Allen FLEX Melvin Gordon RB C.J. Anderson",NA,"DeVante Parker","17.95%",12.5
20,825057924,"JUSTUN1982 (3/3)",0,184.14,"DST Broncos  TE Jason Witten FLEX Marshawn Lynch WR Emmanuel Sanders WR Michael Crabtree WR Demaryius Thomas QB Trevor Siemian RB C.J. Anderson RB Ezekiel Elliott",NA,"Demaryius Thomas","17.10%",13.1
21,825511930,"uncpanthers",0,184.1,"DST Raiders  TE Jason Witten WR Michael Crabtree WR Terrelle Pryor Sr. WR Jermaine Kearse QB Derek Carr RB Carlos Hyde FLEX Melvin Gordon RB Todd Gurley II",NA,"Rams ","16.88%",2
