"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Anthony Rizzo",5200,"WAS@CHC 02:20PM ET",9.29,"CHC","WAS",9.88,12.5,NA,NA,"3","3",5
"OF","Steven Souza",5200,"MIL@TB 06:10PM ET",8.848,"TB","MIL",NA,7.5,NA,NA,"5","5",0
"C","Willson Contreras",5100,"WAS@CHC 02:20PM ET",7.495,"CHC","WAS",8.1,9.8,NA,NA,"4","4",21
"OF","Corey Dickerson",5000,"MIL@TB 06:10PM ET",8.695,"TB","MIL",8.16,8.8,NA,NA,"1","1",0
"1B/OF","Cody Bellinger",5000,"LAD@NYM 04:05PM ET",9.833,"LAD","NYM",9.43,9.5,NA,NA,"4","4",16
"1B","Ryan Zimmerman",4900,"WAS@CHC 02:20PM ET",9.072,"WAS","CHC",8.31,8.8,NA,NA,"4","4",7
"3B","Kris Bryant",4900,"WAS@CHC 02:20PM ET",8.854,"CHC","WAS",9.48,11.4,NA,NA,"2","2",11
"3B","Anthony Rendon",4800,"WAS@CHC 02:20PM ET",9.414,"WAS","CHC",7.67,8.8,NA,NA,"6","6",2
"OF","Bryce Harper",4800,"WAS@CHC 02:20PM ET",10.889,"WAS","CHC",10.83,13,NA,NA,"3","3",19
"1B","Logan Morrison",4700,"MIL@TB 06:10PM ET",8.5,"TB","MIL",7.92,8.6,NA,NA,"4","4",0
"2B/OF","Chris Taylor",4700,"LAD@NYM 04:05PM ET",9.022,"LAD","NYM",NA,7.8,NA,NA,"1","1",16
"2B","Daniel Murphy",4600,"WAS@CHC 02:20PM ET",9.6,"WAS","CHC",9.62,9.9,NA,NA,"5","5",5
"1B","Lucas Duda",4600,"MIL@TB 06:10PM ET",7.631,"TB","MIL",6.82,9.3,NA,NA,"2","2",5
"SS","Corey Seager",4600,"LAD@NYM 04:05PM ET",8.99,"LAD","NYM",9.58,9.1,NA,NA,"2","2",18
"SS","Trea Turner",4500,"WAS@CHC 02:20PM ET",10.559,"WAS","CHC",NA,0,NA,NA,"x","x",NA
"3B","Evan Longoria",4500,"MIL@TB 06:10PM ET",8.009,"TB","MIL",7.28,7.8,NA,NA,"3","3",0
"2B/SS","Javier Baez",4400,"WAS@CHC 02:20PM ET",6.558,"CHC","WAS",6.41,8.4,NA,NA,"8","8",8
"2B/OF","Ian Happ",4300,"WAS@CHC 02:20PM ET",7.672,"CHC","WAS",NA,0,NA,NA,"x","x",NA
"OF","Kyle Schwarber",4300,"WAS@CHC 02:20PM ET",6.632,"CHC","WAS",NA,0,NA,NA,"x","x",NA
"OF","Michael Conforto",4200,"LAD@NYM 04:05PM ET",9.033,"NYM","LAD",6.43,6.5,NA,NA,"1","1",14
"C","Austin Barnes",4200,"LAD@NYM 04:05PM ET",5.934,"LAD","NYM",5.63,0,NA,NA,"x","x",NA
"OF","Brian Goodwin",4100,"WAS@CHC 02:20PM ET",6.848,"WAS","CHC",6.77,8.4,NA,NA,"1","1",4
"OF","Ryan Braun",4100,"MIL@TB 06:10PM ET",8.719,"MIL","TB",8.8,8.1,NA,NA,"3","3",0
"OF","Yasiel Puig",4100,"LAD@NYM 04:05PM ET",7.692,"LAD","NYM",6.52,7.9,NA,NA,"8","8",16
"2B/OF","Howie Kendrick",4000,"WAS@CHC 02:20PM ET",8.178,"WAS","CHC",NA,0,NA,NA,"x","x",NA
"1B/OF","Eric Thames",4000,"MIL@TB 06:10PM ET",8.608,"MIL","TB",8.19,8.8,NA,NA,"2","1",2
"OF","Adam Eaton",3900,"WAS@CHC 02:20PM ET",10.13,"WAS","CHC",NA,0,NA,NA,"x","x",NA
"OF","Domingo Santana",3900,"MIL@TB 06:10PM ET",8.2,"MIL","TB",7.47,7.7,NA,NA,"x","2",10
"3B","Justin Turner",3900,"LAD@NYM 04:05PM ET",8.702,"LAD","NYM",7.74,8.7,NA,NA,"3","3",19
