"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
15534,"Adam Thielen","WR","MIN","GB",17,7,15,29,14,43,43,9.3,118.6
15367,"Tim Wright","TE","DET","CHI",17,7,11,0,14,14,14,7.9,98.6
11221,"Tony Moeaki","TE","ATL","NO",17,11,16,0,27,18,27,12.7,97.3
6198,"Darren Sproles","RB","PHI","NYG",17,11,17,27,27,55,55,13.4,94.5
14252,"Kirk Cousins","QB","WAS","DAL",17,24,37,0,0,63,63,19.04,79.3
14719,"Jonathan Grimes","RB","HOU","JAX",17,22,29,18,23,41,46,21.4,79.1
17199,"Akeem Hunt","RB","HOU","JAX",17,7,9,43,43,57,86,6.5,78.6
17048,"Tyrell Williams","WR","SD","DEN",17,24,33,0,21,8,21,17,62.5
16915,"Karlos Williams","RB","BUF","NYJ",17,15,20,40,20,60,60,11.7,58
13977,"Whitney Mercilus","OLB","HOU","JAX",17,43,75,0,0,0,0,0,54.5
9095,"Jamarca Sanford","SS","NO","ATL",17,11,16,0,0,0,0,0,54.5
13320,"Cam Newton","QB","CAR","TB",17,62,97,10,0,52,52,32.72,52.8
14482,"Ryan Lindley","QB","IND","TEN",17,12,17,0,0,83,83,6.32,52.7
8649,"Rashad Jennings","RB","NYG","PHI",17,45,54,60,11,64,71,28.6,52.4
12955,"JJ Watt","DE","HOU","JAX",17,57,100,0,0,0,0,0,52.3
14046,"Ronnie Hillman","RB","DEN","SD",17,36,55,42,8,47,50,23.7,51.9
6767,"Pierre Garcon","WR","WAS","DAL",17,21,32,0,19,14,19,13.9,51.9
2262,"Tim Hightower","RB","NO","ATL",17,33,49,49,15,64,64,21.7,50.6
13856,"Deonte Thompson","WR","CHI","DET",17,9,17,0,22,11,22,5.5,50
12323,"Joique Bell","RB","DET","CHI",17,12,19,25,17,42,42,7.8,48.3
1652,"Steven Jackson","RB","NE","MIA",17,24,40,58,4,63,63,12.5,47.9
12649,"Will Tukuafu","FB","SEA","ARI",17,14,19,0,7,7,7,7.7,47.9
15607,"Peyton Thompson","FS","JAX","HOU",17,6,8,0,0,0,0,0,47.5
16112,"Jeremy Hill","RB","CIN","BAL",17,37,61,43,8,49,51,19.5,47.3
15136,"Micah Hyde","SS","GB","MIN",17,17,35,0,0,0,0,0,47.1
15261,"Spencer Ware","RB","KC","OAK",17,29,45,55,0,55,55,13.6,46.9
13999,"Jerrell Freeman","ILB","IND","TEN",17,55,95,0,0,0,0,0,46.4
15020,"CJ Anderson","RB","DEN","SD",17,28,42,54,11,57,64,15,46.4
14711,"Craig Robertson","ILB","CLE","PIT",17,22,39,0,0,0,0,0,45.5
16976,"Christian Covington","DE","HOU","JAX",17,16,28,0,0,0,0,0,42.5
3807,"Ben Roethlisberger","QB","PIT","CLE",17,56,100,4,0,68,68,28.76,42.4
17019,"AJ Tarpley","ILB","BUF","NYJ",17,13,23,0,0,0,0,0,42.3
16866,"Jamison Crowder","WR","WAS","DAL",17,40,62,0,18,13,18,24.9,42.2
11056,"Antonio Brown","WR","PIT","CLE",17,54,96,0,32,24,32,39.7,42
13124,"DeMarco Murray","RB","PHI","NYG",17,26,39,46,4,46,50,11.9,41.9
4807,"Adrian Peterson","RB","MIN","GB",17,31,65,61,3,65,65,13.8,41.3
14141,"Cole Beasley","WR","DAL","WAS",17,42,62,0,17,12,17,22.3,41.2
12157,"Arthur Moats","OLB","PIT","CLE",17,34,41,0,0,0,0,0,40.9
16898,"David Cobb","RB","TEN","IND",17,33,57,58,0,58,58,13.3,40.3
13719,"Bryce Brown","RB","SEA","ARI",17,20,28,50,0,50,50,8,40
16510,"Jerick McKinnon","RB","MIN","GB",17,12,25,33,33,58,67,7.8,40
16726,"Cordarro Law","OLB","SD","DEN",17,5,8,0,0,0,0,0,40
