"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","George Springer",5600,"HOU@KC 08:15PM ET",9.764,"HOU","KC",10.11,8.9,9.62,NA,"1","1",0
"2B","Jose Altuve",5500,"HOU@KC 08:15PM ET",9.542,"HOU","KC",10.09,9.6,10.39,NA,"3","3",16
"SS","Carlos Correa",5500,"HOU@KC 08:15PM ET",9.444,"HOU","KC",9.24,9.2,9.29,NA,"4","4",10
"OF","Nelson Cruz",5100,"MIN@SEA 10:10PM ET",8.759,"SEA","MIN",8.79,0,9.73,NA,"x","x",NA
"1B","Anthony Rizzo",4900,"COL@CHC 08:05PM ET",9,"CHC","COL",9.24,10,9.62,NA,"3","3",7
"3B","Kris Bryant",4900,"COL@CHC 08:05PM ET",9.193,"CHC","COL",8.22,9.7,9.95,NA,"2","2",14
"3B","Miguel Sano",4900,"MIN@SEA 10:10PM ET",10.151,"MIN","SEA",9.32,8.6,9.12,NA,"3","4",5
"1B/OF","Marwin Gonzalez",4800,"HOU@KC 08:15PM ET",8.646,"HOU","KC",NA,0,1.8,NA,"x","x",NA
"OF","Charlie Blackmon",4800,"COL@CHC 08:05PM ET",10.803,"COL","CHC",6.12,6.9,7.77,NA,"1","1",16
"3B","Nolan Arenado",4800,"COL@CHC 08:05PM ET",9.344,"COL","CHC",7.21,7.6,7.69,NA,"3","3",3
"OF","Carlos Beltran",4700,"HOU@KC 08:15PM ET",7.077,"HOU","KC",7.91,0,8.25,NA,"x","x",NA
"2B","Robinson Cano",4700,"MIN@SEA 10:10PM ET",8.627,"SEA","MIN",9.3,8.7,9.11,NA,"3","3",3
"1B","Danny Valencia",4400,"MIN@SEA 10:10PM ET",6.907,"SEA","MIN",7.42,6.7,7.28,NA,"4","4",2
"SS","Jean Segura",4300,"MIN@SEA 10:10PM ET",9.233,"SEA","MIN",NA,0,NA,NA,"x","x",NA
"OF","Max Kepler",4300,"MIN@SEA 10:10PM ET",7.679,"MIN","SEA",7.92,8.1,8.22,NA,"4","5",0
"OF","Gerardo Parra",4100,"COL@CHC 08:05PM ET",6.26,"COL","CHC",NA,0,NA,NA,"x","x",NA
"2B","DJ LeMahieu",4100,"COL@CHC 08:05PM ET",6.613,"COL","CHC",5.83,6.1,6.58,NA,"2","2",18
"2B/SS","Javier Baez",4100,"COL@CHC 08:05PM ET",6.49,"CHC","COL",5.87,7.1,1.82,NA,"7","7",3
"1B/OF","Ian Desmond",4000,"COL@CHC 08:05PM ET",7.176,"COL","CHC",5.86,6.7,6.63,NA,"6","6",0
"1B","Mark Reynolds",4000,"COL@CHC 08:05PM ET",9.328,"COL","CHC",6.12,6.3,6.87,NA,"4","4",2
"2B","Ian Happ",4000,"COL@CHC 08:05PM ET",7.682,"CHC","COL",6.66,7.9,8.37,NA,"1","1",0
"1B","Joe Mauer",4000,"MIN@SEA 10:10PM ET",7.224,"MIN","SEA",6.66,7.6,7.66,NA,"2","3",5
"C","Evan Gattis",3900,"HOU@KC 08:15PM ET",7.105,"HOU","KC",5.9,7.7,8.08,NA,"6","6",5
"1B","Yuli Gurriel",3900,"HOU@KC 08:15PM ET",6.843,"HOU","KC",6.07,7.7,7.09,NA,"7","7",7
"SS","Trevor Story",3900,"COL@CHC 08:05PM ET",6.979,"COL","CHC",5.44,6.7,6.24,NA,"7","7",0
"OF","Kyle Schwarber",3900,"COL@CHC 08:05PM ET",6.792,"CHC","COL",6.01,7.2,6.68,NA,"9","9",2
"3B","Kyle Seager",3900,"MIN@SEA 10:10PM ET",7.105,"SEA","MIN",7.99,8,8.14,NA,"5","5",6
"2B","Brian Dozier",3900,"MIN@SEA 10:10PM ET",8.569,"MIN","SEA",8.82,8.8,9.6,NA,"1","1",3
"OF","Lorenzo Cain",3800,"HOU@KC 08:15PM ET",7.357,"KC","HOU",5.52,7.3,8.06,NA,"3","3",10
"OF","Josh Reddick",3800,"HOU@KC 08:15PM ET",7.315,"HOU","KC",8.21,9.1,9.42,NA,"2","2",7
"3B","Mike Moustakas",3800,"HOU@KC 08:15PM ET",8.481,"KC","HOU",5.9,7.5,6.67,NA,"5","5",5
"2B","Whit Merrifield",3700,"HOU@KC 08:15PM ET",7.738,"KC","HOU",5.52,7.2,7.83,NA,"1","1",0
