"Charlie Blackmon_COL","Carlos Gomez_TEX","Nolan Arenado_COL","Mike Napoli_TEX","Adrian Beltre_TEX","Ian Desmond_COL","Jose Abreu_CWS","Shin-Soo Choo_TEX","Mike Trout_LAA","Melky Cabrera_CWS","Mark Reynolds_COL","David Dahl_COL","Andrelton Simmons_LAA","Cameron Maybin_LAA","Nomar Mazara_TEX","Raimel Tapia_COL","Rougned Odor_TEX","Gerardo Parra_COL","Todd Frazier_CWS","DJ LeMahieu_COL","Eric Young_LAA","Elvis Andrus_TEX","Delino DeShields_TEX","CJ Cron_LAA","Trevor Story_COL","Joey Gallo_TEX","Carlos Gonzalez_COL","Avisail Garcia_CWS","Kole Calhoun_LAA","Yolmer Sanchez_CWS","Stephen Cardullo_COL","Pat Valaika_COL","Yoan Moncada_CWS","Albert Pujols_LAA","Robinson Chirinos_TEX","Jefry Marte_LAA","Matt Davidson_CWS","Willy Garcia_CWS","Adam Engel_CWS","Yunel Escobar_LAA","Leury Garcia_CWS","Tyler Saladino_CWS","Alen Hanson_CWS","Jacob May_CWS","Nick Franklin_LAA","Jordan Patterson_COL","Tim Anderson_CWS","Mike Tauchman_COL","Jonathan Lucroy_TEX","Ben Revere_LAA","Jurickson Profar_TEX","Charlie Tilson_CWS","Luis Valbuena_LAA","Dustin Garneau_COL","Martin Maldonado_LAA","Shane Robinson_LAA","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Ryan Hanigan_COL","Omar Narvaez_CWS","Kaleb Cowart_LAA","Ryan Rua_TEX","Andy Ibanez_TEX","Alexi Amarista_COL","Cristhian Adames_COL","Tom Murphy_COL","David Fletcher_LAA","Kevan Smith_CWS","Hanser Alberto_TEX","Geovany Soto_CWS","Cody Asche_CWS","Tony Wolters_COL","Drew Stubbs_TEX","Nolan Fontana_LAA","Ronald Guzman_TEX","Grant Green_CWS","Zack Collins_CWS","Cliff Pennington_LAA","Juan Graterol_LAA","Carlos Perez_LAA","Drew Robinson_TEX","Danny Espinosa_LAA"
6.53497267759563,0,1.46101694915254,0,0,4.60336134453781,0,0,0,0,12.6740740740741,0,0,0,0,-13.0357142857143,0,7.46461538461538,0,4.70538415003025,0,0,0,0,3.97641073080481,0,41.1602662570404,0,0,0,-7.66666666666667,18.4038461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,14.6388888888889,0,0,0,0,19.030303030303,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10.5868055555556,0,0,4.20409836065574,0,0,0,0,0,0,0,0,22.8535353535354,0,0,0,0,0,0,0,0,86.9552884615385,0,12.5272177419355,0,0,0,0,0,0,26.7619047619048,39.4725274725275,5.96794871794872,0,5.63589743589744,14.7572463768116,-25.75,0.333333333333333,0,0,22.1450501253133,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04022988505747,0,0,0,0,0,0,0,3.20833333333333,0,44.0444444444444,15.5384615384615,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.496153846153846,0,0,0,5.80185004868549,12.5051912568306,0,0,0,0,0,0,4.2,0,0,12.3076923076923,0,0,0,0,46.1111111111111,0,0,0,0,-0.561971830985916,0,5.30461538461538,0,0,0,6.72712850343733,0,0,0,0,0,0,0,0,0,2.98217468805704,0,0,-0.212550607287449,0,2.61136712749616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,7.47826086956522,-2.05714285714286,0,0,-0.959467634603751
0,0,0,0,0,0,7.65789473684211,0,0,5.85222672064777,0,0,0,0,0,0,0,0,0.654654654654655,0,0,0,0,0,0,0,0,12.5272177419355,0,31.4817813765182,0,0,0,0,0,0,3.81552419354839,0.173076923076923,-10.3455882352941,0,-12.3681318681319,0,6.41071428571429,0,0,0,1.8952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81617647058824,0,0,0,0,0,0,0,-1.35869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,0,14.05,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,2.5,0,0,0,0,-10.25,0,-7.66666666666667,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.18095238095238,0,38.5192307692308,0,0,-25.9469696969697,0,0,0,0,12.9666666666667,0,0,0,0,-73.5,0,-6,0,14.4166666666667,0,0,0,0,17.1666666666667,0,18.4038461538462,0,0,0,0,98.1291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.81906906906907,0,0,0,4.89916286149163,8.10919540229885,0,0,0,0,0,0,8.21739130434783,0,0,-4.01449275362319,0,0,0,0,-0.561971830985916,0,0,0,0,38.7387387387387,0,-0.58008658008658,0,0,0,9.30593220338983,0,0,0,0,0,0,0,0,0,1.95698924731183,0,0,10.3125,0,1.38127974616605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1991341991342,1.35555555555556,0,0,2.20606060606061
0,30.1210526315789,0,-15.8315789473684,12.0857142857143,0,0,13.5698005698006,0,0,0,0,0,0,-14.0579710144928,0,-20.6724137931034,0,0,0,0,19.6977011494253,-6.7,0,0,32.5138339920949,0,0,0,0,0,0,0,0,80.0494623655914,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08333333333333,0,26,0,0,0,0,0,-0.7,0,18.45,0,0,0,22.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13.3116883116883,0,0,0,15.1481481481481,6.62055335968379,0,0,0,0,0,0,9.83333333333333,0,0,65,0,0,0,0,5.30461538461538,0,0,0,0,-0.58008658008658,0,33.2103174603175,0,0,0,12.7789473684211,0,0,0,0,0,0,0,0,0,2.80952380952381,0,0,-4.4,0,15.6688311688312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,2.5,0,0,10.3586956521739
0,0,0,0,0,0,18.4589985486212,0,0,14.9047058823529,0,0,0,0,0,0,0,0,5.82070707070707,0,0,0,0,0,0,0,0,26.7619047619048,0,3.81552419354839,0,0,0,0,0,0,70.69357092942,25.9230769230769,7.85164835164835,0,-9.34827586206896,6.10661764705882,-15,-7.33333333333333,0,0,20.8108233117484,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66304347826087,0,0,0,0,0,0,0,10.2,0,-47.4,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.484210526315789,0,0,11.3921568627451,0,0,0,0,0,0,0,0,1.35294117647059,0,0,0,0,0,0,0,0,39.4725274725275,0,0.173076923076923,0,0,0,0,0,0,25.9230769230769,34.1473684210526,20.6666666666667,0,4.83333333333333,0.5,-12.8333333333333,0,0,0,4.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1363636363636,0,0,0,0,0,0,0,17.4777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-11.7690058479532,0,0,6.65497076023392,0,0,0,0,0,0,0,0,11.5392156862745,0,0,0,0,0,0,0,0,5.96794871794872,0,-10.3455882352941,0,0,0,0,0,0,7.85164835164835,20.6666666666667,33.0526315789474,0,0,0,0.433333333333333,0,0,0,8.20955882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28571428571429,0,0,0,0,0,0,0,4.77564102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.6551724137931,0,0,0,-3.39106292966684,8.91489361702128,0,0,0,0,0,0,3.23320158102767,0,0,3.25714285714286,0,0,0,0,6.72712850343733,0,0,0,0,9.30593220338983,0,12.7789473684211,0,0,0,37.2222222222222,0,0,0,0,0,0,0,0,0,8.86083743842365,0,0,1.32608695652174,0,1.83176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5588235294118,1.46666666666667,0,0,1.10268270120259
0,0,0,0,0,0,-10.2682926829268,0,0,-7.01012145748988,0,0,0,0,0,0,0,0,-0.351260504201681,0,0,0,0,0,0,0,0,5.63589743589744,0,-12.3681318681319,0,0,0,0,0,0,-9.34827586206896,4.83333333333333,0,0,46.9667774086379,0.571146245059289,0,0.416666666666667,0,0,9.17936507936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87012987012987,0,0,0,0,0,0,0,8.45454545454546,0,-6.08333333333333,5.72727272727273,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.625,0,0,0.575098814229249,0,0,0,0,0,0,0,0,4.40058479532164,0,0,0,0,0,0,0,0,14.7572463768116,0,0,0,0,0,0,0,0,6.10661764705882,0.5,0,0,0.571146245059289,24.3215384615385,0,-2.1,0,0,6.67631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10909090909091,0,0,0,0,0,0,0,4.1,0,12.7222222222222,2.17857142857143,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20.3611111111111,0,0,71.8611111111111,0,0,0,0,0,0,0,0,-5.07142857142857,0,0,0,0,0,0,0,0,-25.75,0,6.41071428571429,0,0,0,0,0,0,-15,-12.8333333333333,0.433333333333333,0,0,0,55.1944444444444,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3809523809524,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.98214285714286,0,0,-2.8,0,0,0,0,0,0,0,0,6.56666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,-7.33333333333333,0,0,0,0.416666666666667,-2.1,0,3.98214285714286,0,0,4.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.45161290322581,0,0,1.85457429931253,0,0,0,0,0,0,0,0,20.0415584415584,0,0,0,0,0,0,0,0,22.1450501253133,0,1.8952380952381,0,0,0,0,0,0,20.8108233117484,4.69230769230769,8.20955882352941,0,9.17936507936508,6.67631578947368,-12,4.14285714285714,0,0,43.4196428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85698924731183,0,0,0,0,0,0,0,0.75,0,-10.0714285714286,4.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.35135135135135,0,4.90235294117647,1.77272727272727,0,0,-4.83764705882353,0,0,0,0,0,0,11.9,0,12.7525710828796,0,0,0,0,0.197727272727273,2.70625889046942,0,0,0.971836734693878,0,0,0,0,0,0,0,0,4.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9953243717124,0,-6.37820512820513,0,0,0,0,0,5,0,-10.6666666666667,0,0,0,-4.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
