"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Amir Garrett","AJ Cole","Austin Barnes","Paul Goldschmidt","DJ LeMahieu","Jake Lamb","Nick Ahmed","AJ Pollock","Ian Desmond","Yasmany Tomas"
"Amir Garrett","AJ Cole","Chris Iannetta","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trevor Story","AJ Pollock","Ian Desmond","Michael Conforto"
"Lance McCullers","Amir Garrett","Chris Iannetta","Paul Goldschmidt","Brandon Drury","Jake Lamb","Andrew Romine","Yasmany Tomas","Michael Conforto","Matt Joyce"
"Clayton Kershaw","Patrick Corbin","Eric Fryer","Paul Goldschmidt","Kolten Wong","Jake Lamb","Nick Ahmed","AJ Pollock","Yasmany Tomas","Tommy Pham"
"Gerrit Cole","Jordan Montgomery","Ryan Hanigan","Paul Goldschmidt","Chris Taylor","Jake Lamb","Nick Ahmed","AJ Pollock","Yasmany Tomas","Michael Conforto"
"Gerrit Cole","AJ Cole","Chris Iannetta","Paul Goldschmidt","Brandon Drury","Jake Lamb","Trevor Story","Ian Desmond","Yasmany Tomas","Tommy Pham"
"Clayton Kershaw","AJ Cole","Ryan Hanigan","Paul Goldschmidt","Brandon Drury","Jake Lamb","Nick Ahmed","Yasmany Tomas","Matt Joyce","Jaff Decker"
"Gerrit Cole","AJ Cole","Eric Fryer","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Nick Ahmed","Charlie Blackmon","Ian Desmond","Yasmany Tomas"
"Gerrit Cole","Amir Garrett","Devin Mesoraco","Paul Goldschmidt","Brandon Drury","Jake Lamb","Nick Ahmed","Yasmany Tomas","Yasiel Puig","Seth Smith"
"Clayton Kershaw","AJ Cole","Chris Iannetta","Justin Bour","Dee Gordon","Martin Prado","Nick Ahmed","AJ Pollock","Giancarlo Stanton","Marcell Ozuna"
"Lance McCullers","JC Ramirez","Devin Mesoraco","Paul Goldschmidt","Jed Lowrie","Jake Lamb","Nick Ahmed","AJ Pollock","Yasmany Tomas","Matt Joyce"
"Clayton Kershaw","AJ Cole","Chris Iannetta","Jay Bruce","Neil Walker","Greg Garcia","Asdrubal Cabrera","AJ Pollock","Curtis Granderson","Michael Conforto"
"Clayton Kershaw","AJ Cole","Robinson Chirinos","Paul Goldschmidt","Rougned Odor","Nolan Arenado","Nick Ahmed","Shin-Soo Choo","Nomar Mazara","Delino DeShields"
"Clayton Kershaw","Amir Garrett","Eric Fryer","Paul Goldschmidt","Brandon Drury","Greg Garcia","Aledmys Diaz","AJ Pollock","Randal Grichuk","Tommy Pham"
"Clayton Kershaw","AJ Cole","Caleb Joseph","Paul Goldschmidt","Kolten Wong","Ryan Flaherty","JJ Hardy","AJ Pollock","Adam Jones","Seth Smith"
"Clayton Kershaw","Amir Garrett","Stephen Vogt","Paul Goldschmidt","Adam Rosales","Nolan Arenado","Nick Ahmed","Rajai Davis","Matt Joyce","Jaff Decker"
"Clayton Kershaw","AJ Cole","Austin Barnes","Paul Goldschmidt","Kelby Tomlinson","Nolan Arenado","Kike Hernandez","Yasiel Puig","Franklin Gutierrez","Cody Bellinger"
"Clayton Kershaw","AJ Cole","Austin Barnes","Paul Goldschmidt","Rougned Odor","Joey Gallo","Elvis Andrus","Yasmany Tomas","Carlos Gomez","Nomar Mazara"
