"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,743875164,"Gas_House (1/25)",0,167.6,"C Brian McCann OF Lorenzo Cain P Nate Karns OF Marwin González 3B Mike Moustakas P Jake Arrieta 1B Eric Hosmer 2B José Altuve OF George Springer SS Carlos Correa",NA,"Jake Arrieta","79.02%",21.3
2,743536085,"suidmach (23/25)",0,165.6,"C Brian McCann P Charlie Morton OF Khris Davis OF Marwin González 3B Mike Moustakas P Jake Arrieta 1B Eric Hosmer 2B Brian Dozier OF George Springer SS Carlos Correa",NA,"George Springer","51.81%",14
2,743875166,"Gas_House (3/25)",0,165.6,"C Brian McCann OF Lorenzo Cain P Nate Karns 3B Marwin González P Jake Arrieta 1B Eric Hosmer 2B José Altuve OF George Springer OF Whit Merrifield SS Carlos Correa",NA,"Khris Davis","47.39%",3
4,743549097,"abalonenads (9/15)",0,164.6,"P Charlie Morton OF Josh Reddick OF Marwin González P Jake Arrieta C Jason Castro 2B José Altuve 1B Kennys Vargas OF George Springer 3B Miguel Sanó SS Carlos Correa",NA,"José Altuve","44.56%",0
5,744060516,"DBray001",0,163.6,"1B Joe Mauer C Brian McCann P Charlie Morton OF Josh Reddick P Jake Arrieta 2B Brian Dozier OF George Springer 3B Miguel Sanó OF Ryan Rua SS Carlos Correa",NA,"Carlos Correa","41.04%",25
6,743828361,"lozingitall (6/15)",0,162.6,"C Brian McCann P Nate Karns OF Josh Reddick P Jake Arrieta 2B José Altuve 1B Kennys Vargas 3B Miguel Sanó OF Eddie Rosario OF Max Kepler SS Carlos Correa",NA,"Charlie Morton","39.23%",27.3
7,743549091,"abalonenads (3/15)",0,161.6,"1B Joe Mauer P Charlie Morton OF Josh Reddick OF Marwin González P Jake Arrieta C Jason Castro 2B Brian Dozier OF George Springer 3B Miguel Sanó SS Carlos Correa",NA,"Miguel Sanó","34.58%",9
7,744057474,"theOGking_tay (1/5)",0,161.6,"C Brian McCann P Charlie Morton OF Khris Davis OF Marwin González P Jake Arrieta 1B Yonder Alonso 2B José Altuve OF George Springer 3B Miguel Sanó SS Carlos Correa",NA,"Héctor Santiago","32.43%",11.3
7,744063811,"theOGking_tay (2/5)",0,161.6,"C Brian McCann P Charlie Morton OF Khris Davis OF Marwin González P Jake Arrieta 1B Yonder Alonso 2B José Altuve OF George Springer 3B Miguel Sanó SS Carlos Correa",NA,"Anthony Rizzo","31.07%",5
7,744063816,"theOGking_tay (3/5)",0,161.6,"C Brian McCann P Charlie Morton OF Khris Davis OF Marwin González P Jake Arrieta 1B Yonder Alonso 2B José Altuve OF George Springer 3B Miguel Sanó SS Carlos Correa",NA,"Brian McCann","30.16%",18
7,744063820,"theOGking_tay (4/5)",0,161.6,"C Brian McCann P Charlie Morton OF Khris Davis OF Marwin González P Jake Arrieta 1B Yonder Alonso 2B José Altuve OF George Springer 3B Miguel Sanó SS Carlos Correa",NA,"Salvador Pérez","27.89%",0
7,744063826,"theOGking_tay (5/5)",0,161.6,"C Brian McCann P Charlie Morton OF Khris Davis OF Marwin González P Jake Arrieta 1B Yonder Alonso 2B José Altuve OF George Springer 3B Miguel Sanó SS Carlos Correa",NA,"Brian Dozier","24.38%",13
7,744082381,"bjjball44",0,161.6,"OF Carlos Beltrán OF Rajai Davis C Brian McCann P Charlie Morton OF Josh Reddick P Jake Arrieta 2B Brian Dozier 1B Kennys Vargas 3B Miguel Sanó SS Carlos Correa",NA,"Kyle Schwarber","23.81%",2
14,744082531,"FoxJFox2010",0,159.6,"P Charlie Morton OF Josh Reddick P Jake Arrieta C Salvador Pérez 2B Brian Dozier 1B Kennys Vargas OF Brock Stassi OF George Springer 3B Miguel Sanó SS Carlos Correa",NA,"Mike Moustakas","22.11%",9
15,743536071,"suidmach (9/25)",0,158.6,"C Brian McCann P Charlie Morton OF Josh Reddick OF Khris Davis OF Marwin González P Jake Arrieta 1B Eric Hosmer 2B José Altuve 3B Miguel Sanó SS Carlos Correa",NA,"Josh Reddick","21.88%",20
15,744061612,"Boose20 (1/2)",0,158.6,"P Charlie Morton OF Josh Reddick 3B Mike Moustakas P Jake Arrieta C Josh Phegley 2B Brian Dozier 1B Kennys Vargas OF George Springer OF Max Kepler SS Carlos Correa",NA,"Max Kepler","21.43%",4
15,744072989,"Double_L",0,158.6,"P Charlie Morton OF Josh Reddick 3B Mike Moustakas P Jake Arrieta C Josh Phegley 2B Brian Dozier 1B Kennys Vargas OF George Springer OF Max Kepler SS Carlos Correa",NA,"Elvis Andrus","19.95%",2
18,744068255,"c-era03",0,157.6,"C Brian McCann P Charlie Morton 2B Ben Zobrist OF Marwin González P Jake Arrieta 1B Anthony Rizzo OF George Springer OF Whit Merrifield SS Carlos Correa 3B Alex Bregman",NA,"Lorenzo Cain","19.05%",15
19,743875174,"Gas_House (11/25)",0,156.6,"C Brian McCann OF Lorenzo Cain OF Norichika Aoki P Nate Karns P Jake Arrieta 1B Eric Hosmer OF George Springer 2B Whit Merrifield SS Carlos Correa 3B Alex Bregman",NA,"Eric Hosmer","18.25%",12
19,744074093,"Hov-Dog",0,156.6,"OF Lorenzo Cain OF Alex Gordon P Nate Karns OF Josh Reddick 3B Mike Moustakas C Jonathan Lucroy P Jake Arrieta 1B Eric Hosmer 2B Brian Dozier SS Carlos Correa",NA,"Nate Karns","16.67%",30.3
21,744064085,"epicsic (1/3)",0,154.6,"1B Joe Mauer C Brian McCann P Charlie Morton OF Josh Reddick P Jake Arrieta OF George Springer 2B Whit Merrifield 3B Miguel Sanó OF Max Kepler SS Carlos Correa",NA,"Avisaíl García","16.55%",0
