"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"2B","Jose Altuve",5000,"TEX@HOU 08:10PM ET",9.808,"HOU","TEX",9.92,9.6,10.3,NA,"3","3",0
"1B","Anthony Rizzo",4800,"PHI@CHC 08:05PM ET",9.731,"CHC","PHI",8.92,8.1,8.55,NA,"3","3",5
"3B","Kris Bryant",4800,"PHI@CHC 08:05PM ET",10.615,"CHC","PHI",8.14,6.9,8.45,NA,"2","2",6
"OF","Ryan Braun",4800,"MIL@STL 08:15PM ET",9.538,"MIL","STL",NA,NA,NA,NA,"3","x",NA
"SS","Carlos Correa",4800,"TEX@HOU 08:10PM ET",6.375,"HOU","TEX",7.51,9.3,8.7,NA,"4","4",25
"2B","Brian Dozier",4700,"OAK@MIN 08:10PM ET",8.826,"MIN","OAK",8.3,8.3,9.98,NA,"1","1",13
"1B","Eric Thames",4700,"MIL@STL 08:15PM ET",12.269,"MIL","STL",NA,NA,NA,NA,"2","x",NA
"OF","George Springer",4700,"TEX@HOU 08:10PM ET",8.5,"HOU","TEX",9.44,9.6,9.59,NA,"1","1",14
"2B","Rougned Odor",4400,"TEX@HOU 08:10PM ET",5.815,"TEX","HOU",6.93,8.6,7.45,NA,"4","2",10
"1B","Jose Abreu",4300,"CWS@KC 08:15PM ET",6.708,"CWS","KC",7.28,7.2,7.58,NA,"4","4",14
"OF","Dexter Fowler",4300,"MIL@STL 08:15PM ET",7.28,"STL","MIL",NA,NA,NA,NA,"1","x",NA
"2B","Jonathan Villar",4300,"MIL@STL 08:15PM ET",7.679,"MIL","STL",NA,NA,NA,NA,"1","x",NA
"3B","Miguel Sano",4200,"OAK@MIN 08:10PM ET",11.708,"MIN","OAK",8.8,8.2,9.17,NA,"3","3",9
"1B","Matt Carpenter",4200,"MIL@STL 08:15PM ET",7.36,"STL","MIL",NA,NA,NA,NA,"3","x",NA
"OF","Shin-Soo Choo",4200,"TEX@HOU 08:10PM ET",7.391,"TEX","HOU",7.23,8.4,7.21,NA,"2","8",2
"OF","Khris Davis",4100,"OAK@MIN 08:10PM ET",9.88,"OAK","MIN",8.83,9.1,9.2,NA,"4","4",3
"OF","Kyle Schwarber",4100,"PHI@CHC 08:05PM ET",7.077,"CHC","PHI",7.65,7.5,7.99,NA,"1","1",2
"3B","Adrian Beltre",4100,"TEX@HOU 08:10PM ET",0,"TEX","HOU",NA,0,NA,NA,"x","x",NA
"3B/SS","Alex Bregman",4100,"TEX@HOU 08:10PM ET",5.5,"HOU","TEX",5.67,7.5,7.1,NA,"8","8",10
"OF","Melky Cabrera",4000,"CWS@KC 08:15PM ET",5.909,"CWS","KC",6.3,6.6,7.51,NA,"3","3",5
"3B","Todd Frazier",4000,"CWS@KC 08:15PM ET",7.5,"CWS","KC",7.12,6.8,7.5,NA,"5","5",0
"OF","Stephen Piscotty",4000,"MIL@STL 08:15PM ET",6.833,"STL","MIL",NA,NA,NA,NA,"5","x",NA
"SS","Aledmys Diaz",4000,"MIL@STL 08:15PM ET",6.56,"STL","MIL",NA,NA,NA,NA,"2","x",NA
"1B","Mike Napoli",4000,"TEX@HOU 08:10PM ET",5.269,"TEX","HOU",6.31,6.7,6.74,NA,"5","7",3
"C","Evan Gattis",4000,"TEX@HOU 08:10PM ET",7.632,"HOU","TEX",6.83,0,1.87,NA,"x","x",NA
"OF","Lorenzo Cain",3900,"CWS@KC 08:15PM ET",7.042,"KC","CWS",7.97,8.1,9.07,NA,"3","3",15
"2B/OF","Ben Zobrist",3900,"PHI@CHC 08:05PM ET",6.913,"CHC","PHI",6.59,6.5,7.13,NA,"4","4",7
"OF","Carlos Beltran",3900,"TEX@HOU 08:10PM ET",5.6,"HOU","TEX",6.5,8.1,7.99,NA,"5","5",0
"OF","Carlos Gomez",3900,"TEX@HOU 08:10PM ET",7.704,"TEX","HOU",NA,NA,NA,NA,"3","x",NA
"C","Jonathan Lucroy",3900,"TEX@HOU 08:10PM ET",5.263,"TEX","HOU",5.64,6.1,5.64,NA,"9","5",2
"1B","Eric Hosmer",3800,"CWS@KC 08:15PM ET",5.16,"KC","CWS",7.81,8.2,7.67,NA,"4","4",12
"OF","Rajai Davis",3800,"OAK@MIN 08:10PM ET",6.375,"OAK","MIN",7.14,9.4,8.97,NA,"1","1",3
"OF","Max Kepler",3800,"OAK@MIN 08:10PM ET",7.783,"MIN","OAK",8.28,8.1,8.58,NA,"2","2",4
"3B","Travis Shaw",3800,"MIL@STL 08:15PM ET",9.16,"MIL","STL",NA,NA,NA,NA,"4","x",NA
"SS","Elvis Andrus",3800,"TEX@HOU 08:10PM ET",8.346,"TEX","HOU",6.26,6.4,6.63,NA,"7","3",2
